seed,qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background
14,0.825,0.775,50.82081515911873,108817.3836332892,0.0004670284605480234,0.15406091998803226,0.004670284605480233,72,97,36.812502399044014,52.33016758405159
14,0.875,0.775,30.684223359296762,44743.78717488107,0.0006857761780281917,0.14506036474896197,0.006857761780281917,42,42,22.146785043086574,20.458654272339995
14,0.85,0.775,39.9889663903416,71919.72013073423,0.0005560222748037737,0.14911323234176566,0.005560222748037736,56,65,28.93089609129296,35.35794743256409
15,0.875,0.75,26.194881555457357,65470.91305115163,0.0004000995302294259,0.10237460527276256,0.004000995302294259,34,52,19.692984791262475,27.347737491944837
15,0.85,0.75,34.0297396398586,84387.64015159397,0.0004032550214548904,0.11714377229957859,0.004032550214548904,51,73,25.98591821047752,38.04998268154202
15,0.8,0.5,96.5899746011931,266831.3315908197,0.0003619888789870892,0.18698795850876954,0.0036198887898708917,132,223,73.00206612145529,117.70623279368124
15,0.825,0.525,86.27166396045075,205796.24637032335,0.0004192091230138757,0.190173259397341,0.004192091230138757,117,167,65.15085100683669,89.9720373077644
15,0.8,0.775,48.14714851027397,115443.38211067147,0.00041706287211957296,0.14170528586493336,0.004170628721195729,64,100,36.28410925689914,55.6333104549277
15,0.825,0.775,42.4410494459788,98510.41236183565,0.00043082805592255415,0.1352212809587457,0.004308280559225541,58,81,32.07666541700309,45.92166117589742
15,0.875,0.775,21.804428164494034,63740.51448239849,0.00034208114480336016,0.08636482934790497,0.0034208114480336017,28,47,16.37482092869688,26.230228355244527
15,0.85,0.775,28.175801785240832,81840.08903931551,0.0003442787283834129,0.09849024931334985,0.0034427872838341286,43,65,21.56212538066082,36.22084695697547
16,0.875,0.75,28.645073246696036,45916.69392878877,0.0006238487747206075,0.13367944436873375,0.006238487747206076,44,41,22.73981862515034,19.67594716870879
16,0.85,0.75,36.03549168337004,73063.8623926362,0.0004932054028258148,0.13331503738034514,0.0049320540282581475,58,67,28.778590196032532,35.10295605372161
16,0.8,0.5,95.3193750264317,278369.93555394904,0.00034241979054508377,0.18066333449662395,0.003424197905450838,139,247,75.1935866383188,132.19433225794006
16,0.825,0.525,81.2259885280837,196705.3522984506,0.0004129322744855657,0.18314156325160075,0.004129322744855657,120,168,64.17492125496938,91.63579498085898
16,0.8,0.775,40.515572770374455,84964.0720789398,0.00047685535519921394,0.1389966468822774,0.004768553551992139,67,97,32.473738045466966,53.3587031162942
16,0.825,0.775,33.507071208700445,69552.05107604699,0.00048175532842395117,0.12705199760205346,0.004817553284239512,58,75,27.027793673028732,40.63273792132958
16,0.875,0.775,24.47052565969162,38987.93236781885,0.0006276435854261897,0.12393049851554874,0.006276435854261898,39,35,19.517430098032428,17.744537452582726
16,0.85,0.775,29.103373496696033,56803.146320704014,0.000512354955346694,0.12211166049291876,0.0051235495534669405,50,56,23.450530081963528,30.58442769171766
17,0.875,0.75,22.197619354002793,54045.8607496778,0.00041071821312671253,0.0954828076500841,0.004107182131267125,38,43,17.5578548283268,23.634487435882583
17,0.85,0.75,35.15556126148644,95525.93227264928,0.0003680211270919162,0.11374528244723447,0.003680211270919162,56,78,27.541582136516457,42.84131895657635
17,0.8,0.5,105.25356895997207,303550.2173392629,0.00034674186657667724,0.19103878916345166,0.0034674186657667723,148,241,81.23892269563605,138.56594243601592
17,0.825,0.525,82.29235897963684,212917.14690008524,0.00038649944439774896,0.17834223006290392,0.00386499444397749,117,169,63.59521032429971,93.49024276252486
17,0.8,0.775,55.925688033522015,149514.26380064987,0.0003740491817428788,0.14463387517226528,0.003740491817428788,75,123,42.94457817234965,71.2016104144017
17,0.825,0.775,42.89261493751379,108055.82293992666,0.0003969486675545456,0.13048435288331048,0.003969486675545456,56,84,32.84491384858443,48.27424965005352
17,0.875,0.775,21.671701034330663,40995.89653244379,0.0005286309818149695,0.10703425897991123,0.005286309818149694,31,31,16.759326655071682,17.752051946959053
17,0.85,0.775,33.189871618760556,77869.56095387145,0.00042622394697231755,0.11893829526629607,0.004262239469723175,47,64,25.637493314704702,35.31001040427273
18,0.875,0.75,25.69662211265261,37521.46660930385,0.0006848512181099248,0.13265882162585557,0.006848512181099248,35,34,18.800829750103638,17.875241207025137
18,0.85,0.75,37.8990999372919,60041.616741677884,0.0006312138478940098,0.15466879679863565,0.006312138478940098,53,50,27.80514648180021,28.016048581151974
18,0.8,0.5,92.59457944228637,245911.09074503768,0.0003765368172771397,0.1867224363602665,0.003765368172771397,131,209,68.01720479430769,118.5851665022266
18,0.825,0.525,79.10043515427303,173135.26811881238,0.0004568707231850135,0.19010174384571538,0.004568707231850135,114,147,58.22148363247131,81.16141117073657
18,0.8,0.775,49.097472239733634,103600.21758988428,0.00047391282935420787,0.15253826399717496,0.004739128293542078,76,93,36.4333231223762,51.73283017929678
18,0.825,0.775,40.19722969478358,76669.37373374782,0.000524293179104055,0.14517277068325868,0.00524293179104055,66,69,30.044984545008557,37.05819292383751
18,0.875,0.775,21.246500840177582,34740.061791500266,0.0006115850043011694,0.1139914089206937,0.006115850043011694,30,31,15.60376388138952,16.064244923016034
18,0.85,0.775,32.01353173085461,55825.026719582565,0.0005734620046249749,0.1354937049515627,0.00573462004624975,47,45,23.61168729212545,25.290935212520438
19,0.875,0.75,41.5194555234557,21216.338067341832,0.0019569567279551564,0.28504697477374064,0.019569567279551562,49,29,30.104266638394456,14.873222917520081
19,0.85,0.75,49.3125536652989,44292.65255692525,0.001113334849429531,0.23431044473079132,0.011133348494295309,63,46,36.017028985786304,24.712438583517592
19,0.8,0.5,115.06262521903075,305336.2322614195,0.0003768390811887587,0.20823086698831672,0.0037683908118875866,147,247,84.03973430016802,141.6348540784838
19,0.825,0.525,97.12422631640239,231030.90786259403,0.0004203949472170501,0.20206566753355407,0.004203949472170501,124,187,70.9333013762222,104.36822173389696
19,0.8,0.775,62.74830952534104,78348.03350608166,0.0008008919524504759,0.2241754137471752,0.008008919524504759,80,84,45.8211933409672,48.014118103206144
19,0.825,0.775,53.598676904735505,64143.77021961648,0.0008356022217157408,0.21162980296409378,0.008356022217157408,66,66,39.011823524909744,37.32048945104889
19,0.875,0.775,38.37334695963181,19738.60954807213,0.001944075486481252,0.2731312562825062,0.019440754864812518,43,27,27.6997067879672,13.7236630776245
19,0.85,0.775,44.6655640872796,39905.36070460286,0.0011192873162559254,0.22359248501751625,0.011192873162559253,55,40,32.509852937424796,21.586051913969733
20,0.875,0.75,30.300420006602845,69507.102566096,0.0004359327160528586,0.11493017180453859,0.004359327160528586,42,50,24.384971655850883,29.649169667822814
20,0.85,0.75,37.30083098712446,114146.26963086503,0.0003267809899329234,0.11040472125454236,0.0032678098993292335,53,89,30.104886412228634,52.78217425525282
20,0.8,0.5,81.60207295477056,280337.97730121505,0.0002910846177187456,0.15412043411273074,0.0029108461771874556,117,250,65.92996341936639,136.94878849188106
20,0.825,0.525,74.36663620501818,221576.92162082717,0.0003356244669391962,0.15798500762531348,0.003356244669391962,103,197,59.84292000046003,108.41178282974101
20,0.8,0.775,40.38302630241003,157487.49598217465,0.00025642052437598484,0.1017597011608877,0.002564205243759848,61,139,32.83558544173488,81.53907421024947
20,0.825,0.775,37.45751483327832,131546.0366719618,0.0002847483343545093,0.10327615870972025,0.0028474833435450926,55,115,30.350270651344808,66.82232107623953
20,0.875,0.775,27.453250460548034,62688.72490817917,0.0004379296356842335,0.10964758078742921,0.004379296356842334,37,47,22.024052315559604,28.009490210517352
20,0.85,0.775,34.453661441069656,107237.58631469215,0.00032128344757745926,0.10521117397621524,0.003212834475774592,48,85,27.743509885217122,51.29259764322529
21,0.875,0.75,35.54096483879934,26614.86154789014,0.001335380414241411,0.21785478729873092,0.01335380414241411,54,24,26.067969048643636,11.121094044926977
21,0.85,0.75,46.32676684269039,52019.934127482455,0.0008905579682042632,0.2031173831874047,0.008905579682042633,70,45,33.95740821056421,23.870459241044678
21,0.8,0.5,104.46046887715399,286822.5549183585,0.0003641989344488188,0.19504971534735313,0.003641989344488188,151,243,76.19125181374721,136.2270153428469
21,0.825,0.525,94.69580006114508,200918.35473274108,0.00047131482928529936,0.21126176852391781,0.004713148292852993,130,169,68.69256730872496,94.18320282161953
21,0.8,0.775,51.45875897443024,101557.08978701237,0.0005066978492821192,0.16147458778108323,0.005066978492821192,84,94,38.06922610059166,53.26106996737612
21,0.825,0.775,49.51032566981657,70999.44151947057,0.0006973340157364348,0.18580967202961174,0.006973340157364348,76,64,36.357138357239826,34.95235947154058
21,0.875,0.775,32.357406011673156,23748.34055164568,0.0013625122960193906,0.20996991107822194,0.013625122960193903,48,18,23.668452229889944,9.238111804113881
21,0.85,0.775,43.1432080155642,46427.16580788612,0.0009292664599447914,0.20022870968790937,0.009292664599447914,64,37,31.557936306519913,20.143924027475727
22,0.875,0.75,37.95284515803965,44853.07213830142,0.0008461593230674281,0.17920422363161465,0.008461593230674282,50,43,29.60269529684587,22.04822330796085
22,0.85,0.75,43.84990323237885,60652.09449879662,0.0007229742615607258,0.17805154143937757,0.007229742615607259,61,63,34.40479818437689,33.15158491717478
22,0.8,0.5,95.89613488876653,289512.1917618289,0.0003312334941930762,0.1782246106429095,0.0033123349419307622,130,250,75.02662416219587,135.9136721173741
22,0.825,0.525,80.61492152808371,208153.60972902208,0.0003872857243889721,0.17669467530337196,0.003872857243889721,112,184,63.24168350282897,98.28492762591173
22,0.8,0.775,46.98939070704846,102902.59581252826,0.00045663950783763957,0.14648280529146473,0.004566395078376396,69,104,37.098473732567854,59.52659567840873
22,0.825,0.775,42.738459745044054,73605.24353969378,0.0005806442270922735,0.15753044126699878,0.005806442270922735,63,77,33.757794229180746,42.95130939461209
22,0.875,0.775,29.909283484030833,35238.23313643197,0.0008487736422036535,0.15933051019325342,0.008487736422036533,44,34,23.618754750701992,17.117464218673838
22,0.85,0.775,34.38936457103524,49574.66581046037,0.000693688278253184,0.15445225508066393,0.006936882782531839,53,52,27.311306442161577,27.19592371627616
23,0.875,0.75,27.887136709295067,62660.620277124326,0.0004450504413451505,0.11140548685017411,0.004450504413451505,37,45,21.95656380877122,22.653229269999322
23,0.85,0.75,32.644045343840595,91912.01728269839,0.00035516623733146527,0.10767572965180966,0.0035516623733146523,50,72,26.13338204613195,34.77318875837073
23,0.8,0.5,85.83757327217351,288881.570619954,0.0002971375885556211,0.15970463214810043,0.0029713758855562113,123,237,68.16626917375315,121.33442954533456
23,0.825,0.525,75.84214840501267,233629.41523262326,0.00032462585385276566,0.15690864279575362,0.003246258538527656,107,175,60.12052445537578,91.70817595097324
23,0.8,0.775,39.750623712340825,130246.64550738022,0.0003051949903008321,0.11014395679446007,0.003051949903008321,61,114,31.83014389522524,60.11026173555407
23,0.825,0.775,34.04995596712046,104300.12700070236,0.0003264613087852824,0.10543241052497747,0.003264613087852824,52,85,27.24883302975323,45.10577160579567
23,0.875,0.775,23.823455343657116,42017.85462035475,0.00056698409661583,0.11622185812613305,0.005669840966158299,33,32,18.845795176316233,15.572378255654248
23,0.85,0.775,25.922593235844563,71086.80824196263,0.0003646610936252786,0.09722634004726459,0.003646610936252786,44,57,21.038118582031274,27.617840480272708
24,0.875,0.75,32.50126431217902,25851.643563578444,0.001257222359276569,0.20214182199146483,0.012572223592765688,42,32,26.173867847303544,18.034753373821463
24,0.85,0.75,35.96036720744681,44198.388212981255,0.0008136126375052992,0.17104914267341378,0.008136126375052993,55,52,29.53688759393153,26.562908455340377
24,0.8,0.5,93.19315753393249,266842.6131358299,0.0003492439098791718,0.18040826674832885,0.003492439098791718,133,229,75.8937325074876,101.25252933503522
24,0.825,0.525,80.74837724229643,185147.6011017617,0.0004361297514079867,0.18766131645408726,0.004361297514079867,114,166,65.67506666011548,86.39587592107512
24,0.8,0.775,39.10340096478357,68329.69928509802,0.0005722753264525431,0.14959248494669175,0.005722753264525431,64,79,32.41057014957868,42.549100415228466
24,0.825,0.775,34.8234453934336,43710.871664176295,0.000796676983725619,0.16656241304380315,0.007966769837256192,56,58,28.793382178339996,29.743933872917914
24,0.875,0.775,23.278535062362437,19196.178285555183,0.0012126650792714903,0.16801507839097035,0.012126650792714903,33,26,18.942305615825802,12.706566997651722
24,0.85,0.775,26.658620673147475,30046.410357544995,0.0008872481057110102,0.15379470307237006,0.008872481057110101,45,42,22.1924018272051,18.771997376014546
25,0.875,0.75,25.635611069147764,39654.878764143636,0.0006464680228029787,0.12873462161057572,0.006464680228029787,39,38,20.41589511645294,17.720094127287837
25,0.85,0.75,35.285419662519274,73350.6726537205,0.0004810510713255133,0.13028464579844098,0.0048105107132551325,50,67,27.863928170327362,36.0718130816103
25,0.8,0.5,97.38775826855318,267752.6049323956,0.00036372291613425176,0.1882077560389469,0.003637229161342518,138,232,76.90444175010352,127.83688479502378
25,0.825,0.525,79.11604301475448,202276.0020766072,0.0003911291611586785,0.1759107487862946,0.003911291611586785,113,172,62.53272268491276,93.99816403578752
25,0.8,0.775,38.72187700121119,109696.1280331191,0.0003529921948523143,0.11691244737605525,0.003529921948523143,62,108,31.039695311759193,58.298739086756584
25,0.825,0.775,34.410923670997576,81398.43806038336,0.00042274673189024475,0.12061138222920294,0.004227467318902447,55,79,27.57759835905836,41.71682547216441
25,0.875,0.775,21.478063680356748,35206.422299022255,0.0006100609570019624,0.11446802209956948,0.006100609570019624,34,35,17.19133968800078,15.950524817998561
25,0.85,0.775,31.127872273728258,64342.1126024693,0.000483786916759299,0.12271616581601734,0.00483786916759299,45,62,24.637860526766982,32.850387039008616
26,0.875,0.75,25.07613245295477,31941.44161640209,0.0007850657698579907,0.14030827926120354,0.007850657698579906,38,38,20.397724284562063,16.996717771484633
26,0.85,0.75,32.15488535655331,60823.26587224883,0.0005286609473435768,0.1303803365324679,0.005286609473435767,50,65,26.24227465178534,33.55922908971163
26,0.8,0.5,92.36401575437438,260808.58199753464,0.00035414484848220017,0.180859725656489,0.0035414484848220015,129,234,74.39660050916497,124.8973849330916
26,0.825,0.525,83.97919096236382,189098.52441033538,0.0004441028359382261,0.19312016172886667,0.0044410283593822614,116,175,67.55737752625528,87.64183544243555
26,0.8,0.775,34.76702913337735,106321.53098118534,0.0003269989513180517,0.106624490934581,0.0032699895131805164,52,105,28.234278136662194,64.53862708567415
26,0.825,0.775,31.998201510399472,76581.1651549878,0.0004178338295799016,0.11562841811924784,0.004178338295799016,48,79,25.995250607142893,42.75843832028892
26,0.875,0.775,20.844549095411026,28404.47068171396,0.0007338474752437541,0.12367990833705311,0.007338474752437541,31,33,16.91593623262655,14.416425864845001
26,0.85,0.775,27.84496007593265,52192.06073040189,0.0005335094971583092,0.12188334852843528,0.005335094971583091,42,56,22.636725706843436,29.67741288181565
27,0.875,0.75,28.118212465597598,49571.78475727667,0.0005672221124027638,0.12629042668280915,0.005672221124027637,40,42,22.310728796896115,23.088372488297463
27,0.85,0.75,39.21144694763494,74883.61253839413,0.0005236318817756094,0.1432911851871376,0.005236318817756095,54,72,30.99844615618194,39.012262452528944
27,0.8,0.5,101.86122297842282,306915.6485340967,0.00033188670393620077,0.18386512870367547,0.0033188670393620077,136,247,80.25322566618468,133.17386579190733
27,0.825,0.525,85.29839650746761,225270.80298665733,0.00037864825524024873,0.17971669096759918,0.003786482552402487,116,176,67.33847758028551,95.63137829570417
27,0.8,0.775,51.9416678092547,107752.89036928031,0.0004820443111200565,0.15823459001602336,0.004820443111200565,73,113,41.156430095582095,58.83302350046946
27,0.825,0.775,44.98913994495615,79778.66774774193,0.0005639244326216457,0.15928112009147605,0.0056392443262164565,64,85,35.69716607503377,44.68308093548783
27,0.875,0.775,25.383416471138684,38833.10179507454,0.000653654106877402,0.12880983822262682,0.00653654106877402,37,37,20.198317823587345,19.150234013433654
27,0.85,0.775,36.47665095317603,62607.519644433436,0.0005826241186416215,0.14578126289956556,0.005826241186416214,51,64,28.8855630148273,34.32926059429428
28,0.875,0.75,28.61245526971488,37346.39545995398,0.000766136997087058,0.14805762580707257,0.00766136997087058,43,35,23.747567723770732,19.007855893463567
28,0.85,0.75,37.00472769861656,57073.81259859942,0.0006483661422598681,0.15489548909935663,0.00648366142259868,58,56,30.88221470516809,29.190311313407317
28,0.8,0.5,103.89833834703316,242432.98610597965,0.000428565188326369,0.21101471735519556,0.004285651883263689,145,223,85.45424364619761,115.17933084965148
28,0.825,0.525,88.79268911966534,185345.5850879331,0.00047906557406015156,0.2062462619914772,0.0047906557406015154,121,162,72.82862352098672,83.18918980165114
28,0.8,0.775,40.60267629573227,94467.4179174745,0.00042980614047482743,0.13210329137314275,0.004298061404748274,73,92,34.5655960372071,49.86708021283988
28,0.825,0.775,36.12635652232945,70339.91166382999,0.0005135968423586499,0.13621447293071037,0.0051359684235864995,62,75,30.53741006471045,39.09548098472024
28,0.875,0.775,20.86060240413196,30658.388438777034,0.0006804207091898954,0.11913851552687697,0.006804207091898953,36,31,17.647923261372963,16.19214987952387
28,0.85,0.775,29.25287483303365,47652.88562076171,0.0006138741537257206,0.13400590950466687,0.006138741537257205,51,50,24.785667303063374,24.541395254572603
29,0.875,0.75,19.225109514691315,18148.633672223983,0.001059314428948712,0.1427075187473725,0.010593144289487119,26,23,15.4290136527347,9.970164800978377
29,0.85,0.75,22.150620983823043,23411.223908805696,0.0009461539076345128,0.14476842404466247,0.009461539076345128,32,35,17.91257009976629,14.417007453241071
29,0.8,0.5,92.05064806206671,229851.19135829463,0.000400479316718342,0.19200099124581896,0.00400479316718342,125,216,73.90846230051446,112.3034270563979
29,0.825,0.525,77.05712190491913,141090.7061001805,0.0005461530673055476,0.20514624901788744,0.005461530673055476,106,139,61.959865222270615,68.36615671215121
29,0.8,0.775,36.98746329481676,49075.54446384324,0.0007536842168316144,0.16696367061711975,0.007536842168316143,49,59,29.616915513647434,30.9104765656331
29,0.825,0.775,31.60649189501485,27742.357094778406,0.001139286463188225,0.18975997566625782,0.011392864631882249,43,38,25.38247441468867,17.229120352685378
29,0.875,0.775,19.225109514691315,14049.634683359584,0.0013683707760360185,0.1621945684232231,0.013683707760360184,26,16,15.4290136527347,6.679738794815767
29,0.85,0.775,21.993937137669196,19225.545994948527,0.0011439954497754216,0.1586220791949854,0.011439954497754217,30,27,17.667972479133216,10.706188018288271
