replica	category_id	outer_fold	job_index	rank	selected_as_fold_winner	structure_id	category_family_id	feasibility_class	pooled_inner_oof_feasible	pooled_signal_efficiency	pooled_background_efficiency	signal_efficiency_overshoot_above_target	infeasible_negative_signal_efficiency_sort_value	cut_count	ranking_key_json	all_inner_support_pass	pooled_support_pass	refit_thresholds_json	canonical_payload_sha256	structure_result_sha256	inner_crossfit_sha256	execution_provenance_sha256	bundle_sha256	outer_fold_used_for_selection
980	exact3tag	1	9801	1	True	radial_mass__category__plus_h2_pt	exact3tag::radial_mass__category__plus_h2_pt	0	True	0.5863433285599943	0.43431463516531504	0.00038632855999432003	-0.5863433285599943	2	"[0,0.43431463516531504,0.00038632855999432003,2,""radial_mass__category__plus_h2_pt""]"	True	True	"{""h2_pt"":7.751189321333885,""r_hh_125_125"":36.50484662925234}"	9d07bc9b3d8c46b1927bc668a5b040060fce4565c0793cd76de95987878b0879	4124f78e156df6dd54b40b8b3bb85ccd0b9ba7945beb069f2655afacaef94b8c	1fdbaf05533b06c593eaa2d398c7b84e8c4bfb042d1b70343c97a663a4a17d90	82a42f20bd997931fa959c610c245d3b4d1a75ced5aa3aaa5109a1bb27a1918b	12ce53d9fec9c7d849ae63c88e9c500653660170c2e6715768a67113181b4f29	False
980	exact3tag	2	9802	1	True	symmetric_rectangular_mass__category__plus_ht_candidate_jets	exact3tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets	0	True	0.5866852127721097	0.41877144381621	0.0007282127721097709	-0.5866852127721097	2	"[0,0.41877144381621,0.0007282127721097709,2,""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	True	True	"{""ht_candidate_jets"":185.15867996215817,""max_abs_mbb_minus_125"":34.00464698205801}"	9848e62b353cce5f3e2e6cb7fbed4d4b041a49336e0f07750cc9758642833374	f1822b8832f9714b6a72a3ecc66988bba58e5f6f91424d59d586460070b22122	6cd80f20502b228d5ff1ac02a229e0d40fcddc931a8fad18af5d33d946c57fc9	82a42f20bd997931fa959c610c245d3b4d1a75ced5aa3aaa5109a1bb27a1918b	d99b7fcc8cbd7aa841c6fca51433a021c59d2db229e092bd25f566c5bcecd713	False
980	exact3tag	3	9803	1	True	symmetric_rectangular_mass__category__plus_ht_candidate_jets	exact3tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets	0	True	0.5861160821015035	0.4298263651665653	0.00015908210150350488	-0.5861160821015035	2	"[0,0.4298263651665653,0.00015908210150350488,2,""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	True	True	"{""ht_candidate_jets"":184.8670616149902,""max_abs_mbb_minus_125"":33.94109260258529}"	441b50ac988e310d556801cd10c1ac8c488c435658f8c01859f50b4888168d0c	97335db16afb6ff81493ea82920e25ef325117f52d584056c6d635ba4b7445d2	4bedfd6bda22a13dd7ddeb78193b4f78832162f80f6c15829b4841149fd07e2f	82a42f20bd997931fa959c610c245d3b4d1a75ced5aa3aaa5109a1bb27a1918b	c2ee29b896d31013267c5bf24ff914c8945ab7a10d0d461fbf63275ac35d69f5	False
980	exact3tag	4	9804	1	True	radial_mass__category__plus_h2_pt_and_max_drbb	exact3tag::radial_mass__category__plus_h2_pt_and_max_drbb	0	True	0.5861546253061661	0.4303973597127364	0.00019762530616618257	-0.5861546253061661	3	"[0,0.4303973597127364,0.00019762530616618257,3,""radial_mass__category__plus_h2_pt_and_max_drbb""]"	True	True	"{""h2_pt"":0.37309395234862586,""max_drbb"":4.110427178177871,""r_hh_125_125"":35.83253534534184}"	a70a68074e4ccb769a7c2f34e60cdaf6288a4f7d9d9a182cd981f0c830bdf655	8eac935fe4d124b13c2a4ce85eefa350ec47c6788522fa95e4448cd6dc60dd39	cc454543659787ade4fe619f2ca78b232202ed6ab4ba352324a0f904337b1fd6	82a42f20bd997931fa959c610c245d3b4d1a75ced5aa3aaa5109a1bb27a1918b	6002b9a49f2d016f613dcbba243006307d8a04bbe22e13108cc049aa5ffc83d5	False
980	ge4tag	0	9805	1	True	radial_mass__category__plus_mhh_and_abs_h_delta_eta	ge4tag::radial_mass__category__plus_mhh_and_abs_h_delta_eta	0	True	0.5867699372952295	0.28828978680399164	0.0008129372952295766	-0.5867699372952295	3	"[0,0.28828978680399164,0.0008129372952295766,3,""radial_mass__category__plus_mhh_and_abs_h_delta_eta""]"	True	True	"{""abs_h_delta_eta"":6.809818891966871,""mhh"":120.69842482135816,""r_hh_125_125"":33.84757102193152}"	8a4ac55f2f7bc5a2dbb978466b82e34b9ae35d2f387c3f04424e7b669d0cad64	78885d49f844b692c2afa5db92a51f9008d24717d64d5f575ebe20c638c17dde	aff566ccf6ca27c95499c7f7af0c0295914ea74293a7dcb3e07ca0004c1f943a	bfd57e5e1a0c149faffdcb5d6a8c23111cd428dd0776875b8ed1d332bf145261	177abb495ce4179640c1f45a81b222cd385740a683d7bef8721ebdcc493c27ba	False
980	ge4tag	1	9806	1	True	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	ge4tag::radial_mass__category__plus_ht_candidate_jets_and_max_drbb	0	True	0.5862460299777562	0.2848354939249794	0.00028902997775626105	-0.5862460299777562	3	"[0,0.2848354939249794,0.00028902997775626105,3,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	True	True	"{""ht_candidate_jets"":189.49309921264646,""max_drbb"":3.0323741974820497,""r_hh_125_125"":41.73878521117716}"	753b45c392cbc3b6a20ff5a4192aef46fe24b0bf3408a2de6dd8c4f99bfd4dc5	c6d4eee135124d3eb73dce4d796bfe13290c07dc5774fba2dab0572eddf48a8d	09e0ecfa5462aa602e217653219f74c415e1b102dda8a6bd04112c2db49268ab	bfd57e5e1a0c149faffdcb5d6a8c23111cd428dd0776875b8ed1d332bf145261	56c5245a97ae835ec1e9f118dc7b71d0b10cc6b22809d7ecb5dfd097df9c2ff7	False
980	ge4tag	2	9807	1	True	radial_mass__category__plus_mhh	ge4tag::radial_mass__category__plus_mhh	0	True	0.5862257774875901	0.27293251510803757	0.00026877748759013276	-0.5862257774875901	2	"[0,0.27293251510803757,0.00026877748759013276,2,""radial_mass__category__plus_mhh""]"	True	True	"{""mhh"":219.70089175556862,""r_hh_125_125"":34.042395624561756}"	3a0ac6ed1abf2184ea964f5d70cc108812b5359a1dcd0b83784ccfeeb51b7460	899d57f54634e3f8c46701fc8c4315ce3f958cce87e89254a76ae68d622b7a30	2cedf8c8f32bebd9de73c138eb688a732c43a002888dbf4727eca11e23860850	bfd57e5e1a0c149faffdcb5d6a8c23111cd428dd0776875b8ed1d332bf145261	c67e1437eacf92878b5b30011d78d9f297d8f33924ec9c7b938eca5fff97c1bd	False
980	ge4tag	3	9808	1	True	radial_mass__category__plus_mhh_and_abs_h_delta_eta	ge4tag::radial_mass__category__plus_mhh_and_abs_h_delta_eta	0	True	0.5861584152092366	0.2865951130649582	0.00020141520923666612	-0.5861584152092366	3	"[0,0.2865951130649582,0.00020141520923666612,3,""radial_mass__category__plus_mhh_and_abs_h_delta_eta""]"	True	True	"{""abs_h_delta_eta"":6.998785436981115,""mhh"":208.7757371124349,""r_hh_125_125"":34.028724820560704}"	886d2d14c6aeaa554f5384c61925927b823508a825b7e6827fd66c2bc395ff6c	36a0b9d2849e4f543ef34da3558dfff554924d6beeb40bbfd8b1c3447dc86347	26c6ec137f7e4979ff75400b04cd21b4e16324377a49aea4a368ca259215e430	bfd57e5e1a0c149faffdcb5d6a8c23111cd428dd0776875b8ed1d332bf145261	c9654b931a8e356d1071b652a0b12cc702977c9a78df6885c91f73809bece93d	False
980	ge4tag	4	9809	1	True	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	ge4tag::radial_mass__category__plus_ht_candidate_jets_and_max_drbb	0	True	0.5864582990463316	0.277013267304754	0.0005012990463316713	-0.5864582990463316	3	"[0,0.277013267304754,0.0005012990463316713,3,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	True	True	"{""ht_candidate_jets"":188.78172683715817,""max_drbb"":3.0249130032014735,""r_hh_125_125"":41.75624055092351}"	bb843b334a985ea2e1304ede046dc8ea2d0a24d95132654d62bb07c1db70ab12	42928b3ad530fe46b01a5ae0f5827cf5d61b99ca303b4962f84b3a26f184c962	877ad0a27c26f44287fa22b92d69ad3e78c815b31d8b05eadc4a758cb6c5af45	bfd57e5e1a0c149faffdcb5d6a8c23111cd428dd0776875b8ed1d332bf145261	96976e33611865544a6240f78c71ecd51df3fba7ff49d75ecc11106801046c5a	False
981	exact3tag	0	9810	1	True	asymmetric_rectangular_mass__category__plus_h2_pt	exact3tag::asymmetric_rectangular_mass__category__plus_h2_pt	1	False	0.5856774839810723	0.4502378884207035	-0.0002795160189276169	-0.5856774839810723	3	"[1,-0.5856774839810723,0.4502378884207035,3,""asymmetric_rectangular_mass__category__plus_h2_pt""]"	True	True	"{""abs_mbb1_minus_125"":18.87475340806869,""abs_mbb2_minus_125"":1195.411600407152,""h2_pt"":0.9218458570490174}"	e0f17ecedc0a0e93f7a0739e17e898cf9b2a48848848a158a32aa9a1a79e6b98	fa02e5ead1125c369625e2ba0a11562b8548bebd205c63f5e133242a211881d3	6171ff0aba96816996dbe990cc3bd8a1671daabf712f4e62b67dde0673e2bb1c	d3cf5117e67afcf1bc69c4427839dbc259358e699566e02e81a4d55e4c55f9e1	db021f4ff11ef5ab670135289f3a47194104b2d1df2c469eba32b0dba36d2f0a	False
