category_id	selected_structure_id	threshold_variable	replica_count	mean	population_standard_deviation	minimum	p16_linear	median	p84_linear	maximum	is_nominal_structure
exact3tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	48	26.127055902836048	2.539883325949368	18.90061938527646	24.362121197593627	24.942193268113144	29.303742337877225	31.29230346582803	False
exact3tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	48	66.28355632191929	164.75733167822324	33.707222709595506	36.803955349082784	45.055404920147545	45.85942933619607	1195.411600407152	False
exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	185	7.607768875013454	0.14347150871723818	6.962266446884224	7.463296051007061	7.576934088635984	7.76503913004308	7.76503913004308	False
exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb1_minus_125	185	19.121325614298637	0.23833028369653037	18.48737291975657	18.903426271567554	19.11993155092654	19.33877658036033	19.841189293042763	False
exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb2_minus_125	185	881.1079548609316	203.20843516281633	487.5835137858108	693.8068956883203	799.3848101219526	1195.411600407152	1195.411600407152	False
exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb1_minus_125	75	19.0780325079195	0.24335255925278068	18.19392531946109	18.824282005553957	19.111784631295794	19.28260004955702	19.661785634590263	False
exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb2_minus_125	75	846.9876070275175	199.00236116437014	479.0025842691642	677.6710257917994	799.3848101219526	1195.411600407152	1195.411600407152	False
exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	h2_pt	75	0.6677275718096142	0.32598339032685564	0.10169258153594297	0.37309395234862586	0.6467924705186716	0.9218458570490174	1.3491692229865735	False
exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	abs_mbb1_minus_125	10	19.15601367922985	0.23973928660960772	18.868208341446465	18.882349509231346	19.139789969323374	19.36895670484214	19.606927946786993	False
exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	abs_mbb2_minus_125	10	1005.028166345797	203.79346002258845	677.6710257917994	799.3848101219526	1096.4049028358522	1195.411600407152	1195.411600407152	False
exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	h2_pt	10	0.7711837852141146	0.33822911435404096	0.37309395234862586	0.37309395234862586	0.9204909886887173	1.1164044430338327	1.2189957956696031	False
exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	max_drbb	10	4.77776107461749	0.029849934689309344	4.7566199587174705	4.7566199587174705	4.766829126003969	4.806014282642488	4.8368026200013245	False
exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb1_minus_125	134	28.824063884238548	11.860941279791755	18.31783273186267	18.86510965297634	19.284771918769902	46.76808530132124	53.507111074623566	False
exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb2_minus_125	134	588.1233759492295	359.06324514292015	34.127999988078294	41.26017953062297	640.2248122452678	936.5413130994757	1195.411600407152	False
exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	134	168.68110079885415	34.25921020991911	139.02018547058103	139.02018547058103	142.32740211486814	222.9419493103027	228.45159530639646	False
exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	abs_mbb1_minus_125	36	60.71847994830804	182.0991081874426	18.464504585704294	18.79293391497601	18.972243015679798	19.138204092565427	1021.5366553716673	False
exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	abs_mbb2_minus_125	36	924.0613492146136	283.3026063063197	35.17114776728037	698.9459905026183	945.0719885361166	1195.411600407152	1195.411600407152	False
exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	ht_candidate_jets	36	143.0647585921817	12.97739350868344	139.02018547058103	139.02018547058103	140.44009780883786	141.04923362731932	211.81828308105466	False
exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	max_drbb	36	4.709594133348158	0.31869115438498896	3.0390908836749393	4.7566199587174705	4.766829126003969	4.8368026200013245	4.8368026200013245	False
exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	121	23.273787531733483	5.106350119368126	18.682311592582042	18.913089205096853	19.325446888343254	30.809124326560728	31.897693466562778	False
exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	121	660.082222843662	404.48150963877123	115.93543426697904	121.51940713173633	677.6710257917994	1195.411600407152	1195.411600407152	False
exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	121	4.162042881429455	0.7667271616920087	2.999367965087832	3.010957855834673	4.766829126003969	4.8368026200013245	4.8368026200013245	False
exact3tag	asymmetric_rectangular_mass__category__plus_mhh	abs_mbb1_minus_125	60	19.10809396792686	0.24620485317942326	18.567110130598042	18.85777147173733	19.095151394001334	19.346005812739314	19.84165347888118	False
exact3tag	asymmetric_rectangular_mass__category__plus_mhh	abs_mbb2_minus_125	60	914.5203309850914	192.11544005830257	552.2708889162487	723.5567713225087	836.5928235329454	1195.411600407152	1195.411600407152	False
exact3tag	asymmetric_rectangular_mass__category__plus_mhh	mhh	60	154.20155676703837	31.34209269431597	111.43399288199572	111.43399288199572	179.34894690232184	182.67539259276612	184.79276390770448	False
exact3tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	25	7.674314647191727	0.11442817057305268	7.417148506680969	7.576934088635984	7.76503913004308	7.76503913004308	7.76503913004308	False
exact3tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	abs_mbb1_minus_125	25	18.931839955816706	0.21870143629272723	18.438299122183	18.81752550254111	18.930889561914785	19.116878850545152	19.496172154596994	False
exact3tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	abs_mbb2_minus_125	25	1055.673076630218	201.13926124736506	677.6710257917994	748.5819822234707	1195.411600407152	1195.411600407152	1195.411600407152	False
exact3tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	25	164.17670723548275	27.09846633435494	111.43399288199572	127.06579198848101	179.34894690232184	182.91683939969062	184.49629198202152	False
exact3tag	radial_mass__category__mass_only	r_hh_125_125	45	35.952008535272824	0.2500614923276391	35.49417141110093	35.711364491137665	35.940406521242004	36.19153303900249	36.60905662766219	False
exact3tag	radial_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	4	7.654494750599363	0.11568699067784628	7.463296051007061	7.5585348548752584	7.7040982942807155	7.746486362828959	7.746486362828959	False
exact3tag	radial_mass__category__plus_abs_h_delta_eta	r_hh_125_125	4	36.031135270318174	0.19890814153036857	35.73948783735429	35.857558771919024	36.05046439900249	36.20316543842259	36.284124445913434	False
exact3tag	radial_mass__category__plus_h2_pt	h2_pt	13	7.207499122501636	2.8697146600960983	0.8790869583452621	4.443823091753065	7.830836901739056	10.60488129435954	11.173695229568589	False
