qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background,mode
0.55,0.575,68.01428910201388,691319.0839330168,9.838335246738814e-05,0.08180142894560136,0.0009838335246738813,88,1152,54.5518694831683,168.1253097489401,lbn_p4_only
0.55,0.6,64.11281794816772,671260.9700069166,9.551101704528882e-05,0.07825267054784103,0.0009551101704528881,85,1128,51.557790817644076,170.17740339311808,lbn_p4_only
0.55,0.625,61.51183717893694,660365.2329046439,9.314820664978769e-05,0.07569489626752726,0.0009314820664978768,83,1105,49.562175639846465,165.77319880629415,lbn_p4_only
0.55,0.65,60.13266863981513,644248.4963762992,9.333769341805687e-05,0.07491758531821929,0.0009333769341805686,81,1075,48.44169838702714,159.0522068066909,lbn_p4_only
0.55,0.675,54.930707101353576,636626.7832812906,8.628400272170564e-05,0.06884505269834867,0.0008628400272170563,77,1057,44.451685431023336,155.612476050253,lbn_p4_only
0.55,0.7,53.6302167167382,607023.8394389676,8.834944071769092e-05,0.06883458180662085,0.000883494407176909,76,1032,43.45450118192226,154.678694000759,lbn_p4_only
0.55,0.725,50.87187963849456,596970.2239429664,8.521677899190292e-05,0.06584176276540808,0.0008521677899190291,72,1009,41.213406059492286,150.02099464913968,lbn_p4_only
0.55,0.75,49.49271109937272,583289.3006720416,8.485105254347934e-05,0.06480361587143203,0.0008485105254347934,70,978,40.09285923685455,144.37183205289227,lbn_p4_only
0.55,0.775,48.113542560250906,550055.9408717903,8.747027163090935e-05,0.06487298849960949,0.0008747027163090934,68,943,38.97231296288597,141.91226284309826,lbn_p4_only
0.55,0.8,41.53241248266754,519959.84157385165,7.987619266317618e-05,0.05759731748295276,0.0007987619266317618,62,911,33.86464571043028,140.84202889154895,lbn_p4_only
0.55,0.825,40.15324394354572,502415.5778253053,7.992038009121482e-05,0.056648587960014,0.0007992038009121482,60,871,32.744103972430786,132.30858404293457,lbn_p4_only
0.55,0.85,38.774075404423904,483260.06935093435,8.02343869554571e-05,0.05577646609313483,0.0008023438695545711,58,830,31.623563283040102,123.89056900877156,lbn_p4_only
0.55,0.875,33.493435711455916,455820.6219813877,7.34794217204669e-05,0.04960925606688147,0.0007347942172046691,53,781,27.515497894722905,113.1393671335871,lbn_p4_only
0.55,0.9,33.41475755694948,418739.4824809539,7.979844021149673e-05,0.051637636788391963,0.0007979844021149671,52,724,27.390537299691175,108.23961381733412,lbn_p4_only
0.55,0.925,30.577742324199413,375526.74123054737,8.142627133290303e-05,0.049898211824050916,0.0008142627133290302,47,663,25.024838491682157,100.83130591576146,lbn_p4_only
0.55,0.95,26.518914861340384,329104.4554925792,8.057902109422625e-05,0.046226271751115044,0.0008057902109422625,42,571,21.788315018590627,82.19129601023471,lbn_p4_only
0.575,0.5,68.32900172003961,670060.7379906441,0.00010197434030374972,0.08347337823530816,0.001019743403037497,92,1144,55.041805302456055,170.3362354509097,lbn_p4_only
0.575,0.525,66.9498331809178,664472.0341067491,0.00010075643480002673,0.08213176305039246,0.0010075643480002671,90,1127,53.9213324509384,167.72429910480835,lbn_p4_only
0.575,0.55,65.49198648728952,656878.4037303374,9.970184149055292e-05,0.08080638375559925,0.0009970184149055291,87,1109,52.6782323518887,164.2275391545942,lbn_p4_only
0.575,0.575,65.41330833278309,649613.080416447,0.00010069579924537329,0.08115938247580269,0.0010069579924537329,86,1088,52.55573503634005,160.89277245087376,lbn_p4_only
0.575,0.6,62.81232756355233,629658.3510356976,9.97562050280681e-05,0.07915756076787549,0.0009975620502806811,84,1065,50.5599357113066,163.2921164194607,lbn_p4_only
0.575,0.625,60.211346794321564,619504.4591773502,9.71927576990764e-05,0.076499064306144,0.0009719275769907639,82,1043,48.564517062496726,159.1580670084209,lbn_p4_only
