seed,threshold,unweighted_auc,physics_weighted_auc,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows
25,0.86,0.7855281362619403,0.7902627191117648,42.72601844857961,102691.63362042842,0.0004160613376402665,0.1333290830530186,0.004160613376402665,65,81
25,0.87,0.7855281362619403,0.7902627191117648,36.69683644902004,87022.00083135757,0.00042169607798533493,0.12439819936406248,0.004216960779853349,52,67
25,0.885,0.7855281362619403,0.7902627191117648,30.821060390883066,48843.921753562165,0.0006310111736397436,0.1394576404865382,0.006310111736397436,41,41
25,0.91,0.7855281362619403,0.7902627191117648,11.291334292006168,13175.629568083485,0.0008569863196031394,0.09836929916551752,0.008569863196031393,16,8
26,0.84,0.7869050648618304,0.7976679993799859,60.91420770551338,126825.51397581998,0.0004802993167220834,0.17104693022566977,0.004802993167220834,88,130
26,0.85,0.7869050648618304,0.7976679993799859,59.37311004787059,111648.10653690164,0.0005317878814921661,0.17769046234944164,0.005317878814921661,84,107
26,0.86,0.7869050648618304,0.7976679993799859,55.454894382634535,88058.86046768485,0.000629748035440283,0.18687592352417282,0.00629748035440283,81,91
26,0.87,0.7869050648618304,0.7976679993799859,53.600429032684055,64841.008749554545,0.0008266439721768253,0.21049577564872884,0.008266439721768253,73,73
26,0.885,0.7869050648618304,0.7976679993799859,32.990905706503796,44333.47278367152,0.0007441534270839863,0.15668533927620493,0.007441534270839862,45,47
26,0.91,0.7869050648618304,0.7976679993799859,8.228140945856719,9764.15479640978,0.0008426884986381161,0.08326920042997175,0.008426884986381162,11,10
27,0.84,0.7782519795124643,0.796747840027271,60.146055792631465,148483.06505162636,0.0004050701389530124,0.1560877034791558,0.004050701389530124,82,128
27,0.85,0.7782519795124643,0.796747840027271,46.54910107243771,132080.17311235564,0.00035243064856403645,0.12808329274746222,0.0035243064856403643,68,115
27,0.86,0.7782519795124643,0.796747840027271,39.750623712340825,106407.42627413757,0.00037357001390045136,0.12185910328231853,0.0037357001390045134,61,90
27,0.87,0.7782519795124643,0.796747840027271,34.04995596712046,80666.25872782148,0.0004221090267990421,0.11988658713897671,0.004221090267990421,52,71
27,0.885,0.7782519795124643,0.796747840027271,22.956721485083122,31127.019866001956,0.0007375174875047152,0.1301191129351258,0.007375174875047153,38,35
27,0.91,0.7782519795124643,0.796747840027271,11.24728498623904,6882.487984467907,0.0016341888299146198,0.13557355011719005,0.0163418882991462,16,6
28,0.84,0.797206296804048,0.8029184256285677,58.18333416113171,108550.63325691715,0.0005360017939593559,0.17659663498748573,0.005360017939593558,83,91
28,0.85,0.797206296804048,0.8029184256285677,43.79815694249752,86102.4434754415,0.0005086749594393313,0.14926160158005272,0.005086749594393313,68,77
28,0.86,0.797206296804048,0.8029184256285677,33.40898482477707,64047.13333900601,0.0005216312281759895,0.13201200622012174,0.005216312281759896,58,56
28,0.87,0.797206296804048,0.8029184256285677,33.08877504311768,46900.124827631975,0.0007055157137582475,0.15278956358970092,0.007055157137582474,54,41
28,0.885,0.797206296804048,0.8029184256285677,19.021601882866683,14709.27628236993,0.001293170480839045,0.1568380503997534,0.01293170480839045,28,16
28,0.91,0.797206296804048,0.8029184256285677,2.797424142967231,1970.499599000083,0.0014196522264641744,0.06301880205881467,0.014196522264641744,5,2
29,0.84,0.7873537269898845,0.7839406205622819,68.28058749752392,97523.2634544931,0.000700146663256254,0.2186468053770008,0.007001466632562539,88,109
29,0.85,0.7873537269898845,0.7839406205622819,64.04900413998018,74667.27869469381,0.000857792131435102,0.2343943936563528,0.00857792131435102,81,91
29,0.86,0.7873537269898845,0.7839406205622819,51.98098945196435,51209.65185605719,0.0010150623479744652,0.22970403828219227,0.010150623479744651,68,63
29,0.87,0.7873537269898845,0.7839406205622819,39.75629091779465,28056.946630462906,0.0014169856556888892,0.23734804392265269,0.01416985655688889,53,42
29,0.885,0.7873537269898845,0.7839406205622819,28.28927081049851,17670.703971922085,0.0016009136283109506,0.21281136993945188,0.016009136283109505,32,22
29,0.91,0.7873537269898845,0.7839406205622819,11.832988918785075,1266.8053155711716,0.009340810914935157,0.33246009091151735,0.09340810914935156,10,2
