role,process,source_tag,source_root,event_index,n_selected_jets,n_selected_btags_four_jets,btag_region,trigger_proxy_2018,lepton_veto_proxy,analysis_chi,analysis_mass_region,analysis_region,validation_chi,validation_mass_region,validation_region,mk,m_perp,pairing_mode,pairing_delta_distance,mbb1,mbb2,avg_mbb,delta_mbb,mhh,h1_pt,h2_pt,h1_eta,h2_eta,delta_eta_hh,delta_phi_hh,drbb1,drbb2,j1_pt,j1_eta,j1_phi,j1_mass,j1_btag,j2_pt,j2_eta,j2_phi,j2_mass,j2_btag,j3_pt,j3_eta,j3_phi,j3_mass,j3_btag,j4_pt,j4_eta,j4_phi,j4_mass,j4_btag
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6787,7,4,4b,True,True,23.050656654519734,SR,A4bSR,52.28295662704287,outside,V_outside,196.07810714122087,3.384225100955347,minimum_distance,35.98551511488316,143.79194401959535,133.34899292714434,138.57046847336983,10.442951092451011,323.85619564279193,208.45635285630965,48.8256502765034,0.9437836594508553,0.5879539991348024,0.3558296603160529,0.4195258030550184,1.3097918898885803,2.6162374056292346,163.10977172851562,1.052716851234436,0.8620489835739136,19.42325210571289,1.0,78.24639129638672,0.5437527894973755,1.670783519744873,15.555174827575684,1.0,73.25098419189453,0.296587735414505,-0.20744788646697998,11.789587020874023,1.0,51.716094970703125,-0.27281302213668823,-0.8147583603858948,3.807744264602661,1.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6789,5,4,4b,False,True,24.00275621091176,SR,A4bSR,64.86213275329233,outside,V_outside,186.5125580868845,-20.02394855114487,four_jet_com_pt,13.135320796841626,120.68057291922622,143.61090543402224,132.14573917662423,22.93033251479602,310.7335192068458,100.72143441976789,51.11819402571735,1.6561021413910921,2.8837726505144534,1.2276705091233613,2.1716461481966407,1.8975653329510695,2.752402750790276,104.2896499633789,1.324493408203125,-3.1067326068878174,9.612597465515137,1.0,73.0010986328125,2.400778293609619,2.216782331466675,8.853913307189941,1.0,50.92330551147461,1.1461143493652344,-1.2175700664520264,9.689045906066895,1.0,47.83026123046875,1.0005637407302856,-0.15284213423728943,8.822196006774902,1.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6792,4,3,3b,True,True,99.40028707961521,outside,A_outside,86.24054297422673,outside,V_outside,227.18302524809872,83.51396767359611,four_jet_com_pt,0.9442767029198933,221.7230346798051,97.08555840001463,159.40429653990986,124.63747627979046,596.0501400866425,198.62200823266764,148.36743355636708,-2.202008756769014,-0.4233326499762588,1.778676106792755,2.9896586078539835,1.8269943484014892,1.3010691952527529,111.66983032226562,-0.697274386882782,0.12472817301750183,21.335451126098633,1.0,98.58626556396484,-1.0104918479919434,2.9016196727752686,12.781675338745117,1.0,42.552791595458984,0.4462883472442627,0.7452483773231506,5.594605445861816,1.0,137.19085693359375,-2.4255504608154297,-2.225919723510742,9.662035942077637,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6799,4,3,3b,True,True,291.0794269630614,outside,A_outside,221.54831384683501,outside,V_outside,448.6357111723033,94.36600093391763,minimum_distance,102.63996879278412,388.9915729471218,242.62007263922436,315.8058227931731,146.37150030789746,872.6068789190097,39.76580591918709,30.691073624029304,-0.597798162112346,-3.8281525862590104,3.2303544241466646,2.4552251183054454,4.452499321212996,3.114063489265538,134.6014862060547,-1.9558025598526,2.424579620361328,8.541418075561523,1.0,104.54154968261719,-1.5645480155944824,-0.6648072600364685,10.63018798828125,1.0,75.18944549560547,-1.693015217781067,-2.298935890197754,11.269270896911621,1.0,52.217464447021484,1.9087858200073242,0.31865450739860535,10.11197280883789,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6807,5,3,3b,True,True,43.7357726455286,CR,A3bCR,70.9795667509352,outside,V_outside,189.9783450062075,40.42141409141241,four_jet_com_pt,24.234315594055687,165.04108515666115,102.40655495991824,133.7238200582897,62.634530196742915,371.6044445062587,151.16897218928503,119.69519490535673,0.2525288088458909,0.4484991675256646,0.1959703586797737,2.4904787394349897,1.673024730670308,1.4502765036530072,121.78827667236328,0.3502088785171509,1.174094319343567,13.823476791381836,1.0,96.27824401855469,-0.05135956406593323,2.798210859298706,11.084855079650879,1.0,53.42250061035156,0.17746186256408691,-2.897073268890381,8.80427074432373,1.0,99.63751220703125,0.446405827999115,-1.4719518423080444,22.6312198638916,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6810,4,3,3b,False,True,94.83121576320606,outside,A_outside,169.37063061424328,outside,V_outside,79.39181984734661,-13.359954956602474,four_jet_com_pt,2.266914588144024,48.02005820082117,64.61906425742897,56.31956122912507,16.599006056607806,248.55544599811725,123.76085206514786,97.05759340632295,-1.0377899020026746,-0.777687434169439,0.26010246783323565,2.8141025128018953,0.6714826238128372,1.1990664447475805,74.07568359375,-0.5957924723625183,-1.0679997205734253,12.382308959960938,1.0,65.73139953613281,-1.0719172954559326,1.6738801002502441,9.742607116699219,1.0,64.92766571044922,-0.9146330952644348,1.0210779905319214,11.169106483459473,1.0,40.54580307006836,-0.8095924258232117,-2.2478513717651367,5.2281365394592285,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6813,6,3,3b,True,True,61.30903651130969,outside,A_outside,37.76111637235403,CR,V3bCR,226.36739472184257,30.663216510985155,four_jet_com_pt,11.747432715883878,184.53382183567552,134.6465700962085,159.59019596594203,49.88725173946702,513.43854093975,231.81101686696547,148.45822373887196,-0.10243720712991933,-0.9058922349937678,0.8034550278638485,3.062226073299297,1.487978767481827,1.6896090131828252,161.7301025390625,0.387215256690979,1.9727942943572998,14.4528226852417,1.0,131.31289672851562,-0.43847793340682983,-1.005728840827942,21.057981491088867,1.0,49.11482620239258,-1.4064282178878784,-2.3905937671661377,11.579876899719238,1.0,84.8245620727539,-0.9075057506561279,1.2394605875015259,10.159921646118164,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6828,5,3,3b,True,True,61.01618633027332,outside,A_outside,43.62086471381477,CR,V3bCR,222.95519918635367,35.427035157743475,minimum_distance,54.622735112594185,185.37140327609922,128.84695771241334,157.1091804942563,56.52444556368587,435.58460523128457,100.77237631224921,14.097011932833606,0.32291653942367926,-3.5627658314650503,3.8856823708887296,2.792972413372598,3.2117225059529253,3.2010252939812034,68.00585174560547,-1.1369982957839966,-2.017923355102539,10.543859481811523,1.0,53.91022491455078,-1.7674376964569092,1.120405673980713,9.798981666564941,1.0,48.48163604736328,-0.45427200198173523,-2.4081010818481445,4.9845075607299805,1.0,149.2062225341797,0.36638832092285156,0.7699790596961975,11.828784942626953,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6831,5,4,4b,False,True,9.896558164328072,SR,A4bSR,78.68768783360434,outside,V_outside,170.13153722972558,9.383307098806851,four_jet_com_pt,6.455879132392287,129.22897268463157,111.05250574000918,120.14073921232037,18.17646694462239,251.74147273671517,71.66662462347179,5.309141062474304,-0.2746645810684935,1.3401952760443456,1.6148598571128392,2.704116044898046,2.2737418879309548,3.0699395928507487,80.98075866699219,-0.49842458963394165,1.9282490015029907,10.252941131591797,1.0,56.38544845581055,-0.01576785184442997,-0.5591414570808411,6.52498197555542,1.0,53.29257583618164,0.19271673262119293,2.661191701889038,7.574060916900635,1.0,52.602481842041016,0.4090506434440613,-0.15655095875263214,5.019652843475342,1.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6833,7,3,3b,True,True,71.88528212795258,outside,A_outside,128.52531818254366,outside,V_outside,134.95813005308105,-60.82055590102578,four_jet_com_pt,1.9032562069525767,55.236913120686836,137.33797841977955,96.28744577023319,82.10106529909271,658.4068568399068,220.24322847517718,211.2504315354124,-0.5888856960928727,1.2952203269934184,1.8841060230862912,2.6440957563635106,0.4264678438965349,1.4364871511540616,179.3566436767578,-0.5709488987922668,-1.9457049369812012,35.20839309692383,1.0,44.027435302734375,-0.623543381690979,-2.368917226791382,4.130279541015625,1.0,40.18742370605469,0.04074838012456894,1.60182523727417,7.724428653717041,1.0,171.065185546875,1.4771889448165894,1.6133941411972046,35.91428756713867,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6834,5,3,3b,True,True,132.6647701717391,outside,A_outside,109.14874286129532,outside,V_outside,248.85533820530617,109.03160774192489,minimum_distance,36.427680745955,255.02894439215618,93.68622290544536,174.35758364880076,161.34272148671081,817.6913909211042,338.50013894728227,253.73539607377558,0.6022620681464853,1.7788954807324167,1.1766334125859315,2.989876228626637,1.3175834569188227,0.7708069856643031,210.89944458007812,1.8673237562179565,-0.24192611873149872,39.4880485534668,1.0,177.32217407226562,0.9463991522789001,-2.625084638595581,25.537128448486328,1.0,44.53462600708008,1.1592695713043213,0.06270920485258102,11.310798645019531,1.0,209.6120147705078,0.10666345059871674,2.6427829265594482,20.477697372436523,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6839,4,3,3b,True,True,22.329166119402135,SR,A3bSR,54.998677056103,outside,V_outside,193.89815829694686,-8.565580063731687,minimum_distance,135.0501205340862,133.9437361456284,140.4597469032546,137.2017415244415,6.516010757626191,581.7527168507395,289.0049257563173,216.1578933857621,1.4974364222245162,1.9553606281046387,0.4579242058801225,3.081622698275728,1.179759148902788,1.1460035932226404,261.17230224609375,1.3220714330673218,1.0988616943359375,32.365116119384766,1.0,130.18304443359375,1.9788302183151245,-1.723844051361084,11.427196502685547,1.0,121.6864242553711,1.5919193029403687,-2.802558183670044,12.521735191345215,1.0,47.52063751220703,1.9200364351272583,0.08187127858400345,7.328835964202881,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6841,4,3,3b,False,True,37.732404533210975,CR,A3bCR,67.82783428482966,outside,V_outside,189.62431862275147,34.00745790149492,minimum_distance,45.94424832289752,160.34382620619326,106.78832709441052,133.56607665030188,53.55549911178274,430.63568231704375,84.72696475600766,18.532081006768355,2.1035564026805544,-2.0261742467933326,4.129730649473887,2.102144674130526,2.416030178094141,3.1215389724190494,91.77130889892578,1.9272847175598145,0.5324784517288208,16.365659713745117,1.0,62.24238204956055,-0.46114692091941833,1.9188117980957031,7.0012993812561035,1.0,43.824127197265625,-0.8069767951965332,-1.2620506286621094,5.94413948059082,1.0,54.49484634399414,0.580115020275116,-1.4730976819992065,10.313275337219238,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6847,4,3,3b,False,True,26.248447263814935,CR,A3bCR,96.92212491040394,outside,V_outside,152.72709069861614,16.330112462121434,four_jet_com_pt,12.34120085351191,121.48450944586243,93.98803525442487,107.73627235014365,27.496474191437557,300.24423685214384,99.74114183873677,79.36243773440104,-1.557762873587827,-0.5864103755501693,0.9713524980376578,3.11860066390161,1.7715472508551333,1.8486947501747415,76.75081634521484,-1.3934710025787354,1.4368420839309692,9.536672592163086,1.0,53.95212173461914,-0.9895489811897278,-1.9502177238464355,7.382701873779297,1.0,47.45735168457031,0.276412695646286,2.985743284225464,5.454006195068359,1.0,75.34677124023438,-0.9353397488594055,-0.2744426429271698,8.650062561035156,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6852,5,4,4b,False,True,70.7046486537952,outside,A_outside,145.5558066204675,outside,V_outside,102.8056816320322,5.7365125288830505,four_jet_com_pt,10.44357012745401,78.1354327683532,67.05795924364948,72.59669600600134,11.07747352470372,243.76361827694888,109.26887350286174,105.33036664035144,0.3955243750916604,0.022576864909845284,0.3729475101818151,2.2080293757693816,1.2863203330260333,1.1149720609878504,68.2771987915039,0.7680975198745728,-2.807448625564575,7.219554901123047,1.0,61.76076889038086,-0.2251153141260147,1.4331068992614746,8.937845230102539,1.0,58.06982421875,0.27878063917160034,0.4384956359863281,8.43482780456543,1.0,49.146339416503906,-0.269391804933548,2.715318441390991,9.090929985046387,1.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6870,4,3,3b,False,True,8.773825072965554,SR,A3bSR,78.4195137636595,outside,V_outside,170.24561144216233,-8.233423830682042,four_jet_com_pt,24.541523555220436,117.11111749781482,123.8399920934444,120.4755547956296,6.728874595629577,310.98377557784136,107.6318122850621,92.29387789434854,-1.5318189322200975,-1.7260489715324001,0.19423003931230265,2.754740183159193,1.8642870463017402,2.1154316019038344,65.35833740234375,-1.9697734117507935,-1.5808473825454712,8.78921890258789,1.0,45.30718994140625,-0.16765622794628143,-1.103416919708252,8.475872993469238,1.0,40.322296142578125,-0.334825724363327,0.28318506479263306,5.374794960021973,1.0,81.6772689819336,-1.7880959510803223,1.8204087018966675,20.723857879638672,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6873,6,3,3b,True,True,43.29757783304748,CR,A3bCR,117.0623448167216,outside,V_outside,131.84666296784303,-12.577280618781494,four_jet_com_pt,5.4826092254665415,86.40234384466326,100.38110131727062,93.39172258096694,13.978757472607356,292.9154465233918,147.39432425503185,82.64717277618774,-0.19452728175902828,-0.32890384624711894,0.13437656448809066,2.9233705890671837,1.017685915369269,1.8470121268970383,81.15865325927734,0.14150257408618927,0.0018891609506681561,11.204017639160156,1.0,78.72728729248047,-0.4926826059818268,-0.7940340638160706,19.20144271850586,1.0,55.800140380859375,0.3610212504863739,2.2733209133148193,10.783928871154785,1.0,53.580169677734375,-0.809408962726593,-2.5810372829437256,7.43714714050293,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6877,7,3,3b,True,True,86.23346361933993,outside,A_outside,35.116725557285434,CR,V3bCR,252.0786330768134,-35.02213345814124,four_jet_com_pt,15.808629438154338,157.59238769355593,199.83699964440652,178.71469366898123,42.24461195085058,406.5593336284248,126.0642657106507,64.01710744405509,1.517235723348156,2.301657853433586,0.7844221300854302,2.858600240871894,1.846250649798679,2.6560497995751007,112.66290283203125,1.5243358612060547,-2.270127534866333,12.245199203491211,1.0,110.33885955810547,1.3881111145019531,-0.9046673774719238,9.493459701538086,1.0,82.44132995605469,0.772140383720398,1.465744972229004,8.447250366210938,1.0,81.07088470458984,0.7461833953857422,0.8263930678367615,6.690969944000244,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6881,6,3,3b,True,True,200.513824050233,outside,A_outside,156.13263132631985,outside,V_outside,316.1136308925244,-140.72511326756552,minimum_distance,74.03206358074306,130.58374536753354,320.4360631795545,225.509904273544,189.85231781202094,835.7339518526734,345.35492214608985,333.1750098511464,1.027986180076108,0.8431421179469982,0.18484406212910987,2.8097858160285307,0.8220548020670049,2.335012999182653,278.5200500488281,0.9204431176185608,1.375516414642334,21.624004364013672,1.0,86.51544189453125,1.1756198406219482,0.5940697193145752,15.280607223510742,1.0,74.41820526123047,1.04519522190094,1.8934601545333862,6.572268486022949,1.0,377.087890625,0.5606443881988525,-2.105541229248047,47.816287994384766,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6883,5,4,4b,True,True,197.03329638834057,outside,A_outside,150.6890953726097,outside,V_outside,318.4464061579274,133.22173805045787,four_jet_com_pt,6.243183438252657,321.9834936368963,124.42979912168651,223.2066463792914,197.55369451520977,736.5735727934139,284.3702252638083,159.8971671807619,1.706278080468245,0.0805616668547692,1.6257164136134756,2.955202509843995,2.9791584833022524,1.411444614334086,355.9516296386719,1.3428664207458496,-0.0653768926858902,18.463150024414062,1.0,83.04686737060547,0.743087887763977,3.0175631046295166,13.142142295837402,1.0,77.4893798828125,-0.6570082306861877,2.8389384746551514,8.03501033782959,1.0,72.79020690917969,1.290185570716858,2.913315773010254,6.2743611335754395,1.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6887,5,4,4b,True,True,34.73838377606278,CR,A4bCR,109.46119853202197,outside,V_outside,138.90297534124656,5.016534048525714,four_jet_com_pt,13.491673348297152,103.67695476045164,92.57586739593765,98.12641107819465,11.101087364513987,293.07361857846723,208.23994397431738,67.78090349101532,1.0482618548158864,1.7430766390751913,0.6948147842593049,1.9595587342978384,0.9504327181647146,1.9501496816936588,146.23025512695312,1.1823290586471558,-2.3344645500183105,13.464285850524902,1.0,74.71615600585938,0.5643311142921448,-1.6123836040496826,13.68370246887207,1.0,69.97156524658203,1.3858354091644287,-0.7547610402107239,13.79677677154541,1.0,42.02738571166992,1.1069411039352417,1.1753430366516113,5.9467034339904785,1.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6893,4,4,4b,True,True,90.80743413622618,outside,A_outside,65.52290789293552,outside,V_outside,237.0243804682122,-64.6706384443191,minimum_distance,81.94165095750954,126.19990737294431,210.79950614789382,168.49970676041906,84.59959877494951,688.4386248275447,325.4181976991095,251.43141228315315,0.12144521441939263,0.6814619404728849,0.5600167260534923,3.13714259364765,0.798324634454707,2.363922855166137,277.5198669433594,0.5965368747711182,2.4887545108795166,66.92206573486328,1.0,255.189697265625,0.00980677641928196,-0.9375187754631042,34.1218147277832,1.0,84.76919555664062,0.42493265867233276,-0.2556150257587433,15.335113525390625,1.0,40.090423583984375,0.2315974235534668,0.15317097306251526,5.189324855804443,1.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6902,5,3,3b,True,True,63.40028465226194,outside,A_outside,11.96592622408076,SR,V3bSR,236.61039322272362,-2.916693618439648,minimum_distance,126.75641109750815,168.66783453117333,165.96429398289402,167.31606425703367,2.7035405482793067,556.9206184754436,107.18291209811383,68.34445571631609,-2.2970881140140302,0.4989748539225588,2.796062967936589,2.3428648424960214,2.2303739512942573,2.3820381317871275,86.20243072509766,-0.06926450878381729,-1.9464706182479858,10.86847972869873,1.0,84.89192962646484,0.47133439779281616,2.016831398010254,16.220203399658203,1.0,60.63867950439453,-1.0342808961868286,2.273534059524536,10.243237495422363,1.0,115.059814453125,-2.0794997215270996,0.30323317646980286,9.590633392333984,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6907,4,4,4b,False,True,16.813227754611056,SR,A4bSR,59.9472614000542,outside,V_outside,188.66707812189003,-6.770327996508179,four_jet_com_pt,6.616645004375054,131.4133704282217,135.54198530686588,133.47767786754378,4.128614878644186,386.29879802254294,135.3957149252292,132.11234026698952,-0.23902980041275745,-0.8084047006214768,0.5693749002087194,3.1136851025820222,1.7770679906143168,1.7900478303175884,114.32072448730469,-0.947384774684906,-2.7161061763763428,12.703160285949707,1.0,104.42815399169922,0.3169742226600647,0.5700740218162537,10.691935539245605,1.0,52.56511688232422,0.12203972041606903,-1.2806262969970703,7.066980838775635,1.0,46.132545471191406,-1.159775733947754,1.558598279953003,8.60997486114502,1.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6908,4,4,4b,True,True,101.8194277476138,outside,A_outside,47.949933850951524,CR,V4bCR,264.64045596619366,44.94393877150442,four_jet_com_pt,17.574607862506696,222.03337764933846,150.84995119627277,186.44166442280562,71.18342645306569,405.40337968571436,88.16823930132574,66.91139553011278,0.5376741963653139,1.0789167365452625,0.5412425401799487,2.566379955913696,2.4689964799567554,2.418213285832391,113.89965057373047,-0.2112184762954712,0.5005185008049011,28.519542694091797,1.0,98.54815673828125,0.6935451030731201,-1.7967290878295898,15.020883560180664,1.0,72.1594467163086,1.0428962707519531,-1.9986865520477295,8.974045753479004,1.0,70.22895812988281,-0.03732415661215782,2.120964765548706,10.98244571685791,1.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6911,5,3,3b,True,True,293.5374782798568,outside,A_outside,239.32406253535194,outside,V_outside,403.714740411171,181.83180973003186,minimum_distance,102.92357463764046,417.1590106613038,148.4141451447265,282.78657790301514,268.7448655165773,1212.472369994075,428.99409770971,328.98464938653876,0.6734018858388711,-1.2087985223615325,1.8822004082004036,2.0407255666501083,2.2228278816557356,0.8603352183682852,220.51272583007812,-1.4126273393630981,1.1639562845230103,22.56134796142578,1.0,113.14822387695312,-0.628615140914917,1.5182182788848877,21.782695770263672,1.0,84.81217956542969,-0.6618410348892212,0.7364999651908875,8.003521919250488,1.0,430.8394775390625,0.7806288599967957,-0.9547257423400879,36.59414291381836,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6912,5,3,3b,True,True,360.8858378345358,outside,A_outside,308.58159971857043,outside,V_outside,443.93707390301574,-238.7086912748814,minimum_distance,47.746432775607616,154.93721007584855,479.6419766968386,317.28959338634354,324.70476662099003,1090.6501628489575,563.6450016667347,250.7179578807976,-0.5866587437835914,-0.6120421905669776,0.02538344678338622,2.9907215729940444,0.4780539325576978,3.1186278810142154,351.9515380859375,-0.7285413146018982,-2.1031246185302734,27.34679412841797,1.0,215.81336975097656,-0.3200678825378418,-2.351489305496216,42.53575897216797,1.0,104.30006408691406,-1.3380298614501953,-1.5457192659378052,9.417140007019043,1.0,345.8546447753906,0.0632149949669838,1.2403806447982788,65.21553039550781,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6914,5,3,3b,True,True,242.4904864382809,outside,A_outside,192.6864469500159,outside,V_outside,355.56172011729626,159.91873661504894,minimum_distance,83.26353078256824,367.2465317663825,130.87445907772593,249.0604954220542,236.37207268865654,843.2169741053365,365.18104899767843,243.88820232673496,0.24697619472891044,-0.729089311029498,0.9760655057584084,2.8059478524042234,2.2044424541581598,0.9795540125881715,356.3743896484375,0.4977741539478302,0.8569431900978088,66.72427368164062,1.0,109.468505859375,-0.8423665165901184,-1.8577077388763428,12.957874298095703,1.0,72.96598815917969,-1.068758487701416,2.407924175262451,5.937060832977295,1.0,162.06863403320312,-0.5327379703521729,-2.787038803100586,20.856706619262695,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6922,5,4,4b,True,True,225.15980622904684,outside,A_outside,155.456457531766,outside,V_outside,387.81289753102294,68.34755031406279,minimum_distance,106.43077223651595,327.0961611824419,219.26771870261942,273.1819399425307,107.82844247982248,875.0265513844661,114.50513641827528,61.00660123167294,-2.4146717555844317,1.6705309077769182,4.08520266336135,2.63327178543528,3.7694286578717007,3.549525144626801,160.05909729003906,-2.1127398014068604,-0.5943957567214966,11.911191940307617,1.0,99.26435852050781,-0.1399998515844345,-2.8495376110076904,4.908883571624756,1.0,48.26206588745117,0.34383976459503174,2.264591693878174,9.371977806091309,1.0,43.26353073120117,2.079315662384033,0.6634911298751831,4.211014747619629,1.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6923,4,3,3b,True,True,275.12259010412726,outside,A_outside,202.1178303438963,outside,V_outside,443.0532300974381,-53.97547397931891,minimum_distance,308.1128634745449,282.2332490617966,345.7656860000533,313.9994675309249,63.532436938256694,1231.6977193585672,312.8182030456098,224.81424250372035,-0.5954147736554514,2.005178439706555,2.600593213362006,3.0581748440676906,1.77618639666866,2.8300383517049488,229.15090942382812,0.09149733930826187,0.642558217048645,15.831472396850586,1.0,85.21688842773438,-1.67056405544281,0.8661152720451355,8.509108543395996,1.0,43.496185302734375,-0.5830836892127991,-2.6336522102355957,8.33087158203125,1.0,181.65342712402344,2.243572950363159,-2.4953434467315674,7.3265485763549805,0.0
signal,ggF_HH_4b,ggf_hh4b_ak4ak8_10k,/uscms_data/d3/iturkmen/hh4b_delphes/root/ggf_hh4b_ak4ak8_10k_pythia8_delphes.root,6925,7,4,4b,True,True,37.54152069342749,CR,A4bCR,109.90434782202617,outside,V_outside,139.6238397860941,16.637752234662305,minimum_distance,40.27596274904029,112.2450407073834,84.69168951339164,98.46836511038751,27.55335119399176,310.7364628811036,165.50817168644858,94.746233707906,0.9611056941131405,1.555474190628063,0.5943684965149224,2.2743705782380994,1.3945144541154482,1.4764693327063596,149.9027099609375,0.8104187846183777,1.6887106895446777,15.4666166305542,1.0,71.10469818115234,1.0888367891311646,-0.32155972719192505,9.955317497253418,1.0,50.86383056640625,1.5995380878448486,-1.7068921327590942,7.250905513763428,1.0,48.37241744995117,0.8976330757141113,0.2969261407852173,8.792553901672363,1.0
