event_uid	dataset_track	sample_group	process_family	replication_lane	replication_rank_within_lane	source_endpoint	remote_path	remote_size_bytes	remote_adler32	entry_index	sampling_mode	selection_seed	selection_rank_within_group	target_valid_events_per_file	scan_limit_per_file	preprocessing_valid	preprocessing_failure_code	particle_count	used_particle_count	was_truncated	adapter_name	adapter_version	model_id	model_checkpoint_sha256	preprocessing_contract_sha256	score_contract_sha256	runtime_environment_id	model0_signal_probability	model0_qcd_probability	model0_ttbar_probability	model1_signal_probability	model1_qcd_probability	model1_ttbar_probability	model2_signal_probability	model2_qcd_probability	model2_ttbar_probability	ensemble_signal_probability	ensemble_qcd_probability	ensemble_ttbar_probability	ensemble_overall_top1_class	ensemble_signal_grid_top1_class	model_overall_top1_agreement	model_signal_grid_top1_agreement	raw_gen_weight_payload_json	physical_weight_status	physical_event_weight
a65c61c8f3fc509c9e84524ff8bf2d3937db6c8d809bb3570cd15ce1b9b819d1	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0045.root	1355253655	5ee51885	0	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		93	93	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	3.394270378075284e-08	4.611897808093346e-10	1.0	1.2177518612028527e-07	6.49237885674836e-10	1.0	6.708500294538679e-08	6.629375937095006e-10	1.0	7.42676309488083e-08	5.911217533978904e-10	1.0	137	114	True	False	[814.0879516601562,0.0814087986946106]	blocked_pending_author_clarification	
6f2a234b17ec5086568a88e679efc39a3eb3cb1afd78a964602168670657faba	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0045.root	1355253655	5ee51885	1	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		144	144	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	7.547928543507763e-07	2.502425218153803e-07	0.999998927116394	4.993628588262399e-06	2.7455664621811593e-06	0.9999921321868896	2.4290427139221074e-06	8.819326922093751e-07	0.9999967813491821	2.725821385511761e-06	1.292580558735305e-06	0.9999959468841553	137	134	True	False	[814.0879516601562,0.0814087986946106]	blocked_pending_author_clarification	
389be3896ac5bfa2d5ec95ecc91e302957a2bbf5ca504ba1f8e4e1ddb8c11694	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0045.root	1355253655	5ee51885	2	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		121	121	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.1561084642089554	0.7977067828178406	0.04618480056524277	0.0613113387607882	0.9092328548431396	0.0294557586312294	0.09957317835142021	0.8606882095336914	0.039738625288009644	0.10566432710705462	0.8558759490648905	0.038459728161493935	136	97	True	False	[814.0879516601562,0.0814087986946106]	blocked_pending_author_clarification	
9058fbff17488e606cf8c68e306eb933c61a60f9bf6d1729d0fd27e038e8f388	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0045.root	1355253655	5ee51885	3	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		170	170	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	1.199670329705762e-05	3.2033546926157896e-09	0.9999880790710449	1.8556185773559977e-05	8.571387155598131e-09	0.9999814033508301	3.9393501526421664e-05	3.2299116714540332e-09	0.9999606609344482	2.3315463532346424e-05	5.0015511732226514e-09	0.9999767144521078	137	134	True	False	[814.0879516601562,0.0814087986946106]	blocked_pending_author_clarification	
3ed2689b96a0176a17fe2ffe2f69bc30b470e68d254ef2c29a0d2aecc20b8b67	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0045.root	1355253655	5ee51885	4	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		90	90	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	2.3855092847296693e-13	1.1090594554655133e-14	1.0	4.2520760008167595e-14	2.8994618057850464e-16	1.0	2.7654986350302486e-12	3.778228272778572e-13	1.0	1.015523441170461e-12	1.2973445600436362e-13	1.0	137	114	True	False	[814.0879516601562,0.0814087986946106]	blocked_pending_author_clarification	
c2dd70c97b23df1364009424efa0777160ad470b89bc30344df23929dbbaf8c3	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0045.root	1355253655	5ee51885	5	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		154	154	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	2.7700888923814957e-09	1.4612192011931313e-10	1.0	2.635253909757869e-09	5.7555914895202065e-11	1.0	6.171285377940651e-10	3.82412504440488e-11	1.0	2.0074904466444763e-09	8.063969515285467e-11	1.0	137	134	True	False	[814.0879516601562,0.0814087986946106]	blocked_pending_author_clarification	
ce3eb42883d0e251002cfa4d3b90cc533eed42b2e439c2b4df7678b9ded2b771	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0045.root	1355253655	5ee51885	6	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		124	124	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.00566254103580377	0.0369880311191082	0.9573494791984558	0.0017078318007364146	0.010452263057231903	0.9878399968147278	0.015232142072818533	0.030772263184189796	0.9539955854415894	0.007534171636452905	0.026070852453509968	0.9663950204849243	137	122	True	False	[814.0879516601562,0.0814087986946106]	blocked_pending_author_clarification	
dec6f130b0a52cf6050eb788a13e3d2c75dd43ef0b3898e70c1525e5a416f8c7	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0045.root	1355253655	5ee51885	7	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		126	126	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	1.5937441336764327e-12	1.0953344215794067e-13	1.0	1.5194143901382199e-13	1.1909181594441792e-15	1.0	5.498697595116518e-12	1.471420424739578e-12	1.0	2.4147943892689243e-12	5.273815950189876e-13	1.0	137	114	True	False	[814.0879516601562,0.0814087986946106]	blocked_pending_author_clarification	
0970d62fb5e51454ea6d1567962ef92c41f5b7a107e7b2e29fa8e976ac97f1b6	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0045.root	1355253655	5ee51885	8	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		86	86	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	1.1840832668412683e-09	1.8712304594714624e-08	1.0	3.740052955568873e-09	5.165716743249504e-07	0.9999995231628418	2.786440160215796e-09	1.267698195306366e-07	0.9999998807907104	2.570192127541979e-09	2.2068459948343389e-07	0.9999998013178507	137	114	True	False	[814.0879516601562,0.0814087986946106]	blocked_pending_author_clarification	
c284e9104d0daee7d92a67d5480c208e5c86b3474c3eb1477aef21a5dfe6b60f	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0045.root	1355253655	5ee51885	9	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		104	104	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.12932146052480675	0.8080084323883057	0.06267006695270538	0.10231857939379552	0.8810587525367737	0.01662256196141243	0.09799450789978437	0.8701063990592957	0.03189913183450699	0.10987818260612886	0.853057861328125	0.0370639202495416	136	134	True	False	[814.0879516601562,0.0814087986946106]	blocked_pending_author_clarification	
