fpr,tpr
0.0,0.0
0.0,0.009721732371082538
3.946517325992617e-05,0.009721732371082538
3.946517325992617e-05,0.019443464742165077
3.946517325992617e-05,0.029165197113247616
3.946517325992617e-05,0.02970797768472374
8.271356070173464e-05,0.02970797768472374
8.271356070173464e-05,0.030250758256199866
0.0001221787339616608,0.030250758256199866
0.0001221787339616608,0.030793538827675992
0.00016542712140346928,0.030793538827675992
0.000323287814443174,0.030793538827675992
0.000323287814443174,0.040515271198758536
0.00044168333422295254,0.040515271198758536
0.000484931721664761,0.040515271198758536
0.000484931721664761,0.04105805177023466
0.0005281801091065694,0.04105805177023466
0.0005281801091065694,0.0507797841413172
0.000571428496548378,0.0507797841413172
0.000571428496548378,0.05132256471279332
0.0006146768839901865,0.05132256471279332
0.0006541420572501126,0.05132256471279332
0.0006541420572501126,0.061044297083875855
0.0006973904446919211,0.061044297083875855
0.0006973904446919211,0.07076602945495838
0.0007406388321337295,0.07076602945495838
0.0007406388321337295,0.07185159059791063
0.0007406388321337295,0.08157332296899317
0.000783887219575538,0.08157332296899317
0.0010621233413812806,0.08157332296899317
0.0011410536879011327,0.08157332296899317
0.0011805188611610589,0.08157332296899317
0.0011805188611610589,0.08211610354046929
0.0012594492076809115,0.08211610354046929
0.00130269759512272,0.08211610354046929
0.0013421627683826462,0.08211610354046929
0.001428659543266263,0.08211610354046929
0.001428659543266263,0.08265888411194541
0.0015470550630460418,0.08265888411194541
0.0015470550630460418,0.08320166468342154
0.001586520236305968,0.08320166468342154
0.0016297686237477765,0.08320166468342154
0.001708698970267629,0.08320166468342154
0.001708698970267629,0.09292339705450407
0.0017481641435275553,0.09292339705450407
0.0017481641435275553,0.11236686179666913
0.001866559663307334,0.11236686179666913
0.0021447957851130762,0.11236686179666913
0.0022631913048928552,0.11236686179666913
0.0022631913048928552,0.11290964236814525
0.0023064396923346635,0.11290964236814525
0.0023064396923346635,0.12263137473922779
0.0023064396923346635,0.12317415531070391
0.0023459048655945897,0.12317415531070391
0.0026241409874003317,0.12317415531070391
0.00274253650718011,0.12317415531070391
0.002785784894621918,0.12317415531070391
0.002785784894621918,0.13289588768178645
0.002829033282063727,0.13289588768178645
0.002829033282063727,0.142617620052869
0.0029868939751034307,0.142617620052869
0.003030142362545239,0.142617620052869
0.0030696075358051652,0.142617620052869
0.0033478436576109077,0.142617620052869
0.0033478436576109077,0.14370318119582123
0.0036635650436903154,0.14370318119582123
0.003941801165496058,0.14370318119582123
0.0040601966852758355,0.14370318119582123
0.0040601966852758355,0.15342491356690377
0.004139127031795688,0.15342491356690377
0.004182375419237497,0.15342491356690377
0.004300770939017274,0.15342491356690377
0.004300770939017274,0.15396769413837988
