event_uid	dataset_track	sample_group	process_family	canary_lane	source_endpoint	remote_path	remote_size_bytes	remote_adler32	entry_index	sampling_mode	selection_seed	selection_rank_within_group	target_valid_events_per_file	scan_limit_per_file	preprocessing_valid	preprocessing_failure_code	particle_count	used_particle_count	was_truncated	adapter_name	adapter_version	model_id	model_checkpoint_sha256	preprocessing_contract_sha256	score_contract_sha256	runtime_environment_id	model0_signal_probability	model0_qcd_probability	model0_ttbar_probability	model1_signal_probability	model1_qcd_probability	model1_ttbar_probability	model2_signal_probability	model2_qcd_probability	model2_ttbar_probability	ensemble_signal_probability	ensemble_qcd_probability	ensemble_ttbar_probability	ensemble_overall_top1_class	ensemble_signal_grid_top1_class	model_overall_top1_agreement	model_signal_grid_top1_agreement	raw_gen_weight_payload_json	physical_weight_status	physical_event_weight
b4692e49cd4ae71632677c1c4d2a895a993784615ff9ca6d855becba4bfb3736	Track B	ZZ_ntuple	zz	zz	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZZ_ntuple/selected_ntuples_0001.root	690055895	4cfd4cfc	0	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	64	2048	True		124	124	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	1.5320471043902416e-12	2.351383451555493e-14	1.0	2.4755750393972997e-13	1.117245774790842e-15	1.0	7.33097822768861e-12	4.636153657158748e-13	1.0	3.0368609453395273e-12	1.6274881533540685e-13	1.0	137	114	True	False	[15.400411605834961,0.001540041179396212]	blocked_pending_author_clarification	
16d5f5da45e222456da8ea100604abdb27d2fb82e025c450946c63b7b5fe20e4	Track B	ZZ_ntuple	zz	zz	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZZ_ntuple/selected_ntuples_0001.root	690055895	4cfd4cfc	1	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	64	2048	True		117	117	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	1.2368795371246162e-11	1.3321806765359545e-12	1.0	8.203664106558599e-12	5.100314159726949e-13	1.0	4.846690548721126e-11	1.8049423067267867e-11	1.0	2.301312165500534e-11	6.630545053258839e-12	1.0	137	134	True	False	[15.400411605834961,0.001540041179396212]	blocked_pending_author_clarification	
cbec42f0ce97926df4c34f9564b84fa1e872b30feadd5e52ff9c48da8571cdf2	Track B	ZZ_ntuple	zz	zz	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZZ_ntuple/selected_ntuples_0001.root	690055895	4cfd4cfc	2	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	64	2048	True		100	100	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	8.981182576496726e-13	2.428089061192948e-14	1.0	1.0653577844169623e-13	4.355331447613897e-16	1.0	5.5463083243260646e-12	6.688283824343721e-13	1.0	2.1836541201391445e-12	2.311816020636877e-13	1.0	137	114	True	False	[15.400411605834961,0.001540041179396212]	blocked_pending_author_clarification	
45817c705b452e9a1f977cca109c5e6d8c48dcddc0bed8ded77e9c6efe39ef94	Track B	ZZ_ntuple	zz	zz	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZZ_ntuple/selected_ntuples_0001.root	690055895	4cfd4cfc	3	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	64	2048	True		107	107	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	7.193439530401298e-13	4.9730198800092273e-14	1.0	8.54424829493211e-14	9.805722441910323e-16	1.0	4.6884941416913556e-12	2.742894453233724e-12	1.0	1.8310935258936023e-12	9.312017414260025e-13	1.0	137	114	True	False	[15.400411605834961,0.001540041179396212]	blocked_pending_author_clarification	
3c98a4d0c88308b0298d4fe0c25de5d2b098bd8a865f778117995b98a7360c5d	Track B	ZZ_ntuple	zz	zz	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZZ_ntuple/selected_ntuples_0001.root	690055895	4cfd4cfc	4	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	64	2048	True		40	40	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	1.4382174928953963e-12	2.3649230360481277e-13	1.0	5.156525358535584e-13	1.024812796201948e-14	1.0	2.4433703207557463e-11	4.2839606861910795e-11	1.0	8.795857745435473e-12	1.4362115764492543e-11	1.0	137	113	True	False	[15.400411605834961,0.001540041179396212]	blocked_pending_author_clarification	
168fae6982f39fe855967e24fbb547cb3709255244e97544d9cf6894ba258d7e	Track B	ZZ_ntuple	zz	zz	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZZ_ntuple/selected_ntuples_0001.root	690055895	4cfd4cfc	5	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	64	2048	True		57	57	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	1.0995264528340486e-12	8.157646243624542e-14	1.0	1.0367138855377811e-13	1.3034699916511993e-15	1.0	5.244782272844149e-12	2.097613966203782e-12	1.0	2.1493267047439917e-12	7.268312995438928e-13	1.0	137	114	True	False	[15.400411605834961,0.001540041179396212]	blocked_pending_author_clarification	
f4bb684d303211d22293665f188c8cc1a47b2713820bcf97ba6c0055a054eecc	Track B	ZZ_ntuple	zz	zz	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZZ_ntuple/selected_ntuples_0001.root	690055895	4cfd4cfc	6	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	64	2048	True		160	160	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	1.0441292231756344e-11	6.052857325598848e-13	1.0	1.666991013736401e-11	2.9205297577029887e-13	1.0	1.9917690236783095e-10	4.9709507343731474e-11	1.0	7.542936824565043e-11	1.6868948684020554e-11	1.0	137	114	True	False	[15.400411605834961,0.001540041179396212]	blocked_pending_author_clarification	
c0215ae1252791be1cbda596c9eb6138737cfa1ce2fd668754633e524fddff10	Track B	ZZ_ntuple	zz	zz	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZZ_ntuple/selected_ntuples_0001.root	690055895	4cfd4cfc	7	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	64	2048	True		94	94	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	7.105724733979253e-13	5.461877152813932e-14	1.0	4.1199711736492606e-14	4.799407263755481e-16	1.0	4.87162948162243e-12	3.8537189932241755e-12	1.0	1.8744672222522827e-12	1.3029392351595634e-12	1.0	137	114	True	False	[15.400411605834961,0.001540041179396212]	blocked_pending_author_clarification	
27e2bcd6c40f08458dd4f088582b41e559d296e4e327a6c7565c711df0f945fe	Track B	ZZ_ntuple	zz	zz	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZZ_ntuple/selected_ntuples_0001.root	690055895	4cfd4cfc	8	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	64	2048	True		61	61	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	8.060116187918882e-13	6.938308434734086e-14	1.0	1.4775424943316972e-13	1.60947229054984e-15	1.0	8.424473905135973e-12	4.285993435160229e-12	1.0	3.126079924453677e-12	1.4523286639327067e-12	1.0	137	114	True	False	[15.400411605834961,0.001540041179396212]	blocked_pending_author_clarification	
b4a033fe50609a0c93f44fbfffe050f9d19e137181ba97481c4d3c21bbea9c7f	Track B	ZZ_ntuple	zz	zz	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZZ_ntuple/selected_ntuples_0001.root	690055895	4cfd4cfc	9	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	64	2048	True		181	181	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.9951439079250122	0.0019558118656277657	0.002900375984609127	0.9972371838339313	0.001930890022777021	0.000832029094453901	0.9966131682667765	0.0023471990134567022	0.001039617694914341	0.9963314200085733	0.002077966967287163	0.0015906742579924564	14	14	False	False	[15.400411605834961,0.001540041179396212]	blocked_pending_author_clarification	
