score_threshold	epsilon_S	epsilon_B	rejection	raw_signal_rows	raw_background_rows	physical_S	physical_B	physical_QCD_B	physical_nonQCD_B	physical_background_efficiency	S_over_B	S_over_sqrt_B_diagnostic	ZA_stat_only	signal_sumw	signal_sumw2	signal_Neff	background_sumw	background_sumw2	background_Neff	qcd_raw_rows	qcd_sumw	qcd_sumw2	qcd_Neff	qcd_largest_abs_event_weight	qcd_largest_event_fraction_of_yield	qcd_largest_source_fraction_of_yield	QCD_Neff_below_100	QCD_raw_O_1_to_10	zero_QCD_rows_not_zero_physical_QCD	variant	target_epsilon_S	epsilon_S_over_sqrt_epsilon_B
0.5906735062599182	0.6200048544760476	0.2073802296589788	4.822060432879377	56196	197376	452.3027737959676	959278288.1235378	945110602.9398466	14167685.183691144	0.01539908788801119	4.715031908839775e-07	0.014603499617915993	0.01460349846998276	452.3027737959676	5.812955987674396	35193.419598790424	959278288.1235378	675144633794265.6	1362.9891848413017	5614	945110602.9398466	675143014839814.4	1323.02939104132	1899808.3429882333	0.002010143931386145	0.031177981193334536	False	False	False	global_mass_aware	0.62	1.3614804652097618
0.5842063426971436	0.6300006619740065	0.21550098291689387	4.640350064601058	57102	205105	460.490643744409	1034376482.5101991	1019611378.6679841	14765103.842214942	0.016604623038664175	4.4518669123924953e-07	0.014317971435758818	0.01431797037241843	460.490643744409	5.92132729522034	35811.5034693838	1034376482.5101991	746014876724398.2	1434.2002297166525	5988	1019611378.6679841	746013189329802.6	1393.5509162286814	1899808.3429882333	0.001863267106208774	0.03068381708068179	False	False	False	global_mass_aware	0.63	1.357114148146356
0.5777568817138672	0.6399964694719654	0.22370368969455504	4.470198955436988	58008	212912	468.3946686031119	1095250740.181693	1079868168.202041	15382571.979652166	0.01758182439473203	4.276597599243887e-07	0.014153217002670113	0.014153215995304887	468.3946686031119	6.025074743945188	36413.418073575835	1095250740.181693	793433592722404.6	1511.8772319087284	6341	1079868168.202041	793431833669032.4	1469.7107063421126	1901020.841137996	0.0017604193707303716	0.02998229510714025	False	False	False	global_mass_aware	0.64	1.353134616745286
0.5710338950157166	0.6500033098700324	0.23214595291455084	4.307634862659371	58915	220947	476.4236398542188	1165277991.3910334	1149269692.88125	16008298.509783506	0.018705956786009083	4.088497709336251e-07	0.013956564621057764	0.013956563665547999	476.4236398542188	6.130825559578362	37022.662348845646	1165277991.3910334	845629717561197.0	1605.7534036722805	6731	1149269692.88125	845627886544008.8	1561.940952980414	1901020.841137996	0.0016541120442949172	0.030545762201695643	False	False	False	global_mass_aware	0.65	1.3490716306207688
0.5644972920417786	0.6599991173679913	0.24032029116614606	4.161113467146423	59821	228727	484.2629585554714	1221988759.9939735	1205371558.295152	16617201.698821545	0.019616322548192244	3.9629084522664485e-07	0.013853121567282354	0.01385312064864645	484.2629585554714	6.233490029310648	37621.07774716893	1221988759.9939735	886100493821132.5	1685.1999744546315	7119	1205371558.295152	886098592792206.4	1639.6827682217056	1901020.841137996	0.001577124354773024	0.029878573716705385	False	False	False	global_mass_aware	0.66	1.3463194933915448
0.5575594902038574	0.6699949248659502	0.24892330936718224	4.017301563852015	60727	236915	492.01668847434416	1293310748.867279	1276057733.7790809	17253015.088198185	0.020761239084514754	3.804319177778947e-07	0.013681332258775963	0.013681331393407326	492.01668847434416	6.334769753945277	38214.55729886517	1293310748.867279	939588210174373.2	1780.197617449056	7533	1276057733.7790809	939586236133483.0	1733.0217039344484	1901020.841137996	0.0014897608398235002	0.02979144534749467	False	False	False	global_mass_aware	0.67	1.3428847127492902
0.5501188039779663	0.6800017652640173	0.25839839707320866	3.8699930468867536	61634	245933	500.17100456476317	1388019788.5660927	1370069162.3305902	17950626.23550248	0.022281582914003527	3.6034861223518263e-07	0.013425197479932635	0.013425196670646266	500.17100456476317	6.442582176366354	38830.8642340705	1388019788.5660927	1013881659447788.4	1900.2207165877571	8026	1370069162.3305902	1013879605138897.2	1851.3929070622657	1901020.841137996	0.0013875364057564926	0.03040245138425926	False	False	False	global_mass_aware	0.68	1.3377197299185573
0.5422943830490112	0.6899975727619763	0.2680500000525343	3.7306472665697186	62540	255119	507.6772942314765	1468830675.162733	1450163778.390368	18666896.772365093	0.023578822683126197	3.456336409744646e-07	0.013246522247189628	0.01324652148888591	507.6772942314765	6.539820349519671	39410.292837344234	1468830675.162733	1063323033106645.5	2028.9822425793616	8532	1450163778.390368	1063320896351443.1	1977.7425529502284	1901020.841137996	0.001310900788908177	0.03085557652356392	False	False	False	global_mass_aware	0.6900000000000001	1.3327222769589853
0.5344447493553162	0.7000044131600432	0.27766798107504104	3.601423527942696	63447	264273	515.4578390565072	1549515190.663323	1530143565.9951289	19371624.668194056	0.02487403384424358	3.3265749323557635e-07	0.013094690244872724	0.013094689515969978	515.4578390565072	6.641508382330173	40005.487993012866	1549515190.663323	1116909310132435.1	2149.6797495686565	9051	1530143565.9951289	1116907091996034.8	2096.2704501876347	1901020.841137996	0.001242380704258732	0.03126361397318249	False	False	False	global_mass_aware	0.7000000000000001	1.3284275591404446
0.5266619324684143	0.7100002206580022	0.28718824828554285	3.4820366291789533	64353	273334	523.2721867177922	1650766999.5026882	1630702777.6036785	20064221.899009705	0.026499407338506073	3.169873076427102e-07	0.012879077670081288	0.012879076983990859	523.2721867177922	6.743757971714139	40602.55165456681	1650766999.5026882	1196441878633077.5	2277.61309204625	9604	1630702777.6036785	1196439580601446.8	2222.587410178777	1901020.841137996	0.0011657678316655293	0.03145501589668171	False	False	False	global_mass_aware	0.7100000000000001	1.3248757510842328
