signal_efficiency	background_efficiency	background_rejection	threshold
0.016218363158939958	0.00019227556555808772	5200.868852459016	0.9420839
0.016218363158939958	0.00019332625170867835	5172.603260869565	0.9420828
0.01626249475937245	0.00019332625170867835	5172.603260869565	0.94202536
0.01626249475937245	0.000194376937859269	5144.643243243243	0.94201034
0.01627352765948057	0.000194376937859269	5144.643243243243	0.94198203
0.016295593459696816	0.000194376937859269	5144.643243243243	0.9419778
0.016295593459696816	0.00019542762400985965	5116.9838709677415	0.94196486
0.016306626359804937	0.00019542762400985965	5116.9838709677415	0.9419601
0.016306626359804937	0.00019647831016045029	5089.620320855614	0.941955
0.016328692160021183	0.00019647831016045029	5089.620320855614	0.9419484
0.016328692160021183	0.00019752899631104092	5062.547872340426	0.9419371
0.01640592246077804	0.00019752899631104092	5062.547872340426	0.9418624
0.01640592246077804	0.00019963036861222222	5009.257894736842	0.94185203
0.016439021161102407	0.00019963036861222222	5009.257894736842	0.94181514
0.016439021161102407	0.00020068105476281285	4983.031413612565	0.94181216
0.01649418566164302	0.00020068105476281285	4983.031413612565	0.9417587
0.01649418566164302	0.0002017317409134035	4957.078125	0.94175446
0.01662658046294049	0.0002017317409134035	4957.078125	0.94164205
0.01662658046294049	0.00020278242706399415	4931.393782383419	0.94163847
0.016681744963481102	0.00020278242706399415	4931.393782383419	0.94162124
0.016681744963481102	0.00020383311321458479	4905.974226804124	0.9416188
0.01681413976477857	0.00020383311321458479	4905.974226804124	0.9415116
0.01681413976477857	0.00020488379936517542	4880.815384615385	0.94148016
0.016836205564994815	0.00020488379936517542	4880.815384615385	0.9414744
0.016836205564994815	0.00020593448551576608	4855.913265306122	0.941474
0.01685827136521106	0.00020593448551576608	4855.913265306122	0.9414599
0.01685827136521106	0.00020698517166635672	4831.2639593908625	0.9414419
0.016880337165427303	0.00020698517166635672	4831.2639593908625	0.9414297
0.016880337165427303	0.00020803585781694735	4806.863636363636	0.94142425
0.016935501665967915	0.00020803585781694735	4806.863636363636	0.9413615
0.016935501665967915	0.000209086543967538	4782.708542713568	0.94136053
0.01694653456607604	0.000209086543967538	4782.708542713568	0.9413463
0.01694653456607604	0.0002111879162687193	4735.119402985075	0.9413199
0.01695756746618416	0.0002111879162687193	4735.119402985075	0.9413107
0.01695756746618416	0.00021223860241930992	4711.678217821783	0.9412989
0.017023764866832897	0.00021223860241930992	4711.678217821783	0.94122803
0.017023764866832897	0.00021328928856990058	4688.467980295566	0.9412197
0.017078929367373506	0.00021328928856990058	4688.467980295566	0.94118714
0.017078929367373506	0.00021433997472049122	4665.485294117647	0.9411639
0.017145126768022243	0.00021433997472049122	4665.485294117647	0.9410541
0.017145126768022243	0.00021539066087108185	4642.726829268293	0.94104916
0.01717822546834661	0.00021539066087108185	4642.726829268293	0.9410017
0.01717822546834661	0.00021644134702167252	4620.189320388349	0.9409844
0.017244422868995343	0.00021644134702167252	4620.189320388349	0.9409413
0.017244422868995343	0.00021749203317226315	4597.869565217391	0.94093716
0.01726648866921159	0.00021749203317226315	4597.869565217391	0.9409339
0.01726648866921159	0.0002185427193228538	4575.764423076923	0.94093347
0.017288554469427835	0.0002185427193228538	4575.764423076923	0.94089925
0.017288554469427835	0.00021959340547344442	4553.8708133971295	0.9408902
0.01731062026964408	0.00021959340547344442	4553.8708133971295	0.94086653
0.01731062026964408	0.00022064409162403508	4532.185714285714	0.94085556
0.017332686069860322	0.00022064409162403508	4532.185714285714	0.9408402
0.017332686069860322	0.00022169477777462572	4510.706161137441	0.9408264
0.017354751870076568	0.00022169477777462572	4510.706161137441	0.94081664
0.017354751870076568	0.00022274546392521635	4489.429245283019	0.9408087
0.01739888347050906	0.00022274546392521635	4489.429245283019	0.9407575
0.01739888347050906	0.00022379615007580702	4468.352112676056	0.94074583
0.017443015070941547	0.00022379615007580702	4468.352112676056	0.9407147
0.017443015070941547	0.00022484683622639765	4447.471962616823	0.9407054
0.017487146671374038	0.00022484683622639765	4447.471962616823	0.94066375
0.017487146671374038	0.0002258975223769883	4426.786046511628	0.94065595
0.01749817957148216	0.0002258975223769883	4426.786046511628	0.9406432
0.01749817957148216	0.00022694820852757895	4406.291666666666	0.9406361
0.01755334407202277	0.00022694820852757895	4406.291666666666	0.94056547
0.01755334407202277	0.00022799889467816958	4385.9861751152075	0.9405622
0.017575409872239017	0.00022799889467816958	4385.9861751152075	0.9405615
0.017575409872239017	0.00022904958082876022	4365.866972477064	0.94054604
0.017619541472671505	0.00022904958082876022	4365.866972477064	0.9405105
0.017619541472671505	0.00023010026697935085	4345.931506849315	0.9404912
0.01763057437277963	0.00023010026697935085	4345.931506849315	0.94049037
0.01763057437277963	0.00023115095312994152	4326.177272727273	0.94048935
0.017674705973212117	0.00023115095312994152	4326.177272727273	0.94046336
0.017674705973212117	0.0002332523254311228	4287.2027027027025	0.9404543
0.01777400207418522	0.0002332523254311228	4287.2027027027025	0.9404281
0.01777400207418522	0.00023430301158171345	4267.9775784753365	0.9404193
0.017939495575807058	0.00023430301158171345	4267.9775784753365	0.94024247
0.017939495575807058	0.00023535369773230408	4248.924107142857	0.94024193
0.017972594276131425	0.00023535369773230408	4248.924107142857	0.9402163
0.017972594276131425	0.00023640438388289472	4230.04	0.94020337
0.018016725876563913	0.00023640438388289472	4230.04	0.94017607
0.018016725876563913	0.00023850575618407602	4192.770925110132	0.9401341
0.01810498907742889	0.00023850575618407602	4192.770925110132	0.94007415
0.01810498907742889	0.0002406071284852573	4156.152838427948	0.94005764
0.018127054877645137	0.0002406071284852573	4156.152838427948	0.94005203
0.018127054877645137	0.00024165781463584795	4138.082608695652	0.9400262
0.018138087777753262	0.00024165781463584795	4138.082608695652	0.9400259
0.018138087777753262	0.00024375918693702922	4102.4094827586205	0.9400066
0.018160153577969504	0.00024375918693702922	4102.4094827586205	0.9399976
0.018160153577969504	0.00024480987308761985	4084.8025751072964	0.9399781
0.018204285178401995	0.00024480987308761985	4084.8025751072964	0.9399341
0.018204285178401995	0.0002458605592382105	4067.346153846154	0.93992627
0.018215318078510116	0.0002458605592382105	4067.346153846154	0.9399162
0.018215318078510116	0.0002469112453888012	4050.03829787234	0.9399126
0.01831461417948322	0.0002469112453888012	4050.03829787234	0.93980926
0.01831461417948322	0.0002479619315393918	4032.877118644068	0.9397653
0.018358745779915708	0.0002479619315393918	4032.877118644068	0.93975306
0.018358745779915708	0.00024901261768998245	4015.8607594936707	0.93974894
0.018447008980780687	0.00024901261768998245	4015.8607594936707	0.9396559
0.018447008980780687	0.0002511139899911637	3982.255230125523	0.9396475
0.01845804188088881	0.0002511139899911637	3982.255230125523	0.9396368
0.01845804188088881	0.000253215362292345	3949.2074688796683	0.9396117
