replica	category_id	selected_structure_id	threshold_variable	threshold_value	supporting_outer_fold_count	supporting_outer_folds_json	is_nominal_structure
749	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.781557843835934	2	[1,4]	True
754	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	181.5786182284355	2	[1,2]	True
754	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.47201458104544	2	[1,2]	True
756	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	184.71898269653317	2	[0,4]	True
756	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	37.31707833456284	2	[0,4]	True
767	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	206.41909492015836	2	[0,3]	True
767	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	42.86899549382939	2	[0,3]	True
767	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	6.998785436981115	3	[0,1,2]	True
767	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	213.14965902293278	3	[0,1,2]	True
767	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	r_hh_125_125	33.940632517389815	3	[0,1,2]	True
772	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	180.61857667565343	2	[1,2]	True
772	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.76870024222534	2	[1,2]	True
779	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	185.64876270294187	2	[2,3]	True
779	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.71994736616817	2	[2,3]	True
797	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	176.88008880615232	3	[1,2,3]	True
797	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.373255568819026	3	[1,2,3]	True
797	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	6.904302164473993	2	[0,1]	True
797	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	120.69842482135816	2	[0,1]	True
797	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	r_hh_125_125	33.868654747157436	2	[0,1]	True
814	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	6.998785436981115	2	[2,3]	True
814	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	214.02690702221057	2	[2,3]	True
814	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	r_hh_125_125	33.88364058302388	2	[2,3]	True
816	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	176.4558353424072	2	[1,3]	True
816	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.639966133823066	2	[1,3]	True
821	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	180.3921203613281	2	[0,2]	True
821	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.124853418933654	2	[0,2]	True
823	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	185.0087203979492	3	[1,2,4]	True
823	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.69574679588723	3	[1,2,4]	True
824	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	184.45098623633382	4	[0,2,3,4]	True
824	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	37.01466120096602	4	[0,2,3,4]	True
824	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	6.998785436981115	2	[2,4]	True
824	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	209.95713626123177	2	[2,4]	True
824	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	r_hh_125_125	34.39360044044304	2	[2,4]	True
826	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	176.07366371154782	2	[1,3]	True
826	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.46627785796316	2	[1,3]	True
832	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	180.7823963165283	2	[2,4]	True
832	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.810047416339984	2	[2,4]	True
834	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	179.4691328704357	4	[0,1,3,4]	True
834	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.60851609864097	4	[0,1,3,4]	True
834	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	6.998785436981115	3	[0,2,4]	True
834	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	209.95713626123177	3	[0,2,4]	True
834	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	r_hh_125_125	34.055991408859384	3	[0,2,4]	True
836	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	6.809818891966871	2	[0,1]	True
836	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	213.34432954655844	2	[0,1]	True
836	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	r_hh_125_125	33.962950293081114	2	[0,1]	True
843	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	176.6848678588867	3	[1,2,3]	True
843	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.74516849329315	3	[1,2,3]	True
847	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	6.998785436981115	3	[0,1,4]	True
847	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	207.77146966184287	3	[0,1,4]	True
847	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	r_hh_125_125	34.36394958403352	3	[0,1,4]	True
850	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	175.71272277832028	3	[1,3,4]	True
850	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.17874574206403	3	[1,3,4]	True
852	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	180.5723609924316	2	[2,3]	True
852	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.49816133384232	2	[2,3]	True
861	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	176.52993965148923	2	[1,2]	True
861	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.30970625042984	2	[1,2]	True
866	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	184.56188297271726	2	[0,2]	True
866	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.805045257296385	2	[0,2]	True
868	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	180.3110370635986	2	[1,3]	True
868	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.69004732757335	2	[1,3]	True
873	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	185.33861160278317	3	[1,3,4]	True
873	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	37.019594462144525	3	[1,3,4]	True
874	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	184.5265960693359	2	[0,2]	True
874	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	37.0391152993632	2	[0,2]	True
877	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	200.96828979253766	2	[0,2]	True
877	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	42.70525963013007	2	[0,2]	True
900	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	6.998785436981115	2	[1,2]	True
900	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	209.95713626123177	2	[1,2]	True
900	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	r_hh_125_125	33.91209610824636	2	[1,2]	True
901	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	181.0602226257324	2	[2,4]	True
901	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.59423537089813	2	[2,4]	True
918	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	6.748628493001711	2	[0,4]	True
918	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	165.32778054129497	2	[0,4]	True
918	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	r_hh_125_125	33.970728210437365	2	[0,4]	True
919	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	181.10365122556684	2	[0,4]	True
919	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.68600055808185	2	[0,4]	True
925	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	181.36967849731442	2	[3,4]	True
925	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.85526682607356	2	[3,4]	True
932	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	6.998785436981115	2	[2,4]	True
932	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	213.34432954655844	2	[2,4]	True
932	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	r_hh_125_125	34.14138416911835	2	[2,4]	True
940	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	176.90773773193357	3	[0,1,2]	True
940	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.954955490625686	3	[0,1,2]	True
942	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	182.31218528747556	2	[1,2]	True
942	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.961271501625184	2	[1,2]	True
943	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	6.809818891966871	2	[1,3]	True
943	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	209.36643668683334	2	[1,3]	True
943	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	r_hh_125_125	33.956389098800756	2	[1,3]	True
947	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	176.20979881286618	2	[0,3]	True
947	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.3928155524129	2	[0,3]	True
948	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	176.6848678588867	3	[2,3,4]	True
948	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.37984165509682	3	[2,3,4]	True
952	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	185.41661834716794	2	[1,2]	True
952	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.871139442348955	2	[1,2]	True
957	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	184.94566726684567	3	[1,2,4]	True
957	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.954955490625686	3	[1,2,4]	True
962	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	178.44507980346677	3	[0,3,4]	True
962	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.587489846367795	3	[0,3,4]	True
971	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	181.0322170257568	2	[1,2]	True
971	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	37.03774807649803	2	[1,2]	True
975	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	176.17979049682614	3	[0,3,4]	True
975	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.385382040647094	3	[0,3,4]	True
982	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	177.18093490600583	3	[0,2,3]	True
982	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.42868292003873	3	[0,2,3]	True
983	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	6.809818891966871	2	[0,3]	True
983	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	213.85515645389847	2	[0,3]	True
983	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	r_hh_125_125	33.82189069698387	2	[0,3]	True
994	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	185.58935928344724	1	[3]	True
994	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	37.08602959304547	1	[3]	True
