seed,luminosity_fb,category,sample,group,expected_events,rows,fraction_within_group
4,450.0,CAT0_very_high_QCD_high_top,ttbar_200k,background,51261.68801307679,14,0.6266784543016728
4,450.0,CAT1_high_QCD_medium_top,VBF_HH4b_SMnorm,signal,1.7669407228915661,24,0.056848330359008596
4,450.0,CAT1_high_QCD_medium_top,Zbbbb_100k,background,1611.799142303437,18,0.013449798432002356
4,450.0,CAT1_high_QCD_medium_top,ggF_HH4b_SMnorm,signal,29.314723623853215,21,0.9431516696409915
4,450.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,55419.739194259884,41,0.4624548442504446
4,450.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,10401.774396988061,17,0.08679851310425526
4,450.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,1143.1626617046331,10,0.009539220471941449
4,450.0,CAT1_high_QCD_medium_top,ttbar_200k,background,51261.68801307679,14,0.4277576237413562
4,450.0,CAT2_nominal_loose_mid,VBF_HH4b_SMnorm,signal,1.54607313253012,21,0.06875970790692706
4,450.0,CAT2_nominal_loose_mid,Zbbbb_100k,background,2417.698713455155,27,0.01818299202707067
4,450.0,CAT2_nominal_loose_mid,ggF_HH4b_SMnorm,signal,20.9390883027523,15,0.931240292093073
4,450.0,CAT2_nominal_loose_mid,qcd_bbbb_iht200to400_combined120k,background,89212.26309319884,66,0.6709462430173287
4,450.0,CAT2_nominal_loose_mid,qcd_bbbb_iht400to600_20000,background,11013.64347916383,18,0.08283124380061402
4,450.0,CAT2_nominal_loose_mid,qcd_bbbb_iht600plus_20000,background,1028.84639553417,9,0.007737732457301573
4,450.0,CAT2_nominal_loose_mid,ttbar_200k,background,29292.393150329593,8,0.22030178869768505
4,450.0,CAT3_lower_QCD_medium_top,VBF_HH4b_SMnorm,signal,1.2515830120481926,17,0.0601875035635675
4,450.0,CAT3_lower_QCD_medium_top,Zbbbb_100k,background,2954.9650942229678,33,0.020687502195819666
4,450.0,CAT3_lower_QCD_medium_top,ggF_HH4b_SMnorm,signal,19.543149082568814,14,0.9398124964364325
4,450.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht100to200_20000,background,13834.457778574151,1,0.09685406309257469
4,450.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,98674.16978490174,73,0.6908109026690955
4,450.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,11013.64347916383,18,0.07710574114889514
4,450.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,1714.7439925569495,15,0.012004801742207583
4,450.0,CAT3_lower_QCD_medium_top,ttbar_200k,background,14646.196575164797,4,0.10253698915140748
4,450.0,CAT4_loose_low_purity,VBF_HH4b_SMnorm,signal,0.7362253012048191,10,0.04575227331127673
4,450.0,CAT4_loose_low_purity,Zbbbb_100k,background,2417.698713455155,27,0.02031736124633589
4,450.0,CAT4_loose_low_purity,ggF_HH4b_SMnorm,signal,15.35533142201835,11,0.9542477266887232
4,450.0,CAT4_loose_low_purity,qcd_bbbb_iht200to400_combined120k,background,60826.543018090124,45,0.5111616435027938
4,450.0,CAT4_loose_low_purity,qcd_bbbb_iht400to600_20000,background,11013.64347916383,18,0.0925542012158885
4,450.0,CAT4_loose_low_purity,qcd_bbbb_iht600plus_20000,background,800.2138631932434,7,0.006724673360804475
4,450.0,CAT4_loose_low_purity,ttbar_200k,background,43938.58972549439,12,0.36924212067417755
4,4000.0,CAT0_very_high_QCD_high_top,VBF_HH4b_SMnorm,signal,28.140167068273094,43,0.06430338054810379
4,4000.0,CAT0_very_high_QCD_high_top,Zbbbb_100k,background,7959.501937300924,10,0.0109468779413434
4,4000.0,CAT0_very_high_QCD_high_top,ggF_HH4b_SMnorm,signal,409.47550458715597,33,0.9356966194518962
4,4000.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht200to400_combined120k,background,180226.79412767437,15,0.24786987083067363
4,4000.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht400to600_20000,background,76143.70800409562,14,0.10472211503786381
4,4000.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht600plus_20000,background,7113.012117273274,7,0.009782681888446316
4,4000.0,CAT0_very_high_QCD_high_top,ttbar_200k,background,455659.449005127,14,0.6266784543016727
4,4000.0,CAT1_high_QCD_medium_top,VBF_HH4b_SMnorm,signal,15.706139759036143,24,0.05684833035900859
4,4000.0,CAT1_high_QCD_medium_top,Zbbbb_100k,background,14327.103487141663,18,0.013449798432002358
4,4000.0,CAT1_high_QCD_medium_top,ggF_HH4b_SMnorm,signal,260.5753211009175,21,0.9431516696409916
4,4000.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,492619.9039489768,41,0.46245484425044464
4,4000.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,92460.2168621161,17,0.08679851310425526
4,4000.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,10161.445881818961,10,0.009539220471941449
4,4000.0,CAT1_high_QCD_medium_top,ttbar_200k,background,455659.449005127,14,0.4277576237413562
4,4000.0,CAT2_nominal_loose_mid,VBF_HH4b_SMnorm,signal,13.742872289156622,21,0.06875970790692706
4,4000.0,CAT2_nominal_loose_mid,Zbbbb_100k,background,21490.655230712488,27,0.018182992027070667
4,4000.0,CAT2_nominal_loose_mid,ggF_HH4b_SMnorm,signal,186.12522935779822,15,0.931240292093073
4,4000.0,CAT2_nominal_loose_mid,qcd_bbbb_iht200to400_combined120k,background,792997.8941617674,66,0.6709462430173286
4,4000.0,CAT2_nominal_loose_mid,qcd_bbbb_iht400to600_20000,background,97899.05314812293,18,0.082831243800614
4,4000.0,CAT2_nominal_loose_mid,qcd_bbbb_iht600plus_20000,background,9145.301293637065,9,0.007737732457301571
4,4000.0,CAT2_nominal_loose_mid,ttbar_200k,background,260376.82800292972,8,0.22030178869768502
4,4000.0,CAT3_lower_QCD_medium_top,VBF_HH4b_SMnorm,signal,11.125182329317267,17,0.0601875035635675
4,4000.0,CAT3_lower_QCD_medium_top,Zbbbb_100k,background,26266.356393093047,33,0.02068750219581967
4,4000.0,CAT3_lower_QCD_medium_top,ggF_HH4b_SMnorm,signal,173.716880733945,14,0.9398124964364324
4,4000.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht100to200_20000,background,122972.95803177023,1,0.09685406309257469
4,4000.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,877103.7314213488,73,0.6908109026690956
4,4000.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,97899.05314812293,18,0.07710574114889514
4,4000.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,15242.16882272844,15,0.012004801742207583
4,4000.0,CAT3_lower_QCD_medium_top,ttbar_200k,background,130188.41400146486,4,0.10253698915140748
4,4000.0,CAT4_loose_low_purity,VBF_HH4b_SMnorm,signal,6.544224899598392,10,0.04575227331127673
4,4000.0,CAT4_loose_low_purity,Zbbbb_100k,background,21490.655230712488,27,0.02031736124633589
4,4000.0,CAT4_loose_low_purity,ggF_HH4b_SMnorm,signal,136.49183486238533,11,0.954247726688723
4,4000.0,CAT4_loose_low_purity,qcd_bbbb_iht200to400_combined120k,background,540680.3823830233,45,0.5111616435027938
4,4000.0,CAT4_loose_low_purity,qcd_bbbb_iht400to600_20000,background,97899.05314812293,18,0.09255420121588852
4,4000.0,CAT4_loose_low_purity,qcd_bbbb_iht600plus_20000,background,7113.012117273274,7,0.006724673360804476
4,4000.0,CAT4_loose_low_purity,ttbar_200k,background,390565.2420043946,12,0.36924212067417755
5,138.0,CAT0_very_high_QCD_high_top,VBF_HH4b_SMnorm,signal,0.9332659636363637,42,0.050784863423280896
5,138.0,CAT0_very_high_QCD_high_top,Zbbbb_100k,background,384.12196371939694,14,0.017010852611934402
5,138.0,CAT0_very_high_QCD_high_top,ggF_HH4b_SMnorm,signal,17.443586915887852,40,0.949215136576719
5,138.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht200to400_combined120k,background,5392.535084608631,13,0.23880857694451718
5,138.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht400to600_20000,background,1867.8461097449524,10,0.08271762064055586
5,138.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht600plus_20000,background,289.5101728866522,8,0.012820966635034936
5,138.0,CAT0_very_high_QCD_high_top,ttbar_200k,background,14646.980842719026,14,0.6486419831679582
5,138.0,CAT1_high_QCD_medium_top,VBF_HH4b_SMnorm,signal,0.5332948363636364,24,0.05048535428290111
5,138.0,CAT1_high_QCD_medium_top,Zbbbb_100k,background,658.4947949475377,24,0.01832103520918206
5,138.0,CAT1_high_QCD_medium_top,ggF_HH4b_SMnorm,signal,10.030062476635512,23,0.9495146457170988
5,138.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,15347.98447157841,37,0.4270207844485241
5,138.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,3735.692219489906,20,0.10393665858724792
5,138.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,506.6428025516413,14,0.014096118443528184
5,138.0,CAT1_high_QCD_medium_top,ttbar_200k,background,15693.1937600561,15,0.43662540331151806
5,138.0,CAT2_nominal_loose_mid,VBF_HH4b_SMnorm,signal,0.35552989090909093,16,0.041143418201772586
5,138.0,CAT2_nominal_loose_mid,Zbbbb_100k,background,631.0575118247236,23,0.018929771301221192
5,138.0,CAT2_nominal_loose_mid,ggF_HH4b_SMnorm,signal,8.28570378504673,19,0.9588565817982274
5,138.0,CAT2_nominal_loose_mid,qcd_bbbb_iht200to400_combined120k,background,23644.19229405322,57,0.7092525551820689
5,138.0,CAT2_nominal_loose_mid,qcd_bbbb_iht400to600_20000,background,2241.4153316939432,12,0.06723551946530347
5,138.0,CAT2_nominal_loose_mid,qcd_bbbb_iht600plus_20000,background,542.8315741624729,15,0.01628326636072367
5,138.0,CAT2_nominal_loose_mid,ttbar_200k,background,6277.277504022438,6,0.18829888769068273
5,138.0,CAT3_lower_QCD_medium_top,VBF_HH4b_SMnorm,signal,0.28886803636363634,13,0.07646896212309072
5,138.0,CAT3_lower_QCD_medium_top,Zbbbb_100k,background,795.6812105616082,29,0.01901890732723035
5,138.0,CAT3_lower_QCD_medium_top,ggF_HH4b_SMnorm,signal,3.488717383177571,8,0.9235310378769093
5,138.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht100to200_20000,background,3602.814877573649,1,0.08611690381047961
5,138.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,29866.348160909336,72,0.7138855364879199
5,138.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,2988.5537755919245,16,0.07143442190913245
5,138.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,398.07648771914677,11,0.009515091884268637
5,138.0,CAT3_lower_QCD_medium_top,ttbar_200k,background,4184.851669348292,4,0.10002913858096912
5,138.0,CAT4_loose_low_purity,VBF_HH4b_SMnorm,signal,0.2444268,11,0.0484837862346566
5,138.0,CAT4_loose_low_purity,Zbbbb_100k,background,521.3083793334673,19,0.015223760661155127
5,138.0,CAT4_loose_low_purity,ggF_HH4b_SMnorm,signal,4.79698640186916,11,0.9515162137653436
5,138.0,CAT4_loose_low_purity,qcd_bbbb_iht100to200_20000,background,3602.814877573649,1,0.10521294799204649
5,138.0,CAT4_loose_low_purity,qcd_bbbb_iht200to400_combined120k,background,17836.84681832085,43,0.5208891659462535
5,138.0,CAT4_loose_low_purity,qcd_bbbb_iht400to600_20000,background,1494.2768877959622,8,0.04363734519362071
5,138.0,CAT4_loose_low_purity,qcd_bbbb_iht600plus_20000,background,325.6989444974837,9,0.009511381315144379
5,138.0,CAT4_loose_low_purity,ttbar_200k,background,10462.129173370731,10,0.30552539889177954
5,350.0,CAT0_very_high_QCD_high_top,VBF_HH4b_SMnorm,signal,2.3669788932806326,42,0.0507848634232809
5,350.0,CAT0_very_high_QCD_high_top,Zbbbb_100k,background,974.2223717520936,14,0.0170108526119344
5,350.0,CAT0_very_high_QCD_high_top,ggF_HH4b_SMnorm,signal,44.24098130841122,40,0.9492151365767191
5,350.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht200to400_combined120k,background,13676.719417485658,13,0.23880857694451713
5,350.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht400to600_20000,background,4737.290858048793,10,0.08271762064055586
5,350.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht600plus_20000,background,734.2649312342628,8,0.012820966635034934
5,350.0,CAT0_very_high_QCD_high_top,ttbar_200k,background,37148.13981849029,14,0.6486419831679582
5,350.0,CAT1_high_QCD_medium_top,VBF_HH4b_SMnorm,signal,1.352559367588933,24,0.050485354282901115
5,350.0,CAT1_high_QCD_medium_top,Zbbbb_100k,background,1670.0954944321606,24,0.01832103520918206
5,350.0,CAT1_high_QCD_medium_top,ggF_HH4b_SMnorm,signal,25.438564252336445,23,0.9495146457170989
5,350.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,38926.04757284379,37,0.42702078444852404
5,350.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,9474.581716097588,20,0.10393665858724792
5,350.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,1284.9636296599597,14,0.014096118443528182
5,350.0,CAT1_high_QCD_medium_top,ttbar_200k,background,39801.578376953876,15,0.43662540331151806
5,350.0,CAT2_nominal_loose_mid,VBF_HH4b_SMnorm,signal,0.9017062450592885,16,0.04114341820177258
5,350.0,CAT2_nominal_loose_mid,Zbbbb_100k,background,1600.5081821641543,23,0.018929771301221192
5,350.0,CAT2_nominal_loose_mid,ggF_HH4b_SMnorm,signal,21.01446612149533,19,0.9588565817982275
5,350.0,CAT2_nominal_loose_mid,qcd_bbbb_iht200to400_combined120k,background,59967.154368975556,57,0.7092525551820688
5,350.0,CAT2_nominal_loose_mid,qcd_bbbb_iht400to600_20000,background,5684.749029658551,12,0.06723551946530347
5,350.0,CAT2_nominal_loose_mid,qcd_bbbb_iht600plus_20000,background,1376.7467460642426,15,0.016283266360723667
5,350.0,CAT2_nominal_loose_mid,ttbar_200k,background,15920.631350781547,6,0.18829888769068276
5,350.0,CAT3_lower_QCD_medium_top,VBF_HH4b_SMnorm,signal,0.7326363241106719,13,0.07646896212309072
5,350.0,CAT3_lower_QCD_medium_top,Zbbbb_100k,background,2018.0320557721948,29,0.01901890732723035
5,350.0,CAT3_lower_QCD_medium_top,ggF_HH4b_SMnorm,signal,8.848196261682244,8,0.923531037876909
5,350.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht100to200_20000,background,9137.573964860703,1,0.08611690381047961
5,350.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,75747.9844660744,72,0.7138855364879199
5,350.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,7579.665372878069,16,0.07143442190913245
5,350.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,1009.6142804471114,11,0.009515091884268637
5,350.0,CAT3_lower_QCD_medium_top,ttbar_200k,background,10613.754233854364,4,0.10002913858096914
5,350.0,CAT4_loose_low_purity,VBF_HH4b_SMnorm,signal,0.6199230434782609,11,0.0484837862346566
5,350.0,CAT4_loose_low_purity,Zbbbb_100k,background,1322.1589330921272,19,0.015223760661155127
5,350.0,CAT4_loose_low_purity,ggF_HH4b_SMnorm,signal,12.166269859813086,11,0.9515162137653436
5,350.0,CAT4_loose_low_purity,qcd_bbbb_iht100to200_20000,background,9137.573964860703,1,0.10521294799204649
5,350.0,CAT4_loose_low_purity,qcd_bbbb_iht200to400_combined120k,background,45238.37961168331,43,0.5208891659462535
5,350.0,CAT4_loose_low_purity,qcd_bbbb_iht400to600_20000,background,3789.8326864390347,8,0.04363734519362071
5,350.0,CAT4_loose_low_purity,qcd_bbbb_iht600plus_20000,background,826.0480476385457,9,0.00951138131514438
5,350.0,CAT4_loose_low_purity,ttbar_200k,background,26534.38558463591,10,0.30552539889177954
5,450.0,CAT0_very_high_QCD_high_top,VBF_HH4b_SMnorm,signal,3.043258577075099,42,0.0507848634232809
5,450.0,CAT0_very_high_QCD_high_top,Zbbbb_100k,background,1252.5716208241204,14,0.017010852611934402
5,450.0,CAT0_very_high_QCD_high_top,ggF_HH4b_SMnorm,signal,56.881261682243,40,0.9492151365767191
5,450.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht200to400_combined120k,background,17584.353536767274,13,0.23880857694451715
5,450.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht400to600_20000,background,6090.802531777019,10,0.08271762064055586
5,450.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht600plus_20000,background,944.0549115869094,8,0.012820966635034936
5,450.0,CAT0_very_high_QCD_high_top,ttbar_200k,background,47761.89405234465,14,0.6486419831679582
5,450.0,CAT1_high_QCD_medium_top,VBF_HH4b_SMnorm,signal,1.7390049011857711,24,0.05048535428290112
5,450.0,CAT1_high_QCD_medium_top,Zbbbb_100k,background,2147.2656356984926,24,0.018321035209182063
5,450.0,CAT1_high_QCD_medium_top,ggF_HH4b_SMnorm,signal,32.706725467289715,23,0.9495146457170989
5,450.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,50047.77545079916,37,0.4270207844485241
5,450.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,12181.605063554041,20,0.10393665858724792
5,450.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,1652.096095277091,14,0.014096118443528182
5,450.0,CAT1_high_QCD_medium_top,ttbar_200k,background,51173.45791322641,15,0.43662540331151806
5,450.0,CAT2_nominal_loose_mid,VBF_HH4b_SMnorm,signal,1.159336600790514,16,0.041143418201772586
5,450.0,CAT2_nominal_loose_mid,Zbbbb_100k,background,2057.7962342110554,23,0.01892977130122119
5,450.0,CAT2_nominal_loose_mid,ggF_HH4b_SMnorm,signal,27.018599299065425,19,0.9588565817982274
5,450.0,CAT2_nominal_loose_mid,qcd_bbbb_iht200to400_combined120k,background,77100.62704582572,57,0.7092525551820689
5,450.0,CAT2_nominal_loose_mid,qcd_bbbb_iht400to600_20000,background,7308.963038132423,12,0.06723551946530346
5,450.0,CAT2_nominal_loose_mid,qcd_bbbb_iht600plus_20000,background,1770.102959225455,15,0.016283266360723667
5,450.0,CAT2_nominal_loose_mid,ttbar_200k,background,20469.38316529056,6,0.18829888769068276
5,450.0,CAT3_lower_QCD_medium_top,VBF_HH4b_SMnorm,signal,0.9419609881422925,13,0.07646896212309072
5,450.0,CAT3_lower_QCD_medium_top,Zbbbb_100k,background,2594.612643135679,29,0.019018907327230352
5,450.0,CAT3_lower_QCD_medium_top,ggF_HH4b_SMnorm,signal,11.3762523364486,8,0.9235310378769093
5,450.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht100to200_20000,background,11748.309383392334,1,0.08611690381047962
5,450.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,97390.26574209567,72,0.7138855364879201
5,450.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,9745.284050843231,16,0.07143442190913246
5,450.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,1298.0755034320002,11,0.009515091884268637
5,450.0,CAT3_lower_QCD_medium_top,ttbar_200k,background,13646.25544352704,4,0.10002913858096915
5,450.0,CAT4_loose_low_purity,VBF_HH4b_SMnorm,signal,0.7970439130434782,11,0.0484837862346566
5,450.0,CAT4_loose_low_purity,Zbbbb_100k,background,1699.9186282613064,19,0.015223760661155127
5,450.0,CAT4_loose_low_purity,ggF_HH4b_SMnorm,signal,15.642346962616825,11,0.9515162137653436
5,450.0,CAT4_loose_low_purity,qcd_bbbb_iht100to200_20000,background,11748.309383392334,1,0.1052129479920465
5,450.0,CAT4_loose_low_purity,qcd_bbbb_iht200to400_combined120k,background,58163.63092930712,43,0.5208891659462536
5,450.0,CAT4_loose_low_purity,qcd_bbbb_iht400to600_20000,background,4872.6420254216155,8,0.04363734519362071
5,450.0,CAT4_loose_low_purity,qcd_bbbb_iht600plus_20000,background,1062.061775535273,9,0.00951138131514438
5,450.0,CAT4_loose_low_purity,ttbar_200k,background,34115.6386088176,10,0.3055253988917796
5,4000.0,CAT0_very_high_QCD_high_top,VBF_HH4b_SMnorm,signal,27.05118735177866,42,0.050784863423280896
5,4000.0,CAT0_very_high_QCD_high_top,Zbbbb_100k,background,11133.96996288107,14,0.017010852611934402
5,4000.0,CAT0_very_high_QCD_high_top,ggF_HH4b_SMnorm,signal,505.6112149532711,40,0.949215136576719
5,4000.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht200to400_combined120k,background,156305.36477126466,13,0.23880857694451718
5,4000.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht400to600_20000,background,54140.466949129055,10,0.08271762064055586
5,4000.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht600plus_20000,background,8391.599214105861,8,0.012820966635034937
5,4000.0,CAT0_very_high_QCD_high_top,ttbar_200k,background,424550.1693541747,14,0.6486419831679582
5,4000.0,CAT1_high_QCD_medium_top,VBF_HH4b_SMnorm,signal,15.45782134387352,24,0.050485354282901115
5,4000.0,CAT1_high_QCD_medium_top,Zbbbb_100k,background,19086.805650653267,24,0.01832103520918206
5,4000.0,CAT1_high_QCD_medium_top,ggF_HH4b_SMnorm,signal,290.7264485981308,23,0.9495146457170988
5,4000.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,444869.11511821474,37,0.4270207844485241
5,4000.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,108280.93389825814,20,0.1039366585872479
5,4000.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,14685.298624685254,14,0.014096118443528182
5,4000.0,CAT1_high_QCD_medium_top,ttbar_200k,background,454875.18145090144,15,0.43662540331151806
5,4000.0,CAT2_nominal_loose_mid,VBF_HH4b_SMnorm,signal,10.305214229249012,16,0.04114341820177258
5,4000.0,CAT2_nominal_loose_mid,Zbbbb_100k,background,18291.52208187605,23,0.018929771301221192
5,4000.0,CAT2_nominal_loose_mid,ggF_HH4b_SMnorm,signal,240.1653271028038,19,0.9588565817982274
5,4000.0,CAT2_nominal_loose_mid,qcd_bbbb_iht200to400_combined120k,background,685338.9070740064,57,0.7092525551820689
5,4000.0,CAT2_nominal_loose_mid,qcd_bbbb_iht400to600_20000,background,64968.56033895487,12,0.06723551946530346
5,4000.0,CAT2_nominal_loose_mid,qcd_bbbb_iht600plus_20000,background,15734.248526448488,15,0.016283266360723667
5,4000.0,CAT2_nominal_loose_mid,ttbar_200k,background,181950.07258036052,6,0.18829888769068273
5,4000.0,CAT3_lower_QCD_medium_top,VBF_HH4b_SMnorm,signal,8.372986561264822,13,0.07646896212309072
5,4000.0,CAT3_lower_QCD_medium_top,Zbbbb_100k,background,23063.22349453937,29,0.01901890732723035
5,4000.0,CAT3_lower_QCD_medium_top,ggF_HH4b_SMnorm,signal,101.12224299065421,8,0.9235310378769092
5,4000.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht100to200_20000,background,104429.41674126519,1,0.08611690381047961
5,4000.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,865691.2510408503,72,0.7138855364879199
5,4000.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,86624.74711860651,16,0.07143442190913245
5,4000.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,11538.448919395558,11,0.009515091884268636
5,4000.0,CAT3_lower_QCD_medium_top,ttbar_200k,background,121300.04838690702,4,0.10002913858096914
5,4000.0,CAT4_loose_low_purity,VBF_HH4b_SMnorm,signal,7.084834782608695,11,0.048483786234656594
5,4000.0,CAT4_loose_low_purity,Zbbbb_100k,background,15110.387806767169,19,0.015223760661155128
5,4000.0,CAT4_loose_low_purity,ggF_HH4b_SMnorm,signal,139.04308411214956,11,0.9515162137653435
5,4000.0,CAT4_loose_low_purity,qcd_bbbb_iht100to200_20000,background,104429.41674126519,1,0.1052129479920465
5,4000.0,CAT4_loose_low_purity,qcd_bbbb_iht200to400_combined120k,background,517010.05270495213,43,0.5208891659462536
5,4000.0,CAT4_loose_low_purity,qcd_bbbb_iht400to600_20000,background,43312.373559303254,8,0.04363734519362072
5,4000.0,CAT4_loose_low_purity,qcd_bbbb_iht600plus_20000,background,9440.549115869093,9,0.00951138131514438
5,4000.0,CAT4_loose_low_purity,ttbar_200k,background,303250.12096726755,10,0.3055253988917796
6,138.0,CAT0_very_high_QCD_high_top,VBF_HH4b_SMnorm,signal,0.9251090278481011,39,0.06651056088366719
6,138.0,CAT0_very_high_QCD_high_top,Zbbbb_100k,background,339.0776342614012,13,0.019320185692454955
6,138.0,CAT0_very_high_QCD_high_top,ggF_HH4b_SMnorm,signal,12.984096000000001,32,0.9334894391163328
6,138.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht200to400_combined120k,background,8012.567997666056,19,0.45654530392585163
6,138.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht400to600_20000,background,1752.9700229574064,9,0.09988186460784045
6,138.0,CAT0_very_high_QCD_high_top,qcd_bbbb_iht600plus_20000,background,350.29600020172074,10,0.019959393033879884
6,138.0,CAT0_very_high_QCD_high_top,ttbar_200k,background,7095.521847931977,7,0.40429325273997335
6,138.0,CAT1_high_QCD_medium_top,VBF_HH4b_SMnorm,signal,0.5692978632911392,24,0.06876736753260332
6,138.0,CAT1_high_QCD_medium_top,Zbbbb_100k,background,469.4921089773248,18,0.017011255990639074
6,138.0,CAT1_high_QCD_medium_top,ggF_HH4b_SMnorm,signal,7.709307000000001,19,0.9312326324673965
6,138.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,10964.566733648287,26,0.3972826123506685
6,138.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht400to600_20000,background,2532.0678109384758,13,0.09174521337825478
6,138.0,CAT1_high_QCD_medium_top,qcd_bbbb_iht600plus_20000,background,455.3848002622369,13,0.016500101414656788
6,138.0,CAT1_high_QCD_medium_top,ttbar_200k,background,13177.397717587957,13,0.477460816865781
6,138.0,CAT2_nominal_loose_mid,VBF_HH4b_SMnorm,signal,0.4269733974683544,18,0.05829167893770602
6,138.0,CAT2_nominal_loose_mid,Zbbbb_100k,background,521.6578988636942,20,0.017041175476870566
6,138.0,CAT2_nominal_loose_mid,ggF_HH4b_SMnorm,signal,6.897801000000001,17,0.9417083210622941
6,138.0,CAT2_nominal_loose_mid,qcd_bbbb_iht200to400_combined120k,background,17290.278310753063,41,0.5648273847272106
6,138.0,CAT2_nominal_loose_mid,qcd_bbbb_iht400to600_20000,background,3116.3911519242783,16,0.10180420653111769
6,138.0,CAT2_nominal_loose_mid,qcd_bbbb_iht600plus_20000,background,560.4736003227532,16,0.018309181158874973
6,138.0,CAT2_nominal_loose_mid,ttbar_200k,background,9122.81380448397,9,0.2980180521059264
6,138.0,CAT3_lower_QCD_medium_top,VBF_HH4b_SMnorm,signal,0.2846489316455696,12,0.042004081710711676
6,138.0,CAT3_lower_QCD_medium_top,Zbbbb_100k,background,991.1500078410189,38,0.028354422540915112
6,138.0,CAT3_lower_QCD_medium_top,ggF_HH4b_SMnorm,signal,6.4920480000000005,16,0.9579959182892883
6,138.0,CAT3_lower_QCD_medium_top,qcd_bbbb_iht200to400_combined120k,background,21929.13346729656,52,0.6273398692113865
