model	target_signal_efficiency	classifier_threshold	selected_signal_rows	selected_signal_yield	selected_ordinary_background_rows	selected_ordinary_background_yield	selected_transferred_qcd_rows	selected_transferred_qcd_sources	selected_transferred_qcd_yield	selected_transferred_qcd_neff	selected_direct_qcd_closure_rows	selected_direct_qcd_closure_sources	selected_direct_qcd_closure_yield	selected_direct_qcd_closure_neff	background_yield	background_neff	direct_qcd_nonclosure_factor	normalization_region_envelope	transfer_factor_statistical_relative	multijet_nuisance_absolute	nominal_asimov_ZA	raw_systematic_aware_asimov_ZA	raw_systematic_finite	support_pass	support_failure_reason	background_rejection_bootstrap_mean	background_rejection_bootstrap_median	background_rejection_bootstrap_p16	background_rejection_bootstrap_p84	background_rejection_bootstrap_p2p5	background_rejection_bootstrap_p97p5	background_rejection_valid_replicas	background_rejection_invalid_replicas	background_rejection_invalid_reason_counts_json	nominal_ZA_bootstrap_mean	nominal_ZA_bootstrap_median	nominal_ZA_bootstrap_p16	nominal_ZA_bootstrap_p84	nominal_ZA_bootstrap_p2p5	nominal_ZA_bootstrap_p97p5	nominal_ZA_valid_replicas	nominal_ZA_invalid_replicas	nominal_ZA_invalid_reason_counts_json	systematic_ZA_bootstrap_mean	systematic_ZA_bootstrap_median	systematic_ZA_bootstrap_p16	systematic_ZA_bootstrap_p84	systematic_ZA_bootstrap_p2p5	systematic_ZA_bootstrap_p97p5	systematic_ZA_valid_replicas	systematic_ZA_invalid_replicas	systematic_ZA_invalid_reason_counts_json	uncertainty_central	uncertainty_lower_68	uncertainty_upper_68	uncertainty_valid_replicas	uncertainty_support_flag	uncertainty_kind
cut	0.51	-27.96728757240813	4771	41.78075106616429	4720	87188.05685706108	43	35	658405.9177441666	27.48499128876907	6	6	1351428.4859905671	2.4516805725987	745593.9746012277	35.225683780700834	0.5128074296424426	2.4904270065012017	0.5579607009130129	1713945.5970067626	0.04838614158409074	2.437911929067792e-05	True	True		0.8187201009734715	0.8197159832892112	0.7999808497432961	0.8363710223216141	0.7809724807947717	0.851126251483503	1000	0	{}	0.04886354921723356	0.04842124561559209	0.044585586446537366	0.05298606817546306	0.04125097100614401	0.05838230965650235	1000	0	{}	2.460671861814811e-05	2.423654385872632e-05	1.974057737443922e-05	2.978240159617962e-05	1.3194451107747285e-05	3.721909892107478e-05	881	119	"{""fewer than 3 direct-QCD source groups"":117,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":2}"	2.437911929067792e-05	1.974057737443922e-05	2.978240159617962e-05	881	True	paired_source_member_bootstrap_p16_p84
cut	0.52	-28.453558366632663	4863	42.57138428929525	4854	89416.10948204085	44	36	669032.8204380536	28.177630449206397	6	6	1351428.4859905671	2.4516805725987	758448.9299200944	36.19131227252971	0.5049439704923289	2.490427006501202	0.5579607009130129	1740580.559415363	0.04888217687364116	2.446111526741496e-05	True	True		0.8156022933438632	0.8167071121508116	0.7968017360104935	0.8335500047183128	0.7782677271457845	0.8475221923677577	1000	0	{}	0.049342867938111996	0.048975319458147565	0.04503634576042881	0.05351946492434373	0.04157679138870124	0.0587526110751076	1000	0	{}	2.463842168175057e-05	2.4365312217732372e-05	1.9869921000542933e-05	2.9826043608707813e-05	1.2953116587078509e-05	3.69783128142544e-05	881	119	"{""fewer than 3 direct-QCD source groups"":117,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":2}"	2.446111526741496e-05	1.9869921000542933e-05	2.9826043608707813e-05	881	True	paired_source_member_bootstrap_p16_p84
cut	0.53	-29.056642584753796	4956	43.41287469072523	5015	92694.43902095423	46	38	729841.4418348689	29.402278017224784	6	6	1351428.4859905671	2.4516805725987	822535.880855823	37.3249451321332	0.45994815900309277	2.4904270065012013	0.5579607009130129	1892682.9284898257	0.04786712002402228	2.2937210840871425e-05	True	True		0.810402209707813	0.8114184364320662	0.7919301374368463	0.828160644794577	0.7732480299359211	0.8421095674687683	1000	0	{}	0.04827330173646973	0.0481382009728347	0.04412983202832831	0.05209764723941182	0.04100953912984077	0.05692709468393133	1000	0	{}	2.2905650733926466e-05	2.295315867953289e-05	1.8518147514336464e-05	2.7423109456464185e-05	1.1657364013397255e-05	3.393445699701051e-05	881	119	"{""fewer than 3 direct-QCD source groups"":117,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":2}"	2.2937210840871425e-05	1.8518147514336464e-05	2.7423109456464185e-05	881	True	paired_source_member_bootstrap_p16_p84
cut	0.54	-29.670420053739175	5048	44.152786869657	5173	96412.16046155576	48	39	756852.4612812627	30.965254482937826	6	6	1351428.4859905671	2.4516805725987	853264.6217428185	39.33515957243191	0.43996114546415926	2.4904270065012017	0.5579607009130129	1960103.6039780758	0.04779830607372745	2.2524369231433195e-05	True	True		0.8040288359774567	0.8049913216324047	0.7847362074308808	0.8223984965564439	0.7660895282804457	0.8367090930052643	1000	0	{}	0.04819121078548038	0.04806195510359444	0.04429417891894856	0.05197329276241726	0.040859354385281814	0.056656075665164264	1000	0	{}	2.2435520537630213e-05	2.2514978152901814e-05	1.8224348432954114e-05	2.6952735865213347e-05	1.1045798579331862e-05	3.336421361765462e-05	881	119	"{""fewer than 3 direct-QCD source groups"":117,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":2}"	2.2524369231433195e-05	1.8224348432954114e-05	2.6952735865213347e-05	881	True	paired_source_member_bootstrap_p16_p84
cut	0.55	-30.221752260083125	5142	44.89801716317486	5337	99131.06745550907	49	39	767479.3639751498	31.647719940351056	6	6	1351428.4859905671	2.4516805725987	866610.4314306589	40.32858438151494	0.4320976863140454	2.4904270065012013	0.5579607009130129	1986608.9154143573	0.04822935517641128	2.2599177856466874e-05	True	True		0.8007301337905385	0.8017416470670925	0.7812526793280183	0.8189492575058356	0.7628080521416001	0.8334060754978232	1000	0	{}	0.04861761418386125	0.048544539842156405	0.04460802681900804	0.0524578870793845	0.04133163874136292	0.05707652371416915	1000	0	{}	2.2486053575365374e-05	2.2485712308557325e-05	1.8216649265265886e-05	2.708052690646032e-05	1.0739019415403401e-05	3.2763583247328836e-05	881	119	"{""fewer than 3 direct-QCD source groups"":117,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":2}"	2.2599177856466874e-05	1.8216649265265886e-05	2.708052690646032e-05	881	True	paired_source_member_bootstrap_p16_p84
cut	0.56	-30.777703284731896	5237	45.74403178659567	5492	102630.61187240639	49	39	767479.3639751498	31.647719940351056	6	6	1351428.4859905671	2.4516805725987	870109.9758475563	40.65409444246256	0.4320976863140454	2.4904270065012013	0.5579607009130129	1986608.9154143573	0.04903922076144961	2.302491524384106e-05	True	True		0.7932899160658512	0.7937483035611765	0.7739609122816864	0.8123898634261563	0.7551415842712865	0.8264100909616905	1000	0	{}	0.04943547963040756	0.04931567392212122	0.04537122472569488	0.05326058467102651	0.04197518032176831	0.05812103290146885	1000	0	{}	2.29123912210552e-05	2.2917878739251077e-05	1.8557111510129816e-05	2.7528440256062964e-05	1.097746345527375e-05	3.345087732779418e-05	881	119	"{""fewer than 3 direct-QCD source groups"":117,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":2}"	2.302491524384106e-05	1.8557111510129816e-05	2.7528440256062964e-05	881	True	paired_source_member_bootstrap_p16_p84
cut	0.5700000000000001	-31.267443311556303	5331	46.500824105437644	5635	104309.44638895974	49	39	767479.3639751498	31.647719940351056	6	6	1351428.4859905671	2.4516805725987	871788.8103641096	40.810761696569045	0.4320976863140454	2.4904270065012013	0.5579607009130129	1986608.9154143573	0.049802499948712414	2.3404339128833625e-05	True	True		0.7892237621033432	0.7896130878175678	0.7701001359505465	0.8080716113411305	0.7510031803548117	0.8225969354349895	1000	0	{}	0.05020364264203939	0.05009482634793286	0.04606351165634846	0.0540743637598781	0.04262119097012169	0.058920265415207715	1000	0	{}	2.32927781268162e-05	2.3311792640134146e-05	1.8860827432384266e-05	2.800820909044972e-05	1.1169376905639842e-05	3.3924025928955756e-05	881	119	"{""fewer than 3 direct-QCD source groups"":117,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":2}"	2.3404339128833625e-05	1.8860827432384266e-05	2.800820909044972e-05	881	True	paired_source_member_bootstrap_p16_p84
cut	0.58	-31.890901726294658	5425	47.38264512196186	5812	107657.10957133271	50	39	778162.2813122349	32.33660969047338	6	6	1351428.4859905671	2.4516805725987	885819.3908835676	41.877539489623395	0.4241927786938284	2.4904270065012017	0.5579607009130129	2013243.7824581312	0.05034343425503084	2.3535971272678432e-05	True	True		0.7826313578898846	0.7830225486194782	0.7635317851497565	0.8011141725981572	0.7443332673608016	0.8162856510829567	1000	0	{}	0.05074458324356229	0.050586245916730777	0.046595414353079255	0.054735872263758714	0.04327661894013818	0.059734390825327714	1000	0	{}	2.34012525563425e-05	2.3529434248800053e-05	1.8911493287299984e-05	2.8117892649395307e-05	1.1249800259727405e-05	3.4040081787917055e-05	881	119	"{""fewer than 3 direct-QCD source groups"":117,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":2}"	2.3535971272678432e-05	1.8911493287299984e-05	2.8117892649395307e-05	881	True	paired_source_member_bootstrap_p16_p84
cut	0.59	-32.49731956844684	5519	48.177502587920756	5986	111413.07153793701	52	39	788849.4623636495	33.031313516997216	6	6	1351428.4859905671	2.4516805725987	900262.5339015865	42.99373563519765	0.41628471610509205	2.4904270065012017	0.5579607009130129	2039879.8720196798	0.050775688578076926	2.361872645754722e-05	True	True		0.7684183423283543	0.7693597453057311	0.7487666890903575	0.7880327647970352	0.7270864778695636	0.8027985701267863	1000	0	{}	0.05116918046176716	0.051071524103081675	0.04701696918299192	0.05507725799713286	0.04356627082396359	0.060241905026290864	1000	0	{}	2.3449436243204604e-05	2.3584720093617252e-05	1.9082962800909563e-05	2.80643685902694e-05	1.1418203003962883e-05	3.413543333347788e-05	881	119	"{""fewer than 3 direct-QCD source groups"":117,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":2}"	2.361872645754722e-05	1.9082962800909563e-05	2.80643685902694e-05	881	True	paired_source_member_bootstrap_p16_p84
cut	0.6	-33.153214936278175	5613	49.02163870698148	6163	115275.26729119304	53	40	805540.738901138	33.94197943144343	6	6	1351428.4859905671	2.4516805725987	920816.006192331	44.32327113430087	0.4039338764487457	2.4904270065012017	0.5579607009130129	2081463.2429935776	0.05108548743259213	2.3549284331230833e-05	True	True		0.7620523197883553	0.7634637430722893	0.7429488949652533	0.7811944519231534	0.7203996982803348	0.7954584885234965	1000	0	{}	0.05146159079147523	0.05140054799199795	0.047421886363578886	0.0554672869583	0.044119278638432985	0.06022628228765703	1000	0	{}	2.3332632183058516e-05	2.354777109137657e-05	1.9056581340767763e-05	2.7845264754485833e-05	1.0901963722308973e-05	3.373616203741814e-05	881	119	"{""fewer than 3 direct-QCD source groups"":117,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":2}"	2.3549284331230833e-05	1.9056581340767763e-05	2.7845264754485833e-05	881	True	paired_source_member_bootstrap_p16_p84
cut	0.61	-33.7112589264642	5707	49.81586585866607	6326	118955.35701256667	54	40	822002.7611383862	34.84943357472228	6	6	1351428.4859905671	2.4516805725987	940958.1181509529	45.63614157803115	0.39175267529167374	2.4904270065012017	0.5579607009130129	2122457.7646807646	0.05135452357473328	2.3472849035242348e-05	True	True		0.7579984199809543	0.7592278741296679	0.7385577232741898	0.7771206257825438	0.7165214502034732	0.7912783750526917	1000	0	{}	0.05173596926604522	0.05160412655197594	0.04755543618503397	0.0556869762490621	0.04452981650286822	0.0600792414687385	1000	0	{}	2.3232646882569413e-05	2.3451585549496727e-05	1.902464079358757e-05	2.781935347753096e-05	1.0403415366450377e-05	3.349184673447749e-05	881	119	"{""fewer than 3 direct-QCD source groups"":117,""zero direct-QCD closure rows; fewer than 3 direct-QCD source groups; nonfinite systematics-aware ZA"":2}"	2.3472849035242348e-05	1.902464079358757e-05	2.781935347753096e-05	881	True	paired_source_member_bootstrap_p16_p84
cut	0.62	-34.291607658578236	5800	50.570961229151116	6489	121953.31069832412	55	41	822051.9325452227	34.853598671641755	7	7	1382605.763033287	2.5627613292111144	944005.2432435468	45.931450957508545	0.40543287571597414	2.4904270065012013	0.5579607009130129	2124320.041222697	0.05204872888918859	2.380676197045883e-05	True	True		0.7498695970958101	0.7510937007005986	0.7302907630510536	0.7691411750930319	0.7094165852030347	0.7844226506176537	1000	0	{}	0.05243148132469416	0.05229078217039239	0.048163507234509774	0.056405822248649325	0.04506404135989424	0.06098543168267087	1000	0	{}	2.339536615617749e-05	2.3688870034146582e-05	1.8992134216565e-05	2.8116385732056176e-05	8.003615569042782e-06	3.389969143551246e-05	937	63	"{""fewer than 3 direct-QCD source groups"":63}"	2.380676197045883e-05	1.8992134216565e-05	2.8116385732056176e-05	937	True	paired_source_member_bootstrap_p16_p84
cut	0.63	-34.914619598645515	5893	51.36327838688968	6679	125035.04306909189	59	44	943153.6417806605	37.34194274167168	7	7	1382605.763033287	2.5627613292111144	1068188.6848497523	47.87273166288476	0.31784340337806505	2.4904270065012017	0.5579607009130129	2425678.815747507	0.04969643881167272	2.117169942535624e-05	True	True		0.7433383550451523	0.7443696898826347	0.723762745676939	0.7624017645850628	0.7025562563665776	0.7774718327027724	1000	0	{}	0.05002235476726588	0.04975639499949277	0.04622813890002096	0.05393308606056755	0.04326160242882451	0.05810928100187643	1000	0	{}	2.0589176809287598e-05	2.080882985536876e-05	1.6901205711438e-05	2.4921225442225456e-05	6.2955609557416555e-06	2.973332258217638e-05	937	63	"{""fewer than 3 direct-QCD source groups"":63}"	2.117169942535624e-05	1.6901205711438e-05	2.4921225442225456e-05	937	True	paired_source_member_bootstrap_p16_p84
cut	0.64	-35.557514793649204	5986	52.19336913090364	6865	128591.60382336364	60	45	943161.4143773193	37.34255812474879	7	7	1382605.763033287	2.5627613292111144	1071753.018200683	48.19200039416875	0.31783778167673366	2.4904270065012017	0.5579607009130129	2425698.150682172	0.050415543029519956	2.1515986472281492e-05	True	True		0.7391562028526624	0.7403402269377064	0.7195056171553189	0.7584495562191358	0.6980649800914659	0.7724942973181538	1000	0	{}	0.05074508129996191	0.05048265545920859	0.04694352245716958	0.05468467268104246	0.043894058202005815	0.05897131479689203	1000	0	{}	2.092187598791524e-05	2.115109183654052e-05	1.7188541563893752e-05	2.5276470968117092e-05	6.38818302185816e-06	3.0194455552102967e-05	937	63	"{""fewer than 3 direct-QCD source groups"":63}"	2.1515986472281492e-05	1.7188541563893752e-05	2.5276470968117092e-05	937	True	paired_source_member_bootstrap_p16_p84
cut	0.65	-36.46377166600843	6080	53.12436945176508	7104	132431.37922145094	62	46	954516.164935329	38.065800695882416	7	7	1382605.763033287	2.5627613292111144	1086947.54415678	49.332500380515974	0.30962520882219946	2.4904270065012017	0.5579607009130129	2453944.775693815	0.05095490050104589	2.1645020749756392e-05	True	True		0.7215801191356787	0.7230076967282655	0.7013246077921335	0.7423753664144532	0.6782343037436923	0.7585825821872448	1000	0	{}	0.05128789444162229	0.05108171649418865	0.047405818863940685	0.05528686124245892	0.04437908630676525	0.05966229067291241	1000	0	{}	2.103387798110313e-05	2.132895967038043e-05	1.731660697996897e-05	2.536686009572769e-05	6.407851805718878e-06	3.0215139843934756e-05	937	63	"{""fewer than 3 direct-QCD source groups"":63}"	2.1645020749756392e-05	1.731660697996897e-05	2.536686009572769e-05	937	True	paired_source_member_bootstrap_p16_p84
cut	0.66	-37.30523338526003	6175	53.88369237251336	7342	135691.94907753463	65	47	1025242.3834959423	40.09161759327542	7	7	1382605.763033287	2.5627613292111144	1160934.332573477	51.37831753812144	0.2584709170843669	2.4904270065012017	0.5579607009130129	2629972.343938457	0.05000922923929788	2.048771674402338e-05	True	True		0.7160635206501386	0.7175393016207608	0.6958692093140215	0.7370310678245711	0.6722539883045846	0.7536576326912947	1000	0	{}	0.0503567246985433	0.05009831287401659	0.046388767271016505	0.05438448854515918	0.04327624583748612	0.05853680944589675	1000	0	{}	1.9844962576824558e-05	2.0021743792910977e-05	1.6172433176328602e-05	2.416994439292453e-05	5.180269903339953e-06	2.897523844951763e-05	937	63	"{""fewer than 3 direct-QCD source groups"":63}"	2.048771674402338e-05	1.6172433176328602e-05	2.416994439292453e-05	937	True	paired_source_member_bootstrap_p16_p84
cut	0.67	-38.01818330162413	6268	54.63920690111868	7537	138377.9990089965	66	48	1035800.0610687583	40.74833541630996	7	7	1382605.763033287	2.5627613292111144	1174178.0600777548	52.334291316297076	0.25083484478154827	2.4904270065012013	0.5579607009130129	2656269.813082041	0.05042362195619074	2.0570359133542256e-05	True	True		0.7057427456330979	0.7069856708009405	0.6852649474011104	0.7268522072396432	0.6628854768860085	0.7432372990645376	1000	0	{}	0.050742045443325653	0.050450890186532656	0.046725744787984434	0.05475215973905477	0.043646064108197706	0.05878638796922466	1000	0	{}	1.9878413098601894e-05	2.0096585482416752e-05	1.6247712013472008e-05	2.4217972912914527e-05	5.279675784159788e-06	2.8816324811624645e-05	937	63	"{""fewer than 3 direct-QCD source groups"":63}"	2.0570359133542256e-05	1.6247712013472008e-05	2.4217972912914527e-05	937	True	paired_source_member_bootstrap_p16_p84
cut	0.6799999999999999	-38.89297724493987	6362	55.48348151505242	7789	143413.48025350602	68	50	1040756.1839094298	41.11043511468226	7	7	1382605.763033287	2.5627613292111144	1184169.664162936	53.190435877843164	0.24725022002937136	2.4904270065012013	0.5579607009130129	2668617.2754191784	0.05098628246863646	2.0792601242650824e-05	True	True		0.6953237245443427	0.6962140040191419	0.6744633299856594	0.7158553589637654	0.6528666392688209	0.7333222349079224	1000	0	{}	0.05129822847791249	0.051021536136118935	0.04726759942621801	0.05528649356112219	0.044257898840715564	0.05931094978043311	1000	0	{}	2.0078178978809864e-05	2.031284385843251e-05	1.642848691767983e-05	2.4424702908329556e-05	5.271886871291092e-06	2.893356108037905e-05	937	63	"{""fewer than 3 direct-QCD source groups"":63}"	2.0792601242650824e-05	1.642848691767983e-05	2.4424702908329556e-05	937	True	paired_source_member_bootstrap_p16_p84
cut	0.69	-39.62412699332585	6454	56.23625309954344	8036	147249.802331393	72	51	1071939.207019477	42.96454030874592	7	7	1382605.763033287	2.5627613292111144	1219189.0093508698	55.547042292113765	0.2246964133378421	2.4904270065012013	0.5579607009130129	2746348.267290101	0.050930450620565136	2.047381956561782e-05	True	True		0.6874594430766349	0.6882935344275165	0.666370462677163	0.7075268207675705	0.6442069325526224	0.7262191302739289	1000	0	{}	0.051221179590510306	0.05096228888007903	0.047363642867576404	0.05524658822901836	0.044505347226109396	0.059133761252529	1000	0	{}	1.9712505414366473e-05	2.0025559449564896e-05	1.6253801567123642e-05	2.3972338991008943e-05	5.146664441969121e-06	2.8527406489063668e-05	937	63	"{""fewer than 3 direct-QCD source groups"":63}"	2.047381956561782e-05	1.6253801567123642e-05	2.3972338991008943e-05	937	True	paired_source_member_bootstrap_p16_p84
cut	0.7	-40.44668123449951	6549	57.04480552913184	8241	150183.43275808473	74	53	1099101.9319379842	44.527049083562055	9	8	1444848.648539332	2.7914495068511007	1249285.364696069	57.49355275916039	0.239296148389577	2.4904270065012013	0.5579607009130129	2817392.8510667556	0.051036627996875944	2.0240909190079956e-05	True	True		0.6776107345379307	0.6786612889573352	0.6560656726058165	0.6986328790964921	0.6345534197038467	0.7172784613338771	1000	0	{}	0.05132438596366905	0.051184120144799394	0.04748079836210969	0.055222455103917226	0.04458022486692718	0.05895324705456331	1000	0	{}	1.9559077459068795e-05	1.975337364846552e-05	1.6021549620608013e-05	2.3661480995972113e-05	7.831964070820617e-06	2.7797431792309226e-05	975	25	"{""fewer than 3 direct-QCD source groups"":25}"	2.0240909190079956e-05	1.6021549620608013e-05	2.3661480995972113e-05	975	True	paired_source_member_bootstrap_p16_p84
cut	0.71	-41.20614494721485	6641	57.78536901475177	8442	153751.7495595552	76	54	1120296.7613573328	45.881055579632985	9	8	1444848.648539332	2.7914495068511007	1274048.510916888	59.30390591390581	0.22462690989129172	2.490427006501202	0.5579607009130129	2870235.2990034646	0.051194301969647416	2.0128228854771015e-05	True	True		0.6708472906632676	0.6718001160983605	0.6495264750018052	0.6914185844382333	0.6276521064437036	0.710779098406455	1000	0	{}	0.051489063510713834	0.051343533853281734	0.04775610175746951	0.05533965462254142	0.04468019561644531	0.0589964567119407	1000	0	{}	1.9426791270350376e-05	1.968535958678577e-05	1.5989480064712957e-05	2.356011841340523e-05	7.585563654725748e-06	2.7429083317606657e-05	975	25	"{""fewer than 3 direct-QCD source groups"":25}"	2.0128228854771015e-05	1.5989480064712957e-05	2.356011841340523e-05	975	True	paired_source_member_bootstrap_p16_p84
cut	0.72	-42.18902286464565	6734	58.45342754853641	8725	158899.98316513194	80	55	1164093.5389659808	48.36922922152306	9	8	1444848.648539332	2.7914495068511007	1322993.5221311126	62.43827685011226	0.1943145462724973	2.4904270065012017	0.5579607009130129	2979557.6094435086	0.0508192118357097	1.9613172522106427e-05	True	True		0.658482520492793	0.6594251234987788	0.6369115698002167	0.6795713144354417	0.6155679469378964	0.6982248172055845	1000	0	{}	0.05109643344321244	0.05095078244904548	0.047363156617767445	0.054753768124520465	0.04452210938575148	0.05838808968867772	1000	0	{}	1.88518516561525e-05	1.9162084346265463e-05	1.550761372504515e-05	2.2803861698492784e-05	7.326094321977877e-06	2.6833512664579322e-05	975	25	"{""fewer than 3 direct-QCD source groups"":25}"	1.9613172522106427e-05	1.550761372504515e-05	2.2803861698492784e-05	975	True	paired_source_member_bootstrap_p16_p84
cut	0.73	-42.97053110731272	6828	59.16070941234676	8917	162260.26021337946	84	59	1217903.2127499655	51.40895996621044	11	9	1929701.1863095572	3.9006651661568252	1380163.472963345	65.98096730981948	0.36886434988458733	2.4904270065012013	0.5579607009130129	3140586.714791426	0.05035759791238732	1.8838711474216498e-05	True	True		0.6452298582891733	0.6457817560612598	0.6224489393756829	0.6662730303405143	0.6004589502719112	0.684770026898589	1000	0	{}	0.05060433940332693	0.050471985019174506	0.047070904958824655	0.05407558117931044	0.044237341453275195	0.057494542872146205	1000	0	{}	1.8714603974816246e-05	1.8734933426697058e-05	1.582552429953476e-05	2.1953660601590474e-05	1.0717034085522313e-05	2.5138663618951267e-05	992	8	"{""fewer than 3 direct-QCD source groups"":8}"	1.8838711474216498e-05	1.582552429953476e-05	2.1953660601590474e-05	992	True	paired_source_member_bootstrap_p16_p84
cut	0.74	-43.90207414691256	6923	60.006841665046394	9148	165879.44636694965	86	60	1278267.8714085673	52.62156288339835	12	10	2384088.0989212818	4.895202690109967	1444147.317775517	67.12748526467999	0.4638336259524387	2.4904270065012017	0.5579607009130129	3315790.5037438753	0.04993350050635855	1.809568381824901e-05	True	True		0.6355403617010388	0.636093671304054	0.6136819999518882	0.6569596634823764	0.5914893356404977	0.6760442914141673	1000	0	{}	0.050187184112718115	0.04994293410738222	0.04690169377612182	0.05371319344750067	0.043841517274367144	0.056916179865410525	1000	0	{}	1.826930987958994e-05	1.8050570439593807e-05	1.5620095015239623e-05	2.1086638710066164e-05	1.3388343261791575e-05	2.423118327468831e-05	997	3	"{""fewer than 3 direct-QCD source groups"":3}"	1.809568381824901e-05	1.5620095015239623e-05	2.1086638710066164e-05	997	True	paired_source_member_bootstrap_p16_p84
cut	0.75	-44.72542307558405	7014	60.72082447019352	9363	169452.2074800859	90	61	1328540.4499862508	55.38172070335385	12	10	2384088.0989212818	4.895202690109967	1497992.6574663366	70.37119645695613	0.4427469141818333	2.490427006501201	0.5579607009130129	3441297.185798173	0.04961121731761309	1.764017024543947e-05	True	True		0.6286007238354175	0.6296757296387128	0.6060238865242487	0.6503721692575168	0.5837242268446652	0.6685996589929845	1000	0	{}	0.049858129838472064	0.04960846073270843	0.046656853930194524	0.05328564445758285	0.04371886238857417	0.056516923709635125	1000	0	{}	1.7783953161947993e-05	1.7565094785872377e-05	1.5224866094786823e-05	2.053447843276424e-05	1.291066739051661e-05	2.3375081999131635e-05	997	3	"{""fewer than 3 direct-QCD source groups"":3}"	1.764017024543947e-05	1.5224866094786823e-05	2.053447843276424e-05	997	True	paired_source_member_bootstrap_p16_p84
cut	0.76	-45.727748646035636	7105	61.46003314910664	9610	173122.95545797108	94	63	1404036.6124966338	57.792007367717325	12	10	2384088.0989212818	4.895202690109967	1577159.567954605	72.88398087231863	0.4110802309982117	2.4904270065012017	0.5579607009130129	3629518.4974825396	0.048938668832741915	1.6940827657561637e-05	True	True		0.6195001950388382	0.620168904377105	0.5962546220916743	0.6418675328653244	0.5746538552066587	0.6597532179409741	1000	0	{}	0.0491769178608798	0.04902513034268437	0.046035128416112896	0.05235844927368316	0.04321363987306651	0.05581535251141603	1000	0	{}	1.7027701734362233e-05	1.6841713939355778e-05	1.4629473049245854e-05	1.9603467928101413e-05	1.2367164449946198e-05	2.237252191729363e-05	997	3	"{""fewer than 3 direct-QCD source groups"":3}"	1.6940827657561637e-05	1.4629473049245854e-05	1.9603467928101413e-05	997	True	paired_source_member_bootstrap_p16_p84
cut	0.77	-46.875603867843665	7198	62.26544233538403	9883	178120.68618917937	96	65	1458855.0656896424	58.828191273692994	12	10	2384088.0989212818	4.895202690109967	1636975.7518788218	74.03241134263631	0.38808676308995277	2.4904270065012017	0.5579607009130129	3766038.8459476223	0.048665725409663387	1.6529011890168487e-05	True	True		0.6043414645504267	0.6047187603762874	0.5810823471757234	0.6267173160976618	0.5605173537506327	0.6477307436971086	1000	0	{}	0.0488852409157107	0.048787829772314356	0.045810828329702666	0.05207367961013986	0.04304453028475091	0.055166389426878334	1000	0	{}	1.6590609913154926e-05	1.6382863459463936e-05	1.4239140892648333e-05	1.9087546001817572e-05	1.2215740267515343e-05	2.1677256119021844e-05	997	3	"{""fewer than 3 direct-QCD source groups"":3}"	1.6529011890168487e-05	1.4239140892648333e-05	1.9087546001817572e-05	997	True	paired_source_member_bootstrap_p16_p84
cut	0.78	-48.33668216933323	7291	63.04576284614278	10242	183964.861117002	102	69	1547045.483286232	61.75378137386916	14	10	2597102.3849093635	5.643522524823586	1731010.344403234	77.27538274128896	0.4043186390049761	2.4904270065012017	0.5579607009130129	3997554.8660141295	0.04791852442422911	1.5762370154522938e-05	True	True		0.5872735108753124	0.5877151719881054	0.5642467559707934	0.6105267024619393	0.541048709495635	0.6309052325878408	1000	0	{}	0.04814859107964229	0.047988615728023765	0.045243275483128016	0.051092420093251094	0.04259408741079289	0.05394824764685234	1000	0	{}	1.5866955779962137e-05	1.5740492186336184e-05	1.3765660716564564e-05	1.8020599931805714e-05	1.1933331133064684e-05	2.061905775355864e-05	997	3	"{""fewer than 3 direct-QCD source groups"":3}"	1.5762370154522938e-05	1.3765660716564564e-05	1.8020599931805714e-05	997	True	paired_source_member_bootstrap_p16_p84
