comparison	metric	nominal_difference	bootstrap_median_difference	bootstrap_p16_difference	bootstrap_p84_difference	bootstrap_p2p5_difference	bootstrap_p97p5_difference	valid_replicas	invalid_replicas	fraction_valid_difference_greater_than_zero	interval_includes_zero_68	interval_includes_zero_95
single_head_learned_minus_frozen_geometric	exact_event_pairing_accuracy	0.01802738776217716	0.018395361029343138	0.013108900360324926	0.02320071169043408	0.008312956179122106	0.027668258883890937	1000	0	1.0	False	False
single_head_learned_minus_frozen_geometric	weighted_exact_event_pairing_accuracy	0.019218834190465106	0.019605202234256103	0.014512230159220575	0.024243837831235387	0.009764990964901184	0.02888932449859829	1000	0	1.0	False	False
single_head_learned_minus_frozen_geometric	mass_residual_MAE_GeV	1.4865476360347927	1.4885076367438632	1.41675613079274	1.5550648184679456	1.364539728919963	1.6097534450138782	1000	0	1.0	False	False
single_head_learned_minus_frozen_geometric	mass_residual_RMS_GeV	1.8805188529521573	1.8805194966945926	1.7349243780071986	2.0259493324623175	1.6014612050726476	2.1889792545505866	1000	0	1.0	False	False
