archive_path	extracted_path	exact_worker_path	exists	sha256	expected_sha256	checksum_match	syntax_check
payload/repo/scripts/delphes/reconstruct_hh4b_candidates_v2.py	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_prepare_20260727_v1/payload_dryrun.ply9to8s/extract/payload/repo/scripts/delphes/reconstruct_hh4b_candidates_v2.py	/srv/payload/repo/scripts/delphes/reconstruct_hh4b_candidates_v2.py	True	4d7eb8e3400ec50c1c254744e6f3a2b11bd033a4525c13ec22e85247ecf59c57	4d7eb8e3400ec50c1c254744e6f3a2b11bd033a4525c13ec22e85247ecf59c57	True	pass
payload/repo/scripts/delphes/write_parquet_from_pickle.py	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_prepare_20260727_v1/payload_dryrun.ply9to8s/extract/payload/repo/scripts/delphes/write_parquet_from_pickle.py	/srv/payload/repo/scripts/delphes/write_parquet_from_pickle.py	True	abef7e4f5d1b82fe72837834b0b0794b59bb31ff16032b1b5a7f1519a6edbcfb	abef7e4f5d1b82fe72837834b0b0794b59bb31ff16032b1b5a7f1519a6edbcfb	True	pass
payload/repo/configs/production/hh4b_rich_v2_reconstruction_policy_v1.yaml	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_prepare_20260727_v1/payload_dryrun.ply9to8s/extract/payload/repo/configs/production/hh4b_rich_v2_reconstruction_policy_v1.yaml	/srv/payload/repo/configs/production/hh4b_rich_v2_reconstruction_policy_v1.yaml	True	4b2a951dba7ac8bd0e2e982e3447e998e07b86d63390c248600976b3f4912b68	4b2a951dba7ac8bd0e2e982e3447e998e07b86d63390c248600976b3f4912b68	True	not_python
payload/repo/schema/canonical72_columns.tsv	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_prepare_20260727_v1/payload_dryrun.ply9to8s/extract/payload/repo/schema/canonical72_columns.tsv	/srv/payload/repo/schema/canonical72_columns.tsv	True	e9a12517772f77e311e37b09bc27df372735fee8dd48b176a0a82ada01913421	e9a12517772f77e311e37b09bc27df372735fee8dd48b176a0a82ada01913421	True	not_python
payload/repo/scripts/production/run_hh4b_ttbar8_canary_retry1.sh	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_prepare_20260727_v1/payload_dryrun.ply9to8s/extract/payload/repo/scripts/production/run_hh4b_ttbar8_canary_retry1.sh	/srv/payload/repo/scripts/production/run_hh4b_ttbar8_canary_retry1.sh	True	e3e3431cb910bda305958ed9c19cc011e9581326dda8d6c43761dc349a053056	e3e3431cb910bda305958ed9c19cc011e9581326dda8d6c43761dc349a053056	True	not_python
payload/bootstrap/sitecustomize.py	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_prepare_20260727_v1/payload_dryrun.ply9to8s/extract/payload/bootstrap/sitecustomize.py	/srv/payload/bootstrap/sitecustomize.py	True	494123902b881ceeeced1192309a8df86fb7bb521e9415cf824276e0da1fb39f	494123902b881ceeeced1192309a8df86fb7bb521e9415cf824276e0da1fb39f	True	pass
