variant	working_point_definition	target_weighted_signal_efficiency	oof_score_threshold	weighted_signal_efficiency	weighted_background_efficiency	weighted_background_rejection	raw_signal_efficiency	raw_background_efficiency	raw_background_rejection	weighted_ggf_efficiency	weighted_vbf_efficiency	raw_ggf_efficiency	raw_vbf_efficiency	weighted_background_family_efficiencies	raw_background_family_efficiencies	balanced_efficiency_proxy	purity_proxy	proxy_interpretation	threshold_source	status
mass_aware	weighted_signal_efficiency_0.30	0.3	0.8444997072219849	0.30007568156147607	0.04335723593062589	0.9566427640693741	0.3006516290726817	0.03852083377330996	0.96147916622669	0.26510874075936436	0.33504262236358784	0.264050684651543	0.3358913813459268	"{""diboson"":0.0,""qcd_multijet"":0.02500621775647367,""single_higgs"":0.0836854753998931,""single_top"":0.03598484848484849,""top_associated"":0.05261544523364523,""triboson"":0.052777777777777785,""ttbar"":0.06327878124467186,""zbbbb"":0.033509341547696976}"	"{""diboson"":0.0,""qcd_multijet"":0.03962734549271749,""single_higgs"":0.061391541609822645,""single_top"":0.022857142857142857,""top_associated"":0.033246020552085434,""triboson"":0.05660377358490566,""ttbar"":0.06368772470467386,""zbbbb"":0.033532934131736525}"	1.441119541885604	6.921005804927572	nonphysical_development_proxy	pooled_train_only_oof_signal_scores	pass
mass_aware	weighted_signal_efficiency_0.50	0.5	0.7381301522254944	0.5000112894415196	0.12279561090169333	0.8772043890983067	0.5003508771929824	0.1012439019239298	0.8987560980760702	0.4831003133931193	0.5169222654899199	0.4821173104434907	0.5179063360881543	"{""diboson"":0.0,""qcd_multijet"":0.11471384258062352,""single_higgs"":0.20027123015450446,""single_top"":0.08198215925488653,""top_associated"":0.1161787041316342,""triboson"":0.16503411306042887,""ttbar"":0.17290646550046818,""zbbbb"":0.1312783725310009}"	"{""diboson"":0.0,""qcd_multijet"":0.0905392993045532,""single_higgs"":0.1984993178717599,""single_top"":0.07428571428571429,""top_associated"":0.08670830814695413,""triboson"":0.16981132075471697,""ttbar"":0.17154596815613765,""zbbbb"":0.13139435414884518}"	1.4268830799046681	4.0718987085117755	nonphysical_development_proxy	pooled_train_only_oof_signal_scores	pass
mass_aware	weighted_signal_efficiency_0.70	0.7	0.575282096862793	0.700051978613585	0.30734147342012874	0.6926585265798713	0.7000501253132833	0.22523283563177124	0.7747671643682288	0.6986181777493041	0.7014857794778656	0.6979358266911915	0.7020857929948839	"{""diboson"":0.125,""qcd_multijet"":0.24171040313106365,""single_higgs"":0.43522284120070487,""single_top"":0.3281571444004599,""top_associated"":0.2565492992413914,""triboson"":0.3969898035687511,""ttbar"":0.3518586632852818,""zbbbb"":0.32324363253337735}"	"{""diboson"":0.14285714285714285,""qcd_multijet"":0.198486637799064,""single_higgs"":0.4120054570259209,""single_top"":0.24,""top_associated"":0.1908791725434885,""triboson"":0.39622641509433965,""ttbar"":0.35233692860811505,""zbbbb"":0.32318220701454237}"	1.26275676233683	2.2777660652932123	nonphysical_development_proxy	pooled_train_only_oof_signal_scores	pass
mass_aware	weighted_signal_efficiency_equal_to_cut_baseline	0.5859573147685532	0.677308976650238	0.5860484061976546	0.18430547115137008	0.8156945288486299	0.5859649122807018	0.14210893117357606	0.857891068826424	0.5740887174353535	0.5980080949599559	0.5726548129981607	0.598780007870917	"{""diboson"":0.0,""qcd_multijet"":0.15927019718615576,""single_higgs"":0.3308062330905599,""single_top"":0.18110256499293934,""top_associated"":0.15975631063351606,""triboson"":0.21062940470835212,""ttbar"":0.2387469519087881,""zbbbb"":0.19413210669064918}"	"{""diboson"":0.0,""qcd_multijet"":0.12605519835542142,""single_higgs"":0.27694406548431105,""single_top"":0.12571428571428572,""top_associated"":0.12002149237692256,""triboson"":0.22012578616352202,""ttbar"":0.23728813559322035,""zbbbb"":0.1941830624465355}"	1.3650997131984621	3.179766734739703	nonphysical_development_proxy	pooled_train_only_oof_signal_scores	pass
explicit_dijet_mass_plane_blind	weighted_signal_efficiency_0.30	0.3	0.7598006725311279	0.30004563206419	0.07925780077305843	0.9207421992269416	0.30095238095238097	0.05978754408565817	0.9402124559143419	0.27141664472781063	0.3286746194005694	0.2709993868792152	0.3297914207005116	"{""diboson"":0.0,""qcd_multijet"":0.06837993908689584,""single_higgs"":0.14476712813876622,""single_top"":0.06336908041453496,""top_associated"":0.08406870308268366,""triboson"":0.11859536662168244,""ttbar"":0.09245984055440214,""zbbbb"":0.062422348285502145}"	"{""diboson"":0.0,""qcd_multijet"":0.05646678038752569,""single_higgs"":0.11050477489768076,""single_top"":0.05714285714285714,""top_associated"":0.0539324333400497,""triboson"":0.13836477987421383,""ttbar"":0.09142270159219312,""zbbbb"":0.06244653550042772}"	1.0657768930752338	3.7856921228904765	nonphysical_development_proxy	pooled_train_only_oof_signal_scores	pass
explicit_dijet_mass_plane_blind	weighted_signal_efficiency_0.50	0.5	0.6915560364723206	0.5000673227186125	0.18439679110254653	0.8156032088974534	0.5005513784461153	0.1422356444425672	0.8577643555574328	0.4801435376029657	0.5199911078342593	0.47946045370938073	0.5208579299488391	"{""diboson"":0.0,""qcd_multijet"":0.13097609473427144,""single_higgs"":0.2932527150384005,""single_top"":0.20352483968794133,""top_associated"":0.1647362422225268,""triboson"":0.29050832208726957,""ttbar"":0.19914849752178557,""zbbbb"":0.19302761752817738}"	"{""diboson"":0.0,""qcd_multijet"":0.136902418755194,""single_higgs"":0.2503410641200546,""single_top"":0.15428571428571428,""top_associated"":0.11048425011753643,""triboson"":0.29559748427672955,""ttbar"":0.20082177709296353,""zbbbb"":0.19298545765611633}"	1.164532991208425	2.711909029048752	nonphysical_development_proxy	pooled_train_only_oof_signal_scores	pass
explicit_dijet_mass_plane_blind	weighted_signal_efficiency_0.70	0.7	0.6004191637039185	0.7000623131468889	0.3454176104422099	0.65458238955779	0.700250626566416	0.2726024793562966	0.7273975206437033	0.7007057964844754	0.6994188298093025	0.7005926834253015	0.6999212908303818	"{""diboson"":0.125,""qcd_multijet"":0.27906965020696295,""single_higgs"":0.5194210332045517,""single_top"":0.3302415869929239,""top_associated"":0.2750535873864083,""triboson"":0.4719410706252813,""ttbar"":0.3659169236824958,""zbbbb"":0.3966970314390554}"	"{""diboson"":0.14285714285714285,""qcd_multijet"":0.2670253247605301,""single_higgs"":0.45225102319236016,""single_top"":0.30857142857142855,""top_associated"":0.2002820874471086,""triboson"":0.4716981132075472,""ttbar"":0.36414997431946583,""zbbbb"":0.3967493584260051}"	1.1911445306268877	2.02671285998029	nonphysical_development_proxy	pooled_train_only_oof_signal_scores	pass
explicit_dijet_mass_plane_blind	weighted_signal_efficiency_equal_to_cut_baseline	0.5859573147685532	0.6583175659179688	0.5859795119642126	0.22805262113189048	0.7719473788681095	0.5863659147869674	0.18806361006103356	0.8119363899389664	0.5753193830390945	0.5966396408893307	0.5749029225424075	0.5974025974025974	"{""diboson"":0.0,""qcd_multijet"":0.16967647077874254,""single_higgs"":0.35405107177627987,""single_top"":0.2258595311402798,""top_associated"":0.2047351347583271,""triboson"":0.3446506222822013,""ttbar"":0.26068671241729996,""zbbbb"":0.264761425901993}"	"{""diboson"":0.0,""qcd_multijet"":0.1833530157897039,""single_higgs"":0.31855388813096863,""single_top"":0.17714285714285713,""top_associated"":0.14104372355430184,""triboson"":0.3522012578616352,""ttbar"":0.26245505906522854,""zbbbb"":0.26484174508126607}"	1.2270574529767797	2.569492554200116	nonphysical_development_proxy	pooled_train_only_oof_signal_scores	pass
