event_uid	dataset_track	sample_group	process_family	replication_lane	replication_rank_within_lane	source_endpoint	remote_path	remote_size_bytes	remote_adler32	entry_index	sampling_mode	selection_seed	selection_rank_within_group	target_valid_events_per_file	scan_limit_per_file	preprocessing_valid	preprocessing_failure_code	particle_count	used_particle_count	was_truncated	adapter_name	adapter_version	model_id	model_checkpoint_sha256	preprocessing_contract_sha256	score_contract_sha256	runtime_environment_id	model0_signal_probability	model0_qcd_probability	model0_ttbar_probability	model1_signal_probability	model1_qcd_probability	model1_ttbar_probability	model2_signal_probability	model2_qcd_probability	model2_ttbar_probability	ensemble_signal_probability	ensemble_qcd_probability	ensemble_ttbar_probability	ensemble_overall_top1_class	ensemble_signal_grid_top1_class	model_overall_top1_agreement	model_signal_grid_top1_agreement	raw_gen_weight_payload_json	physical_weight_status	physical_event_weight
091fe98a28beedcdb5071b0e9fbcd547208f9992bf32a1d14c03f362470877f7	Track B	QCD_DelphesHH4JTrig_forInfer_merged_ntuple	qcd	qcd	2	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid62.root	970883574	a635adbc	0	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	2	128	4096	True		111	111	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.0024257766071968945	0.9971893429756165	0.0003848298219963908	0.0015471894106440232	0.9982232451438904	0.00022963194351177663	0.004139820171531028	0.9954960346221924	0.00036410047323442996	0.002704262063123982	0.9969695409138998	0.0003261874129141991	136	2	True	False	[1.0]	blocked_pending_author_clarification	
c28e7f2aea1b5abbd373d38f1b4535301027fb0bba2cbfd2c8b9d1cacfc4c6ce	Track B	QCD_DelphesHH4JTrig_forInfer_merged_ntuple	qcd	qcd	2	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid62.root	970883574	a635adbc	1	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	2	128	4096	True		88	88	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.0017967834555747686	0.9981825351715088	2.074707481369842e-05	0.005624537413496	0.9943447113037109	3.068001751671545e-05	0.012223275412907242	0.9877245426177979	5.214217890170403e-05	0.0065481987606593375	0.9934172630310059	3.452309041070597e-05	136	13	True	False	[1.0]	blocked_pending_author_clarification	
26c0ea47d0b7539a163cb0abc1e2d0cea4ac7def06c1072570e21726a4071235	Track B	QCD_DelphesHH4JTrig_forInfer_merged_ntuple	qcd	qcd	2	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid62.root	970883574	a635adbc	2	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	2	128	4096	True		116	116	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.014482215819043631	0.9833608865737915	0.0021569477394223213	0.014125877803962794	0.9838761687278748	0.001997905084863305	0.012094568042584797	0.9870449900627136	0.0008604935137555003	0.013567553888530405	0.9847606817881266	0.0016717821126803756	136	134	True	False	[1.0]	blocked_pending_author_clarification	
7d7da06e90fb471bfbb29b5c05a62f2e4b3140cffbca0768205f3076a4d1c567	Track B	QCD_DelphesHH4JTrig_forInfer_merged_ntuple	qcd	qcd	2	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid62.root	970883574	a635adbc	3	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	2	128	4096	True		82	82	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.023352164831720756	0.9445415139198303	0.0321064293384552	0.020532738342993184	0.9305779337882996	0.04888944700360298	0.0481788512025787	0.9306907653808594	0.021130407229065895	0.030687918125764213	0.9352700710296631	0.03404209452370802	136	44	True	True	[1.0]	blocked_pending_author_clarification	
01e5f7b6e965b9e4509b0c6720d766efa78ef4fa0eb1c327823ebed9c6e14af2	Track B	QCD_DelphesHH4JTrig_forInfer_merged_ntuple	qcd	qcd	2	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid62.root	970883574	a635adbc	4	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	2	128	4096	True		174	174	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.0013027464124490962	0.9982075691223145	0.0004896047175861895	0.0045546454134637315	0.9951794147491455	0.0002659955935087055	0.014751732514696414	0.9839364290237427	0.001311774947680533	0.006869708113536413	0.9924411376317342	0.000689125086258476	136	99	True	False	[1.0]	blocked_pending_author_clarification	
6a44eb2934df99c0727cd6b5e4235e66b265c4ed9d164f41c8784b4cb185bee7	Track B	QCD_DelphesHH4JTrig_forInfer_merged_ntuple	qcd	qcd	2	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid62.root	970883574	a635adbc	5	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	2	128	4096	True		95	95	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.015499278900279023	0.984307587146759	0.0001930657308548689	0.0095748753224143	0.9902318120002747	0.00019336811965331435	0.00760320846347895	0.992280125617981	0.00011656856077024713	0.010892454228724091	0.9889398415883383	0.00016766747042614347	136	122	True	True	[1.0]	blocked_pending_author_clarification	
f9a84926e5d6320afa4650a2b50dfc65a17c4117283bea2b0a9fee4bd07a5f76	Track B	QCD_DelphesHH4JTrig_forInfer_merged_ntuple	qcd	qcd	2	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid62.root	970883574	a635adbc	6	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	2	128	4096	True		100	100	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.012455028552153635	0.9875290393829346	1.5847590475459583e-05	0.007579392417540021	0.9924041628837585	1.6455154764116742e-05	0.007009674918265318	0.9929759502410889	1.4444012776948512e-05	0.009014698629319657	0.990969717502594	1.5582252672174945e-05	136	7	True	False	[1.0]	blocked_pending_author_clarification	
691394841272bf37830fc35ce587f7af5d55f248ce0bc5341aad1e0892b264de	Track B	QCD_DelphesHH4JTrig_forInfer_merged_ntuple	qcd	qcd	2	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid62.root	970883574	a635adbc	7	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	2	128	4096	True		100	100	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.00018824236174097564	0.9996182918548584	0.00019341566076036543	0.00012936256059781215	0.999715268611908	0.00015537216677330434	9.826167441140399e-05	0.9996401071548462	0.0002616603742353618	0.0001386221989167306	0.9996578892072042	0.00020348273392301053	136	129	True	False	[1.0]	blocked_pending_author_clarification	
dd035789748562091d1481901d32a5c4e14e6acacb4bd36e9bf5ba9bd38090dd	Track B	QCD_DelphesHH4JTrig_forInfer_merged_ntuple	qcd	qcd	2	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid62.root	970883574	a635adbc	8	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	2	128	4096	True		123	123	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.003537512831954359	0.9745460748672485	0.021916279569268227	0.0003765809766926864	0.9977818131446838	0.0018416964448988438	0.0012619556730797399	0.995233952999115	0.0035040369257330894	0.0017253498272422618	0.9891872803370158	0.009087337646633387	136	69	True	False	[1.0]	blocked_pending_author_clarification	
69d9ce32edb57c722ce8cd0f66dab5bf53784b23e13d71460d423f8b2d9694b3	Track B	QCD_DelphesHH4JTrig_forInfer_merged_ntuple	qcd	qcd	2	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/QCD_DelphesHH4JTrig_forInfer_merged_ntuple/QCD_DelphesHH4JTrig_forInfer_ntuple_mergeid62.root	970883574	a635adbc	9	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	2	128	4096	True		69	69	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.041342791756051156	0.9586224555969238	3.482790634734556e-05	0.03089946274326394	0.9690751433372498	2.5384802938788198e-05	0.05442734154075879	0.9455398321151733	3.285042112111114e-05	0.04222319868002462	0.9577458103497823	3.102104346908163e-05	136	78	True	False	[1.0]	blocked_pending_author_clarification	
