production_row_index	source_uid	group_id	sample_class	process_or_mode	source_fold	resolved_rows	rhh_min	rhh_q01	rhh_q05	rhh_median	rhh_q95	rhh_q99	rhh_max
77	3ece5afaee693d683e829846::background::85::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1106_seed1211106_bundle.tar.gz	3ece5afaee693d683e829846	background	qcd_hardqcd	2	555	1.4505261100952864	5.126443895930205	10.23360631586511	44.44970729500526	112.05875255780778	171.0219060881918	368.2944652397009
78	3faaceda80411cc24d45d24c::background::81::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1101_seed1201101_bundle.tar.gz	3faaceda80411cc24d45d24c	background	qcd_hardqcd	1	130	3.1736175929317523	3.685590624342677	11.413569286467276	48.21740184629405	94.7626516488022	117.03311067999925	131.46197362678348
79	40c218a668fd9e2befeac9d4::background::51::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1058_seed1201058_bundle.tar.gz	40c218a668fd9e2befeac9d4	background	qcd_hardqcd	2	117	5.303925499123305	6.154119714882119	13.749213877811178	44.976603193103365	103.49611274835705	146.23895635110145	215.93400095667135
80	41afb3ef62ff0a95f27b7b11::background::90::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1113_seed1211113_bundle.tar.gz	41afb3ef62ff0a95f27b7b11	background	qcd_hardqcd	2	582	3.261437249565833	5.419917800710407	13.128870659870504	46.76080336265348	120.36527111005272	175.81480495886572	518.6929614755923
81	41ffdcf26e0a406be3a3a34a::background::192::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9776_seed1209776_bundle.tar.gz	41ffdcf26e0a406be3a3a34a	background	qcd_hardqcd	1	139	2.329291509580658	7.3888056160043725	14.545872165242978	45.65802441655587	100.34295339353906	172.34446111322487	199.9643714085592
82	426a61c13fb8814690689d5e::background::120::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1149_seed1211149_bundle.tar.gz	426a61c13fb8814690689d5e	background	qcd_hardqcd	2	587	0.49344767264734923	2.706913093561388	9.176958415584904	42.55834235331894	122.7493260470599	226.66289203953517	365.03584682456653
83	470da0a2b752a837467fce78::background::63::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1075_seed1201075_bundle.tar.gz	470da0a2b752a837467fce78	background	qcd_hardqcd	4	152	4.499411791343399	6.76922658913087	10.032756842797173	42.68705565319887	92.67380249524824	177.27983105255294	302.3037617173627
84	482e13bb945af35911ca709c::background::47::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1052_seed1201052_bundle.tar.gz	482e13bb945af35911ca709c	background	qcd_hardqcd	4	139	2.833244756007745	6.887859677492326	11.594501213725623	47.74009755101787	101.47421251854558	170.9574271644084	276.99052071588864
85	4882f035b3e6e255725894b5::background::147::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1820_seed1201820_bundle.tar.gz	4882f035b3e6e255725894b5	background	qcd_hardqcd	1	144	2.1511569069107073	3.5978729360517208	8.52822027980329	42.338025499423395	102.70238584165382	149.37379022266458	226.5361574468741
86	48cdfcb72bf85bd30fb3d338::background::155::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1828_seed1201828_bundle.tar.gz	48cdfcb72bf85bd30fb3d338	background	qcd_hardqcd	2	136	2.1973818064574333	6.252823641539513	11.254097134383954	48.24435268975842	90.56298316978568	132.73224908793946	252.1019423478166
87	49065a145a9da5b3c4c63196::background::158::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1834_seed1201834_bundle.tar.gz	49065a145a9da5b3c4c63196	background	qcd_hardqcd	3	125	8.198624414013675	9.31180684174904	13.080935515236742	41.83961014810893	98.14807877732348	146.6595147078079	204.64153514181427
88	492d76164620425fd4a38568::background::55::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1063_seed1201063_bundle.tar.gz	492d76164620425fd4a38568	background	qcd_hardqcd	3	107	2.274442842069633	2.9207819801745067	7.822925740272753	39.19692466589865	96.92183315338676	189.55860506912472	221.0025559516586
89	49a2638e63d98ff43df450c1::background::207::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9801_seed1209801_bundle.tar.gz	49a2638e63d98ff43df450c1	background	qcd_hardqcd	1	117	2.1027075182752997	4.42693877713983	10.522009161562597	43.86037085271692	93.25309054129418	142.92486483229897	201.33526195943801
90	4b23df1afb18cd2abd379780::background::175::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1855_seed1211855_bundle.tar.gz	4b23df1afb18cd2abd379780	background	qcd_hardqcd	1	640	1.4313595313048548	4.878230053637043	8.855486761180032	45.80173754348238	128.71959226192962	235.31345212403522	359.50437857438436
91	4cb37ad30a944e05dde81444::background::114::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1143_seed1211143_bundle.tar.gz	4cb37ad30a944e05dde81444	background	qcd_hardqcd	3	570	1.2002296015738392	4.047715191024259	10.495849558944267	41.807674293321654	119.57362135792354	187.20111048116493	381.24492060590654
92	4d0d6d647ec04b0075933ba3::background::75::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1094_seed1201094_bundle.tar.gz	4d0d6d647ec04b0075933ba3	background	qcd_hardqcd	2	116	1.6758388488102216	5.2887600960304555	14.09768441654117	41.55144533421842	117.53267042283491	194.15480858298096	277.5455184414846
93	4fa0b8f81b9772eb078d3c0b::background::102::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1129_seed1211129_bundle.tar.gz	4fa0b8f81b9772eb078d3c0b	background	qcd_hardqcd	2	546	1.0173387226975947	3.205615444037675	11.713304743757522	45.09872049885756	114.42378052547687	185.35270178139683	280.34228998310374
94	5044a6e1019c07aac38c4f37::background::209::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin01_pthat75to100_shard9808_seed1219808_bundle.tar.gz	5044a6e1019c07aac38c4f37	background	qcd_hardqcd	3	520	2.690897793769541	4.6902933986121145	8.54537569872919	45.85429327121142	126.16750218331835	237.02351298674725	324.97650753135684
95	506a4a33bb3114c64f3d002d::background::183::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin04_pthat300to500_shard1865_seed1241865_bundle.tar.gz	506a4a33bb3114c64f3d002d	background	qcd_hardqcd	2	4509	0.9988360364663631	4.951566020581654	12.415064164429817	85.96540111628961	500.50736821583735	757.5760330609827	1636.9960129583117
96	50c17982fbf2dcc3aa3dcac3::background::188::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin07_pthat1000toInf_shard1871_seed1271871_bundle.tar.gz	50c17982fbf2dcc3aa3dcac3	background	qcd_hardqcd	1	6067	0.15657074484140945	5.969335086959911	16.51039420494117	201.1828407072375	1052.324299458441	1564.4940701788846	2742.49995371934
97	511e38f39d0e1b4e5d6037de::background::174::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1853_seed1211853_bundle.tar.gz	511e38f39d0e1b4e5d6037de	background	qcd_hardqcd	4	579	2.5621050366345828	4.822817140680554	13.063098014298925	46.03732411779441	126.44764071236023	201.2838299454444	273.4597610901226
98	51c3cc0bc21cda0e4a5807a5::background::150::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1823_seed1201823_bundle.tar.gz	51c3cc0bc21cda0e4a5807a5	background	qcd_hardqcd	3	123	3.9218624135074855	5.514908067267059	10.206392443877437	44.844827503346735	97.48555988350839	121.98653514166402	194.1343607490301
99	51e48b6b65534c3e081aa2c8::background::101::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1127_seed1211127_bundle.tar.gz	51e48b6b65534c3e081aa2c8	background	qcd_hardqcd	2	562	2.469773345221947	5.280559277927784	11.392899618242808	42.96625488038781	134.76642933523087	200.42575320422716	346.5084831283903
100	528035c1f4af388b7ffcff08::background::43::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1047_seed1201047_bundle.tar.gz	528035c1f4af388b7ffcff08	background	qcd_hardqcd	3	112	2.0382072804307025	3.678462356631829	10.954507136331056	39.85447643825074	99.17696503565551	166.6170732962714	172.97021687125027
101	5304d983da8e8e8103487569::background::171::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1849_seed1201849_bundle.tar.gz	5304d983da8e8e8103487569	background	qcd_hardqcd	0	113	3.629112224409148	6.5916097393738795	11.754345809802889	42.45339957918364	97.70639553223981	150.32508252177158	290.1020356707106
102	553eefefde62b55ae18e586a::background::215::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9817_seed1229817_bundle.tar.gz	553eefefde62b55ae18e586a	background	qcd_hardqcd	0	1487	0.2904437172392307	4.310284482418262	10.743528373195826	57.19906988314038	188.5044440743457	292.41795804977215	623.0543666025458
103	557f71440ffa2dc12f05f308::background::163::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1839_seed1201839_bundle.tar.gz	557f71440ffa2dc12f05f308	background	qcd_hardqcd	3	140	3.9278504713193656	5.696410696557275	10.165654267526358	42.983706768227776	106.01963729973589	137.15375353927266	147.33909683170862
104	5a4d100c18764fd8791866fa::background::178::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1858_seed1221858_bundle.tar.gz	5a4d100c18764fd8791866fa	background	qcd_hardqcd	4	1453	1.404700299382538	3.6870106233483724	11.140588784944347	61.343242155250316	185.9807890229726	304.56841455305937	666.3679601673986
105	5b34e7d7c8b92209ca4ab29d::background::117::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1146_seed1211146_bundle.tar.gz	5b34e7d7c8b92209ca4ab29d	background	qcd_hardqcd	2	575	1.7081888728036538	5.555172353212472	11.214738699838026	44.56082811119865	135.82519565034386	207.99747755651055	277.59879334673604
106	5b5ad486c37751f1b6e55e38::background::77::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1097_seed1201097_bundle.tar.gz	5b5ad486c37751f1b6e55e38	background	qcd_hardqcd	3	130	4.196371756876161	6.064790942654359	8.637147383484916	38.907071014172274	106.29224656781749	159.23943979422577	165.32384183947556
107	5c4621b09ef7a6bc49957556::background::122::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1151_seed1221151_bundle.tar.gz	5c4621b09ef7a6bc49957556	background	qcd_hardqcd	0	1444	0.46412538551807664	4.265237998625191	11.33599704498517	57.303722833806574	195.398866658125	298.0394529858036	603.943817361972
108	5cccbd7357ae1fde4772487e::background::71::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1088_seed1201088_bundle.tar.gz	5cccbd7357ae1fde4772487e	background	qcd_hardqcd	0	138	2.283484748449007	6.682085611395969	14.63434975794153	42.030945011861725	100.80839428983423	128.81323859389687	150.77512348801145
109	5d07a37aee258b91dbc13e21::background::187::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin06_pthat700to1000_shard1869_seed1261869_bundle.tar.gz	5d07a37aee258b91dbc13e21	background	qcd_hardqcd	3	5891	1.0207496778407037	4.842061683374531	13.790552588880205	151.23500506884503	848.8089300957167	1339.9792502043326	2465.5265282807254
110	5f4a77010b81f56c455a25c5::background::107::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1135_seed1211135_bundle.tar.gz	5f4a77010b81f56c455a25c5	background	qcd_hardqcd	4	580	1.8437295186642693	6.6430924509230245	11.928568797904529	46.81729094280845	113.85891299198397	183.47486169677097	397.3533585626137
111	5fad593f0101e0bee8ad1cf4::background::149::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1822_seed1201822_bundle.tar.gz	5fad593f0101e0bee8ad1cf4	background	qcd_hardqcd	3	128	6.276464907129564	7.5716808355443765	11.53615233071762	46.19674421860917	102.33172877432114	198.54862685911678	234.51923450239065
112	6313c1575ba1599e63fd3a9e::background::86::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1107_seed1211107_bundle.tar.gz	6313c1575ba1599e63fd3a9e	background	qcd_hardqcd	0	556	1.0640276348018363	4.076698306322027	9.622286380762912	42.906632371318075	111.79106850593875	178.694892935381	329.0508899285083
113	63e1239b3f2a4c8a53dbae19::background::129::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1162_seed1221162_bundle.tar.gz	63e1239b3f2a4c8a53dbae19	background	qcd_hardqcd	4	1430	0.6053381997937947	4.937536971630923	11.296315615132984	58.4373311733999	194.39907626447348	323.08003094047996	575.0232952068391
114	64e7772611d569e565da936f::background::56::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1066_seed1201066_bundle.tar.gz	64e7772611d569e565da936f	background	qcd_hardqcd	0	138	4.3188086089379425	7.292821749043842	9.803164218642774	42.72158855751793	101.60686293072028	170.30345984355336	185.83914675633318
115	66f7a8f538a41bb2bdcea168::background::70::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1086_seed1201086_bundle.tar.gz	66f7a8f538a41bb2bdcea168	background	qcd_hardqcd	0	109	2.625201844118934	4.504785565515489	9.594074716547953	40.0726990163505	85.52742452107046	106.6889655099069	114.7238696774754
116	670bcfb31fc0bc05834f5639::background::132::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1167_seed1221167_bundle.tar.gz	670bcfb31fc0bc05834f5639	background	qcd_hardqcd	2	1478	0.6434371925970838	4.170776787904052	11.198966537004415	60.04631698033929	192.80637164230382	304.08331415343025	891.4575072832317
117	67adedb754dee181165dd546::background::181::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1862_seed1221862_bundle.tar.gz	67adedb754dee181165dd546	background	qcd_hardqcd	0	1306	0.6762874375346225	4.188363940168311	10.512500028878065	61.324384106631186	193.35641043345092	327.9376481021045	504.09872020317056
118	6898f98238d3c3fd31ffa828::background::52::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1059_seed1201059_bundle.tar.gz	6898f98238d3c3fd31ffa828	background	qcd_hardqcd	1	136	3.561073396543342	7.3216103362294875	9.999376491706958	44.82795377479677	110.20366143419926	158.88224138994994	170.98100396912375
119	68a731c70386d8901f37ecd5::background::201::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9792_seed1209792_bundle.tar.gz	68a731c70386d8901f37ecd5	background	qcd_hardqcd	0	131	3.9743037367482104	4.989105940285061	14.541638755895047	39.70136285613361	89.56326491243226	113.2114600752922	146.50781495730587
120	6da028860451de9aba8f1b92::background::92::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1115_seed1211115_bundle.tar.gz	6da028860451de9aba8f1b92	background	qcd_hardqcd	1	596	1.6651386729800224	4.16305519060003	10.279179501890184	44.66902046273793	121.67971336757753	207.24917184145158	289.5663768172326
121	6f598d53ae37f540978d9afd::background::143::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin05_pthat500to700_shard1180_seed1251180_bundle.tar.gz	6f598d53ae37f540978d9afd	background	qcd_hardqcd	1	5482	0.27783739643423144	4.740440939608356	12.31445311696106	121.13580223928281	673.7816075028201	1010.5590421192783	1849.7902012679122
122	701a4fd6225ecb01b2c72831::background::177::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1857_seed1211857_bundle.tar.gz	701a4fd6225ecb01b2c72831	background	qcd_hardqcd	1	419	0.8337970886666911	4.146176307441876	11.60022204401895	49.82486976492522	129.89490157433627	199.7750621089579	439.78318675062496
123	70ffb1b2cf387f87e7174ff2::background::99::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1125_seed1211125_bundle.tar.gz	70ffb1b2cf387f87e7174ff2	background	qcd_hardqcd	1	583	3.4054739437434343	6.179463914593003	11.784333696778576	44.07959782233057	124.13361158780525	224.70799814788955	341.46349562683884
124	73ec2f0e84fede5140d11b65::background::172::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1850_seed1211850_bundle.tar.gz	73ec2f0e84fede5140d11b65	background	qcd_hardqcd	4	591	0.21308939895002885	3.1764022250928936	11.764731763945958	46.597901836522624	123.92222091326438	210.8603750127413	324.2638112400627
125	7429c3d966fb7ecfabba6c41::background::185::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin05_pthat500to700_shard1867_seed1251867_bundle.tar.gz	7429c3d966fb7ecfabba6c41	background	qcd_hardqcd	0	5554	0.5763428647280722	4.215814399524791	11.547776812467854	113.70572893126811	683.327413493711	1034.5773021601494	1461.0793886925883
126	74375f832cd500bff96c6a50::background::61::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1072_seed1201072_bundle.tar.gz	74375f832cd500bff96c6a50	background	qcd_hardqcd	1	148	2.8471725861943504	3.6321043154209187	11.228314973969525	40.918210930994384	103.72630689043194	149.9117423960307	163.99574809291428
127	762a3b5ceac5de930f6c8d22::background::35::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1034_seed1201034_bundle.tar.gz	762a3b5ceac5de930f6c8d22	background	qcd_hardqcd	4	143	4.081910196216537	5.359976459147568	10.073430751366464	45.621144693155244	97.32632703457254	134.27189586193234	190.62758980277556
128	768ba5ade33b7e9a446dcd42::background::72::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1090_seed1201090_bundle.tar.gz	768ba5ade33b7e9a446dcd42	background	qcd_hardqcd	2	142	3.2881672757795006	7.214572367518603	11.309873504681807	40.72824455814637	110.70513421247571	164.71473313395853	333.24885636510953
129	76e146dba8c117d75731904b::background::119::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1148_seed1211148_bundle.tar.gz	76e146dba8c117d75731904b	background	qcd_hardqcd	1	596	2.057260435533128	5.03672727135682	10.257089732290929	44.54101840881464	123.02139620091643	201.13415546461385	301.87681915637745
130	7a5430dd83c97c563fd3b214::background::57::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1067_seed1201067_bundle.tar.gz	7a5430dd83c97c563fd3b214	background	qcd_hardqcd	3	120	3.3824611367728274	7.137659601917776	11.820765057343149	41.37481663636804	109.60013688546161	133.66504422658926	324.6958601068883
131	7deeae1d1811de320a4ee017::background::95::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1120_seed1211120_bundle.tar.gz	7deeae1d1811de320a4ee017	background	qcd_hardqcd	4	558	0.5246796946467042	4.219237242591427	9.357556212271701	41.54746987072758	125.01352697078589	180.48534420275237	303.18481988140815
