campaign	source_tag	shard	seed	n_events	remote_bundle_path	structured_metadata_proven	payload_sha256	payload_equivalence_scope	status
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard042_seed86042	42	86042	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard042_seed86042_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard043_seed86043	43	86043	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard043_seed86043_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard044_seed86044	44	86044	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard044_seed86044_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard045_seed86045	45	86045	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard045_seed86045_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard046_seed86046	46	86046	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard046_seed86046_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard047_seed86047	47	86047	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard047_seed86047_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard048_seed86048	48	86048	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard048_seed86048_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard049_seed86049	49	86049	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard049_seed86049_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard050_seed86050	50	86050	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard050_seed86050_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard051_seed86051	51	86051	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard051_seed86051_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard052_seed86052	52	86052	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard052_seed86052_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard053_seed86053	53	86053	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard053_seed86053_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard054_seed86054	54	86054	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard054_seed86054_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard055_seed86055	55	86055	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard055_seed86055_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard056_seed86056	56	86056	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard056_seed86056_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard057_seed86057	57	86057	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard057_seed86057_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard058_seed86058	58	86058	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard058_seed86058_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard059_seed86059	59	86059	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard059_seed86059_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard060_seed86060	60	86060	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard060_seed86060_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard061_seed86061	61	86061	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard061_seed86061_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard062_seed86062	62	86062	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard062_seed86062_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard063_seed86063	63	86063	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard063_seed86063_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard064_seed86064	64	86064	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard064_seed86064_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard065_seed86065	65	86065	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard065_seed86065_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard066_seed86066	66	86066	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard066_seed86066_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard067_seed86067	67	86067	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard067_seed86067_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard068_seed86068	68	86068	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard068_seed86068_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard069_seed86069	69	86069	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard069_seed86069_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard070_seed86070	70	86070	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard070_seed86070_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard071_seed86071	71	86071	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard071_seed86071_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard072_seed86072	72	86072	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard072_seed86072_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard073_seed86073	73	86073	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard073_seed86073_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard074_seed86074	74	86074	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard074_seed86074_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard075_seed86075	75	86075	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard075_seed86075_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard076_seed86076	76	86076	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard076_seed86076_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard077_seed86077	77	86077	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard077_seed86077_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard078_seed86078	78	86078	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard078_seed86078_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard079_seed86079	79	86079	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard079_seed86079_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard080_seed86080	80	86080	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard080_seed86080_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard081_seed86081	81	86081	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard081_seed86081_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard082_seed86082	82	86082	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard082_seed86082_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard083_seed86083	83	86083	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard083_seed86083_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard084_seed86084	84	86084	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard084_seed86084_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard085_seed86085	85	86085	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard085_seed86085_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1	HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard086_seed86086	86	86086	1000	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard086_seed86086_bundle.tar.gz	True	93dc90edd396c5a61d502a0f349fdabcf1f5f167f4553ffd410c0adf818f7923	four_submit_descriptions_plus_one_representative_provenance_per_campaign	ggf_shard_denominator_evidence_frozen
