luminosity_fb,signal_events,background_events,S_over_B,S_over_sqrtB_stat_only,S_over_sqrtB_scaled_from_450,S_over_sqrt_B_plus_10pctB_syst
138.0,30.187166286297447,90089.86382801455,0.00033507838733030004,0.10057368938884638,0.10019965807039051,0.003348925730347575
350.0,76.56165362466744,228488.78507105145,0.0003350783873303,0.16016914630444462,0.15957348080452863,0.0033500508648099106
450.0,98.43641180314386,293771.29509135184,0.0003350783873303,0.18161474092589167,0.1809393197355951,0.0033502137140133414
4000.0,874.9903271390565,2611300.4008120163,0.00033507838733030004,0.5414705419017425,0.5394568249751466,0.0033507197158503307
