seed,working_point,qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background
16,qcd850_looser_top,0.85,0.475,72.51917690651837,149426.33238079594,0.0004853172513242949,0.18760279210228128,0.004853172513242949,109,120,57.667505257887974,46.18893255491447
16,previous_nominal_balanced,0.825,0.525,76.6767242953094,158769.76816967654,0.00048294284975818145,0.192433042228457,0.0048294284975818145,114,156,60.89285107001214,75.68792680453868
17,previous_v2_loose_mid,0.775,0.5,97.86919651898735,322183.7358585145,0.0003037682714125773,0.17242261061447425,0.003037682714125773,154,283,78.9637912738876,112.36684557399381
17,previous_v2_loose_best,0.8,0.5,89.15704833516786,264733.5895126554,0.0003367802646399949,0.17328108475202553,0.0033678026463999484,138,228,71.78224872747839,84.2822762419379
17,ablation_best_median,0.825,0.5,77.33458341496974,211629.91956947758,0.00036542367720165855,0.16810677513519984,0.003654236772016585,114,171,61.88781582009351,60.75633349841975
17,ablation_tighter_qcd_same_top,0.85,0.5,63.25265454320309,145757.23631328339,0.0004339589315980921,0.16567756150520693,0.004339589315980921,93,130,50.602771790465994,46.50984989537067
17,ablation_qcd825_looser_top,0.825,0.475,81.30390624105671,228250.87445909483,0.00035620413912423936,0.17017869411308068,0.0035620413912423932,117,180,64.87796782674793,65.93429534631667
17,qcd850_looser_top,0.85,0.475,65.89886976059441,152527.2093679323,0.000432046649471115,0.16873466118138916,0.00432046649471115,95,135,52.59621761227558,48.67085363250397
17,previous_nominal_balanced,0.825,0.525,73.36526058888279,198759.70164895713,0.00036911536886112913,0.16456076453352522,0.0036911536886112917,111,162,58.8987957310498,56.30642904110989
18,previous_v2_loose_mid,0.775,0.5,86.80400316615112,284618.8728287509,0.00030498330031114714,0.16270762540776026,0.0030498330031114708,142,282,67.00658426684906,150.08952365313357
18,previous_v2_loose_best,0.8,0.5,77.72741880357933,229054.08682968316,0.0003393408948925447,0.16240717919628495,0.003393408948925447,126,224,59.9296797089432,116.34239436410091
18,ablation_best_median,0.825,0.5,67.33518876767565,168734.6391861381,0.000399059666067709,0.16392302444816834,0.00399059666067709,110,162,51.96875406281082,83.49000936367617
18,ablation_tighter_qcd_same_top,0.85,0.5,56.573361755965536,115147.27042914848,0.0004913130944843005,0.1667190253981327,0.004913130944843006,89,102,43.45465533908488,51.482522619237706
18,ablation_qcd825_looser_top,0.825,0.475,70.11431890466196,170289.2440018516,0.00041173662679423013,0.16990771952969186,0.004117366267942301,112,165,53.958699629948164,84.58062504733334
18,qcd850_looser_top,0.85,0.475,57.96292682445869,116701.87524486193,0.0004966751965454012,0.16967247293796578,0.004966751965454011,90,105,44.45023637122822,52.50809420349436
18,previous_nominal_balanced,0.825,0.525,65.79778490885992,164332.8792566593,0.0004003933066011413,0.1623114064589704,0.004003933066011413,107,160,50.752329309121386,81.86740195561501
19,previous_v2_loose_mid,0.775,0.5,105.60562996319472,276865.9846371432,0.0003814323023523457,0.20070226351048268,0.003814323023523457,153,266,80.69315604819836,144.20711615726717
19,previous_v2_loose_best,0.8,0.5,93.79745241442768,222558.6462335332,0.0004214504985620959,0.19882400027138325,0.004214504985620958,135,212,71.61708497528195,115.99563899777968
19,ablation_best_median,0.825,0.5,82.06349352962825,172203.53719353626,0.0004765494069811043,0.1977556805159893,0.004765494069811043,118,165,62.65118444770778,86.41044307253563
19,ablation_tighter_qcd_same_top,0.85,0.5,62.25269745491351,112302.94419379515,0.0005543282760912072,0.18576444886524893,0.005543282760912071,98,111,48.03995097342289,51.96136247807034
19,ablation_qcd825_looser_top,0.825,0.475,84.829991256901,178191.1376536827,0.00047606178609044757,0.20095849609259456,0.004760617860904476,120,168,64.64511980591642,88.81595029977869
19,qcd850_looser_top,0.85,0.475,65.01919518218621,116924.09959888666,0.0005560803581574496,0.19014704137592892,0.005560803581574496,100,113,50.03126584659279,53.575289747288984
19,previous_nominal_balanced,0.825,0.525,79.14855847442031,167378.73898891517,0.00047287104056663976,0.19346074848699585,0.004728710405666398,114,161,60.437240077180476,84.71734387948283
20,previous_v2_loose_mid,0.775,0.5,93.98345533509409,258903.01099999985,0.00036300642071363995,0.18470678852574085,0.0036300642071363993,134,252,75.8832236845005,137.2235634182285
20,previous_v2_loose_best,0.8,0.5,85.59863054308354,208230.38625190797,0.0004110765584400832,0.18758355591798279,0.004110765584400832,121,202,69.04358937021942,103.72929875437399
20,ablation_best_median,0.825,0.5,77.05712190491911,169875.66780182693,0.0004536089417750645,0.1869593525970886,0.004536089417750645,106,166,61.95986522227061,82.35765861158082
20,ablation_tighter_qcd_same_top,0.85,0.5,68.28058749752392,124172.39449935463,0.0005498854054705276,0.1937691888351752,0.005498854054705275,88,119,54.51354188213905,57.660255710397436
20,ablation_qcd825_looser_top,0.825,0.475,81.05367949323211,178669.45641191804,0.00045365157045289733,0.19175538843299958,0.004536515704528974,110,171,65.07447855086434,85.08762883972382
20,qcd850_looser_top,0.85,0.475,72.27714508583692,129608.55701711547,0.0005576572006452657,0.20076321973708117,0.005576572006452657,92,123,57.62934085002586,59.79906415581132
20,previous_nominal_balanced,0.825,0.525,72.90388047045232,158452.87501631354,0.0004600981866876602,0.18314732650778454,0.004600981866876602,100,158,58.60137286655434,77.73645007892135
21,previous_v2_loose_mid,0.775,0.5,112.81330019531251,274412.0207018392,0.0004111091777495023,0.21535687377583906,0.004111091777495022,159,261,82.44792725510874,131.36777395907356
21,previous_v2_loose_best,0.8,0.5,106.82947195312501,233825.97230522803,0.0004568759872991083,0.22092492043956105,0.0045687598729910826,152,213,78.15390045365115,107.03249672205499
21,ablation_best_median,0.825,0.5,94.3605495703125,192755.4534271149,0.0004895350450149122,0.2149250936524974,0.004895350450149122,131,170,68.85226812521971,83.99127646348482
21,ablation_tighter_qcd_same_top,0.85,0.5,79.29356484375003,145525.3939184656,0.0005448778574561106,0.207858864911073,0.005448778574561106,112,116,57.96393318257735,59.41351109425319
21,ablation_qcd825_looser_top,0.825,0.475,95.874408984375,197448.21102343063,0.0004855673722614678,0.2157625658858928,0.004855673722614678,133,173,69.95129857237424,85.73293068389297
21,qcd850_looser_top,0.85,0.475,80.80742425781251,150128.38137580993,0.0005382554818567633,0.20855464291521486,0.005382554818567633,114,118,59.06294005481366,61.11169706048508
21,previous_nominal_balanced,0.825,0.525,88.51994015625003,178425.6025954245,0.0004961168064931058,0.209561995651119,0.004961168064931058,126,165,64.7619194151285,79.89640999264311
22,previous_v2_loose_mid,0.775,0.5,100.34214061913697,328343.89004637254,0.0003056007547603992,0.17511320312153042,0.003056007547603992,158,314,77.78863175838983,164.7177544294748
22,previous_v2_loose_best,0.8,0.5,89.88348786171504,280129.03992611147,0.00032086458399822903,0.16982469767692523,0.00320864583998229,140,257,69.58639946084817,136.0763951416454
22,ablation_best_median,0.825,0.5,79.49935547014677,211722.6930634924,0.0003754881175930732,0.17277460269191183,0.003754881175930731,123,191,61.49640820676335,100.53093244281891
22,ablation_tighter_qcd_same_top,0.85,0.5,60.70424343284405,148840.19350445518,0.0004078484581587635,0.15734717057443293,0.004078484581587635,98,132,47.20935258901391,67.1168363132858
22,ablation_qcd825_looser_top,0.825,0.475,79.49935547014677,215265.2558933974,0.00036930880991550277,0.17134705237537476,0.0036930880991550277,123,193,61.49640820676335,101.2147236638079
22,qcd850_looser_top,0.85,0.475,60.70424343284405,152293.36180266476,0.0003986007184705924,0.1555530618359709,0.003986007184705924,98,133,47.20935258901391,67.81724905418605
22,previous_nominal_balanced,0.825,0.525,79.42483510429311,208804.2660131767,0.0003803793697360616,0.1738147540295749,0.003803793697360616,122,187,61.38448927052959,98.61204088248347
23,previous_v2_loose_mid,0.775,0.5,85.66085718584655,319490.7612263727,0.0002681168521338,0.15154906591514242,0.0026811685213379995,149,276,68.21671370656485,108.57659177552587
23,previous_v2_loose_best,0.8,0.5,77.05692701719576,261525.8275130021,0.00029464366005443486,0.15067957727872092,0.0029464366005443484,137,226,61.55828295078855,97.51489209009237
23,ablation_best_median,0.825,0.5,64.98149716269842,208402.43662085803,0.0003118077610623998,0.14234372181723953,0.0031180776106239975,113,166,51.746591651287844,71.11711098974678
23,ablation_tighter_qcd_same_top,0.85,0.5,54.56637678075396,141792.2483234699,0.0003848332855000083,0.1449101723633262,0.0038483328550000828,94,116,43.39506578803588,58.879280786097276
23,ablation_qcd825_looser_top,0.825,0.475,69.05714113591273,228353.20287107376,0.0003024137181684366,0.14451237599940658,0.003024137181684366,116,176,54.7277705029389,77.37337966081455
23,qcd850_looser_top,0.85,0.475,58.642020753968254,156435.11083527768,0.00037486482696149243,0.14826608163234287,0.003748648269614924,97,122,46.37711511444405,62.987191345065135
23,previous_nominal_balanced,0.825,0.525,64.67973568121695,201942.92222847947,0.0003202872126810065,0.14393085929807137,0.003202872126810065,109,163,51.281411658731415,68.79766939672963
24,previous_v2_loose_mid,0.775,0.5,111.02905161695105,265772.1428353014,0.0004177603056229847,0.21536836011013227,0.0041776030562298465,154,258,90.87475399512624,127.59679370391311
24,previous_v2_loose_best,0.8,0.5,97.39172289378097,218967.1247410239,0.00044477783141632694,0.2081289967942856,0.0044477783141632695,134,206,79.63861343430344,102.2963781113659
24,ablation_best_median,0.825,0.5,77.73277372206937,164719.80815774566,0.0004719090836217327,0.191527548970265,0.004719090836217327,114,154,64.04923941033638,76.23656345052504
24,ablation_tighter_qcd_same_top,0.85,0.5,67.94753044193727,127743.31961995442,0.0005319067223560972,0.19010983196447784,0.005319067223560972,97,114,55.80304303211004,56.34392182663877
24,ablation_qcd825_looser_top,0.825,0.475,79.01680220308202,169096.91914681444,0.00046728705999946415,0.19215496140364782,0.004672870599994642,115,159,65.04593352447071,77.6471840348615
24,qcd850_looser_top,0.85,0.475,69.23155892294993,128035.73013904048,0.0005407206164073723,0.19348108748831444,0.005407206164073722,98,117,56.80012762921955,56.5965010393595
24,previous_nominal_balanced,0.825,0.525,75.16471676004406,149513.52366083715,0.000502728548693367,0.19438994050548233,0.00502728548693367,112,145,62.056210389753254,71.12929413711818
25,previous_v2_loose_mid,0.775,0.5,96.97348010129927,277912.4184037199,0.00034893539719562695,0.18394966647588437,0.003489353971956269,149,242,77.32423209037378,128.84027737576397
25,previous_v2_loose_best,0.8,0.5,86.5566418008148,221891.1798548178,0.00039008599556525115,0.1837512824163567,0.003900859955652511,128,182,68.6945288711182,99.66878699812068
25,ablation_best_median,0.825,0.5,77.9347351403876,168062.4778451228,0.0004637247774735774,0.19010593812513704,0.0046372477747357735,114,142,61.77137370709166,73.97371901005125
25,ablation_tighter_qcd_same_top,0.85,0.5,60.04653474014534,113445.66782879966,0.0005292977324683856,0.1782764557661585,0.005292977324683855,94,102,47.99302767058234,52.254717280758705
25,ablation_qcd825_looser_top,0.825,0.475,83.27359040354548,176552.7675719531,0.0004716640330750284,0.19818465505274177,0.004716640330750283,118,147,65.7588704819726,77.03476305548676
25,qcd850_looser_top,0.85,0.475,64.05067618751377,114896.8213622225,0.0005574625601311309,0.18895992677184625,0.0055746256013113095,97,104,50.98053428121362,53.19764431504378
25,previous_nominal_balanced,0.825,0.525,75.11190156738606,161384.24638840315,0.0004654227611945121,0.18697269486762824,0.004654227611945121,110,137,59.54229132803787,72.0966493410159
26,previous_v2_loose_mid,0.775,0.5,103.83103120666888,337359.8544073363,0.00030777530239653483,0.17876416594993685,0.003077753023965348,155,275,84.66161427607575,110.50197467017021
26,previous_v2_loose_best,0.8,0.5,94.01949512380324,260905.92819156527,0.0003603578338579229,0.18406700302669482,0.0036035783385792285,139,217,76.56955020579062,88.20164594880755
26,ablation_best_median,0.825,0.5,84.05060273192474,215601.87769997207,0.00038984170095627895,0.18101499920010497,0.003898417009562789,121,176,68.23023060688622,78.75611667331495
26,ablation_tighter_qcd_same_top,0.85,0.5,70.10156103169363,149394.1193936981,0.0004692390926509971,0.1813681143198286,0.004692390926509971,99,119,56.77765092901338,49.30788583069004
26,ablation_qcd825_looser_top,0.825,0.475,88.03075204027733,222240.18159293087,0.0003961063719859625,0.18673387966266358,0.003961063719859625,125,183,71.34476983345253,81.41958734116551
26,qcd850_looser_top,0.85,0.475,74.08171034004623,154599.55571816838,0.0004791844969793805,0.18841127117204856,0.004791844969793805,103,124,59.89270895293798,51.15660249924774
26,previous_nominal_balanced,0.825,0.525,81.2922656536811,206655.7769172822,0.0003933704001230018,0.1788238548602895,0.003933704001230018,117,171,65.98911953813814,74.88942977907209
27,previous_v2_loose_mid,0.775,0.5,84.29255865467152,249342.73774603635,0.00033805900832181533,0.16880716450348518,0.0033805900832181534,120,234,68.0464955013621,91.89657359012178
27,previous_v2_loose_best,0.8,0.5,79.98263337405085,207721.06239122644,0.0003850482587240469,0.1754912354188725,0.003850482587240469,112,188,64.44316592407733,71.15016273639486
27,ablation_best_median,0.825,0.5,63.996403020798944,153690.70917996575,0.00041639734348458034,0.1632419437841551,0.004163973434845803,96,141,51.990501214285786,47.938333395270135
27,ablation_tighter_qcd_same_top,0.85,0.5,55.454894382634535,116697.39330563652,0.0004752025114853705,0.1623339307870782,0.004752025114853705,81,100,44.90419600708405,32.31030081722552
27,ablation_qcd825_looser_top,0.825,0.475,67.91461868603501,165243.41734970597,0.000410997422924913,0.1670710425504328,0.004109974229249131,99,146,54.98000224836547,51.672086444410276
27,qcd850_looser_top,0.85,0.475,58.06703815945858,128250.10147537671,0.0004527640718522716,0.16214397502675734,0.004527640718522716,83,105,46.89787926867248,35.976766660171556
27,previous_nominal_balanced,0.825,0.525,61.22757539782108,141244.68196051745,0.0004334858810113375,0.16291497617933276,0.004334858810113374,92,132,49.751479646407816,43.69175991369574
28,previous_v2_loose_mid,0.775,0.5,98.41713509359171,275236.92704104696,0.00035757242369921694,0.1875933195211089,0.003575724236992169,141,241,81.53765685531984,108.44090782641527
28,previous_v2_loose_best,0.8,0.5,91.48789286115394,223160.78881023536,0.00040996401450682545,0.19366657903760526,0.004099640145068254,129,192,75.65147950686577,81.26644948006994
28,ablation_best_median,0.825,0.5,79.38511318487116,192469.83367831196,0.00041245483340289545,0.18094964391602442,0.004124548334028955,112,151,65.64823630696542,64.26746245128956
28,ablation_tighter_qcd_same_top,0.85,0.5,62.18919961737504,135599.2884075686,0.00045862482279740267,0.16888312720467646,0.004586248227974026,91,104,51.65722756568875,40.58146301210533
28,ablation_qcd825_looser_top,0.825,0.475,80.73880021030611,198514.28798226733,0.00040671531017212354,0.18121177161117255,0.004067153101721235,114,154,66.77399276410783,66.66421785374047
28,qcd850_looser_top,0.85,0.475,63.46248309017839,136962.37610376586,0.00046335705392623844,0.1714811628124465,0.004633570539262385,92,105,52.65397469230567,41.23235710328806
28,previous_nominal_balanced,0.825,0.525,76.8385462392645,185742.97453196472,0.0004136821133228986,0.1782883400363529,0.004136821133228987,110,148,63.65404045246702,62.23211060174823
29,previous_v2_loose_mid,0.775,0.5,102.54282492845351,307953.127646358,0.00033298192394463975,0.18478340599576254,0.003329819239446397,150,279,81.98503003950596,122.55119239898885
29,previous_v2_loose_best,0.8,0.5,82.15475902586682,270519.1163063215,0.0003036929890486524,0.1579551339245966,0.0030369298904865238,128,240,66.20021961441947,104.24886465517652
29,ablation_best_median,0.825,0.5,73.36526058888282,212717.99245394615,0.00034489447621487184,0.1590700258476446,0.003448944762148718,111,175,58.898795731049844,74.92376026078614
29,ablation_tighter_qcd_same_top,0.85,0.5,62.00689718767201,149272.5283949639,0.00041539389634780225,0.16049076803113835,0.0041539389634780224,93,123,49.72641759393104,65.51080524341117
29,ablation_qcd825_looser_top,0.825,0.475,77.41193366813432,213518.65264819676,0.0003625534945449558,0.16752900367060153,0.003625534945449558,115,178,62.00783935935527,75.43779944975903
29,qcd850_looser_top,0.85,0.475,66.05357026692351,150073.18858921458,0.00044014237911428394,0.17050799267564043,0.004401423791142839,97,126,52.83579397259188,66.13600376387501
29,previous_nominal_balanced,0.825,0.525,70.64169511832694,193670.51855371636,0.00036475192840842107,0.16052007513220737,0.0036475192840842107,108,162,56.7862929664008,67.8099399369675
