seed,working_point,qcd_threshold,top_threshold,sample,group,rows,xsec_pb,expected_events_450fb
12,qcd850_looser_top,0.85,0.475,VBF_HH4b_SMnorm,signal,59,9.462717322834646e-06,4.258222795275591
12,qcd850_looser_top,0.85,0.475,Zbbbb_100k,background,28,0.005488835729017342,2469.976078057804
12,qcd850_looser_top,0.85,0.475,ggF_HH4b_SMnorm,signal,42,0.0001333460563380282,60.005725352112684
12,qcd850_looser_top,0.85,0.475,qcd_bbbb_iht200to400_combined120k,background,35,0.10375990658140558,46691.957961632506
12,qcd850_looser_top,0.85,0.475,qcd_bbbb_iht400to600_20000,background,24,0.03466464527812914,15599.090375158112
12,qcd850_looser_top,0.85,0.475,qcd_bbbb_iht600plus_20000,background,11,0.0028365353593514083,1276.4409117081336
12,qcd850_looser_top,0.85,0.475,ttbar_200k,background,24,0.1729220155439304,77814.90699476868
12,previous_nominal_balanced,0.825,0.525,VBF_HH4b_SMnorm,signal,68,1.0906182677165355e-05,4.90778220472441
12,previous_nominal_balanced,0.825,0.525,Zbbbb_100k,background,39,0.007645164051131297,3440.3238230090838
12,previous_nominal_balanced,0.825,0.525,ggF_HH4b_SMnorm,signal,50,0.00015874530516431928,71.43538732394367
12,previous_nominal_balanced,0.825,0.525,qcd_bbbb_iht200to400_combined120k,background,45,0.1334055941760929,60032.517379241806
12,previous_nominal_balanced,0.825,0.525,qcd_bbbb_iht400to600_20000,background,27,0.03899772593789527,17548.97667205287
12,previous_nominal_balanced,0.825,0.525,qcd_bbbb_iht600plus_20000,background,16,0.004125869613602048,1856.6413261209218
12,previous_nominal_balanced,0.825,0.525,ttbar_200k,background,21,0.1513067636009391,68088.04362042258
13,previous_v2_loose_mid,0.775,0.5,VBF_HH4b_SMnorm,signal,82,1.3415661044176703e-05,6.037047469879516
13,previous_v2_loose_mid,0.775,0.5,Zbbbb_100k,background,64,0.013086216449543499,5888.797402294575
13,previous_v2_loose_mid,0.775,0.5,ggF_HH4b_SMnorm,signal,71,0.00022024818807339446,99.11168463302751
13,previous_v2_loose_mid,0.775,0.5,qcd_bbbb_iht100to200_20000,background,2,0.057710993462278135,25969.947058025162
13,previous_v2_loose_mid,0.775,0.5,qcd_bbbb_iht200to400_combined120k,background,109,0.3248117067716398,146165.2680472379
13,previous_v2_loose_mid,0.775,0.5,qcd_bbbb_iht400to600_20000,background,39,0.05396765138594105,24285.44312367347
13,previous_v2_loose_mid,0.775,0.5,qcd_bbbb_iht600plus_20000,background,34,0.00871215764228666,3920.470939028997
13,previous_v2_loose_mid,0.775,0.5,ttbar_200k,background,33,0.23596650037765504,106184.92516994476
13,previous_v2_loose_best,0.8,0.5,VBF_HH4b_SMnorm,signal,77,1.2597632931726903e-05,5.668934819277107
13,previous_v2_loose_best,0.8,0.5,Zbbbb_100k,background,50,0.01022360660120586,4600.622970542638
13,previous_v2_loose_best,0.8,0.5,ggF_HH4b_SMnorm,signal,66,0.00020473775229357797,92.13198853211009
13,previous_v2_loose_best,0.8,0.5,qcd_bbbb_iht100to200_20000,background,2,0.057710993462278135,25969.947058025162
13,previous_v2_loose_best,0.8,0.5,qcd_bbbb_iht200to400_combined120k,background,81,0.2413738371422278,108618.2267140025
13,previous_v2_loose_best,0.8,0.5,qcd_bbbb_iht400to600_20000,background,34,0.0470487217210768,21171.92477448456
13,previous_v2_loose_best,0.8,0.5,qcd_bbbb_iht600plus_20000,background,28,0.00717471805835372,3228.623126259174
13,previous_v2_loose_best,0.8,0.5,ttbar_200k,background,29,0.2073645003318787,93314.02514934541
13,ablation_best_median,0.825,0.5,VBF_HH4b_SMnorm,signal,70,1.1452393574297184e-05,5.153577108433733
13,ablation_best_median,0.825,0.5,Zbbbb_100k,background,40,0.008178885280964688,3680.4983764341096
13,ablation_best_median,0.825,0.5,ggF_HH4b_SMnorm,signal,59,0.00018302314220183485,82.36041399082568
13,ablation_best_median,0.825,0.5,qcd_bbbb_iht200to400_combined120k,background,54,0.1609158914281518,72412.15114266831
13,ablation_best_median,0.825,0.5,qcd_bbbb_iht400to600_20000,background,28,0.038746006123239723,17435.702755457874
13,ablation_best_median,0.825,0.5,qcd_bbbb_iht600plus_20000,background,21,0.005381038543765291,2421.4673446943807
13,ablation_best_median,0.825,0.5,ttbar_200k,background,25,0.1787625002861023,80443.12512874603
13,ablation_tighter_qcd_same_top,0.85,0.5,VBF_HH4b_SMnorm,signal,58,9.48912610441767e-06,4.270106746987952
13,ablation_tighter_qcd_same_top,0.85,0.5,Zbbbb_100k,background,29,0.005929691828699398,2668.361322914729
13,ablation_tighter_qcd_same_top,0.85,0.5,ggF_HH4b_SMnorm,signal,44,0.0001364918348623853,61.42132568807339
13,ablation_tighter_qcd_same_top,0.85,0.5,qcd_bbbb_iht200to400_combined120k,background,33,0.09833748920609281,44251.87014274176
13,ablation_tighter_qcd_same_top,0.85,0.5,qcd_bbbb_iht400to600_20000,background,19,0.02629193272648409,11831.36972691784
13,ablation_tighter_qcd_same_top,0.85,0.5,qcd_bbbb_iht600plus_20000,background,10,0.0025623993065548994,1153.0796879497047
13,ablation_tighter_qcd_same_top,0.85,0.5,ttbar_200k,background,20,0.14301000022888186,64354.50010299683
13,ablation_qcd825_looser_top,0.825,0.475,VBF_HH4b_SMnorm,signal,70,1.1452393574297184e-05,5.153577108433733
13,ablation_qcd825_looser_top,0.825,0.475,Zbbbb_100k,background,41,0.008383357412988806,3772.5108358449625
13,ablation_qcd825_looser_top,0.825,0.475,ggF_HH4b_SMnorm,signal,60,0.00018612522935779815,83.75635321100917
13,ablation_qcd825_looser_top,0.825,0.475,qcd_bbbb_iht200to400_combined120k,background,54,0.1609158914281518,72412.15114266831
13,ablation_qcd825_looser_top,0.825,0.475,qcd_bbbb_iht400to600_20000,background,28,0.038746006123239723,17435.702755457874
13,ablation_qcd825_looser_top,0.825,0.475,qcd_bbbb_iht600plus_20000,background,21,0.005381038543765291,2421.4673446943807
13,ablation_qcd825_looser_top,0.825,0.475,ttbar_200k,background,32,0.22881600036621094,102967.20016479492
13,qcd850_looser_top,0.85,0.475,VBF_HH4b_SMnorm,signal,58,9.48912610441767e-06,4.270106746987952
13,qcd850_looser_top,0.85,0.475,Zbbbb_100k,background,30,0.006134163960723515,2760.373782325582
13,qcd850_looser_top,0.85,0.475,ggF_HH4b_SMnorm,signal,44,0.0001364918348623853,61.42132568807339
13,qcd850_looser_top,0.85,0.475,qcd_bbbb_iht200to400_combined120k,background,33,0.09833748920609281,44251.87014274176
13,qcd850_looser_top,0.85,0.475,qcd_bbbb_iht400to600_20000,background,19,0.02629193272648409,11831.36972691784
13,qcd850_looser_top,0.85,0.475,qcd_bbbb_iht600plus_20000,background,10,0.0025623993065548994,1153.0796879497047
13,qcd850_looser_top,0.85,0.475,ttbar_200k,background,26,0.1859130002975464,83660.85013389587
13,previous_nominal_balanced,0.825,0.525,VBF_HH4b_SMnorm,signal,67,1.0961576706827307e-05,4.932709518072288
13,previous_nominal_balanced,0.825,0.525,Zbbbb_100k,background,36,0.007360996752868218,3312.448538790698
13,previous_nominal_balanced,0.825,0.525,ggF_HH4b_SMnorm,signal,57,0.00017681896788990825,79.56853555045872
13,previous_nominal_balanced,0.825,0.525,qcd_bbbb_iht200to400_combined120k,background,53,0.15793596751281566,71071.18538076704
13,previous_nominal_balanced,0.825,0.525,qcd_bbbb_iht400to600_20000,background,26,0.03597843425729402,16190.29541578231
13,previous_nominal_balanced,0.825,0.525,qcd_bbbb_iht600plus_20000,background,21,0.005381038543765291,2421.4673446943807
13,previous_nominal_balanced,0.825,0.525,ttbar_200k,background,24,0.1716120002746582,77225.40012359619
14,previous_v2_loose_mid,0.775,0.5,VBF_HH4b_SMnorm,signal,76,1.204697587548638e-05,5.421139143968871
14,previous_v2_loose_mid,0.775,0.5,Zbbbb_100k,background,64,0.012671473976580486,5702.1632894612185
14,previous_v2_loose_mid,0.775,0.5,ggF_HH4b_SMnorm,signal,60,0.00019321571428571434,86.94707142857145
14,previous_v2_loose_mid,0.775,0.5,qcd_bbbb_iht100to200_20000,background,1,0.029904787521362306,13457.154384613037
14,previous_v2_loose_mid,0.775,0.5,qcd_bbbb_iht200to400_combined120k,background,97,0.2907594258092766,130841.74161417448
14,previous_v2_loose_mid,0.775,0.5,qcd_bbbb_iht400to600_20000,background,54,0.07417143804654269,33377.14712094421
14,previous_v2_loose_mid,0.775,0.5,qcd_bbbb_iht600plus_20000,background,37,0.009571459065790584,4307.156579605763
14,previous_v2_loose_mid,0.775,0.5,ttbar_200k,background,37,0.278271251441378,125222.06314862009
14,previous_v2_loose_best,0.8,0.5,VBF_HH4b_SMnorm,signal,71,1.1254411673151747e-05,5.064485252918287
14,previous_v2_loose_best,0.8,0.5,Zbbbb_100k,background,54,0.010691556167739789,4811.2002754829045
14,previous_v2_loose_best,0.8,0.5,ggF_HH4b_SMnorm,signal,51,0.00016423335714285718,73.90501071428574
14,previous_v2_loose_best,0.8,0.5,qcd_bbbb_iht100to200_20000,background,1,0.029904787521362306,13457.154384613037
14,previous_v2_loose_best,0.8,0.5,qcd_bbbb_iht200to400_combined120k,background,74,0.22181646917408732,99817.4111283393
14,previous_v2_loose_best,0.8,0.5,qcd_bbbb_iht400to600_20000,background,45,0.061809531705452274,27814.28926745352
14,previous_v2_loose_best,0.8,0.5,qcd_bbbb_iht600plus_20000,background,31,0.00801933056863535,3608.6987558859078
14,previous_v2_loose_best,0.8,0.5,ttbar_200k,background,30,0.2256253390065228,101531.40255293525
14,ablation_best_median,0.825,0.5,VBF_HH4b_SMnorm,signal,60,9.510770428015562e-06,4.279846692607003
14,ablation_best_median,0.825,0.5,Zbbbb_100k,background,41,0.008117663016246874,3652.9483573110933
14,ablation_best_median,0.825,0.5,ggF_HH4b_SMnorm,signal,46,0.00014813204761904769,66.65942142857146
14,ablation_best_median,0.825,0.5,qcd_bbbb_iht100to200_20000,background,1,0.029904787521362306,13457.154384613037
14,ablation_best_median,0.825,0.5,qcd_bbbb_iht200to400_combined120k,background,56,0.16786111180741742,75537.50031333783
14,ablation_best_median,0.825,0.5,qcd_bbbb_iht400to600_20000,background,38,0.05219471566238192,23487.622048071866
14,ablation_best_median,0.825,0.5,qcd_bbbb_iht600plus_20000,background,22,0.005691137822902506,2561.012020306128
