banner_path,relative_banner_path,process_directory,run_directory,suggested_family,process_definition,nevents,iseed,lhaid,ickkw,ihtmin,ihtmax,htjmin,htjmax,ptj,ptb,etaj,etab,drjj,drbb,drbj,phase_space_signature,banner_sha256,size_bytes,mtime_ns
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_ak4ak8_extra50k_v1_001/run_qcd_bbbb_ak4ak8_extra50k_v1_001_tag_1_banner.txt,QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_ak4ak8_extra50k_v1_001/run_qcd_bbbb_ak4ak8_extra50k_v1_001_tag_1_banner.txt,QCD_bbbb_presel_smoke,run_qcd_bbbb_ak4ak8_extra50k_v1_001,qcd_bbbb,import model sm | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s u~ c~ d~ s~ | generate p p > b b~ b b~ QED=0 | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke \,10000,717001,230000,,0.0,-1.0,,,20.0,25.0,5.0,2.7,,0.4,0.4,ihtmin=0.0; ihtmax=-1.0; ptj=20.0; ptb=25.0; ptbmax=-1.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4; mmbb=0.0,135ded00b5a53841ecf5338013d10c4d0cee3345b090a97dc89da37410bb6b01,19497,1784079457608488262
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_ak4ak8_extra50k_v1_002/run_qcd_bbbb_ak4ak8_extra50k_v1_002_tag_1_banner.txt,QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_ak4ak8_extra50k_v1_002/run_qcd_bbbb_ak4ak8_extra50k_v1_002_tag_1_banner.txt,QCD_bbbb_presel_smoke,run_qcd_bbbb_ak4ak8_extra50k_v1_002,qcd_bbbb,import model sm | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s u~ c~ d~ s~ | generate p p > b b~ b b~ QED=0 | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke \,10000,717002,230000,,0.0,-1.0,,,20.0,25.0,5.0,2.7,,0.4,0.4,ihtmin=0.0; ihtmax=-1.0; ptj=20.0; ptb=25.0; ptbmax=-1.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4; mmbb=0.0,1eb9471142834fd051663de0999f9028568016356598bbcb4b4ca437fa189d1e,19497,1784079871816567930
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_ak4ak8_extra50k_v1_003/run_qcd_bbbb_ak4ak8_extra50k_v1_003_tag_1_banner.txt,QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_ak4ak8_extra50k_v1_003/run_qcd_bbbb_ak4ak8_extra50k_v1_003_tag_1_banner.txt,QCD_bbbb_presel_smoke,run_qcd_bbbb_ak4ak8_extra50k_v1_003,qcd_bbbb,import model sm | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s u~ c~ d~ s~ | generate p p > b b~ b b~ QED=0 | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke \,10000,717003,230000,,0.0,-1.0,,,20.0,25.0,5.0,2.7,,0.4,0.4,ihtmin=0.0; ihtmax=-1.0; ptj=20.0; ptb=25.0; ptbmax=-1.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4; mmbb=0.0,d8d0414e4330fbf38b806d61abfa68dde02ff4481b95388903139b62befde1fe,19497,1784080346721338981
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_ak4ak8_extra50k_v1_004/run_qcd_bbbb_ak4ak8_extra50k_v1_004_tag_1_banner.txt,QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_ak4ak8_extra50k_v1_004/run_qcd_bbbb_ak4ak8_extra50k_v1_004_tag_1_banner.txt,QCD_bbbb_presel_smoke,run_qcd_bbbb_ak4ak8_extra50k_v1_004,qcd_bbbb,import model sm | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s u~ c~ d~ s~ | generate p p > b b~ b b~ QED=0 | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke \,10000,717004,230000,,0.0,-1.0,,,20.0,25.0,5.0,2.7,,0.4,0.4,ihtmin=0.0; ihtmax=-1.0; ptj=20.0; ptb=25.0; ptbmax=-1.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4; mmbb=0.0,3045f795a7052e3cab608ba320d87b58702a5e26df42e9e1fa918b8ab9437299,19497,1784080796600643180
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_000/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_000_tag_1_banner.txt,QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_000/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_000_tag_1_banner.txt,QCD_bbbb_presel_smoke,run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_000,qcd_bbbb,import model sm | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s u~ c~ d~ s~ | generate p p > b b~ b b~ QED=0 | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke \,10000,852000,230000,,400.0,600.0,,,20.0,25.0,5.0,2.7,,0.4,0.4,ihtmin=400.0; ihtmax=600.0; ptj=20.0; ptb=25.0; ptbmax=-1.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4; mmbb=0.0,79ab054d0892eb196f399305142467a9a77a8c6b855f0afcf1c4a32ec4a019fc,19491,1783831107706824348
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_001/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_001_tag_1_banner.txt,QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_001/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_001_tag_1_banner.txt,QCD_bbbb_presel_smoke,run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_001,qcd_bbbb,import model sm | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s u~ c~ d~ s~ | generate p p > b b~ b b~ QED=0 | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke \,10000,852001,230000,,400.0,600.0,,,20.0,25.0,5.0,2.7,,0.4,0.4,ihtmin=400.0; ihtmax=600.0; ptj=20.0; ptb=25.0; ptbmax=-1.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4; mmbb=0.0,d7da4b124cee1ccefe657e07ee1a9cacd57b5e3743090d0bc9be0aa3674768ca,19492,1783831504666162455
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_002/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_002_tag_1_banner.txt,QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_002/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_002_tag_1_banner.txt,QCD_bbbb_presel_smoke,run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_002,qcd_bbbb,import model sm | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s u~ c~ d~ s~ | generate p p > b b~ b b~ QED=0 | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke \,10000,852002,230000,,400.0,600.0,,,20.0,25.0,5.0,2.7,,0.4,0.4,ihtmin=400.0; ihtmax=600.0; ptj=20.0; ptb=25.0; ptbmax=-1.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4; mmbb=0.0,6b2c60ada132914063f58f68c116ee2685b9b629eb4f9ee4c899ab90005ba7dd,19492,1783831889961758484
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_003/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_003_tag_1_banner.txt,QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_003/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_003_tag_1_banner.txt,QCD_bbbb_presel_smoke,run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_003,qcd_bbbb,import model sm | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s u~ c~ d~ s~ | generate p p > b b~ b b~ QED=0 | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke \,10000,852003,230000,,400.0,600.0,,,20.0,25.0,5.0,2.7,,0.4,0.4,ihtmin=400.0; ihtmax=600.0; ptj=20.0; ptb=25.0; ptbmax=-1.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4; mmbb=0.0,52be2889872273872ab788ab4184dfbe41b688129b1d456651ee9a49d90fbafd,19492,1783832252031857526
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_004/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_004_tag_1_banner.txt,QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_004/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_004_tag_1_banner.txt,QCD_bbbb_presel_smoke,run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_004,qcd_bbbb,import model sm | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s u~ c~ d~ s~ | generate p p > b b~ b b~ QED=0 | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke \,10000,852004,230000,,400.0,600.0,,,20.0,25.0,5.0,2.7,,0.4,0.4,ihtmin=400.0; ihtmax=600.0; ptj=20.0; ptb=25.0; ptbmax=-1.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4; mmbb=0.0,357f70160ce9795dca93e3d1c98ee42a965a985009433e70fc8d619c34383c7a,19500,1783832626714689855
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_005/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_005_tag_1_banner.txt,QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_005/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_005_tag_1_banner.txt,QCD_bbbb_presel_smoke,run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_005,qcd_bbbb,import model sm | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s u~ c~ d~ s~ | generate p p > b b~ b b~ QED=0 | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke \,10000,852005,230000,,400.0,600.0,,,20.0,25.0,5.0,2.7,,0.4,0.4,ihtmin=400.0; ihtmax=600.0; ptj=20.0; ptb=25.0; ptbmax=-1.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4; mmbb=0.0,85f0a90ad0d53c8df590173ea606f0c23a417551179582630750d8487b7f7924,19492,1783832995197661883
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_006/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_006_tag_1_banner.txt,QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_006/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_006_tag_1_banner.txt,QCD_bbbb_presel_smoke,run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_006,qcd_bbbb,import model sm | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s u~ c~ d~ s~ | generate p p > b b~ b b~ QED=0 | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke \,10000,852006,230000,,400.0,600.0,,,20.0,25.0,5.0,2.7,,0.4,0.4,ihtmin=400.0; ihtmax=600.0; ptj=20.0; ptb=25.0; ptbmax=-1.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4; mmbb=0.0,96b0154c1fa0bf419a698ccfdde47106cdcddded1d88be00d5801f0436caaed6,19492,1783833364025633830
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_007/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_007_tag_1_banner.txt,QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_007/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_007_tag_1_banner.txt,QCD_bbbb_presel_smoke,run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_007,qcd_bbbb,import model sm | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s u~ c~ d~ s~ | generate p p > b b~ b b~ QED=0 | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke \,10000,852007,230000,,400.0,600.0,,,20.0,25.0,5.0,2.7,,0.4,0.4,ihtmin=400.0; ihtmax=600.0; ptj=20.0; ptb=25.0; ptbmax=-1.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4; mmbb=0.0,2c3608ca75615c395c85f9e0915909aedbc361015f8d0062d6fb4d68020e56d8,19492,1783833726197753472
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_008/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_008_tag_1_banner.txt,QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_008/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_008_tag_1_banner.txt,QCD_bbbb_presel_smoke,run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_008,qcd_bbbb,import model sm | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s u~ c~ d~ s~ | generate p p > b b~ b b~ QED=0 | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke \,10000,852008,230000,,400.0,600.0,,,20.0,25.0,5.0,2.7,,0.4,0.4,ihtmin=400.0; ihtmax=600.0; ptj=20.0; ptb=25.0; ptbmax=-1.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4; mmbb=0.0,4fe0a7a112bf39e9134ea49ba28206a4ce93e242eb7350de3dcfc9917f56a240,19492,1783834093351752953
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_009/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_009_tag_1_banner.txt,QCD_bbbb_presel_smoke/Events/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_009/run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_009_tag_1_banner.txt,QCD_bbbb_presel_smoke,run_qcd_bbbb_iht400to600_extra100k_rootkeep_v1_009,qcd_bbbb,import model sm | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s u~ c~ d~ s~ | generate p p > b b~ b b~ QED=0 | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_presel_smoke \,10000,852009,230000,,400.0,600.0,,,20.0,25.0,5.0,2.7,,0.4,0.4,ihtmin=400.0; ihtmax=600.0; ptj=20.0; ptb=25.0; ptbmax=-1.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4; mmbb=0.0,9c98f5c583c24efb07446c975235c338d63af206197c7afb050340ffda35db8e,19492,1783834461296723773
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_smoke/Events/run_01_20/run_01_20_tag_1_banner.txt,QCD_bbbb_smoke/Events/run_01_20/run_01_20_tag_1_banner.txt,QCD_bbbb_smoke,run_01_20,qcd_bbbb,import model sm | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s u~ c~ d~ s~ | generate p p > b b~ b b~ | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/QCD_bbbb_smoke -f,20,21,230000,,0.0,-1.0,,,,0.0,,-1.0,,0.0,,ihtmin=0.0; ihtmax=-1.0; ptb=0.0; ptbmax=-1.0; etab=-1.0; drbb=0.0; mmbb=0.0,97db5aac3384e8dff6a6b1c92ea59b2f0f3cf2e40ac2505b436db3fc361f0b78,19518,1783451090615382222
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/Events/run_01_1000/run_01_1000_tag_1_banner.txt,TTbar_smoke/Events/run_01_1000/run_01_1000_tag_1_banner.txt,TTbar_smoke,run_01_1000,ttbar,import model sm | define p = g u c d s u~ c~ d~ s~ | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s b u~ c~ d~ s~ b~ | generate p p > t t~ | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke -f,1000,94002,230000,,,,,,,,,,,,,,94ee3fe6c2c32e84ffd43be6e3d45cd9905b0446ed5932169a75381f191e4f48,18390,1783452602930762956
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/Events/run_02_10000/run_02_10000_tag_1_banner.txt,TTbar_smoke/Events/run_02_10000/run_02_10000_tag_1_banner.txt,TTbar_smoke,run_02_10000,ttbar,import model sm | define p = g u c d s u~ c~ d~ s~ | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s b u~ c~ d~ s~ b~ | generate p p > t t~ | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke -f,10000,94003,230000,,,,,,,,,,,,,,4a1155c79ae770a5177f1a15736e22afac4661f6bc8bf57093f72d9aee5fff16,18384,1783456167389756061
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/Events/run_ttbar_extra50k_ak4ak8_v1_000/run_ttbar_extra50k_ak4ak8_v1_000_tag_1_banner.txt,TTbar_smoke/Events/run_ttbar_extra50k_ak4ak8_v1_000/run_ttbar_extra50k_ak4ak8_v1_000_tag_1_banner.txt,TTbar_smoke,run_ttbar_extra50k_ak4ak8_v1_000,ttbar,import model sm | define p = g u c d s u~ c~ d~ s~ | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s b u~ c~ d~ s~ b~ | generate p p > t t~ | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke -f,10000,714000,230000,,,,,,20.0,25.0,5.0,2.7,,0.4,0.4,ptj=20.0; ptb=25.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4,0bb8faeb0b1629b72c4cab749cac251998e32f17813065cdc26cf2963627b0bd,18643,1784069522303264039
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/Events/run_ttbar_extra50k_ak4ak8_v1_001/run_ttbar_extra50k_ak4ak8_v1_001_tag_1_banner.txt,TTbar_smoke/Events/run_ttbar_extra50k_ak4ak8_v1_001/run_ttbar_extra50k_ak4ak8_v1_001_tag_1_banner.txt,TTbar_smoke,run_ttbar_extra50k_ak4ak8_v1_001,ttbar,import model sm | define p = g u c d s u~ c~ d~ s~ | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s b u~ c~ d~ s~ b~ | generate p p > t t~ | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke -f,10000,714001,230000,,,,,,20.0,25.0,5.0,2.7,,0.4,0.4,ptj=20.0; ptb=25.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4,9c6ad250d718f2caecaf4e38c55f08b4e5e55765febce878cae5b4501bbbea57,18642,1784069971519617209
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/Events/run_ttbar_extra50k_ak4ak8_v1_002/run_ttbar_extra50k_ak4ak8_v1_002_tag_1_banner.txt,TTbar_smoke/Events/run_ttbar_extra50k_ak4ak8_v1_002/run_ttbar_extra50k_ak4ak8_v1_002_tag_1_banner.txt,TTbar_smoke,run_ttbar_extra50k_ak4ak8_v1_002,ttbar,import model sm | define p = g u c d s u~ c~ d~ s~ | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s b u~ c~ d~ s~ b~ | generate p p > t t~ | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke -f,10000,714002,230000,,,,,,20.0,25.0,5.0,2.7,,0.4,0.4,ptj=20.0; ptb=25.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4,c7cbaf6ed0156bc84622152d549b7c15b75b2b1261570c51bb9c3c2449066452,18643,1784070307460401651
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/Events/run_ttbar_extra50k_ak4ak8_v1_003/run_ttbar_extra50k_ak4ak8_v1_003_tag_1_banner.txt,TTbar_smoke/Events/run_ttbar_extra50k_ak4ak8_v1_003/run_ttbar_extra50k_ak4ak8_v1_003_tag_1_banner.txt,TTbar_smoke,run_ttbar_extra50k_ak4ak8_v1_003,ttbar,import model sm | define p = g u c d s u~ c~ d~ s~ | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s b u~ c~ d~ s~ b~ | generate p p > t t~ | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke -f,10000,714003,230000,,,,,,20.0,25.0,5.0,2.7,,0.4,0.4,ptj=20.0; ptb=25.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4,bd1d7cc4d880eeba3ec6dd5a8202ca56650d6c86e1b9016efcab6c0cd80ff3e1,18643,1784070646196126571
/uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke/Events/run_ttbar_extra50k_ak4ak8_v1_004/run_ttbar_extra50k_ak4ak8_v1_004_tag_1_banner.txt,TTbar_smoke/Events/run_ttbar_extra50k_ak4ak8_v1_004/run_ttbar_extra50k_ak4ak8_v1_004_tag_1_banner.txt,TTbar_smoke,run_ttbar_extra50k_ak4ak8_v1_004,ttbar,import model sm | define p = g u c d s u~ c~ d~ s~ | define j = g u c d s u~ c~ d~ s~ | define l+ = e+ mu+ | define l- = e- mu- | define vl = ve vm vt | define vl~ = ve~ vm~ vt~ | define p = g u c d s b u~ c~ d~ s~ b~ | generate p p > t t~ | output /uscms_data/d3/iturkmen/hh4b_delphes/mg5/TTbar_smoke -f,10000,714004,230000,,,,,,20.0,25.0,5.0,2.7,,0.4,0.4,ptj=20.0; ptb=25.0; etaj=5.0; etab=2.7; drbb=0.4; drbj=0.4,7dfa4b124dbe4034f0312ba9844b03793b18f8bd93edb982c9c965f397503d12,18643,1784071005880402739
