seed,qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background
14,0.875,0.6,40.947637709469234,74315.40593618205,0.0005509979686396761,0.1502067415215141,0.00550997968639676,50,63,29.232125819554653,35.28736437250834
14,0.875,0.7,39.34947766941137,62209.545776197534,0.00063253118437761,0.15776492549002483,0.0063253118437760995,47,56,28.03603770313289,30.4809304587263
14,0.85,0.6,61.22633811394237,119400.14663482654,0.0005127827715421241,0.17718863211121236,0.00512782771542124,82,105,44.09390617522329,54.76640869112886
14,0.85,0.65,56.787129505396685,112782.28675195204,0.0005035110666827636,0.16909449473922716,0.005035110666827635,78,100,41.00153918678173,51.774042841105555
14,0.85,0.75,41.4450178257483,69954.18309122692,0.0005924594640995243,0.15669873340470264,0.005924594640995242,57,75,29.92814859107925,36.50522583618927
14,0.825,0.65,67.40581536719708,183605.3354717301,0.0003671234019099386,0.15730941563084713,0.003671234019099386,91,151,48.58310793030886,63.55079275105183
14,0.8,0.75,52.34792089685101,117528.25113625248,0.00044540712884566947,0.15269622506043373,0.004454071288456694,74,122,37.90980056595592,62.637019769234335
15,0.875,0.65,45.796631304684055,68071.49537750037,0.0006727725173468305,0.17552981208004798,0.006727725173468304,50,63,33.88976545328176,35.261826793456244
15,0.875,0.6,47.186196373177204,72071.62177108933,0.0006547125652735816,0.1757651719567498,0.006547125652735815,51,65,34.88898956418367,36.2541059910873
15,0.875,0.7,45.72271190952276,62726.53913600194,0.0007289213232438672,0.18256029049984407,0.007289213232438672,49,60,33.78343499212976,33.41941614534419
15,0.85,0.6,62.11671859036677,135903.53860176363,0.0004570647624738204,0.16849736860900566,0.004570647624738204,75,111,46.374277240668924,61.35609311859967
15,0.85,0.65,56.55845831639417,127079.152309272,0.00044506480637160757,0.1586574274947839,0.004450648063716076,71,106,42.38044582035625,58.543301343771375
15,0.85,0.75,42.14537186533364,110220.15007946303,0.0003823744735871708,0.12694610817643254,0.0038237447358717078,54,96,31.64359624109613,52.05444416406214
15,0.825,0.65,67.46812411842687,198408.14860507124,0.0003400471431882632,0.15146729964828123,0.003400471431882632,94,155,51.09767534776627,67.93216776665322
15,0.8,0.75,55.61240961886877,179748.850145643,0.0003093895152809509,0.13117124858591345,0.0030938951528095087,76,154,42.031492615383364,62.18570951210232
16,0.875,0.65,41.47424950770925,39896.5196104796,0.0010395455521592723,0.2076400048277861,0.010395455521592723,63,44,32.87872264154225,20.776402990057953
16,0.875,0.6,44.30820348237886,41212.952350784486,0.001075103843695766,0.2182565459984182,0.01075103843695766,67,46,35.105735419105606,21.922164533502922
16,0.875,0.7,35.88272493337005,32687.953897261203,0.0010977354240693702,0.19846848180881904,0.010977354240693701,56,41,28.54248408890047,19.524683656045017
16,0.85,0.6,55.94955288105728,99144.96898868703,0.0005643206453313977,0.17768930127568572,0.005643206453313977,87,99,44.48386768693508,52.66434084218356
16,0.85,0.65,51.77500529405287,96423.86535467087,0.0005369521860963733,0.16673542598318147,0.005369521860963732,82,94,41.2615655109492,50.282148432003005
16,0.85,0.75,32.01371084636564,59788.964414939306,0.0005354451471042115,0.130925880228028,0.005354451471042114,55,64,25.795583090159884,33.32693796360836
16,0.825,0.65,63.03443781773127,149460.47035225647,0.0004217465505706514,0.1630477130069244,0.004217465505706514,97,140,50.0511229056393,77.26228090735967
16,0.8,0.75,40.515572770374455,91422.92301686699,0.0004431664557793626,0.13399680141151765,0.004431664557793626,67,103,32.47373804546696,51.26560156841033
17,0.875,0.65,31.825231484231413,66780.54596992124,0.0004765644099191085,0.12315345168862209,0.0047656440991910845,46,55,24.64055445665599,30.740275754626598
17,0.875,0.6,31.900362672756,66780.54596992124,0.0004776894559550967,0.1234441853224326,0.004776894559550967,47,55,24.753632529078295,30.740275754626598
17,0.875,0.7,29.02082002664853,66052.83302982015,0.00043935768831515246,0.11291820225241979,0.004393576883151525,43,53,22.534184947991395,30.160960501531818
17,0.85,0.6,53.3466701415129,128779.6227439951,0.00041424775911607037,0.14865644473895473,0.004142477591160703,75,102,41.174349657003596,59.259063642887185
17,0.85,0.65,52.97101419888994,122302.59820700824,0.0004331143816685864,0.15146784497414006,0.004331143816685864,70,100,40.61309325396127,57.77865825566644
17,0.85,0.75,41.753368368558405,101468.84064282147,0.00041148955781936683,0.13107660007586114,0.004114895578193669,58,83,32.18357951724058,47.99545262469357
17,0.825,0.65,66.53000561457031,184899.72997138827,0.00035981667266288215,0.15472105626732763,0.0035981667266288216,96,157,51.5006237395865,92.38231576461651
17,0.8,0.75,63.65046296846283,174565.64193520692,0.0003646219397061411,0.15234288716823907,0.003646219397061411,92,151,49.281108913312,85.96747004110007
18,0.875,0.65,32.01353173085461,33359.71052891136,0.0009596465683690486,0.17527599911821434,0.009596465683690486,47,32,23.61168729212545,15.401099240346612
18,0.875,0.6,32.15731220144285,39515.18065626056,0.0008137964110850655,0.1617699145690452,0.008137964110850654,49,34,23.818582980007246,17.12039602380872
18,0.875,0.7,30.218633620421755,30547.99384732529,0.0009892182698297755,0.17289541482241075,0.009892182698297756,41,29,22.10055087938934,13.5991807276326
18,0.85,0.6,47.662025305771365,90282.08239450042,0.0005279234156064916,0.15862502701070175,0.005279234156064915,75,75,35.43770936590816,42.50215627939237
18,0.85,0.65,46.08279790122087,79702.65758996479,0.0005781839564032689,0.16323092357963345,0.005781839564032689,72,71,34.23416842067742,39.32339217498635
18,0.85,0.75,30.362414091009992,49408.13115852789,0.0006145226176151253,0.1365957180306975,0.006145226176151253,43,52,22.305780274352223,27.188192238445794
18,0.825,0.65,55.63005256381798,140984.49580284263,0.0003945827677506673,0.148157551649406,0.003945827677506673,91,128,41.560534001976286,73.49120336664159
18,0.8,0.75,52.756800923973366,118031.42565242485,0.00044697249594637535,0.1535605385088709,0.004469724959463753,70,119,38.496977685378276,62.313759043520875
19,0.875,0.65,43.23685634080073,42564.631974759366,0.0010157930266245457,0.20957026784387295,0.010157930266245455,54,32,31.51149853873327,20.099519559805724
19,0.875,0.6,46.238618369191535,47073.288845504314,0.000982268702765762,0.21311674660426594,0.00982268702765762,58,35,33.71296874310318,21.818331288201023
19,0.875,0.7,37.37767881945215,36482.43680876164,0.0010245389861259352,0.1956907998895767,0.010245389861259353,48,28,27.313630111847736,17.5681126584047
19,0.85,0.6,70.32488786403462,91058.95923052418,0.0007723005891820118,0.23304924872557056,0.007723005891820118,91,75,51.4277041219087,45.297662610587054
19,0.85,0.65,65.89441808916492,84562.85340213218,0.0007792359817354915,0.22659942976671268,0.007792359817354914,86,70,48.22821181798269,42.21853233307349
19,0.85,0.75,45.09860369357881,67597.26055542011,0.0006671661443529119,0.1734596827563828,0.0066716614435291186,61,55,33.126413649167716,33.66978356536717
19,0.825,0.65,76.47275845624934,150547.25278190346,0.0005079651540837798,0.19709260902540301,0.005079651540837798,101,132,56.036544015117094,78.00810762578485
19,0.8,0.75,54.609102652767014,113042.86945674346,0.0004830831251471683,0.16242147632311807,0.004830831251471683,80,104,40.45650128662709,60.52084633549976
20,0.875,0.65,46.75670189831627,78000.5982790136,0.00059944029827905,0.1674152063955701,0.0059944029827905,64,76,37.574923634696894,41.34209358603444
20,0.875,0.6,49.44718759821723,78000.5982790136,0.0006339334401172307,0.17704865359064414,0.006339334401172306,67,76,39.69200729547574,41.34209358603444
20,0.875,0.7,42.68180238692638,74636.56227918323,0.0005718618473781274,0.1562309007924357,0.005718618473781273,59,75,34.33844159910437,41.00628228266221
20,0.85,0.6,59.29476812479366,142500.1204837062,0.00041610328414826543,0.15707561156823974,0.004161032841482654,83,130,47.77261419781512,75.04909076657697
20,0.85,0.65,55.29821053648069,132430.5531414823,0.00041756384176242775,0.15195569497126601,0.004175638417624277,79,125,44.658811751127885,71.91154584631212
20,0.85,0.75,37.92756637173984,99746.04607035303,0.0003802413014445577,0.12009007951456772,0.0038024130144455764,61,99,31.092009621209993,53.04898949421975
20,0.825,0.65,66.21683718223838,195669.5080220511,0.00033841163015944226,0.14969484899235397,0.003384116301594422,93,179,53.37022374906083,104.75894142009194
20,0.8,0.75,46.234049240673485,157695.785707956,0.0002931850653656428,0.11642651222442939,0.002931850653656428,73,155,37.80818735419949,86.54604371588343
21,0.875,0.65,35.326972504168985,44447.59392930995,0.000794800559066335,0.1675646069324741,0.00794800559066335,51,38,25.763118955408576,20.27628586374116
21,0.875,0.6,36.91875191773208,49114.72285451866,0.0007516840118814898,0.16658702096855654,0.0075168401188148975,54,41,26.962614525806867,22.00306442281245
21,0.875,0.7,30.908288154530297,44447.59392930995,0.0006953872059686122,0.14660568932020196,0.006953872059686122,47,38,22.672229799357982,20.27628586374116
21,0.85,0.6,64.50081968871595,102490.44256301847,0.0006293349709077139,0.20147610647995398,0.006293349709077138,93,91,47.03247893595644,49.71948144287199
21,0.85,0.65,62.90904027515286,89066.81372757324,0.0007063129087290738,0.21079247430137935,0.0070631290872907385,90,82,45.83308203180203,43.75605841916159
21,0.85,0.75,42.12207482768204,47483.96663151052,0.0008870799517353231,0.1933019609448695,0.00887079951735323,69,54,31.17557906362291,26.15619611657241
21,0.825,0.65,79.49131370761533,145170.4616356084,0.0005475722320643029,0.20863181942504033,0.005475722320643028,110,134,57.71071783051223,71.95233009098733
21,0.8,0.75,52.172066756531414,117506.22031795938,0.00044399408486937397,0.15219753294751545,0.00443994084869374,94,108,39.103348443341915,33.26460746082073
22,0.875,0.65,38.02922853303965,76189.57746989212,0.0004991395121999158,0.13777478208772653,0.004991395121999158,51,62,29.718407748706777,36.0582815298762
22,0.875,0.6,39.36982214537445,77652.1671563589,0.0005070022329975689,0.141281944141571,0.0050700223299756896,52,64,30.716220540360368,37.02050934874095
22,0.875,0.7,34.00744769603524,61128.32182112835,0.0005563288289763082,0.13754753197788877,0.005563288289763081,48,53,26.72605943911984,31.023325242206695
22,0.85,0.6,60.700860330396495,130058.94198120674,0.0004667180849369638,0.16831574283895362,0.004667180849369638,83,117,47.53542588707259,66.01146502992495
22,0.85,0.65,58.01967310572688,127133.76260827314,0.00045636715153706377,0.16272145816815975,0.004563671515370637,81,113,45.540633785232195,64.02171985002765
22,0.85,0.75,45.49603034471366,84241.11903934518,0.0005400691593788604,0.15675140466147225,0.0054006915937886025,66,79,35.86801155476796,45.64503806158914
22,0.825,0.65,73.53003659140971,188681.94221490927,0.0003897036236125807,0.16927764679377494,0.0038970362361258073,102,170,57.673773749578416,95.45682120295558
22,0.8,0.75,60.700860330396495,135033.45923191757,0.00044952458950299007,0.16518634726423312,0.0044952458950299,83,132,47.5354258870726,72.00895803739142
23,0.875,0.65,31.00705896425818,74075.3694727779,0.0004185879758001481,0.11392621317047569,0.004185879758001481,45,50,24.66043377887791,27.77539123718734
23,0.875,0.6,33.81888021081795,75890.92363120787,0.00044562483354611526,0.12276209864881651,0.004456248335461152,49,53,26.891495481514607,28.992353673405383
23,0.875,0.7,29.601148340978305,72535.6573685421,0.00040809099158748357,0.10990888034457466,0.004080909915874836,43,47,23.54490372579323,26.876631180596764
23,0.85,0.6,45.83641771806539,145715.06816778157,0.00031456196187814765,0.1200766150541434,0.0031456196187814763,75,114,37.0117915402448,58.5206033397581
23,0.85,0.65,43.02459647150562,138270.41202857438,0.0003111627125448526,0.11570501347919797,0.0031116271254485258,71,108,34.781460943680045,55.264119915789585
23,0.85,0.75,34.512107479725515,100568.0117867016,0.0003431718184199914,0.10882822557279702,0.0034317181841999134,58,78,27.970135356541658,39.66908854223251
23,0.825,0.65,51.76816121958826,224830.5615002162,0.00023025411169263338,0.10917798301661982,0.0023025411169263336,87,176,41.95520303481246,78.14974219040103
23,0.8,0.75,48.725264216726,195331.16402822876,0.00024944951543771253,0.11024741969060688,0.002494495154377125,80,148,39.36270061219169,65.46992139266442
24,0.875,0.65,32.97536801907557,52534.534493781095,0.0006276893539996839,0.14386899405290698,0.0062768935399968384,48,45,26.91805967900343,21.24088638402994
24,0.875,0.6,34.34934168653705,52534.534493781095,0.0006538430770830041,0.1498635354717781,0.00653843077083004,50,45,28.03964549896191,21.24088638402994
24,0.875,0.7,27.716525202677907,51099.932192623055,0.0005423984732151788,0.12261077013363272,0.005423984732151788,43,43,22.807709471155917,20.38216003924889
24,0.85,0.6,47.18920840058694,99891.41326343406,0.0004724050532365516,0.14930646505315837,0.004724050532365515,74,100,38.88641900717128,49.750622013310746
24,0.85,0.65,45.657200164159946,97795.14646392422,0.0004668657066841501,0.14599925006608847,0.004668657066841501,70,97,37.51328269981755,48.22036920082897
24,0.85,0.75,32.154515342993385,61787.56238343358,0.0005204043354786015,0.12935744736854918,0.005204043354786015,53,68,26.677292672170765,32.76093461588427
24,0.825,0.65,60.92894507520178,149550.7087524458,0.0004074132819795502,0.15755399544486237,0.004074132819795502,94,143,50.101496887593335,74.67269996264457
24,0.8,0.75,42.16741743763757,99355.5063016005,0.0004244094666443092,0.13377687073809022,0.004244094666443091,72,103,35.16126631978932,51.34450677814042
25,0.875,0.65,36.620133478308745,74712.69272188547,0.0004901460801931673,0.13397467999791457,0.004901460801931674,51,60,28.86112533011751,33.87790196502836
25,0.875,0.6,42.035691712177936,78538.2517440333,0.0005352257120412853,0.14999527668496226,0.0053522571204128525,56,62,32.968376966808684,35.164232325945385
25,0.875,0.7,29.71645548722748,67460.38665207321,0.0004405023001200695,0.1144122676706452,0.004405023001200694,43,54,23.52330968588708,30.330963509990692
25,0.85,0.6,56.99359225500992,125258.36303515089,0.00045500827947923903,0.16103588529670443,0.00455008279479239,87,108,45.408143618814265,59.873759552575194
25,0.85,0.65,48.75520044813917,116249.8029838997,0.00041940028453116296,0.14299631093256723,0.004194002845311629,78,103,39.07819525466041,56.56461604754769
25,0.85,0.75,30.330079252917855,85337.80881565585,0.0003554119759324495,0.10382520598326461,0.0035541197593244945,51,70,24.47413424765482,38.58884265696944
25,0.825,0.65,61.38124855593483,165328.8560355457,0.000371267605836079,0.15095982642607672,0.0037126760583607895,95,152,48.98867028199999,86.08231924311393
25,0.8,0.75,42.87942439000221,136560.72221310428,0.0003139952959760162,0.11603420854480781,0.0031399529597601616,67,121,34.263756962554034,66.13455047796286
26,0.875,0.65,45.215604240673485,73032.5993244089,0.0006191153629877933,0.16731310538083075,0.006191153629877932,60,71,36.211956372292555,40.27571725056714
26,0.875,0.6,49.29050375206339,76575.13519361803,0.0006436881061644066,0.17812274142302903,0.006436881061644065,65,72,39.448721715361124,40.4450378164083
26,0.875,0.7,37.14414714097061,59761.66809519951,0.0006215379912388071,0.15194241869957695,0.0062153799123880705,51,61,29.86043445192348,35.488999944316575
26,0.85,0.6,64.44071375536484,128686.77207243079,0.0005007563148689025,0.17963600515391753,0.005007563148689025,86,121,51.64092301153828,66.53312788610609
26,0.85,0.65,60.287472320897976,125055.63582422659,0.0004820852089036254,0.17048078685908166,0.004820852089036254,80,119,48.282608496390054,66.1697214185607
26,0.85,0.75,34.53200336414658,75578.14025035055,0.00045690464530828955,0.12560984335982614,0.004569046453082896,49,76,27.865824471406455,39.432194620336645
26,0.825,0.65,71.44112473588643,160923.25625046928,0.000443945309090016,0.17808973076124152,0.00443945309090016,97,161,57.359973044512266,89.9682531678979
26,0.8,0.75,40.14800053317927,106743.48867258352,0.0003761166234347657,0.122883401638287,0.003761166234347656,58,115,32.46653330582641,60.12823094280899
27,0.875,0.65,32.48999483963892,66473.42373419131,0.0004887666832019568,0.12601597920509527,0.0048876668320195675,48,61,25.89484720713059,31.436204851271267
27,0.875,0.6,32.56702009173976,69798.79265356387,0.00046658428969368297,0.12326905506632352,0.00466584289693683,49,62,26.013986464067965,32.13223279292127
27,0.875,0.7,29.678173593079155,58372.656742324085,0.0005084259523099707,0.12283791626318762,0.005084259523099707,44,57,23.663823185461524,29.227522696662863
27,0.85,0.6,50.61278243807567,141641.30643581116,0.00035733066653838237,0.1344823381859481,0.0035733066653838236,72,109,40.159311834412996,60.824392985429355
27,0.85,0.65,50.535757185974816,126776.88319238767,0.0003986196529952965,0.14193148344651318,0.003986196529952965,71,102,40.040895872061995,56.64682789599664
27,0.85,0.75,34.04995596712047,97179.52066833733,0.0003503820118986705,0.10922679193687239,0.003503820118986705,52,84,27.248833029753243,44.46828311093652
27,0.825,0.65,69.91040490348979,194618.52672973817,0.00035921762474634596,0.15847097398100038,0.0035921762474634593,95,167,55.18580849324324,97.01444004159636
27,0.8,0.75,48.41716320832263,164267.08591036315,0.00029474658870336804,0.11946042729852975,0.00294746588703368,76,151,38.88177421067631,82.17777232307493
28,0.875,0.65,30.769459849363333,34829.98156468284,0.0008834187808058783,0.16487061201493727,0.008834187808058782,40,33,25.105183436549005,17.621290779714254
28,0.875,0.6,30.769459849363333,41646.652863520336,0.0007388219156578441,0.15077516794772186,0.00738821915657844,40,36,25.105183436549005,18.9937414267409
28,0.875,0.7,30.689407403948476,34111.36553286863,0.0008996827574779186,0.16616476966718188,0.008996827574779185,39,31,24.97896650715233,16.994974269316398
28,0.85,0.6,47.07369003467763,93997.62179226163,0.0005007966067345013,0.15353938985106805,0.005007966067345012,64,87,38.60007439067437,45.05504738111305
28,0.85,0.65,45.71500418590143,84516.10561549832,0.0005409028711507306,0.15724941023362138,0.005409028711507306,62,80,37.47545077532124,41.76481387840562
28,0.85,0.75,35.08567473193644,63861.70909665414,0.000549400810411049,0.13883838853697614,0.00549400810411049,49,62,28.859641477238178,32.63093766287304
28,0.825,0.65,58.58359638820595,130898.35836853692,0.00044755027578930476,0.1619231444861138,0.004475502757893047,88,120,48.61985464743926,63.4005363777793
28,0.8,0.75,46.835738421709294,119903.39233640506,0.000390612288018552,0.1352575873877036,0.0039061228801855197,76,106,39.272264359335736,57.15410303236056
29,0.875,0.65,35.21133986794321,28445.589265729333,0.0012378488467582956,0.2087733614433314,0.012378488467582955,42,31,27.89311864015698,13.607188429434682
29,0.875,0.6,39.20789745625619,33256.46869012482,0.0011789555235579955,0.21499852853717097,0.011789555235579955,46,36,31.009868371132693,16.897786650425093
29,0.875,0.7,26.983198922086498,22908.639450390016,0.0011778612597452666,0.17827637160971704,0.011778612597452668,31,26,21.29924200224902,11.398825410464251
29,0.85,0.6,54.74981707494223,71598.44461413413,0.0007646788609725491,0.2046118954492193,0.00764678860972549,72,86,43.80492408014005,46.66568305186629
29,0.85,0.65,48.062773786728286,61141.49403037455,0.0007860909280831628,0.19437517961987932,0.007860909280831626,65,73,38.57253413183674,38.35843324383271
29,0.85,0.75,24.76276476064708,30136.552578342667,0.0008216853834317663,0.14264361835421493,0.008216853834317661,34,41,19.906956301282335,22.54911340431722
29,0.825,0.65,57.91035431330472,103137.78241990194,0.0005614853543925923,0.18032142361518358,0.005614853543925924,81,114,46.653094248208944,60.61252377302394
29,0.8,0.75,35.5247075602509,54536.22884051885,0.0006513964811196675,0.15212057552334163,0.006513964811196675,46,73,28.376132082933793,37.123094434010596
