sample	selected_order_index	root_event_entry	p_signal	fit_success	p1_amp	p1_x_mean_gev	p1_y_mean_gev	p1_x_sigma_gev	p1_y_sigma_gev	p1_physical_40_200	p1_in_target_region	p2_amp	p2_x_mean_gev	p2_y_mean_gev	p2_x_sigma_gev	p2_y_sigma_gev	p2_valid	p2_physical_40_200	p2_in_target_region	either_physical_peak_in_target_region	distance	amplitude_ratio	dominant_raw_upstream	dominant_with_valid_secondary
ZH	16	66	0.999538004398346	True	0.14154116377573903	90.18944799966971	115.804964888285	4.271549601459972	10.206126582995642	True	True	0.01569257090738454	91.40739493263732	89.42448310597763	3.0698801833237157	6.916446432021883	True	True	False	True	26.408582199697435	9.019628753701106	False	False
ZH	17	78	0.9999279975891113	True	0.15890365262748649	86.15759007232951	127.6298739582929	5.251772309863454	8.425972911890412	True	True	0.4688343312514134	86.59938911607924	147.8416670836925	2.7983851545990226	1.1757164734540808	True	True	False	True	20.216621076208767	0.3389334825445496	False	False
ZH	18	82	0.99882572889328	True	0.1690125320021534	83.25895562790672	123.76498924902113	8.320174830701863	5.5045036468870405	True	True	0.007549587846192386	142.53482499305835	80.76450059134356	7.382251940213868	3.459439852443896	True	True	False	True	73.23025818467103	22.386987931717943	True	True
ZH	19	89	0.9996882677078247	True	0.08439369603511102	95.60982849463521	135.44963742232216	6.5065181016802045	12.028099800058955	True	True	0.08273882362273925	158.42553039185543	86.76049862134977	5.139343554158527	4.186959106060747	True	True	False	True	79.47606332739934	1.0200011595513785	False	False
ZH	20	94	0.9984139800071716	True	0.032576620594601306	175.07232880513249	124.29377342172084	53.44784342770522	7.739424316011971	True	False	0.0	500.0	500.0	15.0	15.0	False	False	False	False	inf	inf	True	False
ZH	21	97	0.9980829954147339	True	0.0373584446629754	118.24558755029496	92.66176689558492	6.965726677944487	98.02683053476692	True	True	0.0	500.0	500.0	15.0	15.0	False	False	False	True	inf	inf	True	False
ZH	22	98	0.9990435242652893	True	0.11722180038996607	77.1549532933616	74.90350082091109	9.087303754229671	13.928359039350223	True	False	0.007434420076445575	92.83796220720961	77.45804089678839	19.69661018502798	10.792027755609684	True	True	False	False	15.889696145335801	15.767443752789696	True	True
ZH	23	99	0.9989118576049805	True	0.0645065817880872	87.3837913541755	138.1300534301399	7.8925372613326275	11.44690751647762	True	True	0.6444750088489947	103.1849053618135	148.56725818220963	5.892847013168049	1.1025851276060188	True	True	False	True	18.93701261865242	0.10009167291574773	False	False
ZH	24	107	0.9991335272789001	True	0.06617262676918272	96.37044716712592	123.8126521778181	5.791111291868398	12.901051693116164	True	True	0.018684288271196628	96.58220414277473	198.1848952810375	6.463656403423347	31.30537464703292	True	True	False	True	74.37254456599628	3.5416188087396017	False	False
ZH	25	108	0.9995097517967224	True	228.3598473935765	129.7453991899618	317.8755671469957	8.787020503098502	49.999999999998764	False	False	5.001209629131866	181.23380120380224	135.50041107704033	1.0000066507443732	39.10444344716856	True	True	False	False	189.50396590435628	45.660922922204385	True	True
ZH	26	111	0.9995311498641968	True	0.07366361757413088	69.04482981108069	116.31136689813373	10.378589088478552	10.17124965834322	True	False	0.012432109356388447	80.20965388041405	130.93238900705694	10.237617024803567	10.812570404817226	True	True	True	True	18.396401387466707	5.925271043105618	False	False
ZH	27	114	0.9976946711540222	True	0.03921656400750331	138.13663417177744	232.59961281068743	12.25927559719314	49.996002696018195	False	False	0.01396648423538111	42.96064354134828	146.64888238795498	1.0002921091218742	19.164162929393385	True	True	False	False	128.2419481007863	2.8079052212837152	False	False
ZH	28	115	0.9996798038482666	True	0.0664237224762581	91.884749740573	121.76635675804751	8.184622208434615	12.270624149518826	True	True	0.0019736071013800286	151.62612039038675	88.95430411754798	15.220139251059042	13.027065078343577	True	True	False	True	68.15909451864322	33.65600094862441	True	True
ZH	29	123	0.9990211129188538	True	0.1344832591878365	93.80690611668751	124.19760008693805	9.185305819402398	5.774855203144056	True	True	0.010346394742543114	139.6453795500611	92.88012739366322	10.87277069043451	6.411810813554913	True	True	True	True	55.51531088444081	12.99807928600073	True	True
ZH	30	130	0.9999481439590454	True	0.21396260800012906	84.02763993311508	112.62084844713404	9.077196250626667	9.120711638400735	True	True	0.0	500.0	500.0	15.0	15.0	False	False	False	True	inf	inf	True	False
ZH	31	131	0.9981381297111511	True	0.04895353884401769	90.7090230634338	199.4382650836487	6.372407331164409	49.973286728281515	True	False	0.0030778474385447056	83.77055135530678	109.94086677395511	7.951831064094392	21.787530006247895	True	True	False	False	89.76595509350093	15.90512194690336	True	True
ZH	32	134	0.997726559638977	True	0.03759654776833251	83.87533120960859	149.56110957571858	14.93494345898269	18.31552196296936	True	False	68.90048434703763	168.90611211161217	221.97609974997053	4.963674881822609	6.971163322570367	True	False	False	False	111.6877992564163	0.0005456644916887143	False	False
ZH	33	136	0.9996419548988342	True	0.1979602834101014	87.9586590851514	118.21045984065061	4.5057108337900775	10.942832171460106	True	True	0.00467207295911744	86.65545236457663	168.13895320385566	4.578158939560348	34.53114675481747	True	True	False	True	49.945498268374116	42.37097432816981	True	True
ZH	34	142	0.9978434443473816	True	0.022592699481347595	125.1438197021387	110.1806022594052	12.767283639276062	22.10303913524144	True	False	0.0009483015063706075	114.5982477449242	180.18274079545458	11.176198256236932	71.28484307838572	True	True	False	False	70.79200864168948	23.82438425919583	True	True
ZH	35	143	0.9977485537528992	True	0.0549785101144908	78.79892193003673	120.90320973548272	7.711690476423837	20.14455762173689	True	True	0.004381094673343629	160.4203700542096	69.80090961241689	22.041944380322857	1.5600835687420151	True	True	False	True	96.29904398152111	12.5490349361776	True	True
ZH	36	167	0.9991167187690735	True	0.08642339224482803	87.95556303512072	129.80562681550205	9.163728795852892	10.010711928111657	True	True	0.008454993445784039	98.00513140496298	137.32665618683296	9.86922280307254	8.080008994394486	True	True	True	True	12.55227896537343	10.22158004012668	True	True
ZH	37	171	0.998391330242157	True	0.030899405003272512	78.43324693019659	124.61821871542179	21.703944951957745	13.871633247864525	True	True	0.0014471242895278613	137.80891129611769	127.34698714394281	20.615464387233683	12.18893026490283	True	True	False	True	59.438335239397524	21.352281367175276	True	True
ZH	38	180	0.9998641610145569	True	0.1345993308439583	94.48380686680858	138.3084579795097	5.392011250432494	11.60426254135699	True	True	0.0043632117569779505	96.26750986040253	166.171550257361	5.409487339987961	17.72636155696366	True	True	False	True	27.920127285766654	30.848681737414587	True	True
ZH	39	185	0.9979729652404785	True	0.027787633225945987	81.52593847721491	138.11473324922974	12.373367535958137	23.380492119598962	True	True	0.003077986057416434	105.06453020450608	145.8558282095611	6.108427855599409	23.90146316320412	True	True	False	True	24.77881860963045	9.027861955057087	False	False
ZH	40	198	0.9986532926559448	True	0.08448275038188753	82.37103373913392	107.78197767224307	6.507112608589668	10.079932419117986	True	False	0.011668615497607093	171.28315026287208	109.965872123618	14.267781715038039	8.681477244578122	True	True	False	False	88.93893331778574	7.240169187099582	False	False
ZH	41	202	0.9988267421722412	True	0.06798700527146859	73.452018996739	99.07410062053664	9.67818169354998	11.718409279727178	True	False	0.0025419692311301383	184.73056307171876	98.65710126233549	19.606172249529543	9.126776188771117	True	True	False	False	111.27932539295857	26.745801813361105	True	True
ZH	42	208	0.9991437792778015	True	0.09191310660331706	73.07606531293493	127.51978056318065	6.499214046847652	12.736878518651958	True	False	0.0052222131086654055	154.594321737645	76.08410142977164	9.306939883422539	18.23102596697588	True	True	False	False	96.38908246497522	17.600412830874777	True	True
ZH	43	219	0.9983394145965576	True	0.031105595501043033	100.68295943933022	136.85125021778188	14.74015037028076	12.465384053590917	True	True	0.0035639385700247713	103.47714511291677	221.15566481820932	9.765386170418493	73.44586301446415	True	False	False	True	84.35070713811022	8.727870834436642	False	False
ZH	44	226	0.9999935030937195	True	0.13951267056420968	86.51464124343144	130.99764909207497	5.299287849086311	14.508053012651615	True	True	0.0076793401232288	153.54389331134198	101.66348621784316	21.028846870443754	9.547429423874839	True	True	False	True	73.16702634599446	18.167273271593444	True	True
ZH	45	240	0.9995108842849731	True	0.07830263675791486	95.7495791445775	127.12672746207414	14.452047316715676	15.032536893874601	True	True	0.015693005979152862	135.21487681826886	102.68198097721304	19.082426890618937	3.188879247394954	True	True	True	True	46.42257372423677	4.989651878163739	False	False
ZH	46	251	0.9997310638427734	True	0.3824994824339903	86.75466369387627	244.10177980469777	5.574936151722969	35.07081463160181	False	False	0.0	500.0	500.0	15.0	15.0	False	False	False	False	inf	inf	True	False
ZH	47	261	0.9998893141746521	True	0.10904948967902832	84.56887230362973	112.95131030063172	11.381341323011153	13.200468903022664	True	True	0.02365822189972603	125.74333746082655	95.47722073043902	8.353146856141635	6.5526143516178905	True	True	True	True	44.72896586428455	4.609369636536004	False	False
ZH	48	265	0.9999170899391174	True	0.13175833411097918	86.10768032020893	128.20940498075612	5.024484413116939	10.836958714959158	True	True	0.00707179678508967	148.17143297382617	81.05629062746279	12.611329815616973	10.405404261044817	True	True	False	True	77.94437495203961	18.631521537607146	True	True
ZH	49	277	0.9998039603233337	True	0.0951100605897584	92.74213236440309	128.80968569356045	7.947097522973528	18.699387666786926	True	True	0.0	500.0	500.0	15.0	15.0	False	False	False	True	inf	inf	True	False
ZH	50	285	0.999754786491394	False	0.03272372282369556	95.0	125.0	15.0	15.0	False	False	0.0	500.0	500.0	15.0	15.0	False	False	False	False	inf	inf	True	False
ZH	51	291	0.9991062879562378	True	0.13619518966208197	65.52796762231876	248.2861663442524	5.982495498875954	49.99999999999999	False	False	0.007620872239883514	121.4956768054613	67.1014500997374	11.367988447220329	11.324919378955922	True	True	False	False	189.63197481388582	17.871338788401435	True	True
ZH	52	299	0.9970749616622925	True	0.15118528851461377	77.3531834185143	109.90555250509455	4.763836932876615	10.066079848618259	True	False	0.0066220265814672784	133.8212128840663	73.19833920892457	10.774930061047566	6.5244410135603434	True	True	False	False	67.35026250648893	22.830667720019154	True	True
ZH	53	302	0.9993720054626465	True	0.11418110037304992	88.95151924029473	126.39854009074735	6.53718148726378	15.716114684398725	True	True	0.002558729571888391	185.78465657912147	190.68629535997476	11.861486826949792	12.635117148582598	True	True	False	True	116.23068426382149	44.62413755150455	True	True
ZH	54	310	0.9991458058357239	True	0.14301861126832818	91.61384884108506	125.25167755108716	9.23444502904337	6.395063411976779	True	True	0.007455664837084454	142.99442690807336	93.12893387180749	6.250418143571645	8.47812392335494	True	True	False	True	60.595663739104154	19.182542991599362	True	True
ZH	55	324	0.9996632933616638	True	0.11335447746053011	95.83418869999826	137.72680501870428	5.931523103794596	10.97299636087745	True	True	0.06669435620800734	87.4983473817849	158.7524809666414	4.290317921635575	4.250398950240346	True	True	False	True	22.617809344631382	1.6996112400725256	False	False
ZH	56	325	0.9993990063667297	True	0.0649857230224326	96.7875903260978	139.60879405442478	8.41875530262766	13.46185545223327	True	True	0.00295554072306514	164.9172672578957	100.31138426575386	6.879442281522058	16.84116342064138	True	True	False	True	78.65074249446018	21.987760992525605	True	True
ZH	57	332	0.9998128414154053	True	0.06841943192523524	88.53979530522547	221.9500631423891	8.659366366284688	44.30292171895682	False	False	0.0	500.0	500.0	15.0	15.0	False	False	False	False	inf	inf	True	False
ZH	58	333	0.9978120923042297	True	0.08436234326366601	93.51452928046132	120.23363283158392	6.258691101217525	12.293124479560245	True	True	0.004342551219130721	138.4221700513877	122.32061726366281	7.881319578600409	12.095087542497765	True	True	False	True	44.95610863531572	19.42690805626316	True	True
ZH	59	335	0.9992725849151611	True	0.044293941175840804	96.77162360685631	126.32189311008376	20.416514157626047	12.005265093861127	True	True	0.0	500.0	500.0	15.0	15.0	False	False	False	True	inf	inf	True	False
ZH	60	336	0.9973335862159729	True	0.06743409955335572	88.14978115362136	134.25024866668386	5.145361790993704	15.975181106273121	True	True	0.01158271229520388	69.05673514430642	89.00889669799412	9.215126570904465	5.426292900774926	True	True	False	True	49.10523733644594	5.82196102559489	False	False
ZH	61	350	0.9998034834861755	True	0.054658599918280516	111.7709904950759	147.95102184907475	6.808360610957486	21.199199807430766	True	False	0.002037407375759406	135.41454700478582	170.31176440761524	10.605511965973923	25.46295494715018	True	True	False	False	32.54259627314898	26.82752628099598	True	True
ZH	62	355	0.9997488260269165	False	0.032875724553266115	95.0	145.0	15.0	15.0	False	False	0.0	500.0	500.0	15.0	15.0	False	False	False	False	inf	inf	True	False
ZH	63	364	0.9989203810691833	True	0.07491806586279151	118.67329113966731	206.38834230082352	9.577648789356894	21.031838969274784	False	False	0.021497998087513667	92.58583267744667	123.96165200276532	15.305433746301356	9.521616267541585	True	True	True	True	86.45643274222046	3.484885688323926	False	False
ZH	64	376	0.9993400573730469	True	0.04647981450056075	60.54011814392971	109.85792844780362	17.224460037161066	10.479898705997144	True	False	0.0027408713003332155	133.38906456798495	58.2339566654432	13.665376227619026	21.900083247232956	True	True	False	False	89.28607650513497	16.958043413023464	True	True
ZH	65	384	0.9991439580917358	True	0.12842385762216013	91.96196997932171	123.59029179187758	10.191724928895194	10.0727022592567	True	True	0.018789207026389105	147.0826226917266	86.86734326354369	6.713665098317377	13.79966208091505	True	True	False	True	66.23338511699527	6.8349801799400645	False	False
ZH	66	389	0.9993724822998047	True	0.06146938429476902	100.9836670080444	120.92659162509274	8.393066455020199	12.822743725206768	True	True	0.001927038834727054	98.09357488362201	158.51735383144973	38.13708791442613	9.737857321385903	True	True	False	True	37.70169804852992	31.8983630153336	True	True
ZH	67	397	0.999406099319458	True	0.060409514092712335	106.40354566264777	121.06737070468832	8.080336157644297	15.665600292455764	True	False	0.0036406411238078373	107.04567421843302	65.49661797133282	7.998353736702583	19.852135041247944	True	True	False	False	55.57446255641067	16.593097764475207	True	True
ZH	68	401	0.9992997646331787	True	0.07985976800559472	86.73718827898227	128.01982052400007	5.675343747869019	15.48792510288551	True	True	0.003958475994381063	154.88587961787675	93.31071346641903	9.836908167096565	18.576858318493596	True	True	False	True	76.47853453053696	20.174372187415873	True	True
ZH	69	403	0.9986310601234436	True	0.05228687732757216	91.27551742300035	119.42244945324369	4.454412498266979	16.242586111129715	True	True	0.026953575350703616	93.4148625299973	169.11459907212688	6.431344687219249	12.748049369576888	True	True	False	True	49.73817981422626	1.939886514024464	False	False
ZH	70	407	0.9970213770866394	True	0.05386081148409277	125.7621462408855	173.56654572501608	9.642349914258734	17.18104931060404	True	False	0.004492274163973819	127.64602771616457	191.55665311841338	1.9851132146476163	67.08910161884091	True	True	False	False	18.088476260837112	11.989653684994162	True	True
ZH	71	414	0.9998088479042053	True	0.18100693836660678	93.56206566389388	120.18195723692888	8.322890827198142	7.017590500153958	True	True	0.009394564390820318	103.5431988237266	85.42731758313094	9.462504302238484	3.261878857049279	True	True	False	True	36.15948003801571	19.267198651964485	True	True
ZH	72	426	0.9996024370193481	True	0.05148514619999721	92.3057421004671	224.0678695793356	9.601000754153127	49.99999999999999	False	False	0.003945329475978413	121.9007626347909	93.51685826718408	11.122956626456665	8.581090042886816	True	True	True	True	133.86348193234986	13.049644272669843	True	True
ZH	73	427	0.9985896348953247	True	0.16382689353657295	87.72647658610293	124.81581505682557	7.611916381069087	10.138066846941033	True	True	0.0	500.0	500.0	15.0	15.0	False	False	False	True	inf	inf	True	False
ZH	74	432	0.9997730255126953	True	0.022197005722798153	131.03380058701183	104.39648488965837	12.14333889708473	24.35216610429988	True	True	0.0018594935648046063	121.84230462984988	154.90717087299612	10.836288729964172	7.133431732557031	True	True	False	True	51.340169423540836	11.937124248736291	True	True
ZH	75	437	0.9991011619567871	True	0.14612913115670967	86.46498355426017	119.1205350668118	9.932115273169792	7.23298011764452	True	True	13.83127712881486	109.75615351591465	110.41586082723646	1.6583516440411752	1.6688722811993568	True	True	False	True	24.864632549060566	0.010565122063260317	False	False
ZH	76	438	0.9997081160545349	True	0.07819131430497636	132.07570362560548	149.07692477020115	6.769383174607756	14.30987143988154	True	False	0.005523953448398457	101.31033003894439	130.69880764417482	8.83475198091855	10.371557189234878	True	True	True	True	35.83662094875529	14.154955329619247	True	True
ZH	77	440	0.9998447299003601	True	0.15400184951898596	84.57722001317333	110.69859835264796	7.158990378198724	11.56547754786457	True	True	0.004399533964453104	108.31275279356821	123.76441743847943	11.557955107944789	11.441282631171674	True	True	False	True	27.094116423180836	35.00412788337903	True	True
ZH	78	448	0.9998090267181396	True	0.17403995610208853	89.01906269507631	119.2413584927691	9.459022397449441	8.904893295323337	True	True	0.004659156380851076	139.514544067804	93.89809060781208	6.999490618375726	9.747145432839645	True	True	True	True	56.49845012168194	37.35439248559781	True	True
ZH	79	450	0.9970865845680237	True	0.09710002511838838	81.74483906105901	121.9748736990972	7.082475186378877	11.616354308485386	True	True	0.0044729624494154714	78.24930432772805	147.27223175410109	17.53317805355949	10.482941370328517	True	True	False	True	25.537718919962156	21.708213788174646	True	True
ZH	80	460	0.9998129606246948	True	0.17315854437583758	89.71467843537827	132.1068045309857	4.996343478747388	9.555653417974838	True	True	0.00529691780383759	146.38834146586174	101.23457901750712	21.858470878481217	5.531228865287008	True	True	False	True	64.53679872327001	32.69043447311663	True	True
ZH	81	464	0.99720698595047	True	0.10820701632401655	77.88539119933522	128.7695554931913	5.445664791527851	13.603891265649773	True	True	0.002777474600938513	77.35257269360191	156.8209517276388	4.274988214412788	35.322668271329846	True	True	False	True	28.056456053144483	38.95877798034705	True	True
ZH	82	473	0.9992174506187439	True	0.1588949329932874	89.75029934367357	125.8903711356329	11.377796698931853	7.039074423504435	True	True	0.0024216135996965194	132.58353488980546	124.21439028531243	11.824726275697463	12.931100464374905	True	True	False	True	42.86601193441089	65.61531245661999	True	True
ZH	83	477	0.9997780919075012	True	0.09042789869535389	102.87734161664706	124.949048373203	7.391191189908653	10.028893098109952	True	True	0.004056422043998699	110.61528285033832	142.44223793699564	5.5212887914993845	25.431093032994738	True	True	False	True	19.128183804293684	22.292527186400157	True	True
ZH	84	480	0.999226450920105	True	0.027965767666096594	92.02904651066238	129.20733775683937	13.090992034916123	18.87765048126638	True	True	0.0019013016459507274	155.30612541537934	99.32068858657613	15.054701502303018	16.065165844240124	True	True	False	True	69.98000080980403	14.70874846485108	True	True
ZH	85	481	0.9999340176582336	True	0.09518709185600846	83.85816303034673	128.43645718471686	7.094629485963851	18.543467143793098	True	True	0.0	500.0	500.0	15.0	15.0	False	False	False	True	inf	inf	True	False
ZH	86	495	0.9990496635437012	True	0.100036679546653	86.02189838203248	130.00174692025047	6.270226063168559	10.682073502701714	True	True	0.004452879725705007	128.93698435002588	193.01309343384565	8.207713812794003	11.341349119751042	True	True	False	True	76.23735562764902	22.465614548080925	True	True
ZH	87	503	0.9973732829093933	True	0.01360788423247164	79.24384906529612	96.00489884766894	20.2687543930152	40.2903262131086	True	False	0.0020762560865658784	155.92303139311323	78.63497353090682	31.56261643337868	4.921765194695799	True	True	False	False	78.62195181991169	6.554049050364997	False	False
ZH	88	515	0.9998122453689575	True	0.02855485174840088	83.64976723707885	136.42547583654198	15.7359780107593	19.579567764794984	True	True	0.005182546285686747	193.84052665632163	151.09234763419795	6.411539714088931	19.837254162721358	True	True	False	True	111.1625862856668	5.509811234540094	False	False
ZH	89	519	0.9999226331710815	True	0.15498663535937787	93.85792126103712	126.15870811680888	4.50468392170954	11.009581322937011	True	True	0.0	500.0	500.0	15.0	15.0	False	False	False	True	inf	inf	True	False
ZH	90	520	0.998406708240509	True	0.07967917643916082	106.88865796679264	98.79397323073913	15.068910465731255	6.855210567931791	True	False	0.009971727547067917	73.78114883642405	98.07442278029134	15.661850964828757	8.866853536652874	True	True	False	False	33.11532747336464	7.990508772232717	False	False
ZH	91	528	0.999906599521637	True	0.1071688070591765	86.16621239056262	124.95314379315654	9.554532365793463	10.596311508372535	True	True	0.02940862396326992	138.26985692616785	95.94547616819051	10.696689979785937	5.8652423786251	True	True	True	True	59.634172711065645	3.6441285791890716	False	False
ZH	92	531	0.9985547661781311	True	0.040468034515823925	130.0304266723019	127.93184242078615	7.354698873894128	15.848783955150063	True	False	0.027086487203121276	87.28831203546922	125.84946436725495	6.187660319027893	10.582115450175056	True	True	True	True	42.79281086801818	1.4940303706551008	False	False
ZH	93	532	0.9992738962173462	True	0.05949054038387826	92.34203795616223	117.72419833258932	7.740085528551809	17.642185783844834	True	True	0.003033404219989809	149.1414525538401	84.6269377675961	11.80187342943575	7.708949128206487	True	True	False	True	65.7388937809723	19.611807747824034	True	True
ZH	94	533	0.9994575381278992	True	0.26966443407913665	80.27153962926499	117.34230314710595	3.531203627123092	7.364148342611423	True	True	0.020242537128250575	213.19160508143725	117.82488528080228	29.58801751769199	6.069606439335831	True	False	False	True	132.92094148525098	13.321671704027247	True	True
ZH	95	540	0.9990805387496948	True	0.041754663744234574	81.56932185717339	116.65935305437878	18.325013198188923	11.277226910119307	True	True	0.06798755776390705	188.32107554499484	79.56019075204533	3.0117966283858135	15.617734680769841	True	True	False	True	113.01453339708208	0.6141515465113694	False	False
ZH	96	541	0.9998780488967896	True	0.05502971282853168	135.49260373726182	152.24653689778114	13.365707979772989	16.030824586718367	True	False	0.003980785679987387	155.18549132305714	159.28906069459504	13.448037976382905	4.945736679175502	True	True	False	False	20.914276532920315	13.823832090529937	True	True
ZH	97	545	0.9974052309989929	True	0.040992574463833836	81.85319454638866	167.24155728492397	7.755175490984364	28.881908918083056	True	False	0.0006577048970829695	73.63556332580025	82.59264789237739	7.271287281350496	45.56167487800625	True	True	False	False	85.046853699741	62.32669795472516	True	True
ZH	98	551	0.999711811542511	True	0.21603580814372905	63.987637623352356	116.44862827784713	4.868776814869615	10.49640523439156	True	False	0.0	500.0	500.0	15.0	15.0	False	False	False	False	inf	inf	True	False
ZH	99	556	0.9982865452766418	True	0.10479348217905826	68.52699915572381	124.60839559501663	7.545320125313278	12.17106826882605	True	False	0.07559950253447849	211.09522553211667	175.41074518923602	12.99888393883555	12.863310802983502	True	False	False	False	151.34919192517575	1.386166292976139	False	False
ZH	100	559	0.9979761242866516	True	0.07516938008492165	86.15707145086583	124.8715263177941	9.39171640452434	9.566116778103	True	True	0.006968185470183969	107.29294768556403	84.87114127825531	8.543107226930687	5.9887310000045035	True	True	False	True	45.24108826630765	10.787511383926622	True	True
ZH	101	561	0.9984749555587769	True	0.17283851873781014	85.04395210520421	113.21205100726158	8.109449705064339	9.394083612286616	True	True	1.0211323416473321	97.02754331706589	131.18260304764965	1.3425604051012527	4.888247074650263	True	True	True	True	21.599703677812442	0.16926162426603786	False	False
ZH	102	564	0.9997892379760742	True	0.09611307974385515	98.55444801546483	164.349081519716	5.7411165136402085	13.496431423167726	True	False	0.003572879956890971	97.06146421708803	134.5052991914455	17.20350629504041	8.368256061834725	True	True	True	True	29.8811034648891	26.900730196233713	True	True
ZH	103	568	0.999727725982666	True	0.1100716187125321	86.48447377144	124.21816149394485	8.609474769811134	10.25019342447434	True	True	8.50576477181876	100.51162021045853	144.9863969792569	1.0000650478808861	4.27735771776254	True	True	False	True	25.061533121400327	0.01294082562419556	False	False
ZH	104	573	0.9993380308151245	True	0.15705504669860335	79.06134177729841	132.23515724870808	4.60246797387714	10.760929614971621	True	True	0.028250968538824476	86.55494803288262	151.06336045750083	8.314500530215826	1.1303823862208213	True	True	False	True	20.264633497434016	5.5592800821241655	False	False
