variant	category_count	label	category	metric	bootstrap_mean	bootstrap_median	bootstrap_standard_deviation	bootstrap_p16	bootstrap_p84	bootstrap_p2p5	bootstrap_p97p5	valid_replicas	invalid_replicas	invalid_reason_counts_json	nominal_full_oof
mass_aware	2	mass_aware_scan_n2_n2	1	signal_neff	3882.343179237694	3879.5242141771387	53.579302014803446	3831.6253416481663	3936.93411149109	3779.143207523514	3985.9985559007423	1000	0	{}	3882.029360890599
mass_aware	2	mass_aware_scan_n2_n2	1	transferred_qcd_fraction	0.8496111319734903	0.8526015881616662	0.027174334906927687	0.823785264646227	0.8758544297705022	0.7881661665135401	0.8925718885543183	1000	0	{}	0.8533834295207734
mass_aware	2	mass_aware_scan_n2_n2	1	direct_qcd_closure_yield	1675499.4408051542	1615156.036574123	884879.3472591158	803408.7623731613	2578339.368333237	159914.50755612954	3589808.5361001273	1000	0	{}	1655775.5144271713
mass_aware	2	mass_aware_scan_n2_n2	1	direct_qcd_closure_ratio	3.200086200996079	2.944075283027785	1.9033568629517894	1.3997657757291964	5.013755367031237	0.32275085427618805	7.394775515419609	1000	0	{}	3.0285669625594953
mass_aware	2	mass_aware_scan_n2_n2	1	direct_qcd_neff	4.034056662161	3.7837465680292763	1.7693496941766822	2.2245064875953773	5.880107536527808	1.1365134704694275	8.022162096412426	1000	0	{}	3.5063214484738654
mass_aware	2	mass_aware_scan_n2_n2	1	minimum_support_margin	8.005066666666668	8.0	0.8987051177479987	7.0	9.0	6.333333333333333	9.666666666666666	1000	0	{}	12.0
mass_aware	2	mass_aware_scan_n2_n2	1	nominal_asimov_ZA_contribution	0.06361486177063237	0.06315643356147962	0.00564392835710843	0.0580021064226701	0.06908212626759276	0.05401216591937907	0.07575837899759799	1000	0	{}	0.06302358820293363
mass_aware	2	mass_aware_scan_n2_n2	1	systematic_aware_ZA_standalone_contribution	3.5319974259008285e-05	3.460862659673415e-05	8.775070953330535e-06	2.655723166487078e-05	4.3477219086440264e-05	2.05586564474461e-05	5.4670380122000374e-05	1000	0	{}	3.180931010633612e-05
mass_aware	2	mass_aware_scan_n2_n2	1	signal_rows	6014.38	6013.0	81.37991330967544	5936.0	6096.0	5855.975	6173.0	1000	0	{}	6014.0
mass_aware	2	mass_aware_scan_n2_n2	1	background_rows	4429.644	4427.5	442.68848455585373	3985.36	4878.16	3597.45	5322.0	1000	0	{}	4425.0
mass_aware	2	mass_aware_scan_n2_n2	1	background_sources	124.576	125.0	4.78111734671751	120.0	130.0	115.975	133.0	1000	0	{}	195.0
mass_aware	2	mass_aware_scan_n2_n2	1	transferred_rows	60.776	60.0	12.243190749135607	49.0	72.0	38.0	87.0	1000	0	{}	60.0
mass_aware	2	mass_aware_scan_n2_n2	1	transferred_sources	24.025	24.0	2.691025198064228	21.0	27.0	19.0	29.0	1000	0	{}	38.0
mass_aware	2	mass_aware_scan_n2_n2	1	direct_qcd_rows	9.986	10.0	3.9468191472857455	6.0	14.0	3.0	18.0	1000	0	{}	10.0
mass_aware	2	mass_aware_scan_n2_n2	1	direct_qcd_sources	4.491	5.0	1.25438929064804	3.0	6.0	2.0	7.0	1000	0	{}	7.0
mass_aware	3	mass_aware_scan_n3_n3	0	signal_yield	22.772369209757418	22.755844788468195	1.0415607972834677	21.74586254152334	23.830969309706088	20.737890481149858	24.797330631115358	1000	0	{}	22.813452955999725
mass_aware	3	mass_aware_scan_n3_n3	0	ordinary_background_yield	220178.17229625292	219779.5345710965	8268.442300465256	211725.97967471383	228726.4643731974	203744.10190365542	236562.2931270229	1000	0	{}	220145.26468265255
mass_aware	3	mass_aware_scan_n3_n3	0	transferred_qcd_yield	2878568.4779384136	2870267.669190857	290412.65880773833	2591317.647992658	3160242.088037015	2338964.362490692	3461346.1807020903	1000	0	{}	2878864.3064728263
mass_aware	3	mass_aware_scan_n3_n3	0	background_yield	3098746.6502346667	3091575.370260855	290624.50397755456	2808488.1451448305	3380503.011597412	2562936.640930469	3686342.3669323605	1000	0	{}	3099009.571155479
mass_aware	3	mass_aware_scan_n3_n3	0	signal_over_background	7.416069348910974e-06	7.314450399661361e-06	8.029419387121953e-07	6.670043719856935e-06	8.216135582624777e-06	6.060735120390049e-06	9.162282748809725e-06	1000	0	{}	7.36153033160644e-06
mass_aware	3	mass_aware_scan_n3_n3	0	signal_over_sqrt_background	0.012980944729973486	0.012933119988098003	0.000880341083465209	0.012119879840606685	0.01386816874595326	0.011403963445603738	0.01483883408765237	1000	0	{}	0.012959240946300387
mass_aware	3	mass_aware_scan_n3_n3	0	background_neff	160.74230615407924	159.27324815312	18.82533382960036	142.35516379490912	178.87150425872773	127.18113344999082	201.34829219052332	1000	0	{}	159.68928115419118
mass_aware	3	mass_aware_scan_n3_n3	0	signal_neff	1732.3808025834826	1734.0752704538636	83.77762547763176	1648.207784454916	1819.001841756524	1563.5449588416184	1891.4620432916665	1000	0	{}	1736.066376427761
mass_aware	3	mass_aware_scan_n3_n3	0	transferred_qcd_fraction	0.9283262783137726	0.9287705807590625	0.007183794259603372	0.921048727184455	0.9355850482485949	0.9140015514415442	0.9409069268774832	1000	0	{}	0.9289627025577173
mass_aware	3	mass_aware_scan_n3_n3	0	direct_qcd_closure_yield	6096495.33949975	5871806.419329225	2237120.120710306	3810718.8568552593	8400753.179753583	2316070.320913849	10712759.46682935	1000	0	{}	6105996.293919713
mass_aware	3	mass_aware_scan_n3_n3	0	direct_qcd_closure_ratio	2.114780935947477	2.067625073597185	0.7387007168336539	1.3465397935763916	2.859328167824859	0.8642429176724652	3.612958400405158	1000	0	{}	2.120973982758068
mass_aware	3	mass_aware_scan_n3_n3	0	direct_qcd_neff	7.705403344469412	7.35374815456785	2.5736486926604036	5.307833595322889	10.182542864824793	3.38834695405867	13.516946350533157	1000	0	{}	6.6902522081943365
mass_aware	3	mass_aware_scan_n3_n3	0	minimum_support_margin	15.709100000000001	15.7	0.5500270172634429	15.1	16.3	14.6	16.8	1000	0	{}	24.6
mass_aware	3	mass_aware_scan_n3_n3	0	nominal_asimov_ZA_contribution	0.01298092857305457	0.012933103947872466	0.0008803382931070007	0.01211986604923808	0.013868150072542593	0.011403951440583928	0.014838811069339245	1000	0	{}	0.012959225046328777
mass_aware	3	mass_aware_scan_n3_n3	0	systematic_aware_ZA_standalone_contribution	1.3943413708529635e-06	0.0	1.593021481025857e-06	0.0	3.2708113318454115e-06	0.0	3.8016002935381927e-06	1000	0	{}	0.0
mass_aware	3	mass_aware_scan_n3_n3	0	signal_rows	2590.479	2596.0	197.76688119677243	2387.84	2794.16	2176.925	2937.125	1000	0	{}	2601.0
mass_aware	3	mass_aware_scan_n3_n3	0	background_rows	15788.646	15709.5	2302.8755608005686	13525.52	18049.84	11423.025	20334.449999999997	1000	0	{}	15818.0
mass_aware	3	mass_aware_scan_n3_n3	0	background_sources	157.091	157.0	5.50027017263443	151.0	163.0	146.0	168.0	1000	0	{}	246.0
mass_aware	3	mass_aware_scan_n3_n3	0	transferred_rows	460.316	453.0	88.31779082481725	369.84000000000003	547.3199999999999	309.9	656.025	1000	0	{}	458.0
mass_aware	3	mass_aware_scan_n3_n3	0	transferred_sources	55.212	55.0	3.699559803914885	51.0	59.0	48.0	62.0	1000	0	{}	87.0
mass_aware	3	mass_aware_scan_n3_n3	0	direct_qcd_rows	38.664	38.0	12.018383649457425	27.0	50.0	18.0	65.02499999999998	1000	0	{}	38.0
mass_aware	3	mass_aware_scan_n3_n3	0	direct_qcd_sources	12.062	12.0	1.9697807076007308	10.0	14.0	8.0	16.0	1000	0	{}	19.0
mass_aware	3	mass_aware_scan_n3_n3	1	signal_yield	26.896063342308295	26.965100806248028	1.7123476973745633	25.127525700840742	28.557478731312322	23.555766693040177	30.326213630490294	1000	0	{}	26.855732964718342
mass_aware	3	mass_aware_scan_n3_n3	1	ordinary_background_yield	102278.75602756708	102088.82036317376	7537.708313870814	94766.3282873371	109437.09212376607	88207.658068589	118370.59324604706	1000	0	{}	102053.95246210729
mass_aware	3	mass_aware_scan_n3_n3	1	transferred_qcd_yield	663467.4418504538	656305.7130705084	143001.44759734216	521242.03491175413	806313.2570630723	403259.0004972675	948373.1592327711	1000	0	{}	664583.9585978084
mass_aware	3	mass_aware_scan_n3_n3	1	background_yield	765746.197878021	758030.8132032463	142927.4017839293	622237.3012940598	909014.1595560736	504511.66911591095	1051035.905709976	1000	0	{}	766637.9110599157
mass_aware	3	mass_aware_scan_n3_n3	1	signal_over_background	3.642496238186159e-05	3.545277646777755e-05	7.661786048319469e-06	2.947699544448984e-05	4.318937009302848e-05	2.4840903287876168e-05	5.315570088353986e-05	1000	0	{}	3.503053081159127e-05
mass_aware	3	mass_aware_scan_n3_n3	1	signal_over_sqrt_background	0.03114996463211004	0.030973405505209196	0.0035732650078657926	0.027809024906164007	0.03453678422820275	0.02496104963449537	0.038765853525554665	1000	0	{}	0.03067198365101992
mass_aware	3	mass_aware_scan_n3_n3	1	background_neff	42.82827863688926	42.683096378885764	8.595820006452847	34.30213986597575	51.076403035362084	26.364513498590824	60.545395749917375	1000	0	{}	41.58826188093218
mass_aware	3	mass_aware_scan_n3_n3	1	signal_neff	2071.1914727976105	2070.592425392718	141.34362887141745	1926.2384089918507	2211.41319813759	1795.675717129369	2345.8941372013855	1000	0	{}	2064.7015309970493
mass_aware	3	mass_aware_scan_n3_n3	1	transferred_qcd_fraction	0.8614440774262698	0.8659610220600247	0.030002000150321666	0.8349013560940289	0.8895574969741156	0.7983293472917252	0.9063317588482308	1000	0	{}	0.8668811560323014
mass_aware	3	mass_aware_scan_n3_n3	1	direct_qcd_closure_yield	1787982.9204154795	1731615.880836452	855259.5379118603	920631.3417206372	2656799.192881987	380568.31846218574	3643914.0927459905	1000	0	{}	1736021.3019226398
mass_aware	3	mass_aware_scan_n3_n3	1	direct_qcd_closure_ratio	2.807524170405758	2.587719213506096	1.5048078067259623	1.3855349456621968	4.129213170976809	0.6062533392706295	6.373984057507326	1000	0	{}	2.6121926048071256
mass_aware	3	mass_aware_scan_n3_n3	1	direct_qcd_neff	4.605579848629357	4.373932173194877	1.9800167494163483	2.677048813514057	6.685975570948473	1.14629594029359	9.049633399223284	1000	0	{}	4.3947056605836305
mass_aware	3	mass_aware_scan_n3_n3	1	minimum_support_margin	6.514333333333333	6.666666666666667	0.8656979134327206	5.666666666666667	7.333333333333333	4.666666666666667	8.0	1000	0	{}	10.333333333333334
mass_aware	3	mass_aware_scan_n3_n3	1	nominal_asimov_ZA_contribution	0.031149771165239544	0.030973214707677808	0.0035732019988041503	0.02780889045747887	0.03453653903928044	0.024960940784338415	0.03876554567459755	1000	0	{}	0.03067180457774419
mass_aware	3	mass_aware_scan_n3_n3	1	systematic_aware_ZA_standalone_contribution	1.0524246213652507e-05	1.1879628991114346e-05	8.569056191942945e-06	0.0	1.91689018810697e-05	0.0	2.4816036395030057e-05	1000	0	{}	2.4298656211860583e-06
mass_aware	3	mass_aware_scan_n3_n3	1	signal_rows	3207.927	3201.0	343.7595180897211	2862.0	3556.3199999999997	2548.975	3872.075	1000	0	{}	3189.0
mass_aware	3	mass_aware_scan_n3_n3	1	background_rows	4284.457	4277.0	586.5247526204129	3726.0	4862.48	3114.95	5426.1	1000	0	{}	4275.0
mass_aware	3	mass_aware_scan_n3_n3	1	background_sources	112.337	112.0	4.652426901744516	108.0	117.0	103.0	121.02499999999998	1000	0	{}	176.0
mass_aware	3	mass_aware_scan_n3_n3	1	transferred_rows	75.907	75.0	17.552619332892895	58.0	93.0	45.0	112.02499999999998	1000	0	{}	76.0
mass_aware	3	mass_aware_scan_n3_n3	1	transferred_sources	19.543	20.0	2.597093740298162	17.0	22.0	14.0	24.0	1000	0	{}	31.0
mass_aware	3	mass_aware_scan_n3_n3	1	direct_qcd_rows	11.375	11.0	4.264335770030259	7.0	16.0	4.0	21.0	1000	0	{}	11.0
mass_aware	3	mass_aware_scan_n3_n3	1	direct_qcd_sources	5.118	5.0	1.3769429806538729	4.0	7.0	2.0	8.0	1000	0	{}	8.0
mass_aware	3	mass_aware_scan_n3_n3	2	signal_yield	29.53981802946334	29.55048950399154	1.1753057967492078	28.386466303367616	30.67172802911699	27.255282727375576	31.831502925750367	1000	0	{}	29.568182599879833
mass_aware	3	mass_aware_scan_n3_n3	2	ordinary_background_yield	30122.139192976963	30114.50977905659	2415.332564073426	27690.92400893497	32523.563823389206	25479.126959310233	35119.968413501316	1000	0	{}	30261.05661268365
mass_aware	3	mass_aware_scan_n3_n3	2	transferred_qcd_yield	253972.44886111343	246874.0878400095	68100.49392502343	186343.0564096679	326660.84090336575	137355.64688876024	394984.6329563249	1000	0	{}	254703.2950694589
mass_aware	3	mass_aware_scan_n3_n3	2	background_yield	284094.58805409045	277654.6506235365	68162.50256182272	216266.07155240193	356116.415034868	166813.42342033552	424577.2683661055	1000	0	{}	284964.3516821426
mass_aware	3	mass_aware_scan_n3_n3	2	signal_over_background	0.00011047445473587415	0.00010634960082719732	2.9002949679112057e-05	8.239782712568434e-05	0.00013711094962986898	6.885884707314974e-05	0.00017836768819875945	1000	0	{}	0.00010376098773526953
mass_aware	3	mass_aware_scan_n3_n3	2	signal_over_sqrt_background	0.05668053123217069	0.056031685478375205	0.0075081968043291475	0.049048252791347245	0.06422673865893326	0.04479019740431153	0.07315191577437402	1000	0	{}	0.055389744827904215
mass_aware	3	mass_aware_scan_n3_n3	2	background_neff	18.038693724210727	17.896327704691924	4.044423263721584	13.992570604228941	22.16862167454826	10.908110143335588	26.57354769990242	1000	0	{}	17.09240411933778
mass_aware	3	mass_aware_scan_n3_n3	2	signal_neff	2275.8203079395685	2278.0859266284824	96.30331235032604	2176.0974644243224	2366.584941382417	2093.4316189668793	2474.1619049066894	1000	0	{}	2278.845407699232
mass_aware	3	mass_aware_scan_n3_n3	2	transferred_qcd_fraction	0.8874761567747985	0.8919847700814783	0.03013663259027846	0.8604606505786684	0.9163409008208482	0.8184137185491382	0.9328602462770045	1000	0	{}	0.8938075712486391
mass_aware	3	mass_aware_scan_n3_n3	2	direct_qcd_closure_yield	1005788.569964984	928945.2270198144	697968.4602198806	248357.2376171605	1670833.3789748794	31218.446990028213	2559612.167325435	1000	0	{}	1017347.4090740228
mass_aware	3	mass_aware_scan_n3_n3	2	direct_qcd_closure_ratio	4.30052266421104	3.7423256960804214	3.3188744090059634	0.9884135026119656	7.342486799169214	0.11802611420106629	12.285910465026957	1000	0	{}	3.9942451816203906
mass_aware	3	mass_aware_scan_n3_n3	2	direct_qcd_neff	2.7552095759144652	2.4640797922342714	1.5000437563940439	1.3912644712380169	3.937309485978124	1.0	6.999997242516018	996	4	"{""nonfinite metric"":4}"	1.908525066857833
mass_aware	3	mass_aware_scan_n3_n3	2	minimum_support_margin	5.0430012774743265	5.0	0.7283027203653377	4.333333333333333	5.666666666666667	3.6666666666666665	6.333333333333333	1000	0	{}	8.0
mass_aware	3	mass_aware_scan_n3_n3	2	nominal_asimov_ZA_contribution	0.056679451972726426	0.05603070251515209	0.007507761810759945	0.049047601873594984	0.06422526183850266	0.044789696987674925	0.07314986261479568	1000	0	{}	0.05538878698691978
mass_aware	3	mass_aware_scan_n3_n3	2	systematic_aware_ZA_standalone_contribution	4.77003528354382e-05	4.571951677567746e-05	1.4884293611667736e-05	3.37321007150215e-05	6.015083122604929e-05	2.676868574726125e-05	8.353149125227151e-05	1000	0	{}	4.305579921886194e-05
mass_aware	3	mass_aware_scan_n3_n3	2	signal_rows	3536.149	3524.0	228.4240318734816	3303.0	3765.3199999999997	3154.0	4042.0	1000	0	{}	3547.0
mass_aware	3	mass_aware_scan_n3_n3	2	background_rows	1789.483	1782.0	153.89925500694176	1635.0	1940.0	1503.975	2104.1	1000	0	{}	1795.0
mass_aware	3	mass_aware_scan_n3_n3	2	background_sources	95.178	95.0	4.519816892833684	91.0	100.0	86.975	104.0	1000	0	{}	149.0
mass_aware	3	mass_aware_scan_n3_n3	2	transferred_rows	42.605	42.0	11.377716265904482	31.0	54.0	22.975	67.0	1000	0	{}	42.0
mass_aware	3	mass_aware_scan_n3_n3	2	transferred_sources	15.149	15.0	2.1608952932681555	13.0	17.0	11.0	19.0	1000	0	{}	24.0
mass_aware	3	mass_aware_scan_n3_n3	2	direct_qcd_rows	6.833	6.0	3.371420691263177	3.0	10.0	1.0	14.0	1000	0	{}	7.0
mass_aware	3	mass_aware_scan_n3_n3	2	direct_qcd_sources	3.147	3.0	1.0670189921128534	2.0	4.0	1.0	5.0	1000	0	{}	5.0
mass_aware	4	mass_aware_scan_n4_n4	0	signal_yield	22.772369209757418	22.755844788468195	1.0415607972834677	21.74586254152334	23.830969309706088	20.737890481149858	24.797330631115358	1000	0	{}	22.813452955999725
mass_aware	4	mass_aware_scan_n4_n4	0	ordinary_background_yield	220178.17229625292	219779.5345710965	8268.442300465256	211725.97967471383	228726.4643731974	203744.10190365542	236562.2931270229	1000	0	{}	220145.26468265255
mass_aware	4	mass_aware_scan_n4_n4	0	transferred_qcd_yield	2878568.4779384136	2870267.669190857	290412.65880773833	2591317.647992658	3160242.088037015	2338964.362490692	3461346.1807020903	1000	0	{}	2878864.3064728263
mass_aware	4	mass_aware_scan_n4_n4	0	background_yield	3098746.6502346667	3091575.370260855	290624.50397755456	2808488.1451448305	3380503.011597412	2562936.640930469	3686342.3669323605	1000	0	{}	3099009.571155479
mass_aware	4	mass_aware_scan_n4_n4	0	signal_over_background	7.416069348910974e-06	7.314450399661361e-06	8.029419387121953e-07	6.670043719856935e-06	8.216135582624777e-06	6.060735120390049e-06	9.162282748809725e-06	1000	0	{}	7.36153033160644e-06
mass_aware	4	mass_aware_scan_n4_n4	0	signal_over_sqrt_background	0.012980944729973486	0.012933119988098003	0.000880341083465209	0.012119879840606685	0.01386816874595326	0.011403963445603738	0.01483883408765237	1000	0	{}	0.012959240946300387
mass_aware	4	mass_aware_scan_n4_n4	0	background_neff	160.74230615407924	159.27324815312	18.82533382960036	142.35516379490912	178.87150425872773	127.18113344999082	201.34829219052332	1000	0	{}	159.68928115419118
mass_aware	4	mass_aware_scan_n4_n4	0	signal_neff	1732.3808025834826	1734.0752704538636	83.77762547763176	1648.207784454916	1819.001841756524	1563.5449588416184	1891.4620432916665	1000	0	{}	1736.066376427761
mass_aware	4	mass_aware_scan_n4_n4	0	transferred_qcd_fraction	0.9283262783137726	0.9287705807590625	0.007183794259603372	0.921048727184455	0.9355850482485949	0.9140015514415442	0.9409069268774832	1000	0	{}	0.9289627025577173
mass_aware	4	mass_aware_scan_n4_n4	0	direct_qcd_closure_yield	6096495.33949975	5871806.419329225	2237120.120710306	3810718.8568552593	8400753.179753583	2316070.320913849	10712759.46682935	1000	0	{}	6105996.293919713
mass_aware	4	mass_aware_scan_n4_n4	0	direct_qcd_closure_ratio	2.114780935947477	2.067625073597185	0.7387007168336539	1.3465397935763916	2.859328167824859	0.8642429176724652	3.612958400405158	1000	0	{}	2.120973982758068
mass_aware	4	mass_aware_scan_n4_n4	0	direct_qcd_neff	7.705403344469412	7.35374815456785	2.5736486926604036	5.307833595322889	10.182542864824793	3.38834695405867	13.516946350533157	1000	0	{}	6.6902522081943365
mass_aware	4	mass_aware_scan_n4_n4	0	minimum_support_margin	15.709100000000001	15.7	0.5500270172634429	15.1	16.3	14.6	16.8	1000	0	{}	24.6
mass_aware	4	mass_aware_scan_n4_n4	0	nominal_asimov_ZA_contribution	0.01298092857305457	0.012933103947872466	0.0008803382931070007	0.01211986604923808	0.013868150072542593	0.011403951440583928	0.014838811069339245	1000	0	{}	0.012959225046328777
mass_aware	4	mass_aware_scan_n4_n4	0	systematic_aware_ZA_standalone_contribution	1.392716149705452e-06	0.0	1.5944718427104593e-06	0.0	3.2747476335337558e-06	0.0	3.8161741515843705e-06	1000	0	{}	0.0
mass_aware	4	mass_aware_scan_n4_n4	0	signal_rows	2590.479	2596.0	197.76688119677243	2387.84	2794.16	2176.925	2937.125	1000	0	{}	2601.0
mass_aware	4	mass_aware_scan_n4_n4	0	background_rows	15788.646	15709.5	2302.8755608005686	13525.52	18049.84	11423.025	20334.449999999997	1000	0	{}	15818.0
mass_aware	4	mass_aware_scan_n4_n4	0	background_sources	157.091	157.0	5.50027017263443	151.0	163.0	146.0	168.0	1000	0	{}	246.0
mass_aware	4	mass_aware_scan_n4_n4	0	transferred_rows	460.316	453.0	88.31779082481725	369.84000000000003	547.3199999999999	309.9	656.025	1000	0	{}	458.0
mass_aware	4	mass_aware_scan_n4_n4	0	transferred_sources	55.212	55.0	3.699559803914885	51.0	59.0	48.0	62.0	1000	0	{}	87.0
mass_aware	4	mass_aware_scan_n4_n4	0	direct_qcd_rows	38.664	38.0	12.018383649457425	27.0	50.0	18.0	65.02499999999998	1000	0	{}	38.0
mass_aware	4	mass_aware_scan_n4_n4	0	direct_qcd_sources	12.062	12.0	1.9697807076007308	10.0	14.0	8.0	16.0	1000	0	{}	19.0
mass_aware	4	mass_aware_scan_n4_n4	1	signal_yield	12.628430599656868	12.598915392796169	1.2037744458627462	11.379084963901745	13.770464358040075	10.344640668675867	15.057734787565433	1000	0	{}	12.617751840894034
mass_aware	4	mass_aware_scan_n4_n4	1	ordinary_background_yield	71704.59188677726	71713.80214341515	7354.0113404357	64676.7739190235	78830.75425940705	57529.75557327515	86286.93153346656	1000	0	{}	71507.90300086969
mass_aware	4	mass_aware_scan_n4_n4	1	transferred_qcd_yield	495315.35526974784	486596.49065451976	115468.97118850965	386799.62346807914	614951.1301855767	286477.1570396529	731882.1256330131	1000	0	{}	497810.4960043335
