variant	category_count	label	metric	bootstrap_mean	bootstrap_median	bootstrap_standard_deviation	bootstrap_p16	bootstrap_p84	bootstrap_p2p5	bootstrap_p97p5	valid_replicas	invalid_replicas	invalid_reason_counts_json	nominal_full_oof
mass_aware	2	mass_aware_scan_n2_n2	shared_qcd_relative_nonclosure	0.5358841083500593	0.56588578503339	0.1446936107684264	0.393427393215906	0.6679996398666762	0.14193914752112538	0.7231814246168814	1000	0	{}	0.5712839963098525
mass_aware	2	mass_aware_scan_n2_n2	shared_multijet_relative_nuisance	2.6116974727894258	2.6141487226610662	0.025901396098855427	2.5823114906515507	2.638137668715685	2.5561090649884464	2.6526473933121997	1000	0	{}	2.615322584866661
mass_aware	2	mass_aware_scan_n2_n2	minimum_support_margin	8.005066666666668	8.0	0.8987051177479987	7.0	9.0	6.333333333333333	9.666666666666666	1000	0	{}	12.0
mass_aware	3	mass_aware_scan_n3_n3	combined_nominal_asimov_ZA	0.06617584911348638	0.0657317483846909	0.006481618460486477	0.059611555749373636	0.07234717122217965	0.05588416029391238	0.08110134507970682	1000	0	{}	0.06462676561409443
mass_aware	3	mass_aware_scan_n3_n3	combined_systematic_aware_asimov_ZA	0.054016190204741465	0.05360534659212919	0.007805052007395756	0.04625899379642066	0.061463751744357614	0.041003941512604114	0.07180458413371221	1000	0	{}	0.05226173514574639
mass_aware	3	mass_aware_scan_n3_n3	signal_yield	79.20825058152904	79.22462810208417	1.0352155637052456	78.23479417001266	80.26143061795128	77.1377430357288	81.19150075210023	1000	0	{}	79.2373685205979
mass_aware	3	mass_aware_scan_n3_n3	background_yield	4148587.4361667787	4136040.6712317355	345815.5911786049	3789828.988718344	4504185.45143035	3499044.5336307795	4861733.238181421	1000	0	{}	4150611.8338975366
mass_aware	3	mass_aware_scan_n3_n3	signal_over_background	1.922666295357417e-05	1.912222885949979e-05	1.6373958629501239e-06	1.7586915060773124e-05	2.0899596447440883e-05	1.6279403360708656e-05	2.2716760170211328e-05	1000	0	{}	1.909052729852405e-05
mass_aware	3	mass_aware_scan_n3_n3	signal_over_sqrt_background	0.038990422837323103	0.03892788433531946	0.0017188665663925864	0.03730789770844271	0.040720107483866556	0.035768618103648335	0.04264137830667923	1000	0	{}	0.03889322751849844
mass_aware	3	mass_aware_scan_n3_n3	background_neff	218.95382917012705	217.98932457540343	23.751323389967418	195.768598742071	242.11034394987732	175.22076994446454	269.3949525253695	1000	0	{}	218.0042654728853
mass_aware	3	mass_aware_scan_n3_n3	signal_neff	6077.509209867344	6079.068521725641	73.01792232424549	6005.933811532066	6151.081428646862	5933.381878530051	6222.127041752478	1000	0	{}	6079.441177258959
mass_aware	3	mass_aware_scan_n3_n3	transferred_qcd_fraction	0.9144203691934031	0.91481672640617	0.00732654762387874	0.9071176088444595	0.921919837157307	0.8990273381986107	0.9275996662729175	1000	0	{}	0.9150823329517487
mass_aware	3	mass_aware_scan_n3_n3	direct_qcd_closure_ratio	2.343575581615348	2.3035412982783248	0.6644475241356129	1.6486104687346907	3.0120455614305777	1.152106588075326	3.612474433414841	1000	0	{}	2.332546467574243
mass_aware	3	mass_aware_scan_n3_n3	shared_qcd_relative_nonclosure	0.5358841083500593	0.56588578503339	0.1446936107684264	0.393427393215906	0.6679996398666762	0.1419391475211253	0.7231814246168814	1000	0	{}	0.5712839963098524
mass_aware	3	mass_aware_scan_n3_n3	shared_multijet_relative_nuisance	2.6116974727894258	2.6141487226610662	0.025901396098855424	2.5823114906515507	2.638137668715685	2.5561090649884464	2.6526473933121997	1000	0	{}	2.615322584866661
mass_aware	3	mass_aware_scan_n3_n3	minimum_support_margin	5.00933461080766	5.0	0.710903656465172	4.333333333333333	5.666666666666667	3.6666666666666665	6.333333333333333	1000	0	{}	8.0
mass_aware	4	mass_aware_scan_n4_n4	combined_nominal_asimov_ZA	0.07406388454906	0.07316384666810818	0.007828509808379264	0.06660698219445373	0.08185473823522382	0.06172949754277951	0.09272546278010993	1000	0	{}	0.07166792611086664
mass_aware	4	mass_aware_scan_n4_n4	combined_systematic_aware_asimov_ZA	0.06359953928602027	0.06256610304718968	0.00905498746644994	0.05486384443882835	0.07288703444840228	0.049163763563015536	0.08438133498090994	1000	0	{}	0.06087529276780739
mass_aware	4	mass_aware_scan_n4_n4	signal_yield	79.20825058152904	79.22462810208417	1.035215563705245	78.23479417001266	80.26143061795126	77.1377430357288	81.19150075210023	1000	0	{}	79.2373685205979
mass_aware	4	mass_aware_scan_n4_n4	background_yield	4148587.4361667787	4136040.6712317355	345815.5911786049	3789828.988718344	4504185.45143035	3499044.533630779	4861733.238181421	1000	0	{}	4150611.833897537
mass_aware	4	mass_aware_scan_n4_n4	signal_over_background	1.9226662953574167e-05	1.9122228859499793e-05	1.6373958629501239e-06	1.7586915060773127e-05	2.089959644744089e-05	1.627940336070866e-05	2.2716760170211328e-05	1000	0	{}	1.909052729852405e-05
mass_aware	4	mass_aware_scan_n4_n4	signal_over_sqrt_background	0.0389904228373231	0.03892788433531946	0.0017188665663925861	0.037307897708442714	0.040720107483866556	0.03576861810364833	0.04264137830667922	1000	0	{}	0.03889322751849844
mass_aware	4	mass_aware_scan_n4_n4	background_neff	218.95382917012705	217.98932457540337	23.751323389967418	195.768598742071	242.1103439498773	175.22076994446456	269.3949525253695	1000	0	{}	218.0042654728853
mass_aware	4	mass_aware_scan_n4_n4	signal_neff	6077.509209867343	6079.068521725643	73.01792232424538	6005.933811532064	6151.081428646863	5933.381878530053	6222.127041752477	1000	0	{}	6079.441177258959
mass_aware	4	mass_aware_scan_n4_n4	transferred_qcd_fraction	0.914420369193403	0.91481672640617	0.007326547623878739	0.9071176088444594	0.921919837157307	0.8990273381986107	0.9275996662729175	1000	0	{}	0.9150823329517485
mass_aware	4	mass_aware_scan_n4_n4	direct_qcd_closure_ratio	2.343575581615348	2.3035412982783243	0.6644475241356129	1.6486104687346907	3.0120455614305777	1.152106588075326	3.61247443341484	1000	0	{}	2.332546467574243
mass_aware	4	mass_aware_scan_n4_n4	shared_qcd_relative_nonclosure	0.5358841083500593	0.56588578503339	0.1446936107684264	0.393427393215906	0.6679996398666762	0.1419391475211253	0.7231814246168814	1000	0	{}	0.5712839963098524
mass_aware	4	mass_aware_scan_n4_n4	shared_multijet_relative_nuisance	2.6116974727894258	2.6141487226610662	0.025901396098855427	2.5823114906515507	2.638137668715685	2.5561090649884464	2.6526473933121997	1000	0	{}	2.615322584866661
mass_aware	4	mass_aware_scan_n4_n4	minimum_support_margin	3.6602900197913892	3.6666666666666665	0.6071147719932656	3.0	4.333333333333333	2.3333333333333335	4.666666666666667	1000	0	{}	5.9009586202089706
mass_aware	5	mass_aware_fixed5_n5	combined_nominal_asimov_ZA	0.07139799236789418	0.07052010619961674	0.007262035958981031	0.0642697641617063	0.07832178555512817	0.06006304090088006	0.08797685165732752	1000	0	{}	0.06903795216125722
mass_aware	5	mass_aware_fixed5_n5	combined_systematic_aware_asimov_ZA	0.06042376954110517	0.05945937238066163	0.008460908726826378	0.05218046574297945	0.0686325999091992	0.047207628738152256	0.07901895985436017	1000	0	{}	0.05767002251240743
mass_aware	5	mass_aware_fixed5_n5	signal_yield	79.20825058152904	79.22462810208415	1.035215563705245	78.23479417001266	80.26143061795128	77.1377430357288	81.19150075210024	1000	0	{}	79.2373685205979
mass_aware	5	mass_aware_fixed5_n5	background_yield	4148587.4361667787	4136040.6712317355	345815.59117860487	3789828.988718344	4504185.45143035	3499044.5336307795	4861733.238181419	1000	0	{}	4150611.833897537
mass_aware	5	mass_aware_fixed5_n5	signal_over_background	1.9226662953574164e-05	1.9122228859499793e-05	1.6373958629501239e-06	1.758691506077312e-05	2.0899596447440883e-05	1.6279403360708656e-05	2.2716760170211325e-05	1000	0	{}	1.909052729852405e-05
mass_aware	5	mass_aware_fixed5_n5	signal_over_sqrt_background	0.038990422837323103	0.03892788433531946	0.0017188665663925861	0.037307897708442714	0.040720107483866556	0.035768618103648335	0.04264137830667921	1000	0	{}	0.03889322751849844
mass_aware	5	mass_aware_fixed5_n5	background_neff	218.95382917012705	217.98932457540337	23.751323389967418	195.768598742071	242.11034394987726	175.22076994446456	269.3949525253695	1000	0	{}	218.0042654728853
mass_aware	5	mass_aware_fixed5_n5	signal_neff	6077.509209867343	6079.068521725642	73.01792232424535	6005.933811532064	6151.081428646862	5933.381878530053	6222.127041752477	1000	0	{}	6079.441177258959
mass_aware	5	mass_aware_fixed5_n5	transferred_qcd_fraction	0.9144203691934031	0.91481672640617	0.007326547623878745	0.9071176088444592	0.921919837157307	0.8990273381986107	0.9275996662729177	1000	0	{}	0.9150823329517485
mass_aware	5	mass_aware_fixed5_n5	direct_qcd_closure_ratio	2.343575581615348	2.3035412982783248	0.6644475241356129	1.6486104687346905	3.0120455614305777	1.152106588075326	3.612474433414841	1000	0	{}	2.332546467574243
mass_aware	5	mass_aware_fixed5_n5	shared_qcd_relative_nonclosure	0.5358841083500593	0.56588578503339	0.14469361076842638	0.3934273932159059	0.6679996398666762	0.14193914752112538	0.7231814246168814	1000	0	{}	0.5712839963098524
mass_aware	5	mass_aware_fixed5_n5	shared_multijet_relative_nuisance	2.6116974727894258	2.6141487226610662	0.025901396098855427	2.5823114906515507	2.638137668715685	2.5561090649884464	2.6526473933121997	1000	0	{}	2.615322584866661
mass_aware	5	mass_aware_fixed5_n5	minimum_support_margin	2.709827943484496	2.6666666666666665	0.5314807713515728	2.3255483929149485	3.3333333333333335	1.6666666666666667	3.6666666666666665	1000	0	{}	4.666666666666667
mass_aware	6	mass_aware_scan_n6_n6	combined_nominal_asimov_ZA	0.07055863040341628	0.06954408805977144	0.008017362481044281	0.06286836734905951	0.07762660485930162	0.05833623100663878	0.090870780506598	1000	0	{}	0.06704205574003064
mass_aware	6	mass_aware_scan_n6_n6	combined_systematic_aware_asimov_ZA	0.059417016934345826	0.058432258338233414	0.009532969521384155	0.050188074398698754	0.06805831822600418	0.043950749510183615	0.08313778187419421	1000	0	{}	0.05520192174016813
mass_aware	6	mass_aware_scan_n6_n6	signal_yield	79.20825058152904	79.22462810208417	1.035215563705245	78.23479417001266	80.26143061795126	77.1377430357288	81.19150075210024	1000	0	{}	79.2373685205979
mass_aware	6	mass_aware_scan_n6_n6	background_yield	4148587.4361667787	4136040.6712317355	345815.59117860487	3789828.988718344	4504185.451430349	3499044.533630779	4861733.238181421	1000	0	{}	4150611.833897537
mass_aware	6	mass_aware_scan_n6_n6	signal_over_background	1.9226662953574167e-05	1.9122228859499793e-05	1.6373958629501239e-06	1.7586915060773127e-05	2.089959644744089e-05	1.6279403360708656e-05	2.2716760170211328e-05	1000	0	{}	1.909052729852405e-05
mass_aware	6	mass_aware_scan_n6_n6	signal_over_sqrt_background	0.038990422837323103	0.038927884335319456	0.0017188665663925866	0.037307897708442714	0.040720107483866556	0.03576861810364832	0.04264137830667923	1000	0	{}	0.03889322751849844
mass_aware	6	mass_aware_scan_n6_n6	background_neff	218.95382917012705	217.98932457540343	23.751323389967418	195.768598742071	242.1103439498773	175.2207699444645	269.3949525253696	1000	0	{}	218.0042654728853
mass_aware	6	mass_aware_scan_n6_n6	signal_neff	6077.509209867343	6079.068521725641	73.01792232424529	6005.933811532066	6151.081428646863	5933.381878530053	6222.1270417524765	1000	0	{}	6079.441177258959
mass_aware	6	mass_aware_scan_n6_n6	transferred_qcd_fraction	0.914420369193403	0.9148167264061698	0.007326547623878745	0.9071176088444592	0.921919837157307	0.8990273381986107	0.9275996662729177	1000	0	{}	0.9150823329517486
mass_aware	6	mass_aware_scan_n6_n6	direct_qcd_closure_ratio	2.343575581615348	2.3035412982783243	0.664447524135613	1.6486104687346905	3.0120455614305777	1.1521065880753263	3.612474433414841	1000	0	{}	2.332546467574243
mass_aware	6	mass_aware_scan_n6_n6	shared_qcd_relative_nonclosure	0.5358841083500593	0.56588578503339	0.14469361076842638	0.393427393215906	0.6679996398666762	0.14193914752112538	0.7231814246168814	1000	0	{}	0.5712839963098524
mass_aware	6	mass_aware_scan_n6_n6	shared_multijet_relative_nuisance	2.6116974727894258	2.6141487226610662	0.025901396098855427	2.5823114906515507	2.638137668715685	2.5561090649884464	2.6526473933121997	1000	0	{}	2.615322584866661
mass_aware	6	mass_aware_scan_n6_n6	minimum_support_margin	1.8863937796779207	2.0	0.48173771511123814	1.3877707845200704	2.3333333333333335	1.0	2.8	1000	0	{}	2.3218939551356215
mass_aware	6	mass_aware_outer_selected	combined_nominal_asimov_ZA	0.07055863040341628	0.06954408805977144	0.008017362481044281	0.06286836734905951	0.07762660485930162	0.05833623100663878	0.090870780506598	1000	0	{}	0.06704205574003064
mass_aware	6	mass_aware_outer_selected	combined_systematic_aware_asimov_ZA	0.059417016934345826	0.058432258338233414	0.009532969521384155	0.050188074398698754	0.06805831822600418	0.043950749510183615	0.08313778187419421	1000	0	{}	0.05520192174016813
mass_aware	6	mass_aware_outer_selected	signal_yield	79.20825058152904	79.22462810208417	1.035215563705245	78.23479417001266	80.26143061795126	77.1377430357288	81.19150075210024	1000	0	{}	79.2373685205979
mass_aware	6	mass_aware_outer_selected	background_yield	4148587.4361667787	4136040.6712317355	345815.59117860487	3789828.988718344	4504185.451430349	3499044.533630779	4861733.238181421	1000	0	{}	4150611.833897537
mass_aware	6	mass_aware_outer_selected	signal_over_background	1.9226662953574167e-05	1.9122228859499793e-05	1.6373958629501239e-06	1.7586915060773127e-05	2.089959644744089e-05	1.6279403360708656e-05	2.2716760170211328e-05	1000	0	{}	1.909052729852405e-05
mass_aware	6	mass_aware_outer_selected	signal_over_sqrt_background	0.038990422837323103	0.038927884335319456	0.0017188665663925866	0.037307897708442714	0.040720107483866556	0.03576861810364832	0.04264137830667923	1000	0	{}	0.03889322751849844
mass_aware	6	mass_aware_outer_selected	background_neff	218.95382917012705	217.98932457540343	23.751323389967418	195.768598742071	242.1103439498773	175.2207699444645	269.3949525253696	1000	0	{}	218.0042654728853
mass_aware	6	mass_aware_outer_selected	signal_neff	6077.509209867343	6079.068521725641	73.01792232424529	6005.933811532066	6151.081428646863	5933.381878530053	6222.1270417524765	1000	0	{}	6079.441177258959
mass_aware	6	mass_aware_outer_selected	transferred_qcd_fraction	0.914420369193403	0.9148167264061698	0.007326547623878745	0.9071176088444592	0.921919837157307	0.8990273381986107	0.9275996662729177	1000	0	{}	0.9150823329517486
mass_aware	6	mass_aware_outer_selected	direct_qcd_closure_ratio	2.343575581615348	2.3035412982783243	0.664447524135613	1.6486104687346905	3.0120455614305777	1.1521065880753263	3.612474433414841	1000	0	{}	2.332546467574243
mass_aware	6	mass_aware_outer_selected	shared_qcd_relative_nonclosure	0.5358841083500593	0.56588578503339	0.14469361076842638	0.393427393215906	0.6679996398666762	0.14193914752112538	0.7231814246168814	1000	0	{}	0.5712839963098524
mass_aware	6	mass_aware_outer_selected	shared_multijet_relative_nuisance	2.6116974727894258	2.6141487226610662	0.025901396098855427	2.5823114906515507	2.638137668715685	2.5561090649884464	2.6526473933121997	1000	0	{}	2.615322584866661
mass_aware	6	mass_aware_outer_selected	minimum_support_margin	1.8863937796779207	2.0	0.48173771511123814	1.3877707845200704	2.3333333333333335	1.0	2.8	1000	0	{}	2.3218939551356215
mass_plane_blind	2	mass_plane_blind_scan_n2_n2	combined_nominal_asimov_ZA	0.06650376271033819	0.06597568410761992	0.005025811639910964	0.06160026938693938	0.07152618092505167	0.05772596300099764	0.07690019831038977	1000	0	{}	0.0658903580798102
mass_plane_blind	2	mass_plane_blind_scan_n2_n2	combined_systematic_aware_asimov_ZA	0.05513455470277265	0.0546350866618448	0.005876253908089224	0.04942344664277711	0.060853185802476964	0.04462066973097383	0.0669720192210017	1000	0	{}	0.05449442595570006
mass_plane_blind	2	mass_plane_blind_scan_n2_n2	signal_yield	79.20825058152906	79.22462810208418	1.035215563705245	78.23479417001269	80.26143061795128	77.13774303572883	81.19150075210024	1000	0	{}	79.2373685205979
mass_plane_blind	2	mass_plane_blind_scan_n2_n2	background_yield	4148587.4361667787	4136040.6712317355	345815.5911786049	3789828.9887183444	4504185.45143035	3499044.5336307795	4861733.238181419	1000	0	{}	4150611.8338975376
mass_plane_blind	2	mass_plane_blind_scan_n2_n2	signal_over_background	1.922666295357417e-05	1.9122228859499796e-05	1.6373958629501239e-06	1.7586915060773127e-05	2.089959644744089e-05	1.627940336070866e-05	2.2716760170211325e-05	1000	0	{}	1.9090527298524047e-05
mass_plane_blind	2	mass_plane_blind_scan_n2_n2	signal_over_sqrt_background	0.038990422837323103	0.038927884335319456	0.0017188665663925861	0.037307897708442714	0.040720107483866556	0.035768618103648335	0.04264137830667922	1000	0	{}	0.038893227518498434
mass_plane_blind	2	mass_plane_blind_scan_n2_n2	background_neff	218.95382917012705	217.9893245754035	23.751323389967418	195.76859874207105	242.1103439498773	175.22076994446454	269.3949525253696	1000	0	{}	218.0042654728853
mass_plane_blind	2	mass_plane_blind_scan_n2_n2	signal_neff	6077.509209867347	6079.068521725647	73.01792232424529	6005.933811532069	6151.081428646866	5933.381878530053	6222.127041752479	1000	0	{}	6079.441177258959
mass_plane_blind	2	mass_plane_blind_scan_n2_n2	transferred_qcd_fraction	0.914420369193403	0.91481672640617	0.0073265476238787396	0.9071176088444594	0.921919837157307	0.8990273381986108	0.9275996662729177	1000	0	{}	0.9150823329517486
mass_plane_blind	2	mass_plane_blind_scan_n2_n2	direct_qcd_closure_ratio	2.343575581615348	2.3035412982783248	0.6644475241356129	1.6486104687346907	3.012045561430578	1.1521065880753263	3.612474433414841	1000	0	{}	2.332546467574243
mass_plane_blind	2	mass_plane_blind_scan_n2_n2	shared_qcd_relative_nonclosure	0.5358841083500593	0.56588578503339	0.1446936107684264	0.393427393215906	0.6679996398666763	0.1419391475211252	0.7231814246168814	1000	0	{}	0.5712839963098525
mass_plane_blind	2	mass_plane_blind_scan_n2_n2	shared_multijet_relative_nuisance	2.6116974727894258	2.6141487226610662	0.02590139609885543	2.5823114906515507	2.638137668715685	2.5561090649884464	2.6526473933121997	1000	0	{}	2.615322584866661
mass_plane_blind	2	mass_plane_blind_scan_n2_n2	minimum_support_margin	8.25	8.333333333333334	0.9141493326233241	7.333333333333333	9.333333333333334	6.666666666666667	10.0	1000	0	{}	13.0
mass_plane_blind	3	mass_plane_blind_scan_n3_n3	combined_nominal_asimov_ZA	0.0674758753778851	0.06685372781481258	0.005415836480087789	0.06223142685754069	0.07273942151023802	0.05811285607309892	0.07892505056252123	1000	0	{}	0.06609800501388449
mass_plane_blind	3	mass_plane_blind_scan_n3_n3	combined_systematic_aware_asimov_ZA	0.05631047189711748	0.0556795806297886	0.006319262923995618	0.05015504731630289	0.06263321708936749	0.04527068419287066	0.06994022986553855	1000	0	{}	0.054697355162734704
mass_plane_blind	3	mass_plane_blind_scan_n3_n3	signal_yield	79.20825058152904	79.22462810208418	1.0352155637052447	78.23479417001268	80.26143061795126	77.1377430357288	81.19150075210023	1000	0	{}	79.2373685205979
mass_plane_blind	3	mass_plane_blind_scan_n3_n3	background_yield	4148587.4361667787	4136040.6712317355	345815.59117860487	3789828.9887183444	4504185.45143035	3499044.5336307795	4861733.238181419	1000	0	{}	4150611.8338975376
mass_plane_blind	3	mass_plane_blind_scan_n3_n3	signal_over_background	1.9226662953574164e-05	1.912222885949979e-05	1.6373958629501234e-06	1.7586915060773127e-05	2.0899596447440883e-05	1.6279403360708656e-05	2.2716760170211325e-05	1000	0	{}	1.9090527298524047e-05
mass_plane_blind	3	mass_plane_blind_scan_n3_n3	signal_over_sqrt_background	0.0389904228373231	0.03892788433531945	0.001718866566392586	0.0373078977084427	0.04072010748386654	0.03576861810364833	0.04264137830667921	1000	0	{}	0.038893227518498434
mass_plane_blind	3	mass_plane_blind_scan_n3_n3	background_neff	218.95382917012705	217.98932457540343	23.751323389967418	195.76859874207105	242.11034394987732	175.22076994446456	269.3949525253695	1000	0	{}	218.0042654728853
mass_plane_blind	3	mass_plane_blind_scan_n3_n3	signal_neff	6077.509209867343	6079.068521725644	73.01792232424518	6005.933811532064	6151.081428646863	5933.381878530053	6222.1270417524765	1000	0	{}	6079.441177258959
mass_plane_blind	3	mass_plane_blind_scan_n3_n3	transferred_qcd_fraction	0.914420369193403	0.91481672640617	0.0073265476238787396	0.9071176088444594	0.9219198371573067	0.8990273381986108	0.9275996662729177	1000	0	{}	0.9150823329517486
mass_plane_blind	3	mass_plane_blind_scan_n3_n3	direct_qcd_closure_ratio	2.343575581615348	2.3035412982783248	0.6644475241356129	1.6486104687346907	3.012045561430578	1.1521065880753263	3.612474433414841	1000	0	{}	2.332546467574243
mass_plane_blind	3	mass_plane_blind_scan_n3_n3	shared_qcd_relative_nonclosure	0.5358841083500593	0.56588578503339	0.1446936107684264	0.39342739321590603	0.6679996398666763	0.1419391475211252	0.7231814246168814	1000	0	{}	0.5712839963098525
mass_plane_blind	3	mass_plane_blind_scan_n3_n3	shared_multijet_relative_nuisance	2.6116974727894258	2.6141487226610662	0.02590139609885543	2.5823114906515507	2.638137668715685	2.5561090649884464	2.6526473933121997	1000	0	{}	2.615322584866661
mass_plane_blind	3	mass_plane_blind_scan_n3_n3	minimum_support_margin	3.1829333333333336	3.3333333333333335	0.6228670475426277	2.6666666666666665	3.6666666666666665	2.0	4.333333333333333	1000	0	{}	5.0
mass_plane_blind	4	mass_plane_blind_scan_n4_n4	combined_nominal_asimov_ZA	0.06842108801641675	0.06763463493278399	0.005861709794973037	0.06276201261369412	0.07439843228158118	0.05891323296453852	0.08189876132602994	1000	0	{}	0.06640260907089013
mass_plane_blind	4	mass_plane_blind_scan_n4_n4	combined_systematic_aware_asimov_ZA	0.05748496164893946	0.05672808830121532	0.0068296194627775735	0.050944805268287686	0.06422912716235767	0.046359876294972215	0.07314459874206952	1000	0	{}	0.055054014375560664
mass_plane_blind	4	mass_plane_blind_scan_n4_n4	signal_yield	79.20825058152904	79.22462810208415	1.0352155637052445	78.23479417001265	80.26143061795125	77.1377430357288	81.19150075210021	1000	0	{}	79.2373685205979
mass_plane_blind	4	mass_plane_blind_scan_n4_n4	background_yield	4148587.4361667787	4136040.6712317355	345815.59117860487	3789828.9887183444	4504185.451430351	3499044.5336307795	4861733.238181419	1000	0	{}	4150611.8338975376
mass_plane_blind	4	mass_plane_blind_scan_n4_n4	signal_over_background	1.9226662953574164e-05	1.912222885949979e-05	1.6373958629501236e-06	1.7586915060773127e-05	2.0899596447440883e-05	1.6279403360708652e-05	2.2716760170211318e-05	1000	0	{}	1.9090527298524047e-05
mass_plane_blind	4	mass_plane_blind_scan_n4_n4	signal_over_sqrt_background	0.0389904228373231	0.038927884335319456	0.0017188665663925861	0.0373078977084427	0.04072010748386655	0.03576861810364832	0.042641378306679203	1000	0	{}	0.038893227518498434
mass_plane_blind	4	mass_plane_blind_scan_n4_n4	background_neff	218.95382917012705	217.98932457540343	23.751323389967418	195.76859874207105	242.1103439498773	175.2207699444646	269.3949525253696	1000	0	{}	218.0042654728853
mass_plane_blind	4	mass_plane_blind_scan_n4_n4	signal_neff	6077.509209867342	6079.068521725643	73.01792232424516	6005.933811532064	6151.081428646862	5933.381878530051	6222.127041752474	1000	0	{}	6079.441177258959
mass_plane_blind	4	mass_plane_blind_scan_n4_n4	transferred_qcd_fraction	0.914420369193403	0.9148167264061698	0.007326547623878741	0.9071176088444595	0.9219198371573069	0.8990273381986107	0.9275996662729179	1000	0	{}	0.9150823329517485
mass_plane_blind	4	mass_plane_blind_scan_n4_n4	direct_qcd_closure_ratio	2.343575581615348	2.3035412982783248	0.6644475241356129	1.6486104687346905	3.012045561430578	1.1521065880753263	3.612474433414841	1000	0	{}	2.3325464675742436
mass_plane_blind	4	mass_plane_blind_scan_n4_n4	shared_qcd_relative_nonclosure	0.5358841083500593	0.56588578503339	0.1446936107684264	0.3934273932159059	0.6679996398666763	0.1419391475211252	0.7231814246168814	1000	0	{}	0.5712839963098525
mass_plane_blind	4	mass_plane_blind_scan_n4_n4	shared_multijet_relative_nuisance	2.6116974727894258	2.6141487226610662	0.025901396098855434	2.5823114906515507	2.638137668715685	2.5561090649884464	2.6526473933121997	1000	0	{}	2.615322584866661
mass_plane_blind	4	mass_plane_blind_scan_n4_n4	minimum_support_margin	2.2578666666666667	2.3333333333333335	0.5344273730466151	1.6666666666666667	2.6666666666666665	1.2	3.3333333333333335	1000	0	{}	3.2
mass_plane_blind	5	mass_plane_blind_fixed5_n5	combined_nominal_asimov_ZA	0.07033849124272487	0.0694707303352175	0.005972369578366304	0.064704755126638	0.07610449512375549	0.06047445279219901	0.08332802728856274	1000	0	{}	0.0674287068817139
mass_plane_blind	5	mass_plane_blind_fixed5_n5	combined_systematic_aware_asimov_ZA	0.0600185432876155	0.059307778103192876	0.00697247111462368	0.053271171473452936	0.06661265248604417	0.048499946588400115	0.07524492094035345	1000	0	{}	0.056439255767262685
mass_plane_blind	5	mass_plane_blind_fixed5_n5	signal_yield	79.20825058152904	79.22462810208417	1.0352155637052445	78.23479417001266	80.26143061795126	77.13774303572879	81.19150075210023	1000	0	{}	79.2373685205979
mass_plane_blind	5	mass_plane_blind_fixed5_n5	background_yield	4148587.4361667787	4136040.671231736	345815.59117860487	3789828.988718344	4504185.45143035	3499044.53363078	4861733.238181419	1000	0	{}	4150611.8338975376
