source_uid	source_fold	process_or_mode	rows	path	source_parquet_sha256	preserved_columns
5b34e7d7c8b92209ca4ab29d::background::117::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1146_seed1211146_bundle.tar.gz	2	qcd_hardqcd	575	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0105_57c1c0eca49ad0da.parquet	07c7f8c01d36819d177d6ce1b122ae6e7508300c6e7c22e34cf782f27803895c	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
5b5ad486c37751f1b6e55e38::background::77::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1097_seed1201097_bundle.tar.gz	3	qcd_hardqcd	130	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0106_cd19910dcbdcdfc2.parquet	e0b91ae88e82fcbb44050ebb456c8a8f4cd7456b7840b94f50ddf045fbcd31c7	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
5c4621b09ef7a6bc49957556::background::122::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1151_seed1221151_bundle.tar.gz	0	qcd_hardqcd	1444	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0107_a3035de53510bc4b.parquet	73d837a55dc2d1c9dea0505b79dfe98608f63635e17deacefd47a7f30ff291fb	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
5cccbd7357ae1fde4772487e::background::71::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1088_seed1201088_bundle.tar.gz	0	qcd_hardqcd	138	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0108_8fca74330342683c.parquet	127e1c7e70c93bfe2e65cf5c4d703466d2b60b252013f986702ea273c3f988dc	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
5d07a37aee258b91dbc13e21::background::187::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin06_pthat700to1000_shard1869_seed1261869_bundle.tar.gz	3	qcd_hardqcd	5891	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0109_b31d71bf7f680f3d.parquet	f2049ae1173c3154fb0016674988e77ac074976ae3855cbc62407df0db8903a1	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
5f4a77010b81f56c455a25c5::background::107::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1135_seed1211135_bundle.tar.gz	4	qcd_hardqcd	580	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0110_d271459b0024c226.parquet	cf72ff8bd9d4cd39205270c96b4036a307793e4f5d3ec9eee25bd296ae868906	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
5fad593f0101e0bee8ad1cf4::background::149::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1822_seed1201822_bundle.tar.gz	3	qcd_hardqcd	128	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0111_461f1ae9f1d21597.parquet	6bee45f185d1bf70483c68d36946114535858f4db70aa7bf7439820b7ce233b5	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
6313c1575ba1599e63fd3a9e::background::86::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1107_seed1211107_bundle.tar.gz	0	qcd_hardqcd	556	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0112_49ad2dbc25281454.parquet	aab83fa9f24818387bae71fb4a6b5f0be18ffd0e1bd1f457543d1008e73cd9fa	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
63e1239b3f2a4c8a53dbae19::background::129::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1162_seed1221162_bundle.tar.gz	4	qcd_hardqcd	1430	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0113_65c5b61a73025dd6.parquet	5e3dfdf4863ca6465776721e98fa30fc048ce8cee52b53e1973e920368bdf1d1	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
64e7772611d569e565da936f::background::56::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1066_seed1201066_bundle.tar.gz	0	qcd_hardqcd	138	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0114_4bb4bbfcf992de7e.parquet	60c10876a062e4069379b047d7ccac98535647fc8eba590421af8da84eddcead	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
66f7a8f538a41bb2bdcea168::background::70::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1086_seed1201086_bundle.tar.gz	0	qcd_hardqcd	109	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0115_cad83a6b51cf0b31.parquet	486526ae6c3bdffb64a1fff152232b70cefbc4de212d89607d52ca502a77b7dc	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
670bcfb31fc0bc05834f5639::background::132::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1167_seed1221167_bundle.tar.gz	2	qcd_hardqcd	1478	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0116_cefeb4f066ef5d20.parquet	8deb1cdfbd872e71fa436c1239d1a8ad85ee448c5cb8e44e72f9b2c33f95552e	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
67adedb754dee181165dd546::background::181::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin02_pthat100to200_shard1862_seed1221862_bundle.tar.gz	0	qcd_hardqcd	1306	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0117_82846d972c84301b.parquet	a0f2496d7529fc44447ce58a2cb52036ece9e25d5d82c399cd21aa998db68138	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
6898f98238d3c3fd31ffa828::background::52::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1059_seed1201059_bundle.tar.gz	1	qcd_hardqcd	136	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0118_7b19a5b038598919.parquet	fe101d6b4591fa6abac9fc109acec9742c80299aa92d0fbb2704d8d3d9fd131a	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
68a731c70386d8901f37ecd5::background::201::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9792_seed1209792_bundle.tar.gz	0	qcd_hardqcd	131	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0119_10c3076f592913ab.parquet	e5bed46eae7ccfc7c1c989ca835b1f9bcdd0cef57165a84094df5a5d27fbf324	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
6da028860451de9aba8f1b92::background::92::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1115_seed1211115_bundle.tar.gz	1	qcd_hardqcd	596	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0120_888bfdd64a23f81e.parquet	3e8e3732584a0204b9c42fc462efb52e6c173cd9f5e357a08f03647ffe351751	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
6f598d53ae37f540978d9afd::background::143::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin05_pthat500to700_shard1180_seed1251180_bundle.tar.gz	1	qcd_hardqcd	5482	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0121_fbb654d5f6bfe5b6.parquet	f1cd4197b40b1f28056d17aa06eb9eacc312bb5a574e60f3857f5b05e7eab6b2	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
701a4fd6225ecb01b2c72831::background::177::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1857_seed1211857_bundle.tar.gz	1	qcd_hardqcd	419	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0122_48fd2947374d05d7.parquet	21692e52090b0da429d9f3bea7da7ba2906a6da5a091880627584baa024c1d26	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
70ffb1b2cf387f87e7174ff2::background::99::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1125_seed1211125_bundle.tar.gz	1	qcd_hardqcd	583	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0123_05431552c30a78c7.parquet	d9539360fa388ae2894c81bb5d8e7581be1e805dd04895e897a67880e1a26b4b	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
73ec2f0e84fede5140d11b65::background::172::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1850_seed1211850_bundle.tar.gz	4	qcd_hardqcd	591	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0124_49bbebf40d605a65.parquet	898a846420469e0de16a401f74c57e8a70525e9ad7da95eff66d383ff3332259	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
7429c3d966fb7ecfabba6c41::background::185::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin05_pthat500to700_shard1867_seed1251867_bundle.tar.gz	0	qcd_hardqcd	5554	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0125_663476f0a5d7aa7d.parquet	d3b18d59cba687defe3f43c1e7f4b9bc29c06a5df73630b0e1f253f151cc2365	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
74375f832cd500bff96c6a50::background::61::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1072_seed1201072_bundle.tar.gz	1	qcd_hardqcd	148	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0126_08fdfecb67544f8c.parquet	136e1f31c79a499eee1bbce6245fd937f43aa9961b220ea31b4ed64e3ec14f70	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
762a3b5ceac5de930f6c8d22::background::35::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1034_seed1201034_bundle.tar.gz	4	qcd_hardqcd	143	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0127_7b9d881f36992c0f.parquet	f9b1e371ec2324318ef1d2c9afc367d23d4949bbc3af8aad828ba7fbc32c8e15	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
768ba5ade33b7e9a446dcd42::background::72::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1090_seed1201090_bundle.tar.gz	2	qcd_hardqcd	142	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0128_2cffa51c668a0f90.parquet	0f0ff8b735a8c558b0c7e071eac37e5bfc584a44fb9c75877ee8a25ebda20f27	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
76e146dba8c117d75731904b::background::119::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1148_seed1211148_bundle.tar.gz	1	qcd_hardqcd	596	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0129_004892b460ae719c.parquet	dec29cd0f1d4d347ea6e4492356785148ba68c5d0207b360857dd8564bf532e7	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
7a5430dd83c97c563fd3b214::background::57::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1067_seed1201067_bundle.tar.gz	3	qcd_hardqcd	120	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0130_86f34ac3bd59d56e.parquet	2f5f9dfd9f05d0c541c563e1a44160cd80109f470b5d59ea24c3d90c1f2841eb	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
7deeae1d1811de320a4ee017::background::95::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1120_seed1211120_bundle.tar.gz	4	qcd_hardqcd	558	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0131_ad09611981e58ca3.parquet	7b175950343af3b08e21542d482fa1a43a61098c7ef7846bbbddcb80bb8283dd	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
7e0cc4e9473e7528bf3f863c::background::202::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9794_seed1209794_bundle.tar.gz	2	qcd_hardqcd	129	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0132_469107e862ee82e8.parquet	16692a3ec3b82e4dfecde7931293fad8a0e3bdfc5e04a83345045993c7bd7dbd	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
7f3e4018480247a4a4f74d09::background::136::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1173_seed1221173_bundle.tar.gz	2	qcd_hardqcd	1484	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0133_47cae3e5e1056e07.parquet	ee5e13ea59e2d838a3a9b226165e1ff485b76a7c7e1d3327a593affc30606644	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
80c7d2da2e1ad4813c224b91::background::127::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1159_seed1221159_bundle.tar.gz	0	qcd_hardqcd	1496	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0134_0e0d65481cf4ce5e.parquet	08ff6740f8fe809b114e0e97ace2a40c963946c20bb3cfb86e4191aabfc9d083	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
80d4a63426959c0870cb3a41::background::126::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1157_seed1221157_bundle.tar.gz	0	qcd_hardqcd	1423	/uscms_data/d3/iturkmen/hh4b_delphes/common_table_scaleout/hh4b_train_common_table_full_scaleout_manifest_preflight_v2_20260805T221631Z/results/resolved/source_0135_57dea9f7e7019902.parquet	d48a367996f15ca0778606255c3e0892d134357c19a8ad2f51a1cef4435073dd	source_uid,source_fold,event_uid,sample_class,process_or_mode,physical_evaluation_eligible,n_selected_bjets,candidate_tagged_jet_count,resolved_selection_contribution_weight,mbb1,mbb2,r_hh_125_125,mhh,ht_candidate_jets,h1_pt,h2_pt,drbb1,drbb2
