event_uid	dataset_track	sample_group	process_family	canary_lane	source_endpoint	remote_path	remote_size_bytes	remote_adler32	entry_index	sampling_mode	selection_seed	selection_rank_within_group	target_valid_events_per_file	scan_limit_per_file	preprocessing_valid	preprocessing_failure_code	particle_count	used_particle_count	was_truncated	adapter_name	adapter_version	model_id	model_checkpoint_sha256	preprocessing_contract_sha256	score_contract_sha256	runtime_environment_id	model0_signal_probability	model0_qcd_probability	model0_ttbar_probability	model1_signal_probability	model1_qcd_probability	model1_ttbar_probability	model2_signal_probability	model2_qcd_probability	model2_ttbar_probability	ensemble_signal_probability	ensemble_qcd_probability	ensemble_ttbar_probability	ensemble_overall_top1_class	ensemble_signal_grid_top1_class	model_overall_top1_agreement	model_signal_grid_top1_agreement	raw_gen_weight_payload_json	physical_weight_status	physical_event_weight
96723783b972e55d74a72b714bd126bca18b180b8ce367753ef7eb56088d0cd3	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0037.root	1354590819	e98b74b9	0	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	4	64	2048	True		160	160	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.006886915030236196	0.034743450582027435	0.9583696722984314	0.0006935060462538445	0.0040685683488845825	0.9952378273010254	0.00014880429588082222	0.0006329500465653837	0.999218225479126	0.002576408457456954	0.013148322992492467	0.984275241692861	137	30	True	False	[813.982421875,0.08139824867248535]	blocked_pending_author_clarification	
ddcb0c9b9cb96477b9c467d10fb34731c1afb184abf4a448ff5d6aea88fe050d	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0037.root	1354590819	e98b74b9	1	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	4	64	2048	True		135	135	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	4.625650727088648e-05	0.00016665461589582264	0.9997871518135071	3.91691460864263e-05	0.00011566030298126861	0.9998451471328735	7.563538050409102e-05	0.0001623957941774279	0.9997619986534119	5.368701128713461e-05	0.00014823690435150638	0.9997980991999308	137	134	True	False	[813.982421875,0.08139824867248535]	blocked_pending_author_clarification	
27c461606e777a45897da465c646bce878ca07e288d97dcd8c94ac8367060259	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0037.root	1354590819	e98b74b9	2	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	4	64	2048	True		112	112	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	8.958674699546115e-06	3.59090641666171e-08	0.9999910593032837	9.301614811482728e-06	7.93419658862149e-08	0.9999905824661255	2.940476720385927e-06	6.817642450585026e-09	0.9999970197677612	7.066922077138257e-06	4.0689557501139006e-08	0.9999928871790568	137	122	True	False	[813.982421875,0.08139824867248535]	blocked_pending_author_clarification	
8b12e7345c3a8d64db340ac1cac970e59010b82228ea74def16cbeede21ee35c	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0037.root	1354590819	e98b74b9	3	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	4	64	2048	True		91	91	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	1.6074377642595074e-06	4.039981860159969e-08	0.9999983310699463	1.7902619198058257e-06	4.2601747907156096e-08	0.9999982118606567	1.1137898511973468e-06	2.121864284276853e-08	0.999998927116394	1.5038298450875602e-06	3.474006978384144e-08	0.9999984900156657	137	128	True	False	[813.982421875,0.08139824867248535]	blocked_pending_author_clarification	
506e6ef8489cf101001b27354c09e361eeb88422cb2885e8c40b0a9f6bf88cf3	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0037.root	1354590819	e98b74b9	4	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	4	64	2048	True		127	127	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.13605294712033356	0.2068859338760376	0.6570612192153931	0.18543239345308393	0.2250123769044876	0.5895552039146423	0.1452138812528574	0.2067306786775589	0.648055374622345	0.15556640727542495	0.21287632981936136	0.6315572659174601	137	13	True	False	[813.982421875,0.08139824867248535]	blocked_pending_author_clarification	
d264adfa813839c63b977de71483fb10328cdf91f3cd74612f54d7489f687b1f	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0037.root	1354590819	e98b74b9	5	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	4	64	2048	True		64	64	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	3.94748646674474e-12	2.4864105999805597e-13	1.0	1.2258718765478853e-12	1.554557874029923e-14	1.0	1.560397681814359e-11	2.8040280600910572e-12	1.0	6.9257783871454056e-12	1.0227382329431375e-12	1.0	137	114	True	False	[813.982421875,0.08139824867248535]	blocked_pending_author_clarification	
9a32464f2f77bde274021ef7e41fb08e198b9bdd39be5ab96e6b0d18c5f391a6	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0037.root	1354590819	e98b74b9	6	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	4	64	2048	True		121	121	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	8.047616672179908e-11	4.078988449091048e-12	1.0	3.823046026999316e-11	8.138643296622117e-13	1.0	1.2128285502142968e-10	1.8983654925808224e-11	1.0	7.99964940044073e-11	7.958835901520495e-12	1.0	137	114	True	False	[813.982421875,0.08139824867248535]	blocked_pending_author_clarification	
21bf2a7f05541195b047bac0648f753d79cdf64fa5d588e7cd54a84723f55fe1	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0037.root	1354590819	e98b74b9	7	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	4	64	2048	True		199	199	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.028539207014546264	0.013400117866694927	0.9580606818199158	0.031418356307995055	0.010396071709692478	0.9581855535507202	0.020413143884638885	0.01953238993883133	0.9600543975830078	0.026790235735726732	0.014442859838406244	0.9587668776512146	137	116	True	False	[813.982421875,0.08139824867248535]	blocked_pending_author_clarification	
e0cad3e1f362ca3b932bd031cec6ce068c1c615cfcfce8db491147f0696071b6	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0037.root	1354590819	e98b74b9	8	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	4	64	2048	True		213	213	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.30170523172682806	0.21693260967731476	0.48136210441589355	0.24462519912890457	0.08033986389636993	0.6750349402427673	0.17318090263620434	0.11966577172279358	0.7071532607078552	0.239837111163979	0.13897941509882608	0.621183435122172	137	87	True	False	[813.982421875,0.08139824867248535]	blocked_pending_author_clarification	
a7bbdfc2702cc0295b22d1ab39a241e0233ab6b12d0b8bea5f37edbe0e6423aa	Track B	TTbar_forInfer_ntuple	ttbar	ttbar	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/TTbar_forInfer_ntuple/selected_ntuples_0037.root	1354590819	e98b74b9	9	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	4	64	2048	True		181	181	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.10360640110411623	0.29888004064559937	0.5975135564804077	0.11663690763452905	0.2714022099971771	0.6119608879089355	0.10235760831528751	0.3770636320114136	0.5205786228179932	0.10753363901797758	0.31578196088473004	0.5766843557357788	137	77	True	True	[813.982421875,0.08139824867248535]	blocked_pending_author_clarification	
