outer_fold	inner_heldout_fold	inner_training_folds	category_id	structure_id	category_family_id	thresholds_json	training_metric_json	heldout_metric_json	heldout_support_pass	heldout_support_failures	optimizer_audit_json	selected_event_uid_sha256
0	1	2,3,4	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ge4tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets	"{""abs_mbb1_minus_125"":17.2302003327052,""abs_mbb2_minus_125"":654.4499179649249,""ht_candidate_jets"":141.23540687561032}"	"{""background_efficiency"":0.3256364116727081,""feasible"":true,""selected_background_neff"":367.7639008001139,""selected_background_rows"":1128,""selected_background_sumw2"":1522.8362631463024,""selected_background_weight"":748.3610120887865,""selected_signal_neff"":1895.419585483825,""selected_signal_rows"":1898,""selected_signal_sumw2"":82584.38613825734,""selected_signal_weight"":12511.277430446975,""signal_efficiency"":0.5862434257068104}"	"{""background_efficiency"":0.2955161809453967,""feasible"":true,""selected_background_neff"":101.52729218288658,""selected_background_rows"":383,""selected_background_sumw2"":808.9921117575961,""selected_background_weight"":286.59165812016215,""selected_signal_neff"":443.498513130006,""selected_signal_rows"":444,""selected_signal_sumw2"":19475.65364518846,""selected_signal_weight"":2938.9493758613917,""signal_efficiency"":0.5876327942802464}"	True		"{""algorithm"":""deterministic bounded quantile-product beam seeds plus exact empirical coordinate refinement"",""beam_seed_count"":8,""beam_width_limit"":16,""coordinate_passes_completed"":2,""exhaustive_cartesian_claim"":false,""fully_open_seed_included"":true,""grid_sizes"":{""abs_mbb1_minus_125"":8,""abs_mbb2_minus_125"":8,""ht_candidate_jets"":8},""max_coordinate_passes"":2,""refinement_starts_used"":4}"	6aed5f400526c0504c4b0797ce2894228dc82e7387f300e8ab06c0682b687495
0	2	1,3,4	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ge4tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets	"{""abs_mbb1_minus_125"":17.25394677272539,""abs_mbb2_minus_125"":654.4499179649249,""ht_candidate_jets"":141.2724285125732}"	"{""background_efficiency"":0.3128783075016767,""feasible"":true,""selected_background_neff"":380.83360806534597,""selected_background_rows"":1164,""selected_background_sumw2"":1509.9912909394805,""selected_background_weight"":758.3240939570178,""selected_signal_neff"":1878.9708570482273,""selected_signal_rows"":1881,""selected_signal_sumw2"":82100.44682849495,""selected_signal_weight"":12420.319921055961,""signal_efficiency"":0.586188320345339}"	"{""background_efficiency"":0.3309899949289392,""feasible"":true,""selected_background_neff"":94.63925419074539,""selected_background_rows"":351,""selected_background_sumw2"":825.0812706992217,""selected_background_weight"":279.4370700278094,""selected_signal_neff"":463.93812793318597,""selected_signal_rows"":465,""selected_signal_sumw2"":20145.803980093075,""selected_signal_weight"":3057.1893275087346,""signal_efficiency"":0.5931109672832512}"	True		"{""algorithm"":""deterministic bounded quantile-product beam seeds plus exact empirical coordinate refinement"",""beam_seed_count"":8,""beam_width_limit"":16,""coordinate_passes_completed"":2,""exhaustive_cartesian_claim"":false,""fully_open_seed_included"":true,""grid_sizes"":{""abs_mbb1_minus_125"":8,""abs_mbb2_minus_125"":8,""ht_candidate_jets"":8},""max_coordinate_passes"":2,""refinement_starts_used"":4}"	87625f858a0413ee1fd55b84e36b72e84db0e339e14646a8521e0385c08cbf41
0	3	1,2,4	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ge4tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets	"{""abs_mbb1_minus_125"":16.84415858144475,""abs_mbb2_minus_125"":654.4499179649249,""ht_candidate_jets"":155.28853988647458}"	"{""background_efficiency"":0.30436607588940023,""feasible"":true,""selected_background_neff"":302.99699728481426,""selected_background_rows"":1088,""selected_background_sumw2"":1938.1476076286658,""selected_background_weight"":766.3242821457716,""selected_signal_neff"":1587.9123038656346,""selected_signal_rows"":1590,""selected_signal_sumw2"":68429.76344256359,""selected_signal_weight"":10424.032968149206,""signal_efficiency"":0.586282536751445}"	"{""background_efficiency"":0.3239610086132184,""feasible"":false,""selected_background_neff"":161.25092938445988,""selected_background_rows"":386,""selected_background_sumw2"":366.2785252141898,""selected_background_weight"":243.02829589238664,""selected_signal_neff"":724.2195926370024,""selected_signal_rows"":725,""selected_signal_sumw2"":32451.805975437645,""selected_signal_weight"":4847.910240904475,""signal_efficiency"":0.5661532225929894}"	True		"{""algorithm"":""deterministic bounded quantile-product beam seeds plus exact empirical coordinate refinement"",""beam_seed_count"":8,""beam_width_limit"":16,""coordinate_passes_completed"":2,""exhaustive_cartesian_claim"":false,""fully_open_seed_included"":true,""grid_sizes"":{""abs_mbb1_minus_125"":8,""abs_mbb2_minus_125"":8,""ht_candidate_jets"":8},""max_coordinate_passes"":2,""refinement_starts_used"":4}"	fbd48f5ddcad7d3d23b87e64fbd3b7beb4b11ba17ed4ffd43c1acc2a902478be
0	4	1,2,3	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ge4tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets	"{""abs_mbb1_minus_125"":17.334554188954716,""abs_mbb2_minus_125"":411.59021783178156,""ht_candidate_jets"":141.2724285125732}"	"{""background_efficiency"":0.3189099559530182,""feasible"":true,""selected_background_neff"":332.63445559176347,""selected_background_rows"":1130,""selected_background_sumw2"":2010.3926153591888,""selected_background_weight"":817.7565977329106,""selected_signal_neff"":1650.5444659296788,""selected_signal_rows"":1653,""selected_signal_sumw2"":72911.75528218059,""selected_signal_weight"":10970.145586190833,""signal_efficiency"":0.586051841351078}"	"{""background_efficiency"":0.3137966579782277,""feasible"":true,""selected_background_neff"":149.7382009211148,""selected_background_rows"":385,""selected_background_sumw2"":325.66432459620734,""selected_background_weight"":220.82660634358817,""selected_signal_neff"":702.5525288529125,""selected_signal_rows"":703,""selected_signal_sumw2"":29760.044837572466,""selected_signal_weight"":4572.526080779922,""signal_efficiency"":0.5997506617040538}"	True		"{""algorithm"":""deterministic bounded quantile-product beam seeds plus exact empirical coordinate refinement"",""beam_seed_count"":8,""beam_width_limit"":16,""coordinate_passes_completed"":2,""exhaustive_cartesian_claim"":false,""fully_open_seed_included"":true,""grid_sizes"":{""abs_mbb1_minus_125"":8,""abs_mbb2_minus_125"":8,""ht_candidate_jets"":8},""max_coordinate_passes"":2,""refinement_starts_used"":4}"	3d1df71015bf1bb39adb4548e224a1e85f89e0576b7172b02bc14be45340e436
