selection_id	evaluation_role	scope	outer_fold	sqrt_s_tev	luminosity_fb_inverse	luminosity_pb_inverse_internal	yield_interpretation	signal_total_rows	signal_selected_rows	signal_negative_weight_rows	signal_selected_negative_weight_rows	signal_total_signed_yield	signal_selected_signed_yield	signal_total_sumw2	signal_selected_sumw2	signal_physical_efficiency	signal_raw_efficiency	signal_total_effective_events	signal_selected_effective_events	signal_finite_mc_relative_uncertainty	background_total_rows	background_selected_rows	background_negative_weight_rows	background_selected_negative_weight_rows	background_total_signed_yield	background_selected_signed_yield	background_total_sumw2	background_selected_sumw2	background_physical_efficiency	background_raw_efficiency	background_total_effective_events	background_selected_effective_events	background_finite_mc_relative_uncertainty	background_rejection	signal_over_background	asimov_significance_stat_only	systematics_included	official_cms_result	validation_payloads_opened	test_payloads_opened
historical_rhh125125_lt34	fixed_historical_comparator_on_category_matched_train_universe	ge4tag	3	13.0	138.0	138000.0	Run-2 expected-yield projection	1846	1086	0	0	19.07042212629741	11.429283705909787	0.2598989151566783	0.15633751227812195	0.5993199117574449	0.5882990249187432	1399.3171147172013	835.5545903646521	0.0345949402822389	4266	1204	0	0	1177423.6803655247	26695.764386670355	421781937990.89905	2895802.8806125727	0.022673031663829626	0.2822315986872949	3.286832361027775	246.10233001697327	0.06374441462173559	44.10526191763336	0.0004281309776473987	0.06994663853082342	False	False	0	0
historical_rhh125125_lt34	fixed_historical_comparator_on_category_matched_train_universe	combined	3	13.0	138.0	138000.0	Run-2 expected-yield projection	7279	4165	0	0	72.61835728485258	43.25197424492651	0.9825863704481202	0.5900802407672451	0.5956066187956638	0.5721939826899299	5366.882722325461	3170.3032008856735	0.017760271495391746	20376	8666	0	0	31667185.836527392	7835207.827368448	19666170679590.688	3798056538052.373	0.24742355913201197	0.42530427954456224	50.99165847502106	16.16365661832316	0.24873115821257902	4.041652312771289	5.520207657268132e-06	0.015451842611161825	False	False	0	0
historical_rhh125125_lt34	fixed_historical_comparator_on_category_matched_train_universe	exact3tag	4	13.0	138.0	138000.0	Run-2 expected-yield projection	5373	3036	0	0	53.94901064475096	31.297319811441	0.7310634470459894	0.42638471246431364	0.5801277806099325	0.5650474595198214	3981.1807871230644	2297.2733279258896	0.02086381219801798	16301	7889	1	1	38306802.77669568	9640717.433869455	19147972283519.348	5156711546995.774	0.2516711585163792	0.4839580393840869	76.63532813005273	18.023779649622238	0.235546722345037	3.973439014208369	3.2463683357722187e-06	0.010079807442197797	False	False	0	0
historical_rhh125125_lt34	fixed_historical_comparator_on_category_matched_train_universe	ge4tag	4	13.0	138.0	138000.0	Run-2 expected-yield projection	1837	1118	0	0	17.85190249837576	11.133777899697002	0.24023361511106864	0.15061980195323205	0.6236745859837627	0.6086009798584648	1326.5854683332834	823.0060636932167	0.03485768030694648	4241	1386	0	0	4765398.716250088	1373100.0248034368	2340661741884.6685	744935557230.231	0.2881395884296403	0.32680971468993164	9.701967831777775	2.530962121240902	0.6285751059567826	3.4705401137344447	8.10849734074605e-06	0.009501471701023606	False	False	0	0
historical_rhh125125_lt34	fixed_historical_comparator_on_category_matched_train_universe	combined	4	13.0	138.0	138000.0	Run-2 expected-yield projection	7210	4154	0	0	71.80091314312672	42.431097711138	0.971297062157058	0.5770045144175457	0.5909548479774425	0.5761442441054092	5307.7182347672	3120.2495092946424	0.017902156039282795	20542	9275	1	1	43072201.492945775	11013817.458672892	21488634025404.016	5901647104226.006	0.25570593275750486	0.451513971375718	86.33468927134561	20.554291517380843	0.22057116860645012	3.910742270295058	3.852533226590331e-06	0.012785421535646584	False	False	0	0
historical_rhh125125_lt34	fixed_historical_comparator_on_category_matched_train_universe	exact3tag	pooled	13.0	138.0	138000.0	Run-2 expected-yield projection	27676	15422	0	0	233.62584936620615	136.84117856357693	3.040840964608016	1.8034834841480714	0.5857279018345259	0.5572337042925278	17949.323271865713	10382.96625129023	0.009813846906288136	81002	38008	2	1	166275898.12377232	47183286.17464262	144409476709488.1	40432426114040.94	0.2837650357451106	0.46922298214858893	191.45332374887406	55.061313609007236	0.13476487595325345	3.524042337965277	2.900204493113888e-06	0.019921521458710217	False	False	0	0
historical_rhh125125_lt34	fixed_historical_comparator_on_category_matched_train_universe	ge4tag	pooled	13.0	138.0	138000.0	Run-2 expected-yield projection	9337	5477	0	0	79.2373685205979	47.88325924201004	1.0327529105067936	0.6287870964810958	0.6043014821922399	0.5865909821141694	6079.441177258959	3646.3956217754103	0.01656029644534283	21368	6323	0	0	9211825.27867382	1470056.8034396332	6800874306537.926	744954190979.6759	0.1595836611060072	0.2959097716211157	12.477472915980407	2.9009394557498522	0.5871251275469059	6.266305667318451	3.25723870873377e-05	0.03949246917105729	False	False	0	0
historical_rhh125125_lt34	fixed_historical_comparator_on_category_matched_train_universe	combined	pooled	13.0	138.0	138000.0	Run-2 expected-yield projection	37013	20899	0	0	312.8632178868041	184.724437805587	4.073593875114809	2.4322705806291673	0.5904319435607848	0.5646394510037014	24028.755960294922	14029.326422129969	0.008442704519050652	102370	44331	2	1	175487723.40244615	48653342.97808226	151210351016026.0	41177380305020.62	0.27724641949172424	0.43304679105206606	203.66291631522995	57.48660467004717	0.13189145844012334	3.606899601564917	3.7967470783827355e-06	0.02648303384974075	False	False	0	0
fixed_nominal_deployment_cut	secondary_fixed_frozen_deployment_selection_train_diagnostic	exact3tag	0	13.0	138.0	138000.0	Run-2 expected-yield projection	5405	3197	0	0	54.1614917640692	33.1680827403442	0.7335798599699261	0.4524614100489766	0.6123923411272794	0.5914893617021276	3998.8382317769688	2431.415559950706	0.020280114570482146	16005	7924	1	0	29804053.907410175	10544224.612719305	23107202262838.92	7891543374390.1	0.35378491279998986	0.4950952827241487	38.44176457244022	14.08858412212278	0.2664196940694545	2.8265761591855783	3.1456161034671193e-06	0.01021439894389919	False	False	0	0
fixed_nominal_deployment_cut	secondary_fixed_frozen_deployment_selection_train_diagnostic	ge4tag	0	13.0	138.0	138000.0	Run-2 expected-yield projection	1834	1065	0	0	18.47947620006338	10.929824587886351	0.2505953254362041	0.14876539969164226	0.5914574888139342	0.5806979280261723	1362.7191171035824	803.0164659899505	0.035288871854289194	4361	1185	0	0	525078.5564721678	19097.655195324092	205862359562.0135	6204131.689842794	0.0363710438370118	0.27172666819536806	1.3392807264692899	58.786700894276294	0.13042488301480568	27.494399239165713	0.000572312384745664	0.07908274775519915	False	False	0	0
fixed_nominal_deployment_cut	secondary_fixed_frozen_deployment_selection_train_diagnostic	combined	0	13.0	138.0	138000.0	Run-2 expected-yield projection	7239	4262	0	0	72.64096796413259	44.09790732823055	0.9841751854061302	0.6012268097406188	0.6070666259569181	0.5887553529493024	5361.555854091816	3234.42900287191	0.017583332500758875	20366	9109	1	0	30329132.463882342	10563322.267914629	23313064622400.934	7891549578521.789	0.3482896281485807	0.447265049592458	39.456686236259785	14.139653590913946	0.2659381327699793	2.871173641649182	4.1746248206565594e-06	0.013568049318550454	False	False	0	0
fixed_nominal_deployment_cut	secondary_fixed_frozen_deployment_selection_train_diagnostic	exact3tag	1	13.0	138.0	138000.0	Run-2 expected-yield projection	5750	3265	0	0	36.06719549015676	21.906565082118775	0.42762423067765104	0.26619637087096626	0.6073819930939011	0.5678260869565217	3042.0226385762903	1802.7954029836378	0.02355194502957273	15827	7660	0	0	55881415.580051094	17638588.73517887	78465452673582.3	23141658083955.492	0.3156431982277057	0.4839830669109749	39.79754784849074	13.444145248368507	0.27273030744886745	3.1681341641919296	1.2419681308418819e-06	0.005216056405163309	False	False	0	0
fixed_nominal_deployment_cut	secondary_fixed_frozen_deployment_selection_train_diagnostic	ge4tag	1	13.0	138.0	138000.0	Run-2 expected-yield projection	1911	1105	0	0	11.612878134358706	7.065424714698213	0.13599229545540276	0.08438028319228177	0.6084128872233605	0.5782312925170068	991.6660213128919	591.6100836650724	0.0411132885351941	4240	1155	0	0	1973111.9877702089	25290.087777401786	3590915111173.7	2734969.143654697	0.012817360562479691	0.27240566037735847	1.0841723615710903	233.85585218486776	0.06539218947629893	78.0191830545287	0.0002793752547198193	0.044426580275698103	False	False	0	0
fixed_nominal_deployment_cut	secondary_fixed_frozen_deployment_selection_train_diagnostic	combined	1	13.0	138.0	138000.0	Run-2 expected-yield projection	7661	4370	0	0	47.68007362451547	28.971989796816988	0.5636165261330538	0.350576654063248	0.6076330759254653	0.5704216159770265	4033.5748073904665	2394.2729302089656	0.02043681305704041	20067	8815	0	0	57854527.5678213	17663878.82295627	82056367784756.0	23141660818924.637	0.30531541031511117	0.43927841730203815	40.79081795182275	13.482723539743846	0.272339844560286	3.275301429979954	1.640182775663322e-06	0.006893426771474275	False	False	0	0
fixed_nominal_deployment_cut	secondary_fixed_frozen_deployment_selection_train_diagnostic	exact3tag	2	13.0	138.0	138000.0	Run-2 expected-yield projection	5715	3311	0	0	35.90021630867406	21.878929983584825	0.4258859716230072	0.2644210056173651	0.6094372745686919	0.5793525809273841	3026.2220802859665	1810.3235637765486	0.0235029240855485	16759	8530	0	0	11793863.70345349	3856371.3060964798	4444460747947.732	1707092875627.004	0.32698116605902894	0.5089802494182231	31.296309933632802	8.711652343474299	0.3388049385630391	3.0582801206950037	5.67345005108734e-06	0.011141309693448464	False	False	0	0
fixed_nominal_deployment_cut	secondary_fixed_frozen_deployment_selection_train_diagnostic	ge4tag	2	13.0	138.0	138000.0	Run-2 expected-yield projection	1909	1094	0	0	12.222689561502637	7.282292459265297	0.14603275934743992	0.08824052105893523	0.5958011469261291	0.573074908328968	1023.0179911990039	600.9912773163777	0.04079114683700876	4260	1381	0	0	770812.3378158313	25520.79346877034	241653155926.64523	6760535.693337482	0.03310895819478693	0.32417840375586854	2.4586960507540994	96.34013173209019	0.10188174670550215	30.20330612992383	0.00028534741555651864	0.04558273479854233	False	False	0	0
fixed_nominal_deployment_cut	secondary_fixed_frozen_deployment_selection_train_diagnostic	combined	2	13.0	138.0	138000.0	Run-2 expected-yield projection	7624	4405	0	0	48.122905870176695	29.16122244285012	0.5719187309704471	0.35266152667630035	0.6059738479118374	0.5777806925498427	4049.2013007868286	2411.311782081424	0.02036447957340361	21019	9911	0	0	12564676.041269321	3881892.09956525	4686113903874.378	1707099636162.6973	0.3089528203365512	0.4715257624054427	33.68912648314478	8.827303312266025	0.3365781935921381	3.23674015634708	7.512115662904699e-06	0.014800740769468768	False	False	0	0
