fpr,tpr
0.0,0.0
0.0010657940639243286,0.0
0.0010657940639243286,0.00972173236727465
0.0010657940639243286,0.010264512942268534
0.0011000417837342437,0.010264512942268534
0.001824398432355157,0.010264512942268534
0.001824398432355157,0.01080729351726242
0.0018619292118340184,0.01080729351726242
0.00210338142804099,0.01080729351726242
0.002137629147850905,0.01080729351726242
0.002379081364057876,0.01080729351726242
0.0024133290838677913,0.01080729351726242
0.0024133290838677913,0.011350074092256303
0.0026547813000747625,0.011350074092256303
0.0026547813000747625,0.011892854667250189
0.002689029019884678,0.011892854667250189
0.002726559799363539,0.011892854667250189
0.0027608075191734543,0.011892854667250189
0.0030022597353804256,0.011892854667250189
0.00303126475445173,0.011892854667250189
0.003065512474261645,0.011892854667250189
0.003065512474261645,0.02161458703452484
0.0035484169066755875,0.02161458703452484
0.0035826646264855025,0.02161458703452484
0.003620195405964364,0.02161458703452484
0.003620195405964364,0.022157367609518724
0.003649200425035668,0.022157367609518724
0.003649200425035668,0.022700148184512613
0.0038906526412426394,0.022700148184512613
0.004132104857449611,0.022700148184512613
0.004132104857449611,0.0232429287595065
0.004166352577259526,0.0232429287595065
0.004166352577259526,0.023785709334500384
0.004649257009673469,0.023785709334500384
0.004683504729483383,0.023785709334500384
0.005749298793407713,0.023785709334500384
0.006473655442028627,0.023785709334500384
0.006507903161838542,0.023785709334500384
0.006507903161838542,0.024328489909494273
0.006990807594252485,0.024328489909494273
0.0070250553140624,0.024328489909494273
0.007054060333133705,0.024328489909494273
0.0070915911126125655,0.024328489909494273
0.007333043328819538,0.024328489909494273
0.007333043328819538,0.03405022227676892
0.007333043328819538,0.05349368701131823
0.008057399977440453,0.05349368701131823
0.008298852193647423,0.05349368701131823
0.008298852193647423,0.06321541937859287
0.008298852193647423,0.06375819995358677
0.008298852193647423,0.07347993232086142
0.008540304409854394,0.07347993232086142
0.00857455212966431,0.07347993232086142
0.01280702154841175,0.07347993232086142
0.012841269268221666,0.07347993232086142
0.013907063332145994,0.07347993232086142
0.013936068351217298,0.07347993232086142
0.01397359913069616,0.07347993232086142
0.015039393194620488,0.07347993232086142
0.015522297627034429,0.07347993232086142
0.015522297627034429,0.08320166468813607
0.0157637498432414,0.08320166468813607
0.01624665427565534,0.08320166468813607
0.016275659294726647,0.08320166468813607
0.01635072085368437,0.08320166468813607
0.01659217306989134,0.08320166468813607
0.016621178088962647,0.08320166468813607
0.01668967352858247,0.08320166468813607
0.017172577960996416,0.08320166468813607
0.017201582980067718,0.08320166468813607
