fpr,tpr
0.0,0.0
0.0,0.0005427805749938848
3.879606788388222e-05,0.0005427805749938848
8.131120981094774e-05,0.0005427805749938848
8.131120981094774e-05,0.010264512942268534
0.00011416830789249168,0.010264512942268534
0.00011416830789249168,0.019986245309543182
0.00011416830789249168,0.02970797767681783
0.0001529643757763739,0.02970797767681783
0.0001529643757763739,0.03942971004409248
0.00019547951770343942,0.03942971004409248
0.00019547951770343942,0.039972490619086365
0.00019547951770343942,0.059415955353635676
0.00027307165347120385,0.059415955353635676
0.00027307165347120385,0.06913768772091032
0.0003118677213550861,0.06913768772091032
0.00038945985712285055,0.06913768772091032
0.00043197499904991605,0.06913768772091032
0.0004707710669337983,0.06913768772091032
0.0005036281650153422,0.06913768772091032
0.0005424242328992244,0.06913768772091032
0.0005424242328992244,0.06968046829590421
0.0005849393748262899,0.06968046829590421
0.0008584582141146059,0.06968046829590421
0.0008972542819984881,0.06968046829590421
0.0009397694239255538,0.06968046829590421
0.0009397694239255538,0.0702232488708981
0.0010949536954610827,0.0702232488708981
0.0011374688373881482,0.0702232488708981
0.00117626490527203,0.0702232488708981
0.0012187800471990958,0.0702232488708981
0.001257576115082978,0.0702232488708981
0.0015310949543712938,0.0702232488708981
0.0015310949543712938,0.07994498123817276
0.0020781326329479257,0.07994498123817276
0.00215572476871569,0.07994498123817276
0.00215572476871569,0.08048776181316664
0.00215572476871569,0.09020949418044129
0.00215572476871569,0.09993122654771594
0.0021982399106427555,0.09993122654771594
0.00227583204641052,0.09993122654771594
0.0025493508856988365,0.09993122654771594
0.0025918660276259015,0.09993122654771594
0.002630662095509784,0.09993122654771594
0.002630662095509784,0.10047400712270982
0.002630662095509784,0.11019573948998446
0.002630662095509784,0.11073852006497834
0.003177699774086416,0.11073852006497834
0.003177699774086416,0.12046025243225297
0.0032164958419702984,0.12046025243225297
0.003301526125824429,0.12046025243225297
0.003575044965112745,0.12046025243225297
0.0036526371008805095,0.12046025243225297
0.0036526371008805095,0.1301819847995276
0.0036526371008805095,0.1307247653745215
0.0036526371008805095,0.14044649774179613
0.003926155940168825,0.14044649774179613
0.004042544143820472,0.14044649774179613
0.004075401241902017,0.14044649774179613
0.004191789445553664,0.14044649774179613
0.004465308284841979,0.14044649774179613
0.004507823426769046,0.14044649774179613
0.004540680524850589,0.14044649774179613
0.0048141993641389064,0.14044649774179613
0.004852995432022788,0.14044649774179613
0.005126514271311104,0.14044649774179613
0.005126514271311104,0.1501682301090708
0.005126514271311104,0.15071101068406467
0.005204106407078868,0.15071101068406467
0.005289136690933,0.15071101068406467
0.005289136690933,0.15179657183405243
0.005562655530221316,0.15179657183405243
0.005605170672148382,0.15179657183405243
0.006152208350725015,0.15179657183405243
0.006191004418608897,0.15179657183405243
0.006191004418608897,0.16151830420132707
0.006464523257897214,0.16151830420132707
0.006580911461548859,0.16151830420132707
0.006580911461548859,0.16206108477632095
0.0066197075294327406,0.16206108477632095
0.006704737813286872,0.16206108477632095
0.006704737813286872,0.16260386535131482
0.006978256652575189,0.16260386535131482
0.007017052720459071,0.16260386535131482
0.007017052720459071,0.1631466459263087
0.007049909818540615,0.1631466459263087
0.0071275019543083785,0.1631466459263087
0.007401020793596695,0.1631466459263087
0.007401020793596695,0.16423220707629643
0.007433877891678239,0.16423220707629643
0.007433877891678239,0.1739539394435711
0.007472673959562121,0.1739539394435711
0.007746192798850437,0.1739539394435711
0.007746192798850437,0.18367567181084574
0.007784988866734319,0.18367567181084574
0.008879064223887585,0.18367567181084574
0.008917860291771468,0.18367567181084574
0.008995452427539232,0.18367567181084574
0.009037967569466298,0.18367567181084574
0.009858524087331245,0.18367567181084574
0.009891381185412789,0.18367567181084574
0.009933896327339854,0.18367567181084574
0.01020741516662817,0.18367567181084574
0.010285007302395937,0.18367567181084574
0.010558526141684252,0.18367567181084574
0.010558526141684252,0.18421845238583962
0.010597322209568135,0.18421845238583962
0.01087084104885645,0.18421845238583962
0.010948433184624216,0.18421845238583962
0.010990948326551281,0.18421845238583962
0.011264467165839597,0.18421845238583962
0.011264467165839597,0.1847612329608335
0.011264467165839597,0.19448296532810813
0.011342059301607362,0.19448296532810813
0.011342059301607362,0.195025745903102
0.011615578140895678,0.195025745903102
0.011615578140895678,0.20474747827037665
0.011654374208779562,0.20474747827037665
0.011927893048067876,0.20474747827037665
0.011927893048067876,0.20529025884537053
0.012474930726644507,0.20529025884537053
0.01251372679452839,0.20529025884537053
0.01251372679452839,0.2058330394203644
0.012591318930296157,0.2058330394203644
0.0126241760283777,0.2058330394203644
0.012897694867666015,0.2058330394203644
0.012897694867666015,0.21555477178763904
0.013171213706954331,0.21555477178763904
0.013171213706954331,0.22527650415491368
0.013210009774838214,0.22527650415491368
0.013242866872919758,0.22527650415491368
0.013242866872919758,0.23499823652218835
0.013242866872919758,0.23554101709718223
0.013281662940803641,0.23554101709718223
0.013324178082730707,0.23554101709718223
0.01336297415061459,0.23554101709718223
0.013428688346777677,0.23554101709718223
0.01346748441466156,0.23554101709718223
0.013741003253949877,0.23554101709718223
0.013779799321833758,0.23554101709718223
0.013812656419915303,0.23554101709718223
0.013890248555683068,0.23554101709718223
0.013923105653764612,0.23554101709718223
0.013923105653764612,0.24526274946445686
0.014196624493052928,0.24526274946445686
0.014229481591134472,0.24526274946445686
0.014503000430422788,0.24526274946445686
0.014541796498306671,0.24526274946445686
0.014541796498306671,0.24580553003945074
0.014580592566190553,0.24580553003945074
0.014854111405478869,0.24580553003945074
0.014892907473362752,0.24580553003945074
0.014925764571444296,0.24580553003945074
0.015053309997225494,0.24580553003945074
0.015092106065109375,0.24580553003945074
0.015365624904397692,0.24580553003945074
0.015398482002479235,0.24580553003945074
0.015398482002479235,0.25552726240672535
0.015945519681055866,0.25552726240672535
0.016061907884707516,0.25552726240672535
0.016061907884707516,0.26524899477400005
0.016335426723995832,0.26524899477400005
0.016377941865922896,0.26524899477400005
0.01692497954449953,0.26524899477400005
0.01692497954449953,0.2749707271412747
0.01719849838378784,0.2749707271412747
0.01724101352571491,0.2749707271412747
0.01778805120429154,0.2749707271412747
0.01782684727217542,0.2749707271412747
0.01810036611146374,0.2749707271412747
0.01813916217934762,0.2749707271412747
0.01813916217934762,0.27551350771626854
0.018412681018635937,0.27551350771626854
0.018455196160563,0.27551350771626854
0.018455196160563,0.27605628829126244
0.018493992228446884,0.27605628829126244
0.0187675110677352,0.27605628829126244
