execute_relative_path	return_path	expected	found	bytes	sha256	outcome	explanation
output/lhe/ttbar_100k_shard003_unweighted_events.lhe.gz	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/lhe/ttbar_100k_shard003_unweighted_events.lhe.gz	True	True	10809673	bb58ad5878433b641af8eeb475e826ed45da0fbec9580aef2cf427a9128c85ff	transferred_and_retained
output/hepmc/ttbar_100k_shard003_pythia8.hepmc	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/hepmc/ttbar_100k_shard003_pythia8.hepmc	True	True	2785462016	1cc9fd2458b61701f9913511bc25d07d8837056c946421defd790f8dc2fac54b	transferred_and_retained
output/root/ttbar_100k_shard003_pythia8_delphes.root	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/root/ttbar_100k_shard003_pythia8_delphes.root	True	True	913864894	127c87510087d164038b7629ea9d5210008cc4cb1473aa9b069a5cd4b859629e	transferred_and_retained
output/parquet/ttbar_100k_shard003_pythia8_delphes_canonical72.parquet	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/parquet/ttbar_100k_shard003_pythia8_delphes_canonical72.parquet	True	False	0		b_ran_and_failed_before_parquet_write	packaged isolated Parquet writer was absent
output/logs/ttbar_100k_shard003_converter_ldd.log	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_converter_ldd.log	True	True	744	f5439761c86a578c0ddf19c8eebcdaee40c12754b12f588af6968c476f67a63c	transferred_and_retained
output/logs/ttbar_100k_shard003_delphes_ldd.log	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_delphes_ldd.log	True	True	3930	36cb32ceb3ea26db490b7c3e4bfeda2016304cc267f140a271f3fb04a074cb04	transferred_and_retained
output/logs/ttbar_100k_shard003_generate_events.log	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_generate_events.log	True	True	4861	40ac178334c6cec6b5a418394e2f758cd1a528df53b5655bc8b84d1c1d04e1d2	transferred_and_retained
output/logs/ttbar_100k_shard003_lhe_to_hepmc3.log	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_lhe_to_hepmc3.log	True	True	68823	4e281f5c875f5e32daeda99c9fe00937ffb0fc989106019ff41da7f67bbe6b34	transferred_and_retained
output/logs/ttbar_100k_shard003_pythia8_delphes.log	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_pythia8_delphes.log	True	True	8261	b0734ef9c369b1eae80cfdfc5ed01cbfb050b44d4057b69e195c6843216da744	transferred_and_retained
output/logs/ttbar_100k_shard003_canonical72.log	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/logs/ttbar_100k_shard003_canonical72.log	True	True	103	0b029f6547f0fc8eb7aa8dc9d7f131c41c8ef7fbe2e184836c6ead943d1cf797	transferred_and_retained
output/receipts/ttbar_100k_shard003_receipt.json	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/receipts/ttbar_100k_shard003_receipt.json	True	False	0		not_reached_after_canonical_failure	strict shell exit skipped receipt generation
output/receipts/ttbar_100k_shard003_final_status.txt	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/receipts/ttbar_100k_shard003_final_status.txt	True	True	109	f570e93335b0949ade5fbcc3bd53fcec0a2e816c79dc5f3c8ed1d69591044cee	transferred_and_retained
output/checksums/ttbar_100k_shard003_SHA256SUMS	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar8_exact_regeneration_20260727_v1/members/ttbar_100k_shard003/checksums/ttbar_100k_shard003_SHA256SUMS	True	False	0		not_reached_after_canonical_failure	strict shell exit skipped checksum generation
