replica	category_id	outer_fold	job_index	rank	selected_as_fold_winner	structure_id	category_family_id	feasibility_class	pooled_inner_oof_feasible	pooled_signal_efficiency	pooled_background_efficiency	signal_efficiency_overshoot_above_target	infeasible_negative_signal_efficiency_sort_value	cut_count	ranking_key_json	all_inner_support_pass	pooled_support_pass	refit_thresholds_json	canonical_payload_sha256	structure_result_sha256	inner_crossfit_sha256	execution_provenance_sha256	bundle_sha256	outer_fold_used_for_selection
87	exact3tag	1	871	1	True	asymmetric_rectangular_mass__category__plus_max_drbb	exact3tag::asymmetric_rectangular_mass__category__plus_max_drbb	0	True	0.5876097403502829	0.44585679024363434	0.0016527403502829552	-0.5876097403502829	3	"[0,0.44585679024363434,0.0016527403502829552,3,""asymmetric_rectangular_mass__category__plus_max_drbb""]"	True	True	"{""abs_mbb1_minus_125"":30.976002515314608,""abs_mbb2_minus_125"":117.83920989527077,""max_drbb"":3.0064368085868547}"	8c35d92ad41b10510a30a5293f6213c979454870db2febad85a56a069ed9fb98	fb8da46477e18e3ed0edec1d5f5aa8ac8dd00e7fb4b3e6cd7a33fbe4632fa21e	f8fa35ad373dc4a3e12096b092b64d149257868fb974f070d0c00cb1259d6f77	e8f3041909805c22177828ec63fbf1fcffd125619792d835697380c248c67936	edb1a202f5b4f2eee43eb34d68bd7a392736e64603af41606566a9afce9e333c	False
87	exact3tag	2	872	1	True	radial_mass__category__plus_ht_candidate_jets	exact3tag::radial_mass__category__plus_ht_candidate_jets	0	True	0.586490530282508	0.44383989438265176	0.0005335302825080213	-0.586490530282508	2	"[0,0.44383989438265176,0.0005335302825080213,2,""radial_mass__category__plus_ht_candidate_jets""]"	True	True	"{""ht_candidate_jets"":177.9761924743652,""r_hh_125_125"":37.46016261574005}"	9f81ea9a5a84e087989d05997a27b5fa2717f52973ae76676dfad889346c88d1	10cc078cdf5b01ee2610bf9217805eb56cd6ed5b9a519ca9a159b2775ac1b5cf	d1e2bb1c92d31f840687c53c5ca2f1d0904fa511397f690d27b125ebded34274	e8f3041909805c22177828ec63fbf1fcffd125619792d835697380c248c67936	dd2a78540741121f8b580bd7965bc66fee39c7a1f40f564d16d81b26d8dbc393	False
87	exact3tag	3	873	1	True	radial_mass__category__plus_ht_candidate_jets	exact3tag::radial_mass__category__plus_ht_candidate_jets	1	False	0.5855013164275024	0.4363352114632837	-0.0004556835724975894	-0.5855013164275024	2	"[1,-0.5855013164275024,0.4363352114632837,2,""radial_mass__category__plus_ht_candidate_jets""]"	True	True	"{""ht_candidate_jets"":184.63222885131833,""r_hh_125_125"":37.15949167155091}"	c32378bc3c21de3c25df7be97a2901a4ca51fe6ba63f657352b4356ca17de58d	189b48be147515272eca3f6d605ad6e6f05aa5fdb6cace6bbdf766dc0a4adc26	2c3674df64f9f76aa9755ebda19878205b8a8bc237067a44c78db26783f5f10b	e8f3041909805c22177828ec63fbf1fcffd125619792d835697380c248c67936	10af2714dd5ad341bf3c66a7e1404b24989a2bba96fa4f7c8fe9929e46f60404	False
87	exact3tag	4	874	1	True	asymmetric_rectangular_mass__category__plus_max_drbb	exact3tag::asymmetric_rectangular_mass__category__plus_max_drbb	0	True	0.5891175443494963	0.4466831919643942	0.003160544349496308	-0.5891175443494963	3	"[0,0.4466831919643942,0.003160544349496308,3,""asymmetric_rectangular_mass__category__plus_max_drbb""]"	True	True	"{""abs_mbb1_minus_125"":19.167803639784214,""abs_mbb2_minus_125"":677.6710257917994,""max_drbb"":4.8368026200013245}"	c266cfa37d5f3e248a2c0cd0cb840d4106a5d7b7fc9e24129b7835646b3907ac	f505742409c46a2c45fc731306d082a860f049ae669b12a1be758eb5284a0177	ddf854990b8cb8840bc40af527d3648d17fc75441c7233514948d0eac16d9236	e8f3041909805c22177828ec63fbf1fcffd125619792d835697380c248c67936	f17e33ac896e992ea31742481c09ddee63b29ffaa241224f96b974fb118bc8fe	False
87	ge4tag	0	875	1	True	asymmetric_rectangular_mass__category__mass_only	ge4tag::asymmetric_rectangular_mass__category__mass_only	1	False	0.5859165913995027	0.29328125728011073	-4.040860049725481e-05	-0.5859165913995027	2	"[1,-0.5859165913995027,0.29328125728011073,2,""asymmetric_rectangular_mass__category__mass_only""]"	True	True	"{""abs_mbb1_minus_125"":22.576609446793444,""abs_mbb2_minus_125"":41.83944227889328}"	b9d58b1200f8e21859236ea4522140ffb340e0abf05720cd44a2a88c31741f86	b30aca56c9f6bdf4c3551b04fba95a5257dbd99a7e3b96728c4010bd57990a7d	75a0cb18f6c6c0f877e43c58e24b13b488ccdef6f42f4063b450d452c97889dc	bba06879102028e968ce99ef2610cb0c462820125489532cf23d031eb41b8a70	14c946ea67342bb2f06e3b8fb6217de24bf0bbef0399579693312274200cb5ef	False
87	ge4tag	1	876	1	True	symmetric_rectangular_mass__category__plus_ht_candidate_jets	ge4tag::symmetric_rectangular_mass__category__plus_ht_candidate_jets	0	True	0.5862780264997451	0.2855918102801983	0.0003210264997451917	-0.5862780264997451	2	"[0,0.2855918102801983,0.0003210264997451917,2,""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	True	True	"{""ht_candidate_jets"":193.6536712646484,""max_abs_mbb_minus_125"":31.376795022956262}"	388133ea0631cd576e524165c2f53eb7d76ecf4886d8a47eacd4657bd4e5ea05	b40ced785c41016efc514ce6082b67d8766bb3cd932bd49bb64fb3fca92e6d2a	6d498d6c795cc47509b989569cce35b3e63289c6eb3bbaf4354b9e988ef169be	bba06879102028e968ce99ef2610cb0c462820125489532cf23d031eb41b8a70	3837b3be77de0fc39a83128eac075e8565a1af8ed54a46c66ab9b3fdfe965e43	False
87	ge4tag	2	877	1	True	radial_mass__category__plus_max_drbb	ge4tag::radial_mass__category__plus_max_drbb	0	True	0.5872078246504345	0.281226618518215	0.0012508246504345788	-0.5872078246504345	2	"[0,0.281226618518215,0.0012508246504345788,2,""radial_mass__category__plus_max_drbb""]"	True	True	"{""max_drbb"":3.2434803051688577,""r_hh_125_125"":35.85205033308966}"	185c8ef2e27165ad83dddda6e697188e19974a5d919cc04e49846f3dade15187	4b2be919b4aa3b3ceb97c58c155c3b12b9bbadc3887957cb0d759660e5c0a09b	8714ed7e894c1760ca712e106b3d2ed84b4f178846326dc1dccbe6c57fc3ad4c	bba06879102028e968ce99ef2610cb0c462820125489532cf23d031eb41b8a70	6015a3cd359f341d01ac4772a685c0602dacf80200628218764cff66edd2c40b	False
87	ge4tag	3	878	1	True	radial_mass__category__mass_only	ge4tag::radial_mass__category__mass_only	1	False	0.5855108210191611	0.28672551102777116	-0.00044617898083887386	-0.5855108210191611	1	"[1,-0.5855108210191611,0.28672551102777116,1,""radial_mass__category__mass_only""]"	True	True	"{""r_hh_125_125"":33.58315722152152}"	f35644f7ff488b22ec1e90ba3283cb771e1fc5eeb805adeb68a41a68b1477e5e	48ee5a598878b24ff4f23b8f7c18b7fd738a170ffa831f2aa8fc86ad9d88585a	ab63b53d80f9c2264b1b993267fa28606e988b5fbe30238aecd5393a085bf1b9	bba06879102028e968ce99ef2610cb0c462820125489532cf23d031eb41b8a70	995db496c64b1ebedf78824a5d976c54f2b00acb91cefa81e18a4cd7686dbc87	False
87	ge4tag	4	879	1	True	radial_mass__category__plus_ht_candidate_jets	ge4tag::radial_mass__category__plus_ht_candidate_jets	0	True	0.5872050802812343	0.28116052587580787	0.0012480802812343539	-0.5872050802812343	2	"[0,0.28116052587580787,0.0012480802812343539,2,""radial_mass__category__plus_ht_candidate_jets""]"	True	True	"{""ht_candidate_jets"":194.51889038085935,""r_hh_125_125"":35.172993477940935}"	9893b946e23af29f0a7fe7dbbffc6d96f6be9c01fd1393a50721c3944d27c8dc	afbf6985c1945b6a01bcc73ed972c009cf3a1e7adc5b34eaac581ae398107665	a56b961226278c5256a6ded8e09ced238d69911fad01bb7bb376431d7cb5374c	bba06879102028e968ce99ef2610cb0c462820125489532cf23d031eb41b8a70	b18597f20f260ada2da43266baee9729b3bd05fbff90be713b2391686d2f41e9	False
88	exact3tag	0	880	1	True	radial_mass__category__plus_h2_pt_and_max_drbb	exact3tag::radial_mass__category__plus_h2_pt_and_max_drbb	0	True	0.5871667893396225	0.4633888374679208	0.001209789339622569	-0.5871667893396225	3	"[0,0.4633888374679208,0.001209789339622569,3,""radial_mass__category__plus_h2_pt_and_max_drbb""]"	True	True	"{""h2_pt"":0.8790869583452621,""max_drbb"":4.218799037125796,""r_hh_125_125"":36.615107690749156}"	9212f895bfb17d82b6f4651bbe59c1f86dce3b0f159307b8e1ccebe23ca5869c	1f311658a42a55b28a2c59acf281170e252704ba9e8a825ca23ff60152afd998	0b566bafdb0698908a96e6e20e7692e49ac162448ff96a59ffd8e788785c69c9	ffd804be9eeb02cf0eba9e1c5be68ad7e9f5c281b0026c0a361d6f0303461633	bab7a1cd74cedb43808f2902ed4719f6ea5f5a9e898804775c3d7c87fd3fad2c	False
