event_uid	dataset_track	sample_group	process_family	canary_lane	source_endpoint	remote_path	remote_size_bytes	remote_adler32	entry_index	sampling_mode	selection_seed	selection_rank_within_group	target_valid_events_per_file	scan_limit_per_file	preprocessing_valid	preprocessing_failure_code	particle_count	used_particle_count	was_truncated	adapter_name	adapter_version	model_id	model_checkpoint_sha256	preprocessing_contract_sha256	score_contract_sha256	runtime_environment_id	model0_signal_probability	model0_qcd_probability	model0_ttbar_probability	model1_signal_probability	model1_qcd_probability	model1_ttbar_probability	model2_signal_probability	model2_qcd_probability	model2_ttbar_probability	ensemble_signal_probability	ensemble_qcd_probability	ensemble_ttbar_probability	ensemble_overall_top1_class	ensemble_signal_grid_top1_class	model_overall_top1_agreement	model_signal_grid_top1_agreement	raw_gen_weight_payload_json	physical_weight_status	physical_event_weight
13f6c328c1310173fdb72c1c6adde1746a2bbff597e528b9dc844ffb4bd202cc	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id2500-2999.root	1749925223	cc5209ec	10	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	7	64	2048	True		172	172	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.5226385301793925	0.4619995057582855	0.015362006612122059	0.45299716549925506	0.5366771221160889	0.01032569631934166	0.5712184305302799	0.4068130850791931	0.021968398243188858	0.5156180420696426	0.4684965709845225	0.015885367058217525	136	15	True	False	[1247.1405029296875,0.12471404671669006]	blocked_pending_author_clarification	
b4a548fe4036936cb65ef62c013e26018cc2fd8b9db50bff226368483bffe174	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id2500-2999.root	1749925223	cc5209ec	11	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	7	64	2048	True		157	157	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.10705348241526735	0.8927805423736572	0.00016595701163168997	0.07874531472225499	0.9207918643951416	0.0004628349852282554	0.15606529950400727	0.8435519337654114	0.00038284200127236545	0.11395469888050987	0.8857081135114034	0.00033721133271077025	136	59	True	False	[1247.1405029296875,0.12471404671669006]	blocked_pending_author_clarification	
e3033992495764d6b7d26898b14a328bb12603971707b8347bdbba15afdc5041	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id2500-2999.root	1749925223	cc5209ec	12	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	7	64	2048	True		166	166	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.2174704431927239	0.7753210663795471	0.0072085559368133545	0.20273527085737442	0.7842318415641785	0.013032839633524418	0.1918908780789934	0.7990577220916748	0.00905127264559269	0.2040321973763639	0.7862035433451334	0.009764222738643488	136	90	True	False	[1247.1405029296875,0.12471404671669006]	blocked_pending_author_clarification	
54af79aa681493faa55e59b046fe5bf1040ab61af462806356afa4bd2c24d666	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id2500-2999.root	1749925223	cc5209ec	13	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	7	64	2048	True		107	107	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.12700438553838467	0.6404690146446228	0.23252663016319275	0.13648842732709454	0.6399136185646057	0.22359789907932281	0.4593164791294839	0.34040236473083496	0.2002810537815094	0.2409364306649877	0.5402616659800211	0.21880186100800833	136	73	True	False	[1247.1405029296875,0.12471404671669006]	blocked_pending_author_clarification	
2d1d62cb3ee13cd4280987a99401d785e8a54fbce93bcd0fb309b1b2c8c5cb01	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id2500-2999.root	1749925223	cc5209ec	14	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	7	64	2048	True		181	181	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.20169454978895374	0.12178697437047958	0.6765184998512268	0.16858494313783012	0.12180936336517334	0.7096057534217834	0.16927001977455802	0.12269574403762817	0.7080342173576355	0.17984983756711398	0.1220973605910937	0.6980528235435486	137	15	True	True	[1247.1405029296875,0.12471404671669006]	blocked_pending_author_clarification	
1c0b04c4f35fde588c6feea485c66b39ab289e3d82c69002b4aecfe827d13f4d	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id2500-2999.root	1749925223	cc5209ec	15	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	7	64	2048	True		152	152	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.9457614941366046	0.05248911678791046	0.0017493115738034248	0.8855982029199367	0.11286991089582443	0.001531896647065878	0.897497883928736	0.10028429329395294	0.0022177204955369234	0.9096191936617591	0.08854777365922928	0.0018329762388020754	136	6	False	True	[1247.1405029296875,0.12471404671669006]	blocked_pending_author_clarification	
3b09ad95800e70a801cd5375bd82eac5725b193d00a265ecf2b59146fcda0251	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id2500-2999.root	1749925223	cc5209ec	16	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	7	64	2048	True		186	186	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.12285982277990115	0.8743630647659302	0.0027769887819886208	0.09422225944467755	0.9034444093704224	0.0023334224242717028	0.04433202737027386	0.9540631771087646	0.001604773453436792	0.08713803653161752	0.9106235504150391	0.0022383948865657053	136	59	True	True	[1247.1405029296875,0.12471404671669006]	blocked_pending_author_clarification	
1ee5be7f616687f705b84b9b060e7218a0d1a52cc5468ab65cef8c001cdc3d9e	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id2500-2999.root	1749925223	cc5209ec	17	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	7	64	2048	True		127	127	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.023600543427164666	0.9758973717689514	0.000502033275552094	0.017233548860303927	0.9823732376098633	0.0003932253457605839	0.02489580719065998	0.9743236303329468	0.0007805228815414011	0.021909966492709522	0.9775314132372538	0.000558593834284693	136	132	True	False	[1247.1405029296875,0.12471404671669006]	blocked_pending_author_clarification	
7008f85b9037256cd6767b9d5cd51b63a0bbcefad30b71e28b4f66c53550eae1	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id2500-2999.root	1749925223	cc5209ec	18	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	7	64	2048	True		101	101	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.18910605712744655	0.7985712289810181	0.012322742491960526	0.12308222233878041	0.8705689907073975	0.0063486541621387005	0.3445063899616798	0.6493794322013855	0.00611417880281806	0.21889822314263557	0.772839883963267	0.008261858485639095	136	117	True	False	[1247.1405029296875,0.12471404671669006]	blocked_pending_author_clarification	
aaf3fe6d5724ec59db3405e7f581d625b1bcfedab56f03a5c6beeb2004924098	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id2500-2999.root	1749925223	cc5209ec	19	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	7	64	2048	True		124	124	False	released_sophon_ensemble	40J7I_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.07244470853993334	0.9253680109977722	0.0021873763762414455	0.07935718144562998	0.91905677318573	0.001586093450896442	0.1418378023263358	0.8541167974472046	0.004045318812131882	0.0978798974372997	0.899513860543569	0.00260626287975659	136	32	True	True	[1247.1405029296875,0.12471404671669006]	blocked_pending_author_clarification	
