seed,working_point,qcd_threshold,top_threshold,sample,group,rows,xsec_pb,expected_events_450fb
13,loose_best_sqrtB,0.8,0.5,ggF_HH4b_SMnorm,signal,66,0.00020473775229357797,92.13198853211009
13,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht100to200_20000,background,2,0.057710993462278135,25969.947058025162
13,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht200to400_combined120k,background,81,0.2413738371422278,108618.2267140025
13,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht400to600_20000,background,34,0.0470487217210768,21171.92477448456
13,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht600plus_20000,background,28,0.00717471805835372,3228.623126259174
13,loose_best_sqrtB,0.8,0.5,ttbar_200k,background,29,0.2073645003318787,93314.02514934541
13,nominal_balanced,0.825,0.525,VBF_HH4b_SMnorm,signal,67,1.0961576706827307e-05,4.932709518072288
13,nominal_balanced,0.825,0.525,Zbbbb_100k,background,36,0.007360996752868218,3312.448538790698
13,nominal_balanced,0.825,0.525,ggF_HH4b_SMnorm,signal,57,0.00017681896788990825,79.56853555045872
13,nominal_balanced,0.825,0.525,qcd_bbbb_iht200to400_combined120k,background,53,0.15793596751281566,71071.18538076704
13,nominal_balanced,0.825,0.525,qcd_bbbb_iht400to600_20000,background,26,0.03597843425729402,16190.29541578231
13,nominal_balanced,0.825,0.525,qcd_bbbb_iht600plus_20000,background,21,0.005381038543765291,2421.4673446943807
13,nominal_balanced,0.825,0.525,ttbar_200k,background,24,0.1716120002746582,77225.40012359619
13,higher_purity,0.875,0.75,VBF_HH4b_SMnorm,signal,31,5.071774297188757e-06,2.2822984337349403
13,higher_purity,0.875,0.75,Zbbbb_100k,background,8,0.0016357770561929374,736.0996752868218
13,higher_purity,0.875,0.75,ggF_HH4b_SMnorm,signal,16,4.963339449541285e-05,22.335027522935782
13,higher_purity,0.875,0.75,qcd_bbbb_iht200to400_combined120k,background,12,0.035759086984033746,16091.589142815186
13,higher_purity,0.875,0.75,qcd_bbbb_iht400to600_20000,background,4,0.005535143731891387,2490.814679351124
