seed,qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background
0,0.5,0.5,138.44344057873263,1032367.9378811624,0.00013410280918145783,0.13625584132195684,0.0013410280918145783,195,888,106.87640388357414,323.3428589396654
0,0.5,0.525,138.44344057873263,1023756.1007231125,0.00013523088212216317,0.1368277332761502,0.0013523088212216317,195,881,106.87640388357414,320.14586314945205
0,0.5,0.55,138.44344057873263,1009939.1459124906,0.00013708097278836295,0.13776052232298117,0.0013708097278836294,195,867,106.87640388357414,313.815247134739
0,0.5,0.575,137.0788004442035,984989.9851395683,0.00013916770983694833,0.13811930612704315,0.0013916770983694832,194,846,105.87929434473907,303.6894742726902
0,0.5,0.6,134.3495201751452,969921.8475459227,0.00013851582013032669,0.13641676572612368,0.0013851582013032669,192,836,103.88526114865317,297.87840581476195
0,0.5,0.625,130.18046858303316,945522.9733614078,0.00013768091548345087,0.133878176311812,0.0013768091548345088,188,821,100.78173171133342,298.05339350844855
0,0.5,0.65,126.01141699092113,936776.6658416258,0.00013451596478196757,0.13019426765444236,0.0013451596478196756,184,807,97.67850858807172,293.56097729367684
0,0.5,0.675,123.13187434481367,919609.6392843775,0.00013389580653007567,0.12840109666571684,0.0013389580653007565,180,792,95.45902386697506,285.6365000457582
0,0.5,0.7,120.2523316987062,900965.8802405732,0.00013347046135265053,0.12668912419998127,0.0013347046135265051,176,777,93.23954263795582,277.9954758241994
0,0.5,0.725,112.06449089153129,869607.897158139,0.00012886783946851883,0.1201728289686614,0.0012886783946851883,170,759,87.2613651863419,266.4558684169702
0,0.5,0.75,109.10981705689922,846262.410011443,0.00012893142335770752,0.1186072679705805,0.0012893142335770752,165,736,84.92846908092557,256.07804213185847
0,0.5,0.775,104.71537189921341,816159.2609171902,0.000128302620473283,0.1159105543878704,0.00128302620473283,158,713,81.48591999167294,243.04843358789688
0,0.5,0.8,100.47118911857679,785909.7361236061,0.00012784062151225838,0.11333269281630305,0.0012784062151225838,153,686,78.27049625078195,229.19376681991605
0,0.5,0.825,92.20821712287733,752920.2455364804,0.00012246744282613353,0.10626619668829634,0.001224674428261335,146,664,72.18244136815973,224.15574225464908
0,0.5,0.85,87.8137719651915,734378.0409571538,0.00011957570497442865,0.10247142864819195,0.0011957570497442864,139,640,68.73974572352724,215.2245865002916
0,0.5,0.875,84.85909813055945,688701.9345046534,0.00012321600082566063,0.10225457791864298,0.001232160008256606,134,605,66.4065665484062,196.22794614877978
0,0.5,0.9,76.14533900371242,632994.1962823212,0.00012029389756008269,0.09570694650750462,0.0012029389756008267,121,549,59.63534894734123,172.42964852531335
0,0.5,0.925,75.46915830699112,576114.7388892614,0.00013099674980108003,0.09942944457472853,0.0013099674980108001,112,497,58.61153750606059,156.31651886936643
0,0.5,0.95,59.48141137635082,473066.26010887185,0.00012573589873575368,0.08648091533671781,0.0012573589873575367,88,418,46.17808967755535,129.86086339596082
0,0.525,0.5,136.9285380671543,984929.730980433,0.00013902366205439948,0.13797212327804131,0.0013902366205439947,192,844,105.65401795582162,301.56875906906043
0,0.525,0.525,136.9285380671543,979487.5930811873,0.0001397960924001256,0.13835488628830578,0.0013979609240012561,192,838,105.65401795582162,299.39452203142713
0,0.525,0.55,136.9285380671543,965670.6382705653,0.0001417963150587055,0.13934117167692456,0.001417963150587055,192,824,105.65401795582162,293.1572706938951
0,0.525,0.575,135.56389793262517,940721.4774976432,0.0001441063068882307,0.1397698561151283,0.0014410630688823068,191,803,104.65685202438229,283.14679937776515
0,0.525,0.6,132.83461766356686,925653.3399039975,0.00014350363352801554,0.13806610841559402,0.0014350363352801554,189,793,102.66270440325061,277.39409086181973
