seed,analysis_sample,group,target,is_signal,is_qcd,is_top,weight_pb,weight_pb_scaled_to_full,expected_events_450fb,bdt_qcd_score,bdt_top_score,tail_score,category,event,source_root,source_root_index,mbb1,mbb2,avg_mbb,delta_mbb,r_hh,r_hh_125_125,r_hh_125_120,mhh,hh_pt,hh_eta,h1_pt,h1_eta,h2_pt,h2_eta,h_delta_eta,h_delta_phi,h_delta_r,h_pt_balance,drbb1,drbb2,n_selected_jets,n_selected_bjets,n_extra_selected_jets,n_extra_selected_bjets,ht_selected_jets,ht_selected_bjets,ht_candidate_jets,j1_pt,j2_pt,j3_pt,j4_pt,j1_eta,j2_eta,j3_eta,j4_eta,j1_mass,j2_mass,j3_mass,j4_mass,pt_sum4,ht_over_mhh,pt_asym_12,pt_asym_34,avg_drbb,max_drbb,min_drbb
0,ggF_HH4b_SMnorm,signal,1,True,False,False,1.055e-06,3.0325336322869957e-06,1.3646401345291481,0.9130924637595595,0.9574496412480344,0.8742400518528742,CAT0_very_high_QCD_high_top,168,HH4b_ggf_hh4b_10k_transfer_cluster_84730223_shard_7_1000_pythia8_delphes.root,7,130.29013854622005,117.82133298627978,124.05573576624991,12.468805559940265,8.917332893420426,8.917332893420426,5.721202303264213,740.7699854931436,569.4874780836134,0.9033497086310466,547.4710007720258,0.3910115313658383,316.9023911077693,0.9904302051225637,-0.5994186737567254,-1.7911276618992433,1.8887670707816042,0.26674653750745514,0.5614282713956393,0.6610936710153359,7,4,3,0,1802.432502746582,887.7920532226562,887.7920532226562,445.1421813964844,216.72772216796875,113.5963134765625,112.32583618164062,0.4330954849720001,1.0646780729293823,0.18115529417991638,0.7397699356079102,21.7946720123291,45.694793701171875,11.561236381530762,12.011481285095215,887.7920532226562,2.4331878154380644,0.3451047675654396,0.0056235180872630346,0.6112609712054876,0.6610936710153359,0.5614282713956393
0,VBF_HH4b_SMnorm,signal,1,True,False,False,5.8699999999999996e-08,1.6695819672131147e-07,0.07513118852459016,0.9145326242266646,0.9410151941566537,0.8605890949492488,CAT0_very_high_QCD_high_top,684,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_6_1000_pythia8_delphes.root,6,123.03673981456004,129.5450897710136,126.29091479278682,6.508349956453571,4.950982890528535,4.950982890528535,9.74490273386258,725.4299247380532,153.8527320471716,3.30645977937168,362.76701284415566,2.260107352240452,233.76740191820838,1.2554746652419422,1.0046326869985098,2.852673684505898,3.0244063857322976,0.21624839660103648,0.6326351985033171,0.9864560178971491,5,4,1,0,739.4720077514648,637.5888748168945,637.5888748168945,261.744140625,166.55398559570312,116.79042053222656,92.50032806396484,2.1961288452148438,1.2747037410736084,2.2669782638549805,0.9539083242416382,40.68244934082031,37.35150146484375,16.577836990356445,14.77580738067627,637.5888748168945,1.019356911720264,0.22225209311334435,0.11605908350498242,0.809545608200233,0.9864560178971491,0.6326351985033171
0,VBF_HH4b_SMnorm,signal,1,True,False,False,5.8699999999999996e-08,1.6695819672131147e-07,0.07513118852459016,0.9256197957835138,0.9212514202657515,0.8527285514916569,CAT0_very_high_QCD_high_top,182,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_9_1000_pythia8_delphes.root,9,113.39481638722057,108.53565731377749,110.96523685049902,4.859159073443081,20.143357882331653,20.143357882331653,16.312922482298127,468.2816061657796,191.8559697855435,-0.6052586316684613,174.76134803327548,0.6852273819921797,18.89313119180658,-3.287900960788975,3.9731283427811546,0.4623544218570286,3.999940054503526,0.8048779282581291,1.1593762241600793,2.829265564049962,4,4,0,0,303.2977180480957,303.2977180480957,303.2977180480957,110.10287475585938,85.75358581542969,56.725582122802734,50.715675354003906,0.8861410617828369,0.21407848596572876,-1.4051257371902466,-1.7666407823562622,12.432182312011719,11.562020301818848,6.753750324249268,7.839044094085693,303.2977180480957,0.6476823220343947,0.12432211257816823,0.055936675629845924,1.9943208941050208,2.829265564049962,1.1593762241600793
0,VBF_HH4b_SMnorm,signal,1,True,False,False,5.8699999999999996e-08,1.6695819672131147e-07,0.07513118852459016,0.9129869865910796,0.9323434111999184,0.8512174014594612,CAT0_very_high_QCD_high_top,271,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_3_1000_pythia8_delphes.root,3,120.39543262568435,114.23433515838782,117.31488389203608,6.161097467296528,11.709038397175776,11.709038397175776,7.378680896367244,796.9844787356596,142.8919620733948,2.646354853958762,249.30298444407023,0.06849301856493854,196.40567186692746,2.315814085447972,-2.2473210668830332,-2.5323365275248113,3.3857318656817337,0.11868136664941004,0.8884201987336116,1.067863703385339,5,4,1,0,522.4226608276367,480.9883346557617,480.9883346557617,175.13592529296875,123.45500946044922,93.87394714355469,88.52345275878906,-0.06521563977003098,2.4854910373687744,0.2993074357509613,1.7590144872665405,21.596248626708984,13.156547546386719,22.0003719329834,10.60256576538086,480.9883346557617,0.6554991656245994,0.17308266868525504,0.02933426895120745,0.9781419510594753,1.067863703385339,0.8884201987336116
0,VBF_HH4b_SMnorm,signal,1,True,False,False,5.8699999999999996e-08,1.6695819672131147e-07,0.07513118852459016,0.9150778470114136,0.9291197924657052,0.8502169393052089,CAT0_very_high_QCD_high_top,123,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_7_1000_pythia8_delphes.root,7,128.85493521635863,124.68086662950526,126.76790092293194,4.174068586853366,3.868122494245142,3.868122494245142,6.063912757084972,575.1198423027557,227.78101833004968,2.610609880282543,370.11989098510867,1.64411705628254,187.5033438188998,1.9099174020816843,-0.26580034579914424,2.618858247295731,2.632312356703857,0.32749092118247797,0.7716737692464788,1.362494132050177,6,4,2,0,813.5803146362305,576.1356048583984,576.1356048583984,296.26776123046875,140.25601196289062,90.24749755859375,49.36433410644531,1.5158885717391968,2.119159698486328,1.8511101007461548,0.8000865578651428,24.023977279663086,14.57382869720459,10.114470481872559,7.851597309112549,576.1356048583984,1.4146274476938134,0.3573957682211157,0.2928345181369995,1.0670839506483278,1.362494132050177,0.7716737692464788
0,ggF_HH4b_SMnorm,signal,1,True,False,False,1.055e-06,3.0325336322869957e-06,1.3646401345291481,0.9142913769323602,0.9205711057302872,0.8416702238222896,CAT0_very_high_QCD_high_top,541,HH4b_ggf_hh4b_10k_transfer_cluster_84730223_shard_0_1000_pythia8_delphes.root,0,135.12223637698213,130.89454257145928,133.0083894742207,4.227693805522847,11.713466668678668,11.713466668678668,14.871137384640052,523.0173363982509,522.3604619495113,1.359752634403417,415.5170464300125,1.17876648708149,269.6989015519635,1.0517789108961153,0.1269875761853747,-1.447930594339617,1.453488510628864,0.21280611622465986,0.722445574031313,0.9216906581129524,5,4,1,0,1192.7808151245117,708.8659896850586,708.8659896850586,345.47955322265625,167.69528198242188,108.85655975341797,86.8345947265625,1.1775883436203003,1.2943909168243408,0.49386340379714966,1.0128142833709717,44.125370025634766,21.162872314453125,10.910118103027344,12.202811241149902,708.8659896850586,2.2805760576433163,0.3464399636214443,0.11253428947906698,0.8220681160721327,0.9216906581129524,0.722445574031313
0,VBF_HH4b_SMnorm,signal,1,True,False,False,5.8699999999999996e-08,1.6695819672131147e-07,0.07513118852459016,0.8899634986423922,0.9392519154393172,0.835899920770943,CAT0_very_high_QCD_high_top,562,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_4_1000_pythia8_delphes.root,4,109.78868773902481,112.79918499775934,111.29393636839208,3.0104972587345316,19.499843779368977,19.499843779368977,16.82960954381855,674.1787311978933,87.02665404625229,-2.2069325707975675,99.53029404302698,1.245185489671408,84.71575973766747,-2.568183810421109,3.8133693000925173,-2.1698994668072045,4.387510582886186,0.08040624979999192,1.863342223627821,1.8416246891267594,4,4,0,0,238.91892623901367,238.91892623901367,238.91892623901367,69.28300476074219,69.23120880126953,52.08631896972656,48.31839370727539,-1.9571375846862793,-2.200894355773926,0.04502313584089279,1.8895210027694702,9.147102355957031,11.536598205566406,10.253652572631836,11.14314079284668,238.91892623901367,0.35438514326036913,0.00037393967117384437,0.037527374581857655,1.85248345637729,1.863342223627821,1.8416246891267594
0,VBF_HH4b_SMnorm,signal,1,True,False,False,5.8699999999999996e-08,1.6695819672131147e-07,0.07513118852459016,0.9060466418808628,0.9123143832825126,0.8265993833127309,CAT0_very_high_QCD_high_top,806,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_4_1000_pythia8_delphes.root,4,129.28694870742314,114.90975265756813,122.09835068249564,14.377196049855002,10.963166543090104,10.963166543090104,6.65496410412645,664.6833767442005,257.1841295070721,1.0491377261851587,388.03946245552163,0.08264015593954825,202.38477746813882,1.1570001129904388,-1.0743599570508906,2.495309112433043,2.7167658868415168,0.3144428567108701,0.7037816123597204,1.3594974588998416,5,4,1,0,824.6786994934082,617.4917793273926,617.4917793273926,299.836669921875,189.91915893554688,89.11849212646484,38.61745834350586,0.24095182120800018,1.0979516506195068,-0.44360825419425964,0.8513672947883606,41.74360656738281,27.735610961914062,12.886198043823242,9.231671333312988,617.4917793273926,1.2407090779547814,0.22443328799687032,0.39535489888914127,1.031639535629781,1.3594974588998416,0.7037816123597204
0,VBF_HH4b_SMnorm,signal,1,True,False,False,5.8699999999999996e-08,1.6695819672131147e-07,0.07513118852459016,0.8800823725051001,0.9348993473853714,0.8227884357003874,CAT0_very_high_QCD_high_top,87,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_7_1000_pythia8_delphes.root,7,132.9066105200295,108.94689453752484,120.92675252877717,23.959715982504648,17.894599322275724,17.894599322275724,13.589909134355503,397.18683424421255,117.60916315495054,1.2190273635157534,119.08935665108395,1.5268272798769489,16.92956230185489,-2.251871250957607,3.778698530834556,-1.729429159830673,4.155657325358272,0.7510704715533347,1.7717896813988512,2.8890555051814006,4,4,0,0,276.06776428222656,276.06776428222656,276.06776428222656,108.2855224609375,61.98965072631836,56.1750373840332,49.6175537109375,1.3944191932678223,0.8146103620529175,-0.9126771092414856,-0.40932637453079224,7.154546737670898,11.09528923034668,6.65209436416626,8.218192100524902,276.06776428222656,0.6950576919470339,0.27188856054449306,0.061984337515157584,2.330422593290126,2.8890555051814006,1.7717896813988512
0,VBF_HH4b_SMnorm,signal,1,True,False,False,5.8699999999999996e-08,1.6695819672131147e-07,0.07513118852459016,0.9157743690794923,0.8894418476135292,0.8145280468311776,CAT0_very_high_QCD_high_top,994,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_4_1000_pythia8_delphes.root,4,117.22529504381191,123.48836758676785,120.35683131528988,6.263072542955939,7.920294799343625,7.920294799343625,8.52142861122407,402.1290493865302,252.58949322639563,1.688732993244754,275.4547470545061,1.0011758494801355,101.08436920508997,1.9163042605305964,-0.9151284110504609,1.9826380403683521,2.1836468596884893,0.46308702032995036,0.968141184234414,2.358618667520131,5,4,1,0,666.5760383605957,447.3269233703613,447.3269233703613,227.23802185058594,122.94754028320312,61.73578643798828,35.405574798583984,1.0750805139541626,1.4684627056121826,0.4694744646549225,1.59044349193573,20.04356575012207,9.920969009399414,7.187757968902588,6.923577308654785,447.3269233703613,1.6576172235650128,0.29781490970561664,0.27105047020094997,1.6633799258772726,2.358618667520131,0.968141184234414
