seed,analysis_sample,group,target,is_signal,is_qcd,is_top,weight_pb,weight_pb_scaled_to_full,expected_events_450fb,bdt_qcd_score,bdt_top_score,tail_score,category,event,source_root,source_root_index,mbb1,mbb2,avg_mbb,delta_mbb,r_hh,r_hh_125_125,r_hh_125_120,mhh,hh_pt,hh_eta,h1_pt,h1_eta,h2_pt,h2_eta,h_delta_eta,h_delta_phi,h_delta_r,h_pt_balance,drbb1,drbb2,n_selected_jets,n_selected_bjets,n_extra_selected_jets,n_extra_selected_bjets,ht_selected_jets,ht_selected_bjets,ht_candidate_jets,j1_pt,j2_pt,j3_pt,j4_pt,j1_eta,j2_eta,j3_eta,j4_eta,j1_mass,j2_mass,j3_mass,j4_mass,pt_sum4,ht_over_mhh,pt_asym_12,pt_asym_34,avg_drbb,max_drbb,min_drbb
11,Zbbbb_100k,background,0,False,False,False,6.912992e-05,0.00019782678773333336,89.02205448000001,0.9186776324215217,0.8131324739264661,0.7470066159918206,CAT0_very_high_QCD_high_top,3582,zbbbb_presel_100k_shard006_pythia8_delphes.root,6,127.36895159972828,100.95461114676851,114.1617813732484,26.414340452959763,24.16180160470167,24.16180160470167,19.192153820054937,255.99855948332944,118.78869413716437,1.329721074172564,98.83832294200153,1.1890244937822618,60.28130357223866,0.896290817215969,0.2927336765662928,1.5113544820327773,1.539443203160345,0.24231466584040523,1.9148664109809417,2.11587870743375,5,4,1,0,306.8295097351074,263.73365020751953,263.73365020751953,95.50739288330078,61.9009895324707,58.24015426635742,48.085113525390625,0.5956262350082397,0.8034474849700928,1.1906286478042603,0.13063298165798187,10.240276336669922,6.717010974884033,7.708209037780762,9.781281471252441,263.73365020751953,1.198559516714349,0.21349818119501493,0.09550919505569705,2.015372559207346,2.11587870743375,1.9148664109809417
11,ttbar_200k,background,0,False,False,True,0.0025613731384277346,0.007491000011989049,3370.950005395072,0.8809392447197723,0.845477542758215,0.7448143479449508,CAT0_very_high_QCD_high_top,2853,ttbar_200k_shard019_pythia8_delphes.root,19,110.19723186788848,123.9412828566466,117.06925736226754,13.744050988758119,14.840580391705942,14.840580391705942,15.318474301612182,251.91248426423238,104.77675118206602,-1.8478297725702675,83.47811652319488,-1.1739927318796135,32.40969965783228,-2.529746165953254,1.3557534340736406,-0.9921600831826858,1.6800145846579855,0.44067114307269384,1.836734933226698,2.880457009748385,4,4,0,0,254.3304443359375,254.3304443359375,254.3304443359375,74.48236083984375,72.22383880615234,61.17477798461914,46.449466705322266,-0.8854565620422363,-0.9908171892166138,-0.7103719115257263,-1.6639196872711182,12.12755298614502,15.838377952575684,11.529104232788086,10.647439956665039,254.3304443359375,1.009598413027277,0.015394864287438796,0.13682150635837434,2.3585959714875413,2.880457009748385,1.836734933226698
11,ttbar_200k,background,0,False,False,True,0.0025613731384277346,0.007491000011989049,3370.950005395072,0.8738327778104311,0.8523387199157282,0.7448015112593478,CAT1_high_QCD_medium_top,6530,ttbar_200k_shard015_pythia8_delphes.root,15,138.70503549663573,121.28983671709696,129.99743610686636,17.41519877953877,14.198355874883797,14.198355874883797,13.765597579502927,441.7497509798805,96.54880224186017,2.2930562637036087,200.41716297863817,1.1095331117272904,168.89144669090786,1.0149709849675346,0.09456212675975584,2.6403478503902718,2.6420406444409323,0.08536415176070519,1.2195794456853086,1.2788710489783492,4,4,0,0,418.7992858886719,418.7992858886719,418.7992858886719,127.58055877685547,126.29400634765625,93.99332427978516,70.931396484375,1.3237969875335693,1.0851860046386719,0.4922592043876648,0.4982793927192688,25.65473175048828,22.33063316345215,13.244248390197754,11.449226379394531,418.7992858886719,0.9480464560732669,0.005067669652385882,0.13983305649035194,1.2492252473318288,1.2788710489783492,1.2195794456853086
11,Zbbbb_100k,background,0,False,False,False,6.912992e-05,0.00019782678773333336,89.02205448000001,0.8765074029707535,0.8477923228897905,0.7430962471946727,CAT0_very_high_QCD_high_top,816,zbbbb_presel_100k_shard006_pythia8_delphes.root,6,110.27319882975976,131.9448359378521,121.10901738380593,21.67163710809234,16.282181024404295,16.282181024404295,18.96200881473248,355.68582143183374,113.48192652667558,1.5750588589899004,144.48927932359234,1.062869831990802,124.52619247834912,0.5927079014372351,0.47016193055356703,-2.2826034532045476,2.3305215651272535,0.07420795033578141,1.4607280545095758,1.9924874103007932,4,4,0,0,332.14013290405273,332.14013290405273,332.14013290405273,130.51649475097656,116.82465362548828,47.70819854736328,37.09078598022461,0.8435021638870239,0.08133433759212494,1.0594902038574219,1.3754342794418335,22.115890502929688,18.1044979095459,9.213151931762695,11.871661186218262,332.14013290405273,0.9338020041565608,0.05535609911777922,0.125206836215819,1.7266077324051845,1.9924874103007932,1.4607280545095758
11,qcd_bbbb_iht200to400_combined120k,background,0,False,True,False,0.001052935536702474,0.002952398104281039,1328.5791469264675,0.8454531698800054,0.8776183757705359,0.7419852377401414,CAT1_high_QCD_medium_top,9312,qcd_bbbb_iht200to400_extra100k_shard009_pythia8_delphes.root,10,123.08664371367028,101.05656066236314,112.07160218801671,22.030083051307145,24.01976726768046,24.01976726768046,19.03982211621645,301.6441411737008,73.33678815718085,-1.7785523965527905,114.1567914558645,-0.3986295065497777,56.978463569485164,-1.7804452113598501,1.3818157048100725,-2.564196581775883,2.912819725292123,0.3341119136661688,1.9214406795124814,2.148400259889842,4,4,0,0,271.70238494873047,271.70238494873047,271.70238494873047,120.40489196777344,55.149539947509766,51.38078689575195,44.76716613769531,-0.19621631503105164,-1.521356463432312,-0.7758268117904663,-0.4923762083053589,14.838350296020508,12.537459373474121,8.69662094116211,5.7474284172058105,271.70238494873047,0.9007381475755925,0.37171008050302057,0.06878587166267758,2.034920469701162,2.148400259889842,1.9214406795124814
11,qcd_bbbb_iht200to400_combined120k,background,0,False,True,False,0.001052935536702474,0.002952398104281039,1328.5791469264675,0.8682537832903102,0.8514507981870006,0.7392753768114178,CAT1_high_QCD_medium_top,5680,qcd_bbbb_iht200to400_extra100k_shard001_pythia8_delphes.root,2,129.68140939364588,130.23287969314214,129.957144543394,0.551470299496259,7.021297871036041,7.021297871036041,11.252884995646077,441.2841918902911,101.06988501181947,1.3771390748414551,123.77687760233795,1.4866905093810012,90.92058029830332,-0.7276732867069097,2.214363796087911,2.206959371056704,3.1263519774522934,0.15303533387062593,1.7088323103061462,2.973914538768793,5,4,1,0,362.8354797363281,313.25146865844727,313.25146865844727,122.83566284179688,95.30474090576172,62.50886917114258,32.602195739746094,-0.3988606035709381,1.5832431316375732,0.5671759247779846,-0.6281342506408691,17.01661491394043,12.573465347290039,8.735103607177734,10.503143310546875,313.25146865844727,0.8222263258089052,0.12620734840011075,0.3144394761966146,2.3413734245374695,2.973914538768793,1.7088323103061462
11,qcd_bbbb_iht400to600_20000,background,0,False,True,False,0.0004887433528900147,0.001459982601848441,656.9921708317984,0.8646864231314354,0.8537435638613741,0.7382204685067757,CAT1_high_QCD_medium_top,9846,qcd_bbbb_iht400to600_20000_pythia8_delphes.root,0,118.32977408285136,114.28027482566056,116.30502445425596,4.049499257190803,12.625546388143693,12.625546388143693,8.786761056030477,478.8339613632502,74.48984359458798,-1.430275250070735,138.58469574625792,-1.3345254399931132,133.1083326796597,0.6831609130678422,-2.0176863530609555,-2.5875687003086614,3.281245190190071,0.020156435658911377,1.8900192843694008,1.5020051931417666,4,4,0,0,348.0026092529297,348.0026092529297,348.0026092529297,142.2052459716797,113.6249008178711,58.699153900146484,33.47330856323242,-1.227858304977417,0.6449564099311829,0.3296770453453064,-0.642855703830719,17.247562408447266,13.737797737121582,6.592780113220215,6.605132579803467,348.0026092529297,0.7267709421892973,0.1117160956687698,0.27368093096854035,1.6960122387555838,1.8900192843694008,1.5020051931417666
11,qcd_bbbb_iht400to600_20000,background,0,False,True,False,0.0004887433528900147,0.001459982601848441,656.9921708317984,0.8666624437949649,0.8480324894232028,0.7349579097010407,CAT1_high_QCD_medium_top,4344,qcd_bbbb_iht400to600_20000_pythia8_delphes.root,0,93.76258219038677,123.91494194210202,108.83876206624439,30.152359751715252,31.25625733195437,31.25625733195437,31.48178905053478,406.68684455178305,219.4461681295508,1.4162536750295855,283.0579825717532,0.8919524900466255,106.70989213612286,1.0760919618218865,-0.18413947177526102,2.3711907196201607,2.3783298286567502,0.45244388115710193,0.727308822335204,1.8894415219375937,5,4,1,0,643.7356548309326,429.96525382995605,429.96525382995605,253.1671600341797,95.61714935302734,50.032344818115234,31.14859962463379,0.9496303796768188,1.12838876247406,0.12000137567520142,0.28797200322151184,57.921966552734375,10.212708473205566,4.8745927810668945,8.255459785461426,429.96525382995605,1.58287798942408,0.4517118644399643,0.23261302665142256,1.3083751721363988,1.8894415219375937,0.727308822335204
11,qcd_bbbb_iht200to400_combined120k,background,0,False,True,False,0.001052935536702474,0.002952398104281039,1328.5791469264675,0.8559734536043339,0.8553652176040732,0.7321699194055811,CAT1_high_QCD_medium_top,5847,qcd_bbbb_iht200to400_extra100k_shard006_pythia8_delphes.root,7,121.9357075126415,111.15030529630639,116.54300640447394,10.785402216335115,14.18463717666408,14.18463717666408,9.3652007344565,339.0480959320678,118.76264473506845,1.2323933235888092,154.5653961366942,0.10191677035613424,38.55093655275736,2.1927227653785515,-2.0908059950224174,-2.8110279894732,3.503333850266546,0.6007490788971716,1.4337680870466454,2.5551376913158466,4,4,0,0,282.76499938964844,282.76499938964844,282.76499938964844,115.33428192138672,60.29568099975586,59.398414611816406,47.73662185668945,-0.2692929208278656,0.8590375185012817,0.7286775708198547,1.5897196531295776,20.618785858154297,12.688414573669434,6.9664201736450195,10.008870124816895,282.76499938964844,0.8339967184050185,0.31337819587213417,0.10885134442873207,1.9944528891812459,2.5551376913158466,1.4337680870466454
11,qcd_bbbb_iht200to400_combined120k,background,0,False,True,False,0.001052935536702474,0.002952398104281039,1328.5791469264675,0.872149492768224,0.8385052298673911,0.7313019109123482,CAT1_high_QCD_medium_top,8952,qcd_bbbb_iht200to400_extra100k_shard000_pythia8_delphes.root,1,135.34899411091664,107.05079179641838,121.1998929536675,28.298202314498255,20.71897087799751,20.71897087799751,16.576600140182325,539.8548728414023,82.55703618878002,2.76282561925686,228.20384249839063,0.5958547506135502,177.89747546999436,1.7703974592494212,-1.174542708635871,-2.8152646110003996,3.05045331129013,0.12387639408852208,1.0632566413842972,1.0931362308910406,5,4,1,0,522.5311508178711,432.41429138183594,432.41429138183594,154.28294372558594,104.55261993408203,98.49742126464844,75.08130645751953,0.7396185398101807,2.0879335403442383,0.19534973800182343,1.0318406820297241,25.609283447265625,24.07234764099121,17.366836547851562,10.40986156463623,432.41429138183594,0.9679104090821304,0.19213095406278904,0.13490198432882916,1.0781964361376688,1.0931362308910406,1.0632566413842972
11,qcd_bbbb_iht200to400_combined120k,background,0,False,True,False,0.001052935536702474,0.002952398104281039,1328.5791469264675,0.8757874859167195,0.8343068889443527,0.7306755327515744,CAT0_very_high_QCD_high_top,18554,qcd_bbbb_iht200to400_20000_pythia8_delphes.root,0,130.8841849737721,121.97004712676369,126.4271160502679,8.91413784700842,6.618477711649291,6.618477711649291,6.205217037883149,279.4293162494002,117.86011051331661,-2.3107493498399445,123.56105188293861,-1.722205665391013,15.61307189338095,-3.4815378724733956,1.7593322070823827,-2.0041260244854544,2.666790381131828,0.7756325406252886,1.8255403881935286,2.922698387407204,5,4,1,0,283.2172203063965,242.15859985351562,242.15859985351562,67.56999969482422,61.947723388671875,56.723602294921875,55.917274475097656,-2.2294657230377197,-1.3059132099151611,-0.41699832677841187,-1.6979531049728394,13.778801918029785,14.092933654785156,6.8062262535095215,11.50510311126709,242.15859985351562,1.0135558577275474,0.043409320147517,0.007158394385222615,2.3741193878003664,2.922698387407204,1.8255403881935286
