category,n_signal_test_rows,n_background_test_rows,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,neff_signal,neff_background
CAT0_high_purity_diagnostic,4,7,2.8009157237204185,2650.2433441549006,0.0010568522810925365,0.05440729888316343,0.010568522810925364,2.233047693484483,4.143844668744437
CAT1_tight,34,105,30.03657042927904,68136.9880828752,0.0004408262131097646,0.11506914268014609,0.004408262131097645,23.381847074231526,29.881376523693024
CAT2_medium_tight,28,111,19.606410066042926,65602.75055036531,0.0002988656710512536,0.07654856563838393,0.002988656710512536,15.631333854391377,35.80312334001485
CAT3_medium,61,429,34.61654197578426,261739.13616341384,0.00013225588837494984,0.0676627039917567,0.0013225588837494984,28.371579980504453,94.5773778210291
CAT4_loose,126,1771,93.21187471931755,1065762.3654244156,8.746027983658257e-05,0.09029029098991756,0.0008746027983658255,73.85369942837401,287.22966088765065
