population	stage1_low	stage1_high	stage2_low	stage2_high	central_value	uncertainty_central	uncertainty_lower_68	uncertainty_upper_68	uncertainty_valid_replicas	uncertainty_support_flag	uncertainty_kind
Signal	0.8333333333333333	0.875	0.4583333333333333	0.5	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.8333333333333333	0.875	0.5	0.5416666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.8333333333333333	0.875	0.5416666666666666	0.5833333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.8333333333333333	0.875	0.5833333333333333	0.625	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Signal	0.8333333333333333	0.875	0.625	0.6666666666666666	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Signal	0.8333333333333333	0.875	0.6666666666666666	0.7083333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.8333333333333333	0.875	0.7083333333333333	0.75	2.0	2.0			0	not_applicable	not_applicable_diagnostic
Signal	0.8333333333333333	0.875	0.75	0.7916666666666666	18.0	18.0			0	not_applicable	not_applicable_diagnostic
Signal	0.8333333333333333	0.875	0.7916666666666666	0.8333333333333333	38.0	38.0			0	not_applicable	not_applicable_diagnostic
Signal	0.8333333333333333	0.875	0.8333333333333333	0.875	82.0	82.0			0	not_applicable	not_applicable_diagnostic
Signal	0.8333333333333333	0.875	0.875	0.9166666666666666	170.0	170.0			0	not_applicable	not_applicable_diagnostic
Signal	0.8333333333333333	0.875	0.9166666666666666	0.9583333333333333	347.0	347.0			0	not_applicable	not_applicable_diagnostic
Signal	0.8333333333333333	0.875	0.9583333333333333	1.0	288.0	288.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.0	0.041666666666666664	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.041666666666666664	0.08333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.08333333333333333	0.125	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.125	0.16666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.16666666666666666	0.20833333333333331	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.20833333333333331	0.25	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.25	0.29166666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.29166666666666663	0.3333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.3333333333333333	0.375	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.375	0.41666666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.41666666666666663	0.4583333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.4583333333333333	0.5	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.5	0.5416666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.5416666666666666	0.5833333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.5833333333333333	0.625	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.625	0.6666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.6666666666666666	0.7083333333333333	2.0	2.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.7083333333333333	0.75	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.75	0.7916666666666666	9.0	9.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.7916666666666666	0.8333333333333333	20.0	20.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.8333333333333333	0.875	64.0	64.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.875	0.9166666666666666	166.0	166.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.9166666666666666	0.9583333333333333	443.0	443.0			0	not_applicable	not_applicable_diagnostic
Signal	0.875	0.9166666666666666	0.9583333333333333	1.0	481.0	481.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.0	0.041666666666666664	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.041666666666666664	0.08333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.08333333333333333	0.125	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.125	0.16666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.16666666666666666	0.20833333333333331	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.20833333333333331	0.25	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.25	0.29166666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.29166666666666663	0.3333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.3333333333333333	0.375	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.375	0.41666666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.41666666666666663	0.4583333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.4583333333333333	0.5	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.5	0.5416666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.5416666666666666	0.5833333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.5833333333333333	0.625	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.625	0.6666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.6666666666666666	0.7083333333333333	3.0	3.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.7083333333333333	0.75	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.75	0.7916666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.7916666666666666	0.8333333333333333	2.0	2.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.8333333333333333	0.875	13.0	13.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.875	0.9166666666666666	44.0	44.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.9166666666666666	0.9583333333333333	244.0	244.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9166666666666666	0.9583333333333333	0.9583333333333333	1.0	646.0	646.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.0	0.041666666666666664	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.041666666666666664	0.08333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.08333333333333333	0.125	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.125	0.16666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.16666666666666666	0.20833333333333331	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.20833333333333331	0.25	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.25	0.29166666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.29166666666666663	0.3333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.3333333333333333	0.375	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.375	0.41666666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.41666666666666663	0.4583333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.4583333333333333	0.5	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.5	0.5416666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.5416666666666666	0.5833333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.5833333333333333	0.625	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.625	0.6666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.6666666666666666	0.7083333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.7083333333333333	0.75	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.75	0.7916666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.7916666666666666	0.8333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.8333333333333333	0.875	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.875	0.9166666666666666	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.9166666666666666	0.9583333333333333	9.0	9.0			0	not_applicable	not_applicable_diagnostic
Signal	0.9583333333333333	1.0	0.9583333333333333	1.0	202.0	202.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.0	0.041666666666666664	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.041666666666666664	0.08333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.08333333333333333	0.125	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.125	0.16666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.16666666666666666	0.20833333333333331	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.20833333333333331	0.25	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.25	0.29166666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.29166666666666663	0.3333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.3333333333333333	0.375	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.375	0.41666666666666663	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.41666666666666663	0.4583333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.4583333333333333	0.5	4.0	4.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.5	0.5416666666666666	4.0	4.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.5416666666666666	0.5833333333333333	4.0	4.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.5833333333333333	0.625	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.625	0.6666666666666666	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.6666666666666666	0.7083333333333333	7.0	7.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.7083333333333333	0.75	2.0	2.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.75	0.7916666666666666	4.0	4.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.7916666666666666	0.8333333333333333	6.0	6.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.8333333333333333	0.875	7.0	7.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.875	0.9166666666666666	9.0	9.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.9166666666666666	0.9583333333333333	5.0	5.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.0	0.041666666666666664	0.9583333333333333	1.0	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.0	0.041666666666666664	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.041666666666666664	0.08333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.08333333333333333	0.125	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.125	0.16666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.16666666666666666	0.20833333333333331	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.20833333333333331	0.25	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.25	0.29166666666666663	1.0	1.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.29166666666666663	0.3333333333333333	5.0	5.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.3333333333333333	0.375	3.0	3.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.375	0.41666666666666663	10.0	10.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.41666666666666663	0.4583333333333333	6.0	6.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.4583333333333333	0.5	17.0	17.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.5	0.5416666666666666	24.0	24.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.5416666666666666	0.5833333333333333	18.0	18.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.5833333333333333	0.625	26.0	26.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.625	0.6666666666666666	32.0	32.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.6666666666666666	0.7083333333333333	43.0	43.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.7083333333333333	0.75	39.0	39.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.75	0.7916666666666666	52.0	52.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.7916666666666666	0.8333333333333333	67.0	67.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.8333333333333333	0.875	81.0	81.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.875	0.9166666666666666	111.0	111.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.9166666666666666	0.9583333333333333	49.0	49.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.041666666666666664	0.08333333333333333	0.9583333333333333	1.0	8.0	8.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.0	0.041666666666666664	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.041666666666666664	0.08333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.08333333333333333	0.125	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.125	0.16666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.16666666666666666	0.20833333333333331	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.20833333333333331	0.25	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.25	0.29166666666666663	2.0	2.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.29166666666666663	0.3333333333333333	2.0	2.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.3333333333333333	0.375	7.0	7.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.375	0.41666666666666663	15.0	15.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.41666666666666663	0.4583333333333333	20.0	20.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.4583333333333333	0.5	30.0	30.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.5	0.5416666666666666	26.0	26.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.5416666666666666	0.5833333333333333	37.0	37.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.5833333333333333	0.625	48.0	48.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.625	0.6666666666666666	63.0	63.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.6666666666666666	0.7083333333333333	60.0	60.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.7083333333333333	0.75	59.0	59.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.75	0.7916666666666666	93.0	93.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.7916666666666666	0.8333333333333333	123.0	123.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.8333333333333333	0.875	150.0	150.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.875	0.9166666666666666	177.0	177.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.9166666666666666	0.9583333333333333	109.0	109.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.08333333333333333	0.125	0.9583333333333333	1.0	21.0	21.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.0	0.041666666666666664	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.041666666666666664	0.08333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.08333333333333333	0.125	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.125	0.16666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.16666666666666666	0.20833333333333331	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.20833333333333331	0.25	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.25	0.29166666666666663	2.0	2.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.29166666666666663	0.3333333333333333	6.0	6.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.3333333333333333	0.375	13.0	13.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.375	0.41666666666666663	11.0	11.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.41666666666666663	0.4583333333333333	17.0	17.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.4583333333333333	0.5	18.0	18.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.5	0.5416666666666666	38.0	38.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.5416666666666666	0.5833333333333333	44.0	44.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.5833333333333333	0.625	50.0	50.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.625	0.6666666666666666	58.0	58.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.6666666666666666	0.7083333333333333	64.0	64.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.7083333333333333	0.75	92.0	92.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.75	0.7916666666666666	105.0	105.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.7916666666666666	0.8333333333333333	115.0	115.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.8333333333333333	0.875	177.0	177.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.875	0.9166666666666666	188.0	188.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.9166666666666666	0.9583333333333333	146.0	146.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.125	0.16666666666666666	0.9583333333333333	1.0	33.0	33.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.0	0.041666666666666664	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.041666666666666664	0.08333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.08333333333333333	0.125	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.125	0.16666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.16666666666666666	0.20833333333333331	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.20833333333333331	0.25	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.25	0.29166666666666663	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.29166666666666663	0.3333333333333333	3.0	3.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.3333333333333333	0.375	10.0	10.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.375	0.41666666666666663	13.0	13.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.41666666666666663	0.4583333333333333	19.0	19.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.4583333333333333	0.5	30.0	30.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.5	0.5416666666666666	22.0	22.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.5416666666666666	0.5833333333333333	38.0	38.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.5833333333333333	0.625	43.0	43.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.625	0.6666666666666666	49.0	49.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.6666666666666666	0.7083333333333333	68.0	68.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.7083333333333333	0.75	78.0	78.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.75	0.7916666666666666	116.0	116.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.7916666666666666	0.8333333333333333	145.0	145.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.8333333333333333	0.875	171.0	171.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.875	0.9166666666666666	214.0	214.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.9166666666666666	0.9583333333333333	202.0	202.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.16666666666666666	0.20833333333333331	0.9583333333333333	1.0	75.0	75.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.20833333333333331	0.25	0.0	0.041666666666666664	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.20833333333333331	0.25	0.041666666666666664	0.08333333333333333	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.20833333333333331	0.25	0.08333333333333333	0.125	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.20833333333333331	0.25	0.125	0.16666666666666666	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.20833333333333331	0.25	0.16666666666666666	0.20833333333333331	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.20833333333333331	0.25	0.20833333333333331	0.25	0.0	0.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.20833333333333331	0.25	0.25	0.29166666666666663	3.0	3.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.20833333333333331	0.25	0.29166666666666663	0.3333333333333333	2.0	2.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.20833333333333331	0.25	0.3333333333333333	0.375	3.0	3.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.20833333333333331	0.25	0.375	0.41666666666666663	9.0	9.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.20833333333333331	0.25	0.41666666666666663	0.4583333333333333	14.0	14.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.20833333333333331	0.25	0.4583333333333333	0.5	27.0	27.0			0	not_applicable	not_applicable_diagnostic
Non-QCD background	0.20833333333333331	0.25	0.5	0.5416666666666666	15.0	15.0			0	not_applicable	not_applicable_diagnostic
