variable	category	bin_low	bin_high	central_value	uncertainty_central	uncertainty_lower_68	uncertainty_upper_68	uncertainty_valid_replicas	uncertainty_support_flag	uncertainty_kind	variant
mhh	5	1280.0	1340.0	0.00023394911448639452	0.00023650292099960913	3.103336756287229e-05	0.0004947005234986512	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_aware
mhh	5	1340.0	1400.0	3.1413314122869045e-05	3.09353818442632e-05	1.2464054651273446e-05	5.796792181587696e-05	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_aware
mbb1	0	40.0	50.0	0.03931999543887919	0.0386063481034484	0.0279435611536358	0.051256820736283994	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	50.0	60.0	0.0478533724189978	0.046760318830636444	0.03195285018909524	0.06389202307063316	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	60.0	70.0	0.019114371362589495	0.019280055116563347	0.011640660451335157	0.027220512905573792	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	70.0	80.0	0.06954516335763439	0.06807431536243869	0.04744705620190606	0.09252817974262073	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	80.0	90.0	0.07236203575766237	0.07166493065572149	0.049338157812923306	0.09516264483583671	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	90.0	100.0	0.055112518344819436	0.05377170243920183	0.0373969551536483	0.07302785230706324	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	100.0	110.0	0.09551658402065345	0.09381052156639044	0.06767333484533981	0.12154129716179554	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	110.0	120.0	0.044003233161047275	0.041877373328372824	0.02704377382881674	0.06018835605681645	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	120.0	130.0	0.08686512665547723	0.08609938093352779	0.06662005686292989	0.10933277710469495	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	130.0	140.0	0.1055654707715641	0.10482749996558526	0.0801137186044428	0.1333164553191471	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	140.0	150.0	0.07513256747268159	0.07265315653423954	0.05529433931768638	0.09391826586501228	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	150.0	160.0	0.07931464053487927	0.07787023140217333	0.05828205371270548	0.09999531095168504	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	160.0	170.0	0.037895751537800205	0.03712801830816805	0.027500900516476683	0.04792095404582014	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	170.0	180.0	0.055832309566476244	0.05451369644346048	0.037864963425467094	0.07205855790227336	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	180.0	190.0	0.042615348630256726	0.039550031502834766	0.026412178829537114	0.05787982892848494	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	190.0	200.0	0.03263371646532052	0.03176678328472452	0.021598976559934906	0.0428225023716876	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	200.0	210.0	0.017435757763843075	0.016558152187043	0.010739604047468779	0.023726215522004185	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	210.0	220.0	0.01193636575401982	0.011575648827573072	0.007110735407585097	0.016864125560501687	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	220.0	230.0	0.007563237002402681	0.007181552485261057	0.002315884378001716	0.012829953302059455	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	0	230.0	240.0	0.004382433982995263	0.0041395987202542915	0.0010513536657610761	0.007835130000149878	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	40.0	50.0	0.00019944774968404653	0.00019307447172086268	1.0788451989693439e-05	0.0004289392770429204	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	50.0	60.0	0.057072760233807675	0.05415895020236472	0.0015801564264779717	0.11535583136482377	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	60.0	70.0	0.015610866506458418	0.01402224028658425	0.0011508509983818636	0.031879711676690924	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	70.0	80.0	0.005756880032520076	0.005891621990208989	0.004141074832880791	0.008217282362068848	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	80.0	90.0	0.15863036906287026	0.15232679627836293	0.0105616358833356	0.28365454185333633	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	90.0	100.0	0.10398488203622464	0.10067490776280297	0.041888404845407845	0.17499631409165095	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	100.0	110.0	0.10482831058045025	0.09752899785204906	0.038924535192099395	0.16603424165125855	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	110.0	120.0	0.05031930097533175	0.04606254582229246	0.014764486614935629	0.0920770779298206	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	120.0	130.0	0.10637017702269734	0.09904430950357229	0.039807067490278285	0.16906453167703853	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	130.0	140.0	0.04731395637208115	0.04440657504861095	0.012087962792509075	0.08621239791540514	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	140.0	150.0	0.28850039137623196	0.27874077395091623	0.14990303049627526	0.41843224011559066	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	150.0	160.0	0.00987993199893986	0.009721845315100404	0.0060965268858566716	0.014595235596034364	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	160.0	170.0	0.042101769429471796	0.03856376421440278	0.005889100633602865	0.07563241481691219	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	170.0	180.0	0.0018179222243999078	0.0017793827119480504	0.0009848557312133557	0.0028833532501767183	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	180.0	190.0	0.005030009507789469	0.004801256515586557	0.0020026870279755467	0.009168486238021495	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	190.0	200.0	0.0008873100517327262	0.0008316750812321753	0.00036660306428458754	0.001541428207855497	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	200.0	210.0	0.00015164928973781418	0.00015485626089616555	0.00010212995091672229	0.00022282215133248142	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	210.0	220.0	9.330108446164869e-05	9.32718913037071e-05	5.671303056258342e-05	0.00014174133256157192	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	220.0	230.0	0.0006868568820244214	0.0006373665237896528	0.0002766582094640882	0.0012320419010106703	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb1	5	230.0	240.0	0.0007639075830846163	0.0007104618141016338	0.0002952305675021886	0.0014587549287889416	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	40.0	50.0	0.007653206197406135	0.007259776048141912	0.0023696713957995046	0.013249178436366329	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	50.0	60.0	0.021168194059550626	0.020543376182348052	0.013013109978849557	0.030012608169310024	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	60.0	70.0	0.024020483528296315	0.022196529845807014	0.009152553070421522	0.0383257334089409	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	70.0	80.0	0.09933917485940784	0.09646319957786408	0.06691545953203144	0.12962255787908505	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	80.0	90.0	0.030058660634003212	0.029096887474879575	0.01978642418645726	0.03959872786354496	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	90.0	100.0	0.03650250373911355	0.036165848641876386	0.02066554569312745	0.05272087934068156	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	100.0	110.0	0.0705983272522923	0.06795267250785977	0.04713170543804006	0.09324581889925114	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	110.0	120.0	0.08952187980206745	0.08779630506470062	0.06535106262492044	0.11230177997589709	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	120.0	130.0	0.1304526313698804	0.12922380927833516	0.09957616046172094	0.16011771751037496	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	130.0	140.0	0.13551461734320466	0.1349166784894445	0.10885670830152877	0.1624565703968894	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	140.0	150.0	0.09738551431783075	0.09568003935094083	0.07378636048466519	0.11931939293971577	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	150.0	160.0	0.07190423154274948	0.07080004631804143	0.05231407427888878	0.09260440869848946	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	160.0	170.0	0.06295396825532724	0.06263551736769427	0.048407962788810315	0.07717996433468988	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	170.0	180.0	0.018113994851276127	0.01706917019347147	0.009090299076960897	0.026589939679573092	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	180.0	190.0	0.03836658763955795	0.0362209711273085	0.021392207178384675	0.05412268714291513	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	190.0	200.0	0.019589259115409676	0.019620443236150538	0.012723662502031342	0.027175982888673424	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	200.0	210.0	0.017448885189528876	0.01725895851587128	0.009848592306955561	0.025609919282779302	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	210.0	220.0	0.01657543126118575	0.015939323785931967	0.008570288570991817	0.024823876065878516	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	220.0	230.0	0.0013648834646016413	0.0013561185189895368	0.0011390769571549884	0.001615269834301251	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	0	230.0	240.0	0.011467565577310001	0.01078774242626393	0.00531282658208935	0.01824597595839103	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	40.0	50.0	0.003423787004095759	0.003050228240780881	0.000976291507612236	0.006244452042088534	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	50.0	60.0	0.0005266029835250942	0.00046778091546948586	0.0001554463682153651	0.000872006087926898	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	60.0	70.0	0.06922183117177044	0.0665909287745466	0.02904961614157239	0.11664467557108484	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	70.0	80.0	0.00625744666661168	0.006384286102678842	0.0046115642250560505	0.008718593439098558	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	80.0	90.0	0.187170544380666	0.1752450379287272	0.04736977572499711	0.304297735052502	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	90.0	100.0	0.2389001724759711	0.22605326468843073	0.09739412157295599	0.36143270769622726	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	100.0	110.0	0.068496857015078	0.06306814551220155	0.016209974216608393	0.12200677233522006	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	110.0	120.0	0.11921954143821785	0.1159249686842341	0.06328086199356674	0.1788915742688223	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	120.0	130.0	0.10571851551482811	0.10155921451392606	0.04550922043357837	0.1704587612162246	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	130.0	140.0	0.062298927034085017	0.060301443224209536	0.009898972560163102	0.11962818078171855	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	140.0	150.0	0.004336231337692696	0.004422663818407554	0.0031358231267837574	0.006141639043587938	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	150.0	160.0	0.006004277428826696	0.005688144681490559	0.003387302067197417	0.009091509182368448	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	160.0	170.0	0.0349540400839059	0.0335535945103117	0.0011585414147933532	0.07046656630295946	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	170.0	180.0	0.05462177003370095	0.05258868473265355	0.0024472650843570198	0.10891621108190419	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	180.0	190.0	0.0009584587438202554	0.0009330460213781554	0.00045572077892570747	0.0016466818390314666	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	190.0	200.0	0.0028986876198546477	0.0026105879374199734	0.0005822002827953658	0.005279841639681011	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	200.0	210.0	0.0011107933844692569	0.0010462708193772993	0.00048058713330199795	0.0018640913928037921	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	210.0	220.0	0.03350104049964055	0.030409471657683318	0.00017804708273839903	0.0627254103662269	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	220.0	230.0	0.0003786157891551504	0.0003803186243193544	2.0062182392842293e-05	0.0008592097934671361	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mbb2	5	230.0	240.0	1.8593940848359667e-06	1.8314202883145532e-06	7.473658729191287e-07	3.409083040693185e-06	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	0.0	8.0	0.006675817830306955	0.0064163518457990825	0.0015259209256158989	0.011758474615559325	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	8.0	16.0	0.05794861390755397	0.05660458957794674	0.03620905591662973	0.07878490417007648	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	16.0	24.0	0.05803770805200736	0.05719855325295163	0.03895542669979956	0.07783295545787682	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	24.0	32.0	0.09135042442810261	0.08988262585045478	0.06743698636847577	0.11653437423519596	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	32.0	40.0	0.08840144550857137	0.0886019152775181	0.06656159626527419	0.11156927442590235	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	40.0	48.0	0.09983740536499588	0.09859563917351741	0.07645108537636075	0.1229968429930822	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	48.0	56.0	0.15840783814944956	0.15630743786666024	0.12388886065487391	0.19099438967345334	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	56.0	64.0	0.07294025234167859	0.07141178725552214	0.049658475547979974	0.09466353670586185	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	64.0	72.0	0.0537307552891118	0.05209196298320491	0.036313652960188694	0.06939345444693215	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	72.0	80.0	0.07808822338428589	0.07791255188742362	0.06275731906574576	0.09399150401683147	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	80.0	88.0	0.06564627065751832	0.06474683765956554	0.04972099254664629	0.07894669377371112	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	88.0	96.0	0.057406818132925384	0.05565031402614509	0.039493926147846456	0.07415894851693763	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	96.0	104.0	0.02421376951816427	0.024096615335482477	0.0154712075327443	0.03311114705810963	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	104.0	112.0	0.006853586968517393	0.006629979665025807	0.001715454049396901	0.012168750408901528	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	112.0	120.0	0.02382922936826103	0.02417021729153837	0.015588507441200734	0.03319120368269818	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	120.0	128.0	0.00862282180860119	0.008374193681464167	0.003208223776000939	0.013985131349924776	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	128.0	136.0	0.015437624223928886	0.014907573325436244	0.007955635724443572	0.02191194172888084	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	136.0	144.0	0.015286072255612808	0.014442515080283729	0.008189487929870037	0.021684314112585038	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	144.0	152.0	0.005746441883164765	0.005208722426139916	0.00209055523815462	0.009445403660595772	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	0	152.0	160.0	0.011538880927241977	0.01114198535757818	0.006511142075367688	0.01658433503374491	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	0.0	8.0	0.005873112215566249	0.005788812894925683	0.004268821589377835	0.007985218740422845	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	8.0	16.0	0.07334008438186847	0.0703343399944282	0.03282284321724939	0.11675658080485668	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	16.0	24.0	0.0993726960464006	0.0929163011079723	0.04508996193677002	0.16312333606942062	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	24.0	32.0	0.06522809170744172	0.062460915313440744	0.014834957908192961	0.12110393561947064	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	32.0	40.0	0.15265054590432037	0.14644319916078927	0.019893765859318915	0.2659293678940726	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	40.0	48.0	0.20979397491537335	0.19681162086353748	0.07491348796215885	0.31883283169227183	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	48.0	56.0	0.04654162805457239	0.04456218105161449	0.014515637545181414	0.08149747279533638	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	56.0	64.0	0.052552453320782073	0.0508190117792823	0.0028793674158829013	0.10313701916266238	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	64.0	72.0	0.03570197138483192	0.03249235352064445	0.003776447137927706	0.06360171417042113	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	72.0	80.0	0.05647309087995454	0.0536894176075627	0.006001975170051574	0.10829035248890469	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	80.0	88.0	0.0012145230163871988	0.001188693608277882	0.0007294753067493097	0.0018088066602722473	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	88.0	96.0	0.08363131147857109	0.07443738993981353	0.02936524124891051	0.1407522187618294	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	96.0	104.0	0.0006966959825660499	0.0006521766246154268	0.000323256246928736	0.0011750110318638103	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	104.0	112.0	0.00038605016558852426	0.0003578074229825747	3.789037675353226e-05	0.00080995002651286	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	112.0	120.0	0.0003602631209425631	0.00033550950698630797	1.5325797277885537e-05	0.0007615914820020901	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	120.0	128.0	1.260908465998784e-05	1.2271161099404092e-05	9.281281469421025e-07	2.729167741718249e-05	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	128.0	136.0	0.03289295152375952	0.029599942834285194	0.0005787053826188968	0.065829262112795	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	136.0	144.0	0.08234853969499085	0.0785859874088987	0.028078209393586063	0.14702807710916707	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	144.0	152.0	0.00039965620978203443	0.00037474130494911576	5.010494867474276e-05	0.0007985589803155456	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
r_hh_125_120	5	152.0	160.0	0.000529750911640472	0.0005242264642277173	0.0001694182271602367	0.0010221386072552805	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	200.0	260.0	0.06877394471746295	0.06796867150212792	0.04914079437359347	0.0878731104051536	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	260.0	320.0	0.23315822561199015	0.23513315448381292	0.19178190165871561	0.2744922940598325	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	320.0	380.0	0.19813546854229663	0.19705998803577007	0.16566058577932277	0.226975597777778	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	380.0	440.0	0.15156630605251112	0.1484568544958232	0.12300727537143219	0.17550474176554304	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	440.0	500.0	0.08867895515628516	0.08741076872768594	0.06840659635175866	0.10861745336618538	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	500.0	560.0	0.07896554288410344	0.07822152564096725	0.06012297202077808	0.09712890138260576	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	560.0	620.0	0.05157115791788163	0.05089453098894016	0.03839165656483305	0.06436662533488409	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	620.0	680.0	0.028915262454134685	0.028663638028402903	0.020719874074122277	0.03797796915544328	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	680.0	740.0	0.019955205151841394	0.0198163530932754	0.013759975047375804	0.027267356065517317	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	740.0	800.0	0.008768247050998958	0.008417800048103566	0.0050710318950236075	0.012377578093746368	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	800.0	860.0	0.01207355135047174	0.011583062319737065	0.006561922054024499	0.01754970564322104	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	860.0	920.0	0.015857673946087694	0.01536070046652651	0.009832484151087164	0.021971427431324065	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	920.0	980.0	0.012753959464746603	0.012109660239052963	0.006757415408317449	0.018709565587461032	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	980.0	1040.0	0.009200380248806875	0.008857727841224808	0.004484535710982629	0.014248472138355084	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	1040.0	1100.0	0.0053002849669561885	0.005059744079134445	0.0029564481794647312	0.0078500584847812	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	1100.0	1160.0	0.0037253876261504454	0.003505719489129547	0.00044853169606770137	0.006954894055207278	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	1160.0	1220.0	0.000453683428770198	0.0004109875747390343	0.00021497088231629832	0.0007076279127478686	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	1220.0	1280.0	0.0065456292362908565	0.005770168539997006	0.0027520274892718294	0.009857686278749474	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	1280.0	1340.0	0.0007195146279751779	0.0006680325427428884	0.0002524865176361919	0.0012253216605483605	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	0	1340.0	1400.0	0.00488161956423807	0.0045741641817747	0.0014374027882787118	0.008635501337779903	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	5	200.0	260.0	0.11482758325112476	0.11441530513516651	0.050142757411933116	0.18601354074294757	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	5	260.0	320.0	0.2643391023848827	0.2503261389391751	0.13523261764653774	0.3841805556354377	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	5	320.0	380.0	0.009605819769896086	0.009782069435943673	0.007456251815978234	0.012730294936037993	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	5	380.0	440.0	0.17489097011005392	0.16717642019604823	0.041133275096803125	0.2840536523973059	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	5	440.0	500.0	0.07074505459698689	0.06646357471567232	0.033068055424764126	0.11650357821468443	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	5	500.0	560.0	0.0545822861447587	0.05232696109921516	0.006056616462793098	0.10348899170008494	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	5	560.0	620.0	0.004080202547498118	0.004079353591634276	0.0029142317665683377	0.005665328549002698	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	5	620.0	680.0	0.053144915292874656	0.051267760268722436	0.0037123081194944075	0.10657331607400913	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	5	680.0	740.0	0.03616233668147668	0.03576606385471701	0.004498638144282511	0.07446113577381315	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	5	740.0	800.0	0.0842264392794265	0.0765534852899742	0.0310004102685155	0.14073075048738223	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	5	800.0	860.0	0.0646001697840796	0.059113997519370395	0.0019313277466140612	0.12068310653329131	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	5	860.0	920.0	0.007117009471235971	0.006677965734899496	0.000493111184249245	0.01450926736073191	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	5	920.0	980.0	0.03544133800533911	0.03410107869000357	0.0030887351492300953	0.06775199221746571	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
mhh	5	980.0	1040.0	0.005293241300757019	0.005009980080992458	0.0023706671143858132	0.009368482621846351	1000	True	source_member_bootstrap_unit_shape_p16_p84	mass_plane_blind
