category	metric	variant	nominal_full_oof	bootstrap_mean	bootstrap_median	bootstrap_standard_deviation	bootstrap_p16	bootstrap_p84	bootstrap_p2p5	bootstrap_p97p5	valid_replicas	invalid_replicas	invalid_reason_counts_json	uncertainty_central	uncertainty_lower_68	uncertainty_upper_68	uncertainty_valid_replicas	uncertainty_support_flag	uncertainty_kind
0	background_neff	mass_aware	159.68928115419118	160.74230615407924	159.27324815312	18.82533382960036	142.35516379490912	178.87150425872773	127.18113344999082	201.34829219052332	1000	0	{}	159.27324815312	142.35516379490912	178.87150425872773	1000	True	common_paired_source_member_bootstrap_p16_p84
1	background_neff	mass_aware	29.32706891884145	29.49851398314589	29.29533329075967	5.885454721076216	23.64143342475049	35.109523879286925	18.667108589586494	41.7456243175262	1000	0	{}	29.29533329075967	23.64143342475049	35.109523879286925	1000	True	common_paired_source_member_bootstrap_p16_p84
2	background_neff	mass_aware	8.351662850759386	9.127564238599975	9.003505225735971	2.3181528564375147	6.73296806270482	11.510661272054655	4.9545388198563	13.897436413113248	1000	0	{}	9.003505225735971	6.73296806270482	11.510661272054655	1000	True	common_paired_source_member_bootstrap_p16_p84
3	background_neff	mass_aware	9.194077312215741	10.379316780181584	10.132053646158022	2.910963573494409	7.463130763583297	13.384608412557219	5.325473958523393	16.54483989267871	1000	0	{}	10.132053646158022	7.463130763583297	13.384608412557219	1000	True	common_paired_source_member_bootstrap_p16_p84
4	background_neff	mass_aware	4.643787910271243	7.392407537658102	5.784047576550064	13.641242887056741	3.948077731163643	7.837956987030081	2.805579373530144	10.698326601430248	1000	0	{}	5.784047576550064	3.948077731163643	7.837956987030081	1000	True	common_paired_source_member_bootstrap_p16_p84
5	background_neff	mass_aware	13.865631466788646	14.785484025278954	14.519270250304206	3.58787059482152	11.216175528798844	18.584806034140456	8.709573248467438	22.567208525237756	1000	0	{}	14.519270250304206	11.216175528798844	18.584806034140456	1000	True	common_paired_source_member_bootstrap_p16_p84
