category	metric	variant	nominal_full_oof	bootstrap_mean	bootstrap_median	bootstrap_standard_deviation	bootstrap_p16	bootstrap_p84	bootstrap_p2p5	bootstrap_p97p5	valid_replicas	invalid_replicas	invalid_reason_counts_json	uncertainty_central	uncertainty_lower_68	uncertainty_upper_68	uncertainty_valid_replicas	uncertainty_support_flag	uncertainty_kind
0	nominal_asimov_ZA_contribution	mass_aware	0.012959225046328777	0.01298092857305457	0.012933103947872466	0.0008803382931070007	0.01211986604923808	0.013868150072542593	0.011403951440583928	0.014838811069339245	1000	0	{}	0.012933103947872466	0.01211986604923808	0.013868150072542593	1000	True	common_paired_source_member_bootstrap_p16_p84
1	nominal_asimov_ZA_contribution	mass_aware	0.014231611988844813	0.014702179659972935	0.01452128744693518	0.002434463066209634	0.012434954814787109	0.01693813025033554	0.01063935410131661	0.020149831300743083	1000	0	{}	0.01452128744693518	0.012434954814787109	0.01693813025033554	1000	True	common_paired_source_member_bootstrap_p16_p84
2	nominal_asimov_ZA_contribution	mass_aware	0.01052279046024795	0.011035196006506662	0.010660367759086544	0.002322810606957265	0.008979320864321075	0.013179944394143448	0.007699644361956922	0.016417874501292885	1000	0	{}	0.010660367759086544	0.008979320864321075	0.013179944394143448	1000	True	common_paired_source_member_bootstrap_p16_p84
3	nominal_asimov_ZA_contribution	mass_aware	0.01886011688782753	0.019799946724963543	0.01925934188831463	0.0037552791809368703	0.016233720815528235	0.023086097871236937	0.014065127771023483	0.027862019391599598	1000	0	{}	0.01925934188831463	0.016233720815528235	0.023086097871236937	1000	True	common_paired_source_member_bootstrap_p16_p84
4	nominal_asimov_ZA_contribution	mass_aware	0.028166489542869644	0.030662947513026326	0.028680090494935844	0.008926957517254397	0.022890490626435184	0.03783873138548364	0.018517830855840415	0.05471377869095407	1000	0	{}	0.028680090494935844	0.022890490626435184	0.03783873138548364	1000	True	common_paired_source_member_bootstrap_p16_p84
5	nominal_asimov_ZA_contribution	mass_aware	0.053519834482045635	0.05506327535811099	0.054004229186669805	0.008146408776628065	0.04737224618972659	0.06210367471847979	0.04268977957081593	0.07503684664844702	1000	0	{}	0.054004229186669805	0.04737224618972659	0.06210367471847979	1000	True	common_paired_source_member_bootstrap_p16_p84
