qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background
0.625,0.875,37.558763268592294,147659.6270839494,0.00025436040988535675,0.09774181510380404,0.0025436040988535673,57,145,28.33039920330369,102.82030646971953
0.625,0.9,24.00255126162019,63785.2714738154,0.0003763024081738606,0.09503798105002133,0.0037630240817386057,36,72,18.080059707011742,45.794496184941195
0.625,0.925,16.154833484395752,18042.330343234073,0.000895385084801635,0.12026968424911566,0.00895385084801635,20,22,11.926689373929003,10.950767944128176
0.625,0.95,2.8177291666666666,1365.5050796732712,0.0020635069093561144,0.07625223671546241,0.020635069093561144,2,1,2.0,1.0
0.65,0.5,175.01032840305442,780986.0396457546,0.00022408893311644455,0.19803504178856593,0.0022408893311644455,238,713,130.41320183875635,414.3880464545751
0.65,0.525,170.34551927456837,735921.825655626,0.00023147230226907472,0.1985705656125937,0.002314723022690747,229,686,126.78551651324595,399.76120125010385
0.65,0.55,161.38108049966797,695884.6166748191,0.00023190781435980493,0.19345680049484365,0.0023190781435980493,216,659,120.05936221437565,381.53003767912804
0.65,0.575,155.45347858067726,657924.8492113916,0.00023627847278759638,0.19165153406263608,0.0023627847278759636,208,635,115.64575508303749,364.9817743461642
0.65,0.6,151.00777714143422,606395.6135748721,0.0002490251805272816,0.1939194135811811,0.0024902518052728156,202,592,112.33554990701042,344.2536498452193
0.65,0.625,142.04333836653387,573353.5944100888,0.00024774125382902534,0.18758996440371112,0.0024774125382902535,189,562,105.6094592072272,330.56693789991056
0.65,0.65,131.5969991118858,526621.7290384724,0.00024988904151782915,0.18134124730654014,0.002498890415178291,174,520,97.78004137823763,309.404635062605
0.65,0.675,125.52332540006638,490242.71803880227,0.0002560432226351424,0.1792746405694699,0.002560432226351424,164,489,93.15540384635003,294.00914212488954
0.65,0.7,118.18685889774235,434463.0581771659,0.0002720297081036242,0.17930514975213924,0.002720297081036242,155,447,87.74393026983103,272.11310900478634
0.65,0.725,110.55824880976095,400410.8593863941,0.0002761120139927896,0.17471823242689652,0.0027611201399278954,142,406,81.91079673593394,251.17683652995518
