seed,working_point,qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background
15,higher_purity,0.875,0.75,26.194881555457357,65470.91305115163,0.0004000995302294259,0.10237460527276256,0.004000995302294259,34,52,19.692984791262475,27.347737491944837
15,intermediate,0.85,0.75,34.0297396398586,84387.64015159397,0.0004032550214548904,0.11714377229957859,0.004032550214548904,51,73,25.98591821047752,38.04998268154202
16,loose_best_sqrtB,0.8,0.5,95.3193750264317,278369.93555394904,0.00034241979054508377,0.18066333449662395,0.003424197905450838,139,247,75.1935866383188,132.19433225794006
16,nominal_balanced,0.825,0.525,81.2259885280837,196705.3522984506,0.0004129322744855657,0.18314156325160075,0.004129322744855657,120,168,64.17492125496938,91.63579498085898
16,higher_purity,0.875,0.75,28.645073246696036,45916.69392878877,0.0006238487747206075,0.13367944436873375,0.006238487747206076,44,41,22.73981862515034,19.67594716870879
16,intermediate,0.85,0.75,36.03549168337004,73063.8623926362,0.0004932054028258148,0.13331503738034514,0.0049320540282581475,58,67,28.778590196032532,35.10295605372161
17,loose_best_sqrtB,0.8,0.5,105.25356895997207,303550.2173392629,0.00034674186657667724,0.19103878916345166,0.0034674186657667723,148,241,81.23892269563605,138.56594243601592
17,nominal_balanced,0.825,0.525,82.29235897963684,212917.14690008524,0.00038649944439774896,0.17834223006290392,0.00386499444397749,117,169,63.59521032429971,93.49024276252486
17,higher_purity,0.875,0.75,22.197619354002793,54045.8607496778,0.00041071821312671253,0.0954828076500841,0.004107182131267125,38,43,17.5578548283268,23.634487435882583
17,intermediate,0.85,0.75,35.15556126148644,95525.93227264928,0.0003680211270919162,0.11374528244723447,0.003680211270919162,56,78,27.541582136516457,42.84131895657635
18,loose_best_sqrtB,0.8,0.5,92.59457944228637,245911.09074503768,0.0003765368172771397,0.1867224363602665,0.003765368172771397,131,209,68.01720479430769,118.5851665022266
18,nominal_balanced,0.825,0.525,79.10043515427303,173135.26811881238,0.0004568707231850135,0.19010174384571538,0.004568707231850135,114,147,58.22148363247131,81.16141117073657
18,higher_purity,0.875,0.75,25.69662211265261,37521.46660930385,0.0006848512181099248,0.13265882162585557,0.006848512181099248,35,34,18.800829750103638,17.875241207025137
18,intermediate,0.85,0.75,37.8990999372919,60041.616741677884,0.0006312138478940098,0.15466879679863565,0.006312138478940098,53,50,27.80514648180021,28.016048581151974
19,loose_best_sqrtB,0.8,0.5,115.06262521903075,305336.2322614195,0.0003768390811887587,0.20823086698831672,0.0037683908118875866,147,247,84.03973430016802,141.6348540784838
19,nominal_balanced,0.825,0.525,97.12422631640239,231030.90786259403,0.0004203949472170501,0.20206566753355407,0.004203949472170501,124,187,70.9333013762222,104.36822173389696
19,higher_purity,0.875,0.75,41.5194555234557,21216.338067341832,0.0019569567279551564,0.28504697477374064,0.019569567279551562,49,29,30.104266638394456,14.873222917520081
19,intermediate,0.85,0.75,49.3125536652989,44292.65255692525,0.001113334849429531,0.23431044473079132,0.011133348494295309,63,46,36.017028985786304,24.712438583517592
20,loose_best_sqrtB,0.8,0.5,81.60207295477056,280337.97730121505,0.0002910846177187456,0.15412043411273074,0.0029108461771874556,117,250,65.92996341936639,136.94878849188106
20,nominal_balanced,0.825,0.525,74.36663620501818,221576.92162082717,0.0003356244669391962,0.15798500762531348,0.003356244669391962,103,197,59.84292000046003,108.41178282974101
20,higher_purity,0.875,0.75,30.300420006602845,69507.102566096,0.0004359327160528586,0.11493017180453859,0.004359327160528586,42,50,24.384971655850883,29.649169667822814
20,intermediate,0.85,0.75,37.30083098712446,114146.26963086503,0.0003267809899329234,0.11040472125454236,0.0032678098993292335,53,89,30.104886412228634,52.78217425525282
21,loose_best_sqrtB,0.8,0.5,104.46046887715399,286822.5549183585,0.0003641989344488188,0.19504971534735313,0.003641989344488188,151,243,76.19125181374721,136.2270153428469
21,nominal_balanced,0.825,0.525,94.69580006114508,200918.35473274108,0.00047131482928529936,0.21126176852391781,0.004713148292852993,130,169,68.69256730872496,94.18320282161953
21,higher_purity,0.875,0.75,35.54096483879934,26614.86154789014,0.001335380414241411,0.21785478729873092,0.01335380414241411,54,24,26.067969048643636,11.121094044926977
21,intermediate,0.85,0.75,46.32676684269039,52019.934127482455,0.0008905579682042632,0.2031173831874047,0.008905579682042633,70,45,33.95740821056421,23.870459241044678
22,loose_best_sqrtB,0.8,0.5,95.89613488876653,289512.1917618289,0.0003312334941930762,0.1782246106429095,0.0033123349419307622,130,250,75.02662416219587,135.9136721173741
22,nominal_balanced,0.825,0.525,80.61492152808371,208153.60972902208,0.0003872857243889721,0.17669467530337196,0.003872857243889721,112,184,63.24168350282897,98.28492762591173
22,higher_purity,0.875,0.75,37.95284515803965,44853.07213830142,0.0008461593230674281,0.17920422363161465,0.008461593230674282,50,43,29.60269529684587,22.04822330796085
22,intermediate,0.85,0.75,43.84990323237885,60652.09449879662,0.0007229742615607258,0.17805154143937757,0.007229742615607259,61,63,34.40479818437689,33.15158491717478
23,loose_best_sqrtB,0.8,0.5,85.83757327217351,288881.570619954,0.0002971375885556211,0.15970463214810043,0.0029713758855562113,123,237,68.16626917375315,121.33442954533456
23,nominal_balanced,0.825,0.525,75.84214840501267,233629.41523262326,0.00032462585385276566,0.15690864279575362,0.003246258538527656,107,175,60.12052445537578,91.70817595097324
23,higher_purity,0.875,0.75,27.887136709295067,62660.620277124326,0.0004450504413451505,0.11140548685017411,0.004450504413451505,37,45,21.95656380877122,22.653229269999322
23,intermediate,0.85,0.75,32.644045343840595,91912.01728269839,0.00035516623733146527,0.10767572965180966,0.0035516623733146523,50,72,26.13338204613195,34.77318875837073
24,loose_best_sqrtB,0.8,0.5,93.19315753393249,266842.6131358299,0.0003492439098791718,0.18040826674832885,0.003492439098791718,133,229,75.8937325074876,101.25252933503522
24,nominal_balanced,0.825,0.525,80.74837724229643,185147.6011017617,0.0004361297514079867,0.18766131645408726,0.004361297514079867,114,166,65.67506666011548,86.39587592107512
24,higher_purity,0.875,0.75,32.50126431217902,25851.643563578444,0.001257222359276569,0.20214182199146483,0.012572223592765688,42,32,26.173867847303544,18.034753373821463
24,intermediate,0.85,0.75,35.96036720744681,44198.388212981255,0.0008136126375052992,0.17104914267341378,0.008136126375052993,55,52,29.53688759393153,26.562908455340377
25,loose_best_sqrtB,0.8,0.5,97.38775826855318,267752.6049323956,0.00036372291613425176,0.1882077560389469,0.003637229161342518,138,232,76.90444175010352,127.83688479502378
25,nominal_balanced,0.825,0.525,79.11604301475448,202276.0020766072,0.0003911291611586785,0.1759107487862946,0.003911291611586785,113,172,62.53272268491276,93.99816403578752
25,higher_purity,0.875,0.75,25.635611069147764,39654.878764143636,0.0006464680228029787,0.12873462161057572,0.006464680228029787,39,38,20.41589511645294,17.720094127287837
25,intermediate,0.85,0.75,35.285419662519274,73350.6726537205,0.0004810510713255133,0.13028464579844098,0.0048105107132551325,50,67,27.863928170327362,36.0718130816103
26,loose_best_sqrtB,0.8,0.5,92.36401575437438,260808.58199753464,0.00035414484848220017,0.180859725656489,0.0035414484848220015,129,234,74.39660050916497,124.8973849330916
26,nominal_balanced,0.825,0.525,83.97919096236382,189098.52441033538,0.0004441028359382261,0.19312016172886667,0.0044410283593822614,116,175,67.55737752625528,87.64183544243555
26,higher_purity,0.875,0.75,25.07613245295477,31941.44161640209,0.0007850657698579907,0.14030827926120354,0.007850657698579906,38,38,20.397724284562063,16.996717771484633
26,intermediate,0.85,0.75,32.15488535655331,60823.26587224883,0.0005286609473435768,0.1303803365324679,0.005286609473435767,50,65,26.24227465178534,33.55922908971163
27,loose_best_sqrtB,0.8,0.5,101.86122297842282,306915.6485340967,0.00033188670393620077,0.18386512870367547,0.0033188670393620077,136,247,80.25322566618468,133.17386579190733
27,nominal_balanced,0.825,0.525,85.29839650746761,225270.80298665733,0.00037864825524024873,0.17971669096759918,0.003786482552402487,116,176,67.33847758028551,95.63137829570417
27,higher_purity,0.875,0.75,28.118212465597598,49571.78475727667,0.0005672221124027638,0.12629042668280915,0.005672221124027637,40,42,22.310728796896115,23.088372488297463
27,intermediate,0.85,0.75,39.21144694763494,74883.61253839413,0.0005236318817756094,0.1432911851871376,0.005236318817756095,54,72,30.99844615618194,39.012262452528944
28,loose_best_sqrtB,0.8,0.5,103.89833834703316,242432.98610597965,0.000428565188326369,0.21101471735519556,0.004285651883263689,145,223,85.45424364619761,115.17933084965148
28,nominal_balanced,0.825,0.525,88.79268911966534,185345.5850879331,0.00047906557406015156,0.2062462619914772,0.0047906557406015154,121,162,72.82862352098672,83.18918980165114
28,higher_purity,0.875,0.75,28.61245526971488,37346.39545995398,0.000766136997087058,0.14805762580707257,0.00766136997087058,43,35,23.747567723770732,19.007855893463567
28,intermediate,0.85,0.75,37.00472769861656,57073.81259859942,0.0006483661422598681,0.15489548909935663,0.00648366142259868,58,56,30.88221470516809,29.190311313407317
29,loose_best_sqrtB,0.8,0.5,92.05064806206671,229851.19135829463,0.000400479316718342,0.19200099124581896,0.00400479316718342,125,216,73.90846230051446,112.3034270563979
29,nominal_balanced,0.825,0.525,77.05712190491913,141090.7061001805,0.0005461530673055476,0.20514624901788744,0.005461530673055476,106,139,61.959865222270615,68.36615671215121
29,higher_purity,0.875,0.75,19.225109514691315,18148.633672223983,0.001059314428948712,0.1427075187473725,0.010593144289487119,26,23,15.4290136527347,9.970164800978377
29,intermediate,0.85,0.75,22.150620983823043,23411.223908805696,0.0009461539076345128,0.14476842404466247,0.009461539076345128,32,35,17.91257009976629,14.417007453241071
