seed,working_point,qcd_threshold,top_threshold,sample,group,rows,xsec_pb,expected_events_450fb
11,intermediate,0.85,0.75,Zbbbb_100k,background,8,0.0015751178488013138,708.8030319605912
11,intermediate,0.85,0.75,ggF_HH4b_SMnorm,signal,21,6.283785398230087e-05,28.277034292035392
11,intermediate,0.85,0.75,qcd_bbbb_iht200to400_combined120k,background,16,0.047215017637632375,21246.75793693457
11,intermediate,0.85,0.75,qcd_bbbb_iht400to600_20000,background,16,0.023164440056158565,10423.998025271354
11,intermediate,0.85,0.75,qcd_bbbb_iht600plus_20000,background,11,0.0028203729117705204,1269.1678102967342
11,intermediate,0.85,0.75,ttbar_200k,background,5,0.03811687694142459,17152.594623641067
12,loose_best_sqrtB,0.8,0.5,VBF_HH4b_SMnorm,signal,71,1.1298374218750003e-05,5.0842683984375014
12,loose_best_sqrtB,0.8,0.5,Zbbbb_100k,background,42,0.008276163585998359,3724.2736136992617
12,loose_best_sqrtB,0.8,0.5,ggF_HH4b_SMnorm,signal,63,0.00020191499999999997,90.86174999999999
12,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht200to400_combined120k,background,98,0.290673499337007,130803.07470165314
12,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht400to600_20000,background,38,0.05518447720645759,24833.014742905914
12,loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht600plus_20000,background,22,0.005645138927764983,2540.3125174942425
12,loose_best_sqrtB,0.8,0.5,ttbar_200k,background,34,0.2437779743123675,109700.08844056538
12,nominal_balanced,0.825,0.525,VBF_HH4b_SMnorm,signal,60,9.547921875000001e-06,4.296564843750001
12,nominal_balanced,0.825,0.525,Zbbbb_100k,background,35,0.0068968029883319645,3103.561344749384
12,nominal_balanced,0.825,0.525,ggF_HH4b_SMnorm,signal,51,0.00016345499999999999,73.55475
12,nominal_balanced,0.825,0.525,qcd_bbbb_iht200to400_combined120k,background,74,0.21948815256059712,98769.66865226871
12,nominal_balanced,0.825,0.525,qcd_bbbb_iht400to600_20000,background,27,0.0392100232782725,17644.510475222625
12,nominal_balanced,0.825,0.525,qcd_bbbb_iht600plus_20000,background,16,0.004105555583829078,1847.5000127230853
12,nominal_balanced,0.825,0.525,ttbar_200k,background,26,0.18641845094475162,83888.30292513822
12,higher_purity,0.875,0.75,VBF_HH4b_SMnorm,signal,18,2.8643765624999993e-06,1.2889694531249998
12,higher_purity,0.875,0.75,Zbbbb_100k,background,5,0.0009852575697617092,443.36590639276915
12,higher_purity,0.875,0.75,ggF_HH4b_SMnorm,signal,12,3.846e-05,17.307000000000002
12,higher_purity,0.875,0.75,qcd_bbbb_iht200to400_combined120k,background,17,0.05042295396662366,22690.32928498065
12,higher_purity,0.875,0.75,qcd_bbbb_iht400to600_20000,background,6,0.008713338506282777,3921.0023278272497
12,higher_purity,0.875,0.75,qcd_bbbb_iht600plus_20000,background,5,0.001282986119946587,577.3437539759642
12,higher_purity,0.875,0.75,ttbar_200k,background,2,0.014339880841903971,6452.946378856787
