seed,bootstrap,working_point,qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB
11,65,higher_purity,0.875,0.75,25.606653732236623,44627.4838227383,0.0005737866341276827,0.12121367767827655,0.005737866341276827
11,66,higher_purity,0.875,0.75,28.375771048727646,44433.88531551194,0.0006386065690011046,0.1346140921010458,0.006386065690011046
11,67,higher_purity,0.875,0.75,14.14985230859619,29034.52073606024,0.00048734581973045564,0.08304138349279647,0.004873458197304556
11,68,higher_purity,0.875,0.75,21.719210267873535,30003.522880374498,0.0007238886698228431,0.12538855701543747,0.007238886698228432
11,69,higher_purity,0.875,0.75,19.02615938291778,25707.711062744427,0.0007400954264843306,0.11866412070571028,0.007400954264843305
11,70,higher_purity,0.875,0.75,28.071505322586567,24849.359701471865,0.0011296671487645556,0.1780771107674858,0.011296671487645554
11,71,higher_purity,0.875,0.75,21.871343130944076,39170.185172126694,0.0005583671109757126,0.11050899817292589,0.005583671109757125
11,72,higher_purity,0.875,0.75,25.226321574560274,28611.922748220502,0.0008816716652196751,0.1491352840544771,0.00881671665219675
11,73,higher_purity,0.875,0.75,24.56439401589983,47732.62759915877,0.0005146248017641658,0.11243418697571175,0.005146248017641658
11,74,higher_purity,0.875,0.75,38.2578477352844,27897.64962328178,0.0013713645504873139,0.2290533915097316,0.013713645504873138
11,75,higher_purity,0.875,0.75,27.789909921602465,46893.6906623269,0.0005926151157884469,0.12833051346402752,0.005926151157884468
11,76,higher_purity,0.875,0.75,22.099542425549885,40086.53480347709,0.0005512959035719142,0.11037838198677935,0.005512959035719142
11,77,higher_purity,0.875,0.75,20.296618393860392,31562.040598778425,0.0006430705369109103,0.1142460383909029,0.006430705369109104
11,78,higher_purity,0.875,0.75,19.7641533731135,33415.31873465785,0.0005914698444164302,0.10811984424987814,0.005914698444164301
11,79,higher_purity,0.875,0.75,21.795276699408806,29266.554866871273,0.0007447161717035682,0.1274020997660702,0.007447161717035682
11,80,higher_purity,0.875,0.75,22.251675288620422,28026.698604078738,0.0007939456445784209,0.13291584059085457,0.00793945644578421
11,81,higher_purity,0.875,0.75,24.510997909521535,28913.202324978905,0.0008477441424171066,0.14414941866894515,0.008477441424171065
11,82,higher_purity,0.875,0.75,20.44875125693093,23911.057257948483,0.000855200631085996,0.13224138905746524,0.00855200631085996
11,83,higher_purity,0.875,0.75,17.98389966658099,38080.81599894536,0.0004722561529952259,0.0921575133800368,0.004722561529952259
11,84,higher_purity,0.875,0.75,28.147571754121834,41503.5395094868,0.0006781968980666798,0.13816510359622186,0.006781968980666797
11,85,higher_purity,0.875,0.75,28.603970343333458,28110.473282396706,0.0010175556297462194,0.1706051905891285,0.010175556297462194
11,86,higher_purity,0.875,0.75,23.29393500495722,38858.62242362807,0.0005994534430740214,0.11816780247370294,0.005994534430740214
11,87,higher_purity,0.875,0.75,22.403808151690964,27713.91182323238,0.0008083957362132474,0.13457764667568894,0.008083957362132474
11,88,higher_purity,0.875,0.75,24.868659742040904,28372.66022135438,0.0008765008126845917,0.14763942723498844,0.008765008126845917
11,89,higher_purity,0.875,0.75,18.288165392722068,18666.50264957134,0.0009797317545792135,0.13385625263037376,0.009797317545792135
11,90,higher_purity,0.875,0.75,21.719210267873535,45113.92200801843,0.0004814303279598085,0.10225598526389737,0.004814303279598084
11,91,higher_purity,0.875,0.75,36.45492370359491,36067.886773351755,0.0010107307903198008,0.1919534158226483,0.010107307903198007
11,92,higher_purity,0.875,0.75,21.871343130944076,36707.717009498454,0.00059582411854392,0.11415548056211045,0.0059582411854392
11,93,higher_purity,0.875,0.75,16.257042066426763,26526.290961918618,0.0006128652546926186,0.0998167131626225,0.006128652546926186
11,94,higher_purity,0.875,0.75,22.327741720155693,27110.81839898638,0.0008235731356966518,0.13560430768044787,0.008235731356966517
11,95,higher_purity,0.875,0.75,28.832169637939266,25423.993776177016,0.0011340535201418986,0.18082373591769804,0.011340535201418986
11,96,higher_purity,0.875,0.75,25.758786595307164,30098.1603704794,0.0008558259467768555,0.1484757149359845,0.008558259467768555
11,97,higher_purity,0.875,0.75,20.220551962325118,31527.466671741568,0.0006413630429890846,0.11388026491660327,0.006413630429890846
11,98,higher_purity,0.875,0.75,11.327338885726876,27202.244030139518,0.0004164119281180046,0.06867924741762665,0.004164119281180045
11,99,higher_purity,0.875,0.75,21.947409562479343,38807.18132109695,0.0005655502104335509,0.11141078088107775,0.005655502104335509
11,100,higher_purity,0.875,0.75,24.33619472129402,42655.21250476934,0.0005705327272387392,0.117832913674206,0.005705327272387391
11,101,higher_purity,0.875,0.75,22.479874583226238,25890.010079328305,0.0008682837323873865,0.1397100905687346,0.008682837323873864
