threshold,total_raw_n,weighted_B_450fb,sum_w2,sigma_MC,N_eff,rel_unc_pct,support_tier
0.999,2598,14558.34556918376,99572.24082369468,315.5506945384445,2128.5593651251534,2.16749006979463,PRIMARY_ADEQUATE
0.9997,100,532.3599920402523,3498.2561365345614,59.14605765843199,81.01383948570616,11.110162022460901,FINITE_SUPPORT_CAUTION
0.9999,40,221.34821941242922,1471.667431666241,38.362317860971864,33.292191688702445,17.331206893285596,LIMITED_DIAGNOSTIC_B95_ORIENTED
0.99997,15,97.26287800464338,676.0963491263609,26.001852801797817,13.992188317493897,26.73358359862277,EXTREMELY_LIMITED
0.99999,9,65.80158787182067,481.09432960588185,21.93386262394022,9.0,33.33333333333333,EXTREMELY_LIMITED
