region	mhh_category	btag_category	population_kind	sample_class	process_or_mode	raw_candidate_rows	signed_physical_yield	sum_squared_physical_weights	sum_absolute_physical_weights	effective_events	negative_weight_rows	zero_weight_rows	positive_weight_rows	cancellation_fraction	yield_scope
baseline_all_fourb_candidates	inclusive_mhh	inclusive_ge4b	ordinary	background	tth_hbb	2411	2460.4411190682808	2510.8974965958773	2460.4411190682808	2410.9986602835475	0	0	2411	0	train_partition_contribution_only
baseline_all_fourb_candidates	inclusive_mhh	inclusive_ge4b	ordinary	background	tttt	5803	203.22658991371631	7.1172310431965125	203.22658991371631	5802.9655911533491	0	0	5803	0	train_partition_contribution_only
baseline_all_fourb_candidates	inclusive_mhh	inclusive_ge4b	ordinary	background	ttw	232	188.89279208670041	153.79633102961003	188.89279208670041	231.99829712088484	0	0	232	0	train_partition_contribution_only
baseline_all_fourb_candidates	inclusive_mhh	inclusive_ge4b	ordinary	background	ttz_zbb	3169	929.34443678176558	272.54133374114986	929.34443678176558	3168.9911776740291	0	0	3169	0	train_partition_contribution_only
baseline_all_fourb_candidates	inclusive_mhh	inclusive_ge4b	ordinary	background	tw_antitop	64	3534.9432617946277	195247.5007731349	3534.9432617946277	63.99991710330054	0	0	64	0	train_partition_contribution_only
baseline_all_fourb_candidates	inclusive_mhh	inclusive_ge4b	ordinary	background	tw_top	47	2597.7894024815946	143585.36188790289	2597.7894024815946	46.999984475536181	0	0	47	0	train_partition_contribution_only
baseline_all_fourb_candidates	inclusive_mhh	inclusive_ge4b	ordinary	background	vbf_hbb	20	89.877300254939485	403.89704437627137	89.877300254939485	19.999970818283902	0	0	20	0	train_partition_contribution_only
baseline_all_fourb_candidates	inclusive_mhh	inclusive_ge4b	ordinary	background	wh_hbb	28	51.522923619619363	94.807647289793024	51.522923619619363	27.999973991538187	0	0	28	0	train_partition_contribution_only
baseline_all_fourb_candidates	inclusive_mhh	inclusive_ge4b	ordinary	background	wwz_zbb	33	16.758371337649553	8.5104431067453401	16.758371337649553	32.999810511389136	0	0	33	0	train_partition_contribution_only
baseline_all_fourb_candidates	inclusive_mhh	inclusive_ge4b	ordinary	background	wz_zbb	7	57.317821023163887	469.33439033061535	57.317821023163887	6.9999826872459661	0	0	7	0	train_partition_contribution_only
baseline_all_fourb_candidates	inclusive_mhh	inclusive_ge4b	ordinary	background	wzz_zbb	68	17.407425707058909	4.4561603193087249	17.407425707058909	67.999903063133502	0	0	68	0	train_partition_contribution_only
baseline_all_fourb_candidates	inclusive_mhh	inclusive_ge4b	ordinary	background	zbbbb	5544	21135.842918654413	80578.629596874642	21135.842918654413	5543.9495324869695	0	0	5544	0	train_partition_contribution_only
baseline_all_fourb_candidates	inclusive_mhh	inclusive_ge4b	ordinary	background	zzz_zbb	45	8.7308319736696607	1.6939607568364767	8.7308319736696607	44.999523539618181	0	0	45	0	train_partition_contribution_only
baseline_all_fourb_candidates	inclusive_mhh	inclusive_ge4b	ordinary	signal	ggf_hh4b	4893	70.490974169363412	1.015538622595765	70.490974169363412	4892.947770558364	0	0	4893	0	train_partition_contribution_only
baseline_all_fourb_candidates	inclusive_mhh	inclusive_ge4b	ordinary	signal	vbf_hh4b	4444	8.746394351234267	0.01721428791103561	8.746394351234267	4443.9488024515385	0	0	4444	0	train_partition_contribution_only
baseline_all_fourb_candidates	low_mhh	exactly4b	hard_qcd	background	qcd_hardqcd	15	4000560.7472207146	2074589715808.4053	4000560.7472207146	7.7145308155384811	0	0	15	0	train_partition_contribution_only
baseline_all_fourb_candidates	low_mhh	exactly4b	ordinary	background	bbh_hbb_4fs	693	1007.6598115688212	1465.2022747846477	1007.6598115688212	692.9953040102605	0	0	693	0	train_partition_contribution_only
baseline_all_fourb_candidates	low_mhh	exactly4b	ordinary	background	ggh_hbb	22	1474.5150748882072	98827.180466612263	1474.5150748882072	21.999966970696939	0	0	22	0	train_partition_contribution_only
baseline_all_fourb_candidates	low_mhh	exactly4b	ordinary	background	schannel_single_top	4	204.28844606411113	10433.44229882231	204.28844606411113	4	0	0	4	0	train_partition_contribution_only
baseline_all_fourb_candidates	low_mhh	exactly4b	ordinary	background	tchannel_antitop	14	1932.5589195973589	266770.41431185388	1932.5589195973589	13.999993167718213	0	0	14	0	train_partition_contribution_only
baseline_all_fourb_candidates	low_mhh	exactly4b	ordinary	background	tchannel_top	8	1853.2873375133922	429334.98390509066	1853.2873375133922	7.9999862208916843	0	0	8	0	train_partition_contribution_only
baseline_all_fourb_candidates	low_mhh	exactly4b	ordinary	background	ttbar_inclusive	1676	189096.56080186326	21335053.334030829	189096.56080186326	1675.9981213666415	0	0	1676	0	train_partition_contribution_only
baseline_all_fourb_candidates	low_mhh	exactly4b	ordinary	background	tth_hbb	1241	1266.4850466689338	1292.4941694433387	1266.4850466689338	1240.9993107565256	0	0	1241	0	train_partition_contribution_only
baseline_all_fourb_candidates	low_mhh	exactly4b	ordinary	background	tttt	1341	46.965131184747136	1.6448444908681101	46.965131184747136	1340.9921481613007	0	0	1341	0	train_partition_contribution_only
baseline_all_fourb_candidates	low_mhh	exactly4b	ordinary	background	ttw	134	109.1013202120652	88.829768142317519	109.1013202120652	133.99897715532913	0	0	134	0	train_partition_contribution_only
baseline_all_fourb_candidates	low_mhh	exactly4b	ordinary	background	ttz_zbb	1481	434.30784732539934	127.36248573993893	434.30784732539934	1480.9957983512645	0	0	1481	0	train_partition_contribution_only
baseline_all_fourb_candidates	low_mhh	exactly4b	ordinary	background	tw_antitop	30	1656.9667249181741	91518.084227774903	1656.9667249181741	29.999958485284967	0	0	30	0	train_partition_contribution_only
baseline_all_fourb_candidates	low_mhh	exactly4b	ordinary	background	tw_top	22	1216.0395574671322	67216.028406476093	1216.0395574671322	21.999993757179276	0	0	22	0	train_partition_contribution_only
baseline_all_fourb_candidates	low_mhh	exactly4b	ordinary	background	vbf_hbb	9	40.435171728532097	181.6672936202265	40.435171728532097	8.9999860741793043	0	0	9	0	train_partition_contribution_only
baseline_all_fourb_candidates	low_mhh	exactly4b	ordinary	background	wh_hbb	17	31.28574010483613	57.576376131926786	31.28574010483613	16.999985057492996	0	0	17	0	train_partition_contribution_only
baseline_all_fourb_candidates	low_mhh	exactly4b	ordinary	background	wwz_zbb	17	8.6362322489592014	4.3873477672115371	8.6362322489592014	16.999907783778561	0	0	17	0	train_partition_contribution_only
