region	mhh_category	btag_category	sample_class	raw_candidate_rows	signed_physical_yield	sum_squared_physical_weights	effective_events	negative_weight_rows	zero_weight_rows	positive_weight_rows	cancellation_fraction	yield_scope
cms_reference_sr_rhh125120_lt30	inclusive_mhh	exactly4b	background	4050	1438500.9078592944	744946738875.83167	2.7777621592581059	0	0	4050	0	train_partition_contribution_only
cms_reference_sr_rhh125120_lt30	inclusive_mhh	exactly4b	signal	4667	40.978548241230428	0.53869629624350224	3117.2321541260353	0	0	4667	0	train_partition_contribution_only
cms_reference_sr_rhh125120_lt30	inclusive_mhh	ge5b	background	1227	10945.405633027465	5242405.7868182221	22.852466852670105	0	0	1227	0	train_partition_contribution_only
cms_reference_sr_rhh125120_lt30	inclusive_mhh	ge5b	signal	436	3.6063936125402929	0.04668563542316969	278.58836600768677	0	0	436	0	train_partition_contribution_only
cms_reference_sr_rhh125120_lt30	inclusive_mhh	inclusive_ge4b	background	5277	1449446.3134923247	744951981281.61841	2.8201745461259162	0	0	5277	0	train_partition_contribution_only
cms_reference_sr_rhh125120_lt30	inclusive_mhh	inclusive_ge4b	signal	5103	44.584941853771092	0.58538193166668251	3395.7608401825696	0	0	5103	0	train_partition_contribution_only
cms_reference_sr_rhh125120_lt30	low_mhh	exactly4b	background	3507	1241718.4902945715	711855902581.76147	2.1659788217634905	0	0	3507	0	train_partition_contribution_only
cms_reference_sr_rhh125120_lt30	low_mhh	exactly4b	signal	3506	35.086747893632669	0.47513926191650863	2590.9874776201123	0	0	3506	0	train_partition_contribution_only
cms_reference_sr_rhh125120_lt30	low_mhh	ge5b	background	959	9241.5496477963861	5069032.6916827168	16.848626767158219	0	0	959	0	train_partition_contribution_only
cms_reference_sr_rhh125120_lt30	low_mhh	ge5b	signal	330	2.9254876567829764	0.038547921012722482	222.02177977808145	0	0	330	0	train_partition_contribution_only
cms_reference_sr_rhh125120_lt30	low_mhh	inclusive_ge4b	background	4466	1250960.0399423696	711860971614.45325	2.1983239479803527	0	0	4466	0	train_partition_contribution_only
cms_reference_sr_rhh125120_lt30	low_mhh	inclusive_ge4b	signal	3836	38.012235550416179	0.51368718292925719	2812.8598484796403	0	0	3836	0	train_partition_contribution_only
higher_efficiency_sr_rhh125120_lt35p5	high_mhh	exactly4b	background	754	201933.55927935659	33091391755.40316	1.2322589108562148	0	0	754	0	train_partition_contribution_only
higher_efficiency_sr_rhh125120_lt35p5	high_mhh	exactly4b	signal	1354	6.8684265560248594	0.074073858543520055	636.86817837079423	0	0	1354	0	train_partition_contribution_only
higher_efficiency_sr_rhh125120_lt35p5	high_mhh	ge5b	background	363	2361.6637750320988	240212.09747751406	23.218879668710116	0	0	363	0	train_partition_contribution_only
higher_efficiency_sr_rhh125120_lt35p5	high_mhh	ge5b	signal	120	0.74585990539793534	0.0088049106777684481	63.181447130955988	0	0	120	0	train_partition_contribution_only
higher_efficiency_sr_rhh125120_lt35p5	high_mhh	inclusive_ge4b	background	1117	204295.22305438848	33091631967.500641	1.2612414583793232	0	0	1117	0	train_partition_contribution_only
higher_efficiency_sr_rhh125120_lt35p5	high_mhh	inclusive_ge4b	signal	1474	7.6142864614227994	0.082878769221288354	699.54415179363434	0	0	1474	0	train_partition_contribution_only
higher_efficiency_sr_rhh125120_lt35p5	inclusive_mhh	exactly4b	background	5369	1497670.6925314725	745921685493.20898	3.0070415526056209	0	0	5369	0	train_partition_contribution_only
higher_efficiency_sr_rhh125120_lt35p5	inclusive_mhh	exactly4b	signal	5472	47.99791766170668	0.63080817560655467	3652.1405221876703	0	0	5472	0	train_partition_contribution_only
higher_efficiency_sr_rhh125120_lt35p5	inclusive_mhh	ge5b	background	1480	13144.619489909872	5465429.1641182732	31.613440838070559	0	0	1480	0	train_partition_contribution_only
higher_efficiency_sr_rhh125120_lt35p5	inclusive_mhh	ge5b	signal	505	4.1403691032333931	0.053474461967491581	320.57650849168203	0	0	505	0	train_partition_contribution_only
higher_efficiency_sr_rhh125120_lt35p5	inclusive_mhh	inclusive_ge4b	background	6849	1510815.3120213856	745927150922.37317	3.0600346216326662	0	0	6849	0	train_partition_contribution_only
higher_efficiency_sr_rhh125120_lt35p5	inclusive_mhh	inclusive_ge4b	signal	5977	52.138286764939906	0.6842826375740525	3972.6288488343016	0	0	5977	0	train_partition_contribution_only
higher_efficiency_sr_rhh125120_lt35p5	low_mhh	exactly4b	background	4615	1295737.1332521143	712830293737.80579	2.355307754507352	0	0	4615	0	train_partition_contribution_only
higher_efficiency_sr_rhh125120_lt35p5	low_mhh	exactly4b	signal	4118	41.129491105680962	0.55673431706301857	3038.4960775119739	0	0	4118	0	train_partition_contribution_only
higher_efficiency_sr_rhh125120_lt35p5	low_mhh	ge5b	background	1117	10782.955714877808	5225217.0666407458	22.252115551587313	0	0	1117	0	train_partition_contribution_only
higher_efficiency_sr_rhh125120_lt35p5	low_mhh	ge5b	signal	385	3.3945091978354598	0.044669551289723074	257.95407299827775	0	0	385	0	train_partition_contribution_only
higher_efficiency_sr_rhh125120_lt35p5	low_mhh	inclusive_ge4b	background	5732	1306520.0889669943	712835518954.87256	2.3946544433939567	0	0	5732	0	train_partition_contribution_only
higher_efficiency_sr_rhh125120_lt35p5	low_mhh	inclusive_ge4b	signal	4503	44.524000303516651	0.60140386835274418	3296.2651345381978	0	0	4503	0	train_partition_contribution_only
higher_purity_sr_rhh125120_lt31p5	high_mhh	exactly4b	background	597	197902.81100151691	33090955382.169571	1.1835718295219038	0	0	597	0	train_partition_contribution_only
higher_purity_sr_rhh125120_lt31p5	high_mhh	exactly4b	signal	1223	6.1629670148436819	0.066238450727395301	573.41562202846558	0	0	1223	0	train_partition_contribution_only
higher_purity_sr_rhh125120_lt31p5	high_mhh	ge5b	background	293	1823.9303482152529	186138.92300283207	17.872252946741281	0	0	293	0	train_partition_contribution_only
higher_purity_sr_rhh125120_lt31p5	high_mhh	ge5b	signal	111	0.70318854671606867	0.0083606235416526474	59.14321219813155	0	0	111	0	train_partition_contribution_only
higher_purity_sr_rhh125120_lt31p5	high_mhh	inclusive_ge4b	background	890	199726.74134973215	33091141521.092575	1.2054818714777817	0	0	890	0	train_partition_contribution_only
higher_purity_sr_rhh125120_lt31p5	high_mhh	inclusive_ge4b	signal	1334	6.8661555615597507	0.074599074269047716	631.96618265675568	0	0	1334	0	train_partition_contribution_only
higher_purity_sr_rhh125120_lt31p5	inclusive_mhh	exactly4b	background	4405	1445769.5333373456	744947520935.07385	2.8059017377529636	0	0	4405	0	train_partition_contribution_only
higher_purity_sr_rhh125120_lt31p5	inclusive_mhh	exactly4b	signal	4910	43.072953897556729	0.56609441822461082	3277.3320098784711	0	0	4910	0	train_partition_contribution_only
higher_purity_sr_rhh125120_lt31p5	inclusive_mhh	ge5b	background	1300	11098.548778155628	5255266.5314286891	23.43892250648852	0	0	1300	0	train_partition_contribution_only
higher_purity_sr_rhh125120_lt31p5	inclusive_mhh	ge5b	signal	456	3.7576807207035099	0.048595226622474591	290.56690091072602	0	0	456	0	train_partition_contribution_only
higher_purity_sr_rhh125120_lt31p5	inclusive_mhh	inclusive_ge4b	background	5705	1456868.082115504	744952776201.60522	2.8491263828950522	0	0	5705	0	train_partition_contribution_only
higher_purity_sr_rhh125120_lt31p5	inclusive_mhh	inclusive_ge4b	signal	5366	46.830634618260355	0.61468964484709021	3567.830297994627	0	0	5366	0	train_partition_contribution_only
higher_purity_sr_rhh125120_lt31p5	low_mhh	exactly4b	background	3808	1247866.7223358275	711856565552.90417	2.1874790963031927	0	0	3808	0	train_partition_contribution_only
higher_purity_sr_rhh125120_lt31p5	low_mhh	exactly4b	signal	3687	36.909986882712317	0.49985596749717359	2725.4793785965926	0	0	3687	0	train_partition_contribution_only
higher_purity_sr_rhh125120_lt31p5	low_mhh	ge5b	background	1007	9274.6184299403594	5069127.6084258566	16.969102706747833	0	0	1007	0	train_partition_contribution_only
