outer_fold	inner_heldout_fold	inner_training_folds	category_id	structure_id	category_family_id	thresholds_json	training_metric_json	heldout_metric_json	heldout_support_pass	heldout_support_failures	optimizer_audit_json	selected_event_uid_sha256
0	1	2,3,4	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	exact3tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets	"{""abs_mbb1_minus_125"":18.001752823040423,""abs_mbb2_minus_125"":711.7937275383631,""ht_candidate_jets"":140.482795715332}"	"{""background_efficiency"":0.3901967487243007,""feasible"":true,""selected_background_neff"":802.5138271266349,""selected_background_rows"":2973,""selected_background_sumw2"":8835.61292477938,""selected_background_weight"":2662.8371229337818,""selected_signal_neff"":2022.269790504044,""selected_signal_rows"":2025,""selected_signal_sumw2"":88397.78382932952,""selected_signal_weight"":13370.271791761003,""signal_efficiency"":0.5861275468944015}"	"{""background_efficiency"":0.35043388780511364,""feasible"":true,""selected_background_neff"":237.63997934261215,""selected_background_rows"":1003,""selected_background_sumw2"":3799.3635629226446,""selected_background_weight"":950.2003360386748,""selected_signal_neff"":504.51035000394586,""selected_signal_rows"":505,""selected_signal_sumw2"":22249.44938743378,""selected_signal_weight"":3350.384679085268,""signal_efficiency"":0.6081081482461054}"	True		"{""algorithm"":""deterministic bounded quantile-product beam seeds plus exact empirical coordinate refinement"",""beam_seed_count"":8,""beam_width_limit"":16,""coordinate_passes_completed"":2,""exhaustive_cartesian_claim"":false,""fully_open_seed_included"":true,""grid_sizes"":{""abs_mbb1_minus_125"":8,""abs_mbb2_minus_125"":8,""ht_candidate_jets"":8},""max_coordinate_passes"":2,""refinement_starts_used"":4}"	2d1f972053f7a8fa84ae9e866e0c0d4a188c2618e9eeb5536e1dce2c3059008b
0	2	1,3,4	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	exact3tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets	"{""abs_mbb1_minus_125"":17.712182085069134,""abs_mbb2_minus_125"":711.7937275383631,""ht_candidate_jets"":140.482795715332}"	"{""background_efficiency"":0.36819522481323647,""feasible"":true,""selected_background_neff"":735.7313168728502,""selected_background_rows"":2866,""selected_background_sumw2"":8046.597590995911,""selected_background_weight"":2433.1325163191023,""selected_signal_neff"":2021.9070548274108,""selected_signal_rows"":2024,""selected_signal_sumw2"":88635.01285107428,""selected_signal_weight"":13386.999581246924,""signal_efficiency"":0.5861731012852367}"	"{""background_efficiency"":0.3929013688409177,""feasible"":false,""selected_background_neff"":291.69181147798304,""selected_background_rows"":1067,""selected_background_sumw2"":4535.849209116963,""selected_background_weight"":1150.2478308600732,""selected_signal_neff"":473.90939731922043,""selected_signal_rows"":475,""selected_signal_sumw2"":20662.712646231084,""selected_signal_weight"":3129.25769107557,""signal_efficiency"":0.5707453245652112}"	True		"{""algorithm"":""deterministic bounded quantile-product beam seeds plus exact empirical coordinate refinement"",""beam_seed_count"":8,""beam_width_limit"":16,""coordinate_passes_completed"":2,""exhaustive_cartesian_claim"":false,""fully_open_seed_included"":true,""grid_sizes"":{""abs_mbb1_minus_125"":8,""abs_mbb2_minus_125"":8,""ht_candidate_jets"":8},""max_coordinate_passes"":2,""refinement_starts_used"":4}"	bd648ad2c478942ac3b25cd2e55feaccd1f9de8fae00bf3e0f8cd68e5ef5a3cf
0	3	1,2,4	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	exact3tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets	"{""abs_mbb1_minus_125"":17.997704655658243,""abs_mbb2_minus_125"":711.7937275383631,""ht_candidate_jets"":148.1731491088867}"	"{""background_efficiency"":0.37886350058541923,""feasible"":true,""selected_background_neff"":773.6293724464058,""selected_background_rows"":2967,""selected_background_sumw2"":9981.538891043389,""selected_background_weight"":2778.8507819469705,""selected_signal_neff"":1722.827359051003,""selected_signal_rows"":1725,""selected_signal_sumw2"":74539.69544428118,""selected_signal_weight"":11332.21190442259,""signal_efficiency"":0.5862350737420382}"	"{""background_efficiency"":0.3766062845322986,""feasible"":true,""selected_background_neff"":259.64677389345877,""selected_background_rows"":1005,""selected_background_sumw2"":2646.5944842305817,""selected_background_weight"":828.963038762702,""selected_signal_neff"":801.1368358223275,""selected_signal_rows"":802,""selected_signal_sumw2"":35975.2997675358,""selected_signal_weight"":5368.5321851995395,""signal_efficiency"":0.5971519229799883}"	True		"{""algorithm"":""deterministic bounded quantile-product beam seeds plus exact empirical coordinate refinement"",""beam_seed_count"":8,""beam_width_limit"":16,""coordinate_passes_completed"":2,""exhaustive_cartesian_claim"":false,""fully_open_seed_included"":true,""grid_sizes"":{""abs_mbb1_minus_125"":8,""abs_mbb2_minus_125"":8,""ht_candidate_jets"":8},""max_coordinate_passes"":2,""refinement_starts_used"":4}"	9b518d4e01d174384fd5b68dc5caeac307789611650adb99fc4f6e8a61541af9
0	4	1,2,3	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	exact3tag::asymmetric_rectangular_mass__category__plus_ht_candidate_jets	"{""abs_mbb1_minus_125"":17.646193096907272,""abs_mbb2_minus_125"":677.6710257917994,""ht_candidate_jets"":140.482795715332}"	"{""background_efficiency"":0.3719511360288485,""feasible"":true,""selected_background_neff"":775.350593071027,""selected_background_rows"":3049,""selected_background_sumw2"":10968.041640549905,""selected_background_weight"":2916.1751646339917,""selected_signal_neff"":1758.505297275984,""selected_signal_rows"":1761,""selected_signal_sumw2"":77967.69800739498,""selected_signal_weight"":11709.253176971546,""signal_efficiency"":0.5859752079933276}"	"{""background_efficiency"":0.3898319097287489,""feasible"":false,""selected_background_neff"":272.3858279150248,""selected_background_rows"":872,""selected_background_sumw2"":1604.105689820855,""selected_background_weight"":661.0110864312758,""selected_signal_neff"":731.5484488355049,""selected_signal_rows"":732,""selected_signal_sumw2"":31066.595732158086,""selected_signal_weight"":4767.254966797976,""signal_efficiency"":0.5717357796799603}"	True		"{""algorithm"":""deterministic bounded quantile-product beam seeds plus exact empirical coordinate refinement"",""beam_seed_count"":8,""beam_width_limit"":16,""coordinate_passes_completed"":2,""exhaustive_cartesian_claim"":false,""fully_open_seed_included"":true,""grid_sizes"":{""abs_mbb1_minus_125"":8,""abs_mbb2_minus_125"":8,""ht_candidate_jets"":8},""max_coordinate_passes"":2,""refinement_starts_used"":4}"	3792bdacf1717d39c2de3737e12466a45f19a5b810c8e559734355d57e1133e4
