category,n_signal_test_rows,n_background_test_rows,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,neff_signal,neff_background
CAT0_high_purity_diagnostic,34,43,20.070511585030275,19177.410982349113,0.0010465704470485184,0.14493172282850156,0.010465704470485183,16.35623219485898,9.865931669629173
CAT1_tight,63,156,48.474573392955435,107869.41763400758,0.00044938198848375947,0.1475926833627882,0.004493819884837594,38.245804889117736,48.08732528190167
CAT2_medium_tight,47,190,23.567579587231705,87839.44289327062,0.00026830292646399764,0.07951886928853703,0.002683029264639976,19.699414784404606,91.74327552643605
CAT3_medium,58,483,41.85903534947717,320385.08787310356,0.00013065225859093814,0.0739525355268304,0.0013065225859093814,33.25704932217002,89.80741614070449
CAT4_loose,86,1268,76.41453368189323,810151.6369313165,9.432127295494381e-05,0.08489709117004303,0.000943212729549438,59.45373562534725,203.7520546115393
