sample,file,collection,radius_used_for_matching,event,jet_rank,jet_pt,jet_eta,jet_mass,n_constituents_dR,sum_const_pt,sum_const_pt_over_jet_pt,lead_const_pt_frac
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,492,3,34.13127517700195,0.567640483379364,4.697666168212891,9,32.60991835594177,0.9554263116988583,0.28532129462475303
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,493,0,72.03646850585938,0.16871628165245056,9.238725662231445,19,69.25405299663544,0.9613749040321484,0.15240087840106986
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,493,1,42.28203201293945,-0.8740478754043579,3.1639387607574463,5,39.62409210205078,0.9371378388324556,0.5959758426173399
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,493,2,25.17776870727539,-0.49359485507011414,5.238087177276611,10,22.532136023044586,0.8949218767163303,0.2698753354371205
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,493,3,23.642406463623047,-1.3246243000030518,5.568906307220459,11,21.28883719444275,0.900451365946966,0.15897229372152702
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,493,4,23.490293502807617,-1.7654238939285278,4.449296474456787,8,21.2494615316391,0.9046060462845775,0.2083096724947237
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,494,0,119.72703552246094,1.5056182146072388,10.124550819396973,10,117.222216963768,0.9790789227532237,0.6049891955683819
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,494,1,48.07571029663086,1.578781247138977,10.282282829284668,18,46.00301021337509,0.9568867507007791,0.15379286978386966
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,494,2,30.638513565063477,0.6657301783561707,6.41712760925293,9,28.03458946943283,0.915011409084811,0.3513988043641308
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,494,3,27.816518783569336,2.486870765686035,1.3543033599853516,3,25.661201149225235,0.9225166293771742,0.9643808665879503
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,495,0,92.83989715576172,1.6468067169189453,7.1135382652282715,13,90.52510070800781,0.9750667922017378,0.17482918266077588
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,495,1,66.6242446899414,-0.586428701877594,13.030314445495605,14,63.46815860271454,0.9526285648428018,0.3307916913721955
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,495,2,58.61763381958008,1.1808260679244995,7.313969135284424,18,56.120941042900085,0.9574071381938651,0.18015243005665693
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,495,3,26.08369255065918,-0.39061540365219116,4.521500587463379,4,23.349530458450317,0.8951773378367104,0.6705541078667573
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,496,0,108.70501708984375,-1.3187304735183716,20.752058029174805,25,107.15380561351776,0.9857300838741976,0.1834023862133202
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,496,1,71.24505615234375,-1.8562688827514648,8.895206451416016,19,68.58549362421036,0.9626702164084701,0.20750801225662213
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,496,2,37.63360595703125,-2.427105188369751,8.786993026733398,11,35.71318572759628,0.9489706027206737,0.24338612397900913
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,497,0,141.81155395507812,-1.2153288125991821,8.401959419250488,14,139.17975234985352,0.9814415572509819,0.3325428653317103
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,497,1,111.1972427368164,-1.2299460172653198,18.186092376708984,23,109.88539236783981,0.9882024919261577,0.11654362772690297
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,497,2,91.90890502929688,0.5443143248558044,13.24191665649414,15,89.14423051476479,0.9699194053758902,0.5326701469431259
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,498,0,97.05271911621094,-0.3828962445259094,10.293898582458496,17,94.22846710681915,0.9708998157381863,0.314146260118752
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,498,1,92.63471984863281,-0.17035333812236786,10.522845268249512,11,89.80533283948898,0.9694565168031262,0.20805731188128845
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,498,2,63.0102653503418,0.32315313816070557,8.481791496276855,18,60.42381030321121,0.9589518464531184,0.41084587095729286
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,498,3,38.053951263427734,-0.8381433486938477,6.549570083618164,11,39.01429557800293,1.0252363889344165,0.21231908888346443
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,498,4,33.47409439086914,0.6434730291366577,1.692915916442871,9,37.95330685377121,1.1338113112366643,0.3261170919531448
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,499,0,477.3033752441406,0.5782324075698853,55.836029052734375,47,475.1451295018196,0.9954782516649561,0.15301189774883925
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,499,1,361.63580322265625,-0.9028008580207825,16.63785743713379,17,359.02557730674744,0.9927821695400504,0.37348215241828714
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,499,2,76.73977661132812,-1.9858590364456177,10.005392074584961,17,74.73955070972443,0.9739349527724788,0.4103118709689395
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,499,3,45.6512451171875,-1.8491512537002563,9.26625919342041,18,43.719323575496674,0.9576808576254262,0.21732831038729186
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,499,4,30.00038719177246,-1.0078966617584229,8.47179889678955,12,31.037464410066605,1.0345687944513782,0.2530269935491492
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,500,0,95.81031036376953,1.1993799209594727,17.251312255859375,23,94.23461699485779,0.9835540312631365,0.1540634406397223
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,500,1,34.657955169677734,-0.7107338309288025,6.358956813812256,10,32.070371210575104,0.9253393933244363,0.33634502434148755
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,501,0,218.9068603515625,-1.2336002588272095,16.197946548461914,12,216.4407773911953,0.9887345560737261,0.4940481212122003
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,501,1,147.62977600097656,-2.2472007274627686,29.101768493652344,25,151.63756358623505,1.0271475558239143,0.26686676308817553
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,501,2,75.75847625732422,-1.9459254741668701,4.812289237976074,13,73.41187989711761,0.9690252962290838,0.26617170102296994
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,501,3,65.82804107666016,-0.6934055089950562,9.502202033996582,15,63.33194750547409,0.9620816064041882,0.39524924159986435
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,501,4,53.84480285644531,-2.2285616397857666,5.481661319732666,27,92.0368982553482,1.7092995678845027,0.09974911569896376
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,501,5,39.4455680847168,-1.3621976375579834,4.668828010559082,7,37.01417112350464,0.9383607061764132,0.7006813313704955
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,501,6,38.240806579589844,-0.8714113831520081,8.877294540405273,9,35.23229360580444,0.9213271569593114,0.2707544681964027
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,502,0,73.14718627929688,1.3011081218719482,8.692292213439941,8,70.6385028064251,0.9657036230581323,0.44301152220132395
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,502,1,52.820098876953125,0.18741972744464874,5.8395843505859375,8,49.956357538700104,0.9457831128842784,0.32787919141778576
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,502,2,47.36202621459961,1.0911370515823364,7.591985702514648,15,47.04334059357643,0.9932712840540394,0.17452300140785765
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,502,3,31.375980377197266,0.8904332518577576,2.2955007553100586,11,55.12715545296669,1.756985910567141,0.45528851250582164
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,502,4,25.318212509155273,-1.053963541984558,5.653763771057129,2,22.117487490177155,0.8735801345446204,0.9749669755586323
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,503,0,65.20865631103516,-1.7864809036254883,8.970534324645996,21,62.97861412167549,0.9658014393254369,0.11871145749541294
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,503,1,51.565574645996094,1.6941972970962524,10.185009956359863,16,49.651650071144104,0.9628836760185199,0.13652351632169074
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,503,2,42.53883361816406,-0.7891252636909485,4.769374370574951,10,39.92330002784729,0.9385142147103925,0.29816816803312757
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,503,3,34.44008255004883,-0.5742372274398804,6.357924938201904,10,31.804589599370956,0.9234759978624344,0.23301966033461796
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,503,4,22.619173049926758,1.028739094734192,3.4920992851257324,5,20.116827428340912,0.8893705965261206,0.7196209279181488
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,504,0,104.04084777832031,0.08332012593746185,13.812577247619629,20,101.33935904502869,0.9740343452501686,0.1495850543533453
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,504,1,89.88909912109375,-1.9757897853851318,9.92989444732666,19,87.79296150803566,0.9766808474714572,0.16517239482973567
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,504,2,64.76055145263672,2.1498217582702637,6.6998701095581055,9,62.65890550613403,0.967547435910274,0.19516547622842675
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,504,3,41.395511627197266,1.3778148889541626,8.679831504821777,7,40.19283652305603,0.9709467269067146,0.2842114776000079
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,504,4,26.575550079345703,0.028581863269209862,4.390925407409668,7,23.901091396808624,0.8993639388629007,0.3455221335818599
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,505,0,125.07769775390625,-1.0637842416763306,17.212276458740234,30,122.73335409164429,0.9812569010754058,0.12069734555353576
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,505,1,48.9847526550293,-0.717616856098175,6.0482048988342285,2,44.51353693008423,0.9087222965800562,0.8312217888632353
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,506,0,112.34760284423828,-1.343560814857483,20.179546356201172,31,110.40285941958427,0.982689942861084,0.13663637742259918
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,506,1,81.38666534423828,0.13843800127506256,6.126302242279053,14,78.41627216339111,0.9635027044260457,0.154601190792322
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,506,2,78.44383239746094,0.2280084192752838,8.809362411499023,12,75.67684805393219,0.9647265532679621,0.25063052928074664
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,506,3,41.2594108581543,-1.907703161239624,6.628713130950928,7,39.08994913101196,0.9474189843718146,0.561691043153087
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,506,4,23.67290687561035,-0.5234854221343994,5.253993511199951,8,21.234976589679718,0.8970160150276104,0.3555448628544171
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,507,0,90.5876693725586,0.006959014106541872,19.16182518005371,17,88.866530418396,0.9810002954476719,0.16139310611102883
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,507,1,60.37706756591797,1.6328015327453613,7.961042404174805,10,58.08257019519806,0.9619972041832796,0.4806830623182107
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,507,2,56.187461853027344,0.6532461643218994,5.570830821990967,11,53.55583727359772,0.9531634907034364,0.21538923461565065
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,507,3,27.154966354370117,-0.3301598131656647,2.312303304672241,2,24.392252922058105,0.8982612095239293,0.6326085204787042
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,507,4,24.98408317565918,0.5337940454483032,7.604662895202637,7,22.37096130847931,0.8954085347536102,0.4668982843951914
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,507,5,23.196229934692383,-0.7997546195983887,6.959722518920898,9,20.20707803964615,0.8711363051900237,0.30833981033950203
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,508,0,120.53788757324219,2.2309956550598145,13.690564155578613,30,119.33146303892136,0.989991325062937,0.13173289550018674
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,508,1,41.936424255371094,1.5653690099716187,7.816852569580078,14,39.86808285117149,0.950679118667713,0.13660884953635333
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,508,2,36.90221405029297,2.1907806396484375,5.097828388214111,5,34.80511677265167,0.9431715052440154,0.4487855987824849
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,508,3,33.250946044921875,1.901388168334961,6.830682754516602,8,31.250226855278015,0.9398297062904346,0.3903598066150208
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,509,0,176.08949279785156,0.17879509925842285,15.09665584564209,12,173.15684008598328,0.9833456689250907,0.3199868360140843
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,509,1,89.34896850585938,1.7936121225357056,8.977009773254395,22,87.50793784856796,0.9793950541558778,0.37634830462219504
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,509,2,43.5390739440918,0.9021090269088745,6.744604110717773,12,41.02294546365738,0.942209876037663,0.17306345456906302
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,509,3,38.42237854003906,-0.8708835244178772,2.8988425731658936,4,35.77428323030472,0.9310793498384067,0.5474748878101064
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,509,4,36.463165283203125,0.13983286917209625,8.117724418640137,17,33.83309382200241,0.9278704566437553,0.19842543861470346
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,509,5,28.00442123413086,0.6601882576942444,5.899543762207031,10,25.527278780937195,0.9115445938881035,0.16982048543526782
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,509,6,25.200212478637695,-0.5066412091255188,4.102471351623535,8,23.86498188972473,0.9470151059224265,0.2744609031146781
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,509,7,24.97481918334961,1.2480398416519165,4.267701148986816,7,22.60075694322586,0.9049417646352168,0.46361218617923183
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,510,0,74.65313720703125,-1.9453229904174805,13.117392539978027,24,72.62815433740616,0.9728747786712657,0.19724759009970597
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,511,0,84.32461547851562,1.463952898979187,9.983598709106445,14,82.12437120079994,0.973907449619189,0.18309003251386233
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,511,1,54.056819915771484,0.19079355895519257,5.411004543304443,10,51.19123440980911,0.9469893806104877,0.30210876462464803
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,511,2,50.36307907104492,2.2380077838897705,7.997931957244873,14,48.3471542596817,0.959972169125731,0.21149772604450343
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,511,3,42.8946418762207,0.41666194796562195,4.15852165222168,10,40.12558168172836,0.9354450795397032,0.4369490552381859
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,511,4,28.668153762817383,-0.991711437702179,6.434310436248779,10,26.206751704216003,0.9141415914339828,0.181971313470786
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,511,5,28.39838409423828,-1.8645867109298706,7.334789276123047,11,25.231110751628876,0.888469944906055,0.2587932688553491
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,511,6,27.557804107666016,1.1282970905303955,5.739145278930664,9,25.296108961105347,0.9179290505976304,0.2860434939930153
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,512,0,128.26425170898438,-0.6160793900489807,10.63147258758545,29,125.50609838962555,0.978496320817302,0.10567590054093702
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,512,1,70.42273712158203,-1.8595521450042725,18.246545791625977,26,68.90180906653404,0.9784028835399827,0.19638303018188324
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,512,2,62.64155578613281,-2.119141101837158,11.527235984802246,15,60.601944386959076,0.9674399626002703,0.5437050160610135
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,512,3,35.87240982055664,-0.7584417462348938,5.792608261108398,14,33.3177011013031,0.9287834652861942,0.13646287944775698
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,512,4,23.425016403198242,1.9117985963821411,4.235787391662598,7,21.23636096715927,0.9065676028410314,0.4934227760166898
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,513,0,103.69902038574219,0.16171519458293915,18.59893798828125,20,101.1499502658844,0.9754185708758318,0.1884035969888117
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,513,1,50.64499282836914,-0.18284644186496735,4.709702968597412,11,47.84925854206085,0.9447974196425942,0.34190473531374416
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,513,2,41.66386413574219,-1.1372764110565186,0.3321332633495331,2,39.03910732269287,0.9370015991676198,0.7048364974229807
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,513,3,36.44890594482422,0.33194780349731445,8.718172073364258,15,33.2374067902565,0.9118903826789964,0.1614881225977703
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,514,0,135.82139587402344,-0.22212830185890198,25.334970474243164,25,132.99170470237732,0.9791660868051253,0.1799792490830338
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,514,1,111.58515930175781,-0.44948166608810425,10.443717002868652,15,108.813405752182,0.9751601954335146,0.289667267674047
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,514,2,53.13368606567383,-1.7473337650299072,8.403767585754395,11,51.20420676469803,0.9636863270018394,0.3883450658288935
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,514,3,33.212486267089844,-0.8289602398872375,5.809642791748047,12,30.705132722854614,0.9245056957172231,0.19341776397168958
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,514,4,26.160978317260742,-0.7051554918289185,7.1373372077941895,13,23.71513593196869,0.9065079923376447,0.1778368012716228
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,515,0,107.19265747070312,1.4228379726409912,21.364315032958984,25,106.23638331890106,0.991078921127938,0.12133119813818913
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,515,1,96.70247650146484,-0.16872750222682953,17.76963996887207,24,94.23785737156868,0.9745133814658942,0.21362843012428454
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,515,2,49.535091400146484,0.12855011224746704,6.124001979827881,15,68.11320960521698,1.3750496401630856,0.251417615801769
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,515,3,28.90863800048828,1.559515118598938,6.99699592590332,12,26.621740609407425,0.9208922471185869,0.3121998034238827
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,516,0,138.44859313964844,-0.24087856709957123,22.1735782623291,18,135.7054752111435,0.9801867403178445,0.296207780910353
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,516,1,91.53034210205078,0.37510618567466736,6.951085567474365,15,88.72634714841843,0.9693654050751163,0.26925751672066617
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,516,2,46.952354431152344,-0.6196008920669556,8.140667915344238,12,44.37808030843735,0.9451726297029528,0.23682906582081142
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,517,0,122.45046997070312,-0.14211849868297577,9.193100929260254,12,119.65404576063156,0.9771628135789057,0.20872534961962172
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,517,1,96.24488067626953,-1.3755290508270264,19.80115509033203,19,108.96623665094376,1.1321769624034752,0.1759940925725601
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,517,2,89.18634033203125,-0.9237078428268433,4.424280166625977,16,86.50597190856934,0.9699464243797515,0.22132430398762906
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,517,3,65.39729309082031,-0.14867421984672546,8.701416969299316,14,62.591428488492966,0.9570950956879712,0.34224193362547106
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,517,4,47.77936553955078,0.9400865435600281,6.176535606384277,9,45.29172992706299,0.9479349383484681,0.2025261991954362
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,517,5,45.79022216796875,-1.22211754322052,6.337159633636475,8,43.45678025484085,0.9490406073032729,0.32576234938066906
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,517,6,43.232486724853516,-0.9128451347351074,4.5372700691223145,17,54.174895882606506,1.253106170537778,0.2052155985286586
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,517,7,40.42005157470703,-1.694867730140686,8.298983573913574,20,71.60988521575928,1.7716425988078002,0.14960493169072026
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,518,0,70.22590637207031,-1.3935867547988892,7.163046360015869,8,67.78743290901184,0.965276724943371,0.41986041690236703
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,518,1,61.53392791748047,0.3205386698246002,10.33294677734375,12,59.07768380641937,0.9600830924631527,0.2620010873693651
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,518,2,56.29685974121094,0.2840002775192261,6.027100563049316,7,53.39202129840851,0.9484014125094086,0.6574093548537243
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,519,0,94.94063568115234,-0.5703004598617554,9.19021224975586,19,92.1851099729538,0.9709763296987743,0.20727070898339794
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,519,1,75.52590942382812,0.36343157291412354,6.231817245483398,13,72.37273216247559,0.958250390026317,0.26496634330109603
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,519,2,69.82579040527344,-0.03560313209891319,8.614473342895508,16,67.08015954494476,0.9606788430980465,0.16864188863404025
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,519,3,42.3689079284668,0.8560231328010559,7.388405799865723,7,39.96387457847595,0.9432358900056768,0.4267260191031726
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,520,0,272.3177490234375,-1.5630249977111816,52.67601776123047,30,268.99185305833817,0.9877867088097402,0.21482681500724604
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,520,1,107.05865478515625,0.1485549658536911,11.079851150512695,13,104.11644506454468,0.9725177779739904,0.47472469075983476
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,520,2,106.923095703125,-0.3665856420993805,7.7886061668396,15,104.0577934384346,0.9732022137420526,0.3162535775280528
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,520,3,44.2269401550293,1.0589815378189087,3.7886404991149902,7,41.60825324058533,0.9407897786899874,0.5742698491212319
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,521,0,82.57644653320312,-0.4611053168773651,10.935311317443848,17,80.15966951847076,0.9707328528146267,0.21489002589117176
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,521,1,63.240150451660156,0.9496607780456543,9.571264266967773,12,60.79460692405701,0.9613292582301415,0.3745631194925447
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,521,2,58.635467529296875,-0.6788319945335388,10.32319164276123,9,56.31773626804352,0.9604721961141468,0.25765046788256546
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,521,3,41.550506591796875,0.028095658868551254,7.711238384246826,12,39.00550851225853,0.9387492887983033,0.2373933008154568
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,521,4,39.7410774230957,0.12425611913204193,3.632025718688965,6,36.80627828836441,0.9261519987622248,0.4190917639345301
ttbar_ak4ak8_smoke10k,ttbar_10k_ak4ak8_delphes.root,Jet,0.4,521,5,33.66105651855469,-0.44939351081848145,6.761457443237305,8,29.50271427631378,0.8764642981437989,0.24263032634419696
