selection_id	evaluation_role	scope	outer_fold	sqrt_s_tev	luminosity_fb_inverse	luminosity_pb_inverse_internal	yield_interpretation	signal_total_rows	signal_selected_rows	signal_negative_weight_rows	signal_selected_negative_weight_rows	signal_total_signed_yield	signal_selected_signed_yield	signal_total_sumw2	signal_selected_sumw2	signal_physical_efficiency	signal_raw_efficiency	signal_total_effective_events	signal_selected_effective_events	signal_finite_mc_relative_uncertainty	background_total_rows	background_selected_rows	background_negative_weight_rows	background_selected_negative_weight_rows	background_total_signed_yield	background_selected_signed_yield	background_total_sumw2	background_selected_sumw2	background_physical_efficiency	background_raw_efficiency	background_total_effective_events	background_selected_effective_events	background_finite_mc_relative_uncertainty	background_rejection	signal_over_background	asimov_significance_stat_only	systematics_included	official_cms_result	validation_payloads_opened	test_payloads_opened
nested_outer_oof	primary_train_only_generalization_estimate_pooled_nested_outer_oof	exact3tag	0	13.0	138.0	138000.0	Run-2 expected-yield projection	5405	3167	0	0	54.1614917640692	32.68483750225907	0.7335798599699261	0.4453824669710516	0.6034700381709618	0.5859389454209065	3998.8382317769688	2398.609468878165	0.0204183304477093	16005	7788	1	0	29804053.90741017	8465617.728033759	23107202262838.92	4513220868351.37	0.2840424914789513	0.4865979381443299	38.44176457244022	15.879276819744588	0.250948520817069	3.5206000158398982	3.860892205659576e-06	0.0112335422703028	False	False	0	0
nested_outer_oof	primary_train_only_generalization_estimate_pooled_nested_outer_oof	ge4tag	0	13.0	138.0	138000.0	Run-2 expected-yield projection	1834	1065	0	0	18.47947620006338	10.929824587886351	0.2505953254362041	0.1487653996916422	0.5914574888139342	0.5806979280261723	1362.7191171035824	803.0164659899505	0.0352888718542891	4361	1184	0	0	525078.5564721678	19097.36151804668	205862359562.0135	6204131.603596451	0.0363704845354105	0.2714973629901399	1.33928072646929	58.78489372139577	0.1304268877687922	27.494822045232677	0.0005723211857071	0.0790833557001545	False	False	0	0
nested_outer_oof	primary_train_only_generalization_estimate_pooled_nested_outer_oof	combined	0	13.0	138.0	138000.0	Run-2 expected-yield projection	7239	4232	0	0	72.64096796413259	43.61466209014542	0.9841751854061302	0.5941478666626939	0.6004141094551593	0.584611134134549	5361.555854091816	3201.6251441284667	0.0176731823698384	20366	8972	1	0	30329132.463882346	8484715.089551805	23313064622400.934	4513227072482.974	0.279754625347622	0.4405381518216635	39.456686236259785	15.95097897683713	0.2503838590234824	3.574561095307732	5.1403802755679e-06	0.014973161475931	False	False	0	0
nested_outer_oof	primary_train_only_generalization_estimate_pooled_nested_outer_oof	exact3tag	1	13.0	138.0	138000.0	Run-2 expected-yield projection	5750	3262	0	0	36.06719549015676	21.875775165636515	0.427624230677651	0.2657770239964382	0.6065283110688968	0.567304347826087	3042.0226385762903	1800.5677537569704	0.0235665096730243	15827	7650	0	0	55881415.58005109	17637795.28855124	78465452673582.3	23141657994879.27	0.3156289994709385	0.4833512352309345	39.79754784849074	13.442935796116164	0.2727425758577466	3.168276684576554	1.2402783232117545e-06	0.0052088423408977	False	False	0	0
nested_outer_oof	primary_train_only_generalization_estimate_pooled_nested_outer_oof	ge4tag	1	13.0	138.0	138000.0	Run-2 expected-yield projection	1911	1113	0	0	11.612878134358706	6.982171037635143	0.1359922954554027	0.0827954113933083	0.6012438050974792	0.5824175824175825	991.666021312892	588.8093504023719	0.0412109523645321	4240	1202	0	0	1973111.9877702089	25861.51103178508	3590915111173.7	2765628.3496072683	0.0131069656421331	0.2834905660377358	1.0841723615710903	241.83211491237304	0.0643047439107336	76.29530947921629	0.0002699831045855	0.0434154188147987	False	False	0	0
nested_outer_oof	primary_train_only_generalization_estimate_pooled_nested_outer_oof	combined	1	13.0	138.0	138000.0	Run-2 expected-yield projection	7661	4375	0	0	47.68007362451547	28.85794620327166	0.5636165261330538	0.3485724353897466	0.6052412257273421	0.5710742722882131	4033.5748073904665	2389.1190883747595	0.0204588444743875	20067	8852	0	0	57854527.5678213	17663656.799583025	82056367784756.0	23141660760507.617	0.3053115727006222	0.4411222404943439	40.79081795182275	13.482384637921369	0.2723432673928239	3.275342598888529	1.6337469942210884e-06	0.0068663350621925	False	False	0	0
nested_outer_oof	primary_train_only_generalization_estimate_pooled_nested_outer_oof	exact3tag	2	13.0	138.0	138000.0	Run-2 expected-yield projection	5715	3309	0	0	35.90021630867406	21.912349034972515	0.4258859716230072	0.2650258381860467	0.6103681617561213	0.579002624671916	3026.2220802859665	1811.7140710386032	0.0234939029987527	16759	8640	0	0	11793863.70345349	3858498.185310789	4444460747947.732	1707093173967.0198	0.32716150384042	0.5155438868667581	31.2963099336328	8.721262830340553	0.3386182122833594	3.056594337235261	5.67898389025873e-06	0.0111552517501756	False	False	0	0
nested_outer_oof	primary_train_only_generalization_estimate_pooled_nested_outer_oof	ge4tag	2	13.0	138.0	138000.0	Run-2 expected-yield projection	1909	1096	0	0	12.222689561502635	7.286240009962321	0.1460327593474399	0.088248312637188	0.5961241159974747	0.574122577265584	1023.017991199004	601.5898989597654	0.0407708468445079	4260	1382	0	0	770812.3378158313	25633.59156175971	241653155926.64523	6773259.103119521	0.0332552948417962	0.3244131455399061	2.4586960507541	97.01105573423146	0.1015288307206449	30.070399458409568	0.0002842457715067	0.0455069962611419	False	False	0	0
nested_outer_oof	primary_train_only_generalization_estimate_pooled_nested_outer_oof	combined	2	13.0	138.0	138000.0	Run-2 expected-yield projection	7624	4405	0	0	48.122905870176695	29.198589044934835	0.5719187309704471	0.3532741508232347	0.6067503305744912	0.5777806925498427	4049.2013007868286	2413.303096839306	0.0203560760584218	21019	10022	0	0	12564676.04126932	3884131.7768725487	4686113903874.378	1707099947226.1228	0.3091310722309846	0.4768066987011751	33.68912648314478	8.837490555034705	0.3363841457208107	3.234873779536448	7.517404331849201e-06	0.0148154328237667	False	False	0	0
nested_outer_oof	primary_train_only_generalization_estimate_pooled_nested_outer_oof	exact3tag	3	13.0	138.0	138000.0	Run-2 expected-yield projection	5433	3241	0	0	53.54793515855517	33.42321072953524	0.722687455291442	0.4553593275859818	0.6241736610491008	0.5965396650101233	3967.664498325192	2453.2516362256456	0.0201896574923349	16110	7905	0	0	30489762.156161867	8285580.621848283	19244388741599.79	4001184588357.994	0.2717495984196714	0.4906890130353817	48.30631977048913	17.157630377987815	0.2414189441223202	3.679858243822199	4.033900851969436e-06	0.0116114485293612	False	False	0	0
