selection_id	evaluation_role	scope	outer_fold	sqrt_s_tev	luminosity_fb_inverse	luminosity_pb_inverse_internal	yield_interpretation	signal_total_rows	signal_selected_rows	signal_negative_weight_rows	signal_selected_negative_weight_rows	signal_total_signed_yield	signal_selected_signed_yield	signal_total_sumw2	signal_selected_sumw2	signal_physical_efficiency	signal_raw_efficiency	signal_total_effective_events	signal_selected_effective_events	signal_finite_mc_relative_uncertainty	background_total_rows	background_selected_rows	background_negative_weight_rows	background_selected_negative_weight_rows	background_total_signed_yield	background_selected_signed_yield	background_total_sumw2	background_selected_sumw2	background_physical_efficiency	background_raw_efficiency	background_total_effective_events	background_selected_effective_events	background_finite_mc_relative_uncertainty	background_rejection	signal_over_background	asimov_significance_stat_only	systematics_included	official_cms_result	validation_payloads_opened	test_payloads_opened
nested_outer_oof	primary_train_only_generalization_estimate_pooled_nested_outer_oof	combined	pooled	13.0	138.0	138000.0	Run-2 expected-yield projection	37013	21684	0	0	312.8632178868041	190.9705765327548	4.073593875114809	2.5122828554565824	0.610396382875053	0.5858482154918542	24028.75596029492	14516.582407128974	0.008299803454569	102370	46805	2	1	175487723.40244615	50108231.85691661	151210351016026.0	39644599908738.16	0.2855369645545139	0.457214027547133	203.66291631522995	63.33359160154102	0.1256559162804413	3.502173533154173	3.8111617483943296e-06	0.0269781176457127	False	False	0	0
historical_rhh125125_lt34	fixed_historical_comparator_on_category_matched_train_universe	combined	pooled	13.0	138.0	138000.0	Run-2 expected-yield projection	37013	20899	0	0	312.8632178868041	184.724437805587	4.073593875114809	2.432270580629168	0.5904319435607848	0.5646394510037014	24028.75596029492	14029.326422129969	0.0084427045190506	102370	44331	2	1	175487723.40244615	48653342.97808226	151210351016026.0	41177380305020.62	0.2772464194917242	0.433046791052066	203.66291631522995	57.48660467004717	0.1318914584401233	3.606899601564917	3.796747078382736e-06	0.0264830338497407	False	False	0	0
fixed_nominal_deployment_cut	secondary_fixed_frozen_deployment_selection_train_diagnostic	combined	pooled	13.0	138.0	138000.0	Run-2 expected-yield projection	37013	21680	0	0	312.8632178868041	191.28757770842637	4.073593875114809	2.517602836912946	0.6114096089673137	0.5857401453543349	24028.75596029492	14534.038828151548	0.0082948176279987	102370	46688	2	1	175487723.40244615	52092305.57487701	151210351016026.0	42882133388601.71	0.2968430187872098	0.4560711145843509	203.66291631522995	63.280627283988	0.1257084907265573	3.368783958893923	3.672088912122949e-06	0.026503285331277	False	False	0	0
