model	weighting	background_efficiency	signal_efficiency_central	signal_efficiency_p16	signal_efficiency_p84	signal_efficiency_p2p5	signal_efficiency_p97p5	valid_replicas	support_pass
bdt	unweighted	0.31	0.7494912712862803	0.7201366853237562	0.7804968831783589	0.694103214180285	0.8078674082126128	1000	True
bdt	unweighted	0.32	0.7582735353968084	0.7285765830636137	0.7900176983917468	0.7032787455691627	0.8154209973202983	1000	True
bdt	unweighted	0.33	0.7673771018528436	0.7366742828096462	0.7985957099576695	0.7122560477052319	0.8238843872096376	1000	True
bdt	unweighted	0.34	0.7754096604905216	0.7445129273045779	0.8061060017378738	0.7186762672843284	0.8320386435161065	1000	True
bdt	unweighted	0.35000000000000003	0.7846203277283924	0.7516385116336608	0.8131858033645244	0.726088958424384	0.8403526207703336	1000	True
bdt	unweighted	0.36	0.7925457855842347	0.7592890626735687	0.8205946979238878	0.7341224601173537	0.8463466442961906	1000	True
bdt	unweighted	0.37	0.8003641426582414	0.7671473374586034	0.8273640487952414	0.7420416881511701	0.8534401415797697	1000	True
bdt	unweighted	0.38	0.807111491913891	0.7746685263239764	0.8350465006292213	0.749032505232303	0.860426003959348	1000	True
bdt	unweighted	0.39	0.8131091356966906	0.783114241529646	0.8423154357884788	0.7561130491313013	0.8671353716529528	1000	True
bdt	unweighted	0.4	0.8194280818249973	0.7898908844751699	0.8481563940196215	0.7621098777948032	0.8731589777745136	1000	True
bdt	unweighted	0.41000000000000003	0.8261754310806468	0.7970110932123069	0.8550328775339482	0.7693433288311731	0.8809504867582123	1000	True
bdt	unweighted	0.42	0.8337795865909822	0.8028843754952375	0.8614461940677826	0.7763474804371076	0.8872339692678424	1000	True
bdt	unweighted	0.43	0.8407411374103031	0.8097081512295358	0.867523631871458	0.783815847003823	0.8928175084268737	1000	True
bdt	unweighted	0.44	0.8459890757202527	0.8156847293195706	0.8736556985010047	0.7911460659061905	0.8990117659907875	1000	True
bdt	unweighted	0.45	0.8527364249759023	0.821858941284266	0.8789888713681216	0.79764654537376	0.9052931160495317	1000	True
bdt	unweighted	0.46	0.858734068758702	0.8279888271160002	0.8844183312145008	0.8032289289662289	0.9094674153297779	1000	True
bdt	unweighted	0.47000000000000003	0.8643033094141587	0.8341215733164894	0.8903851056007189	0.8092178257271057	0.914819272289899	1000	True
bdt	unweighted	0.48	0.8701938524151226	0.8396548056077469	0.8951763229589161	0.815110911524655	0.919299052033521	1000	True
bdt	unweighted	0.49	0.8756559922887437	0.8457678599327612	0.90095782461131	0.8206266726590391	0.9232239840037366	1000	True
bdt	unweighted	0.5	0.8813323337260363	0.8515482870930976	0.9063720286597998	0.8264749902770069	0.9263952007421513	1000	True
bdt	unweighted	0.51	0.8871157759451644	0.8571636163316079	0.9113195564150947	0.8322277914045003	0.9307264863164791	1000	True
bdt	unweighted	0.52	0.8919353111277712	0.8628174156910264	0.9165901127432966	0.8378988582846826	0.9346915709072607	1000	True
bdt	unweighted	0.53	0.8965406447467067	0.8681572480159222	0.9202001765946696	0.8425848529120726	0.9381323146551661	1000	True
bdt	unweighted	0.54	0.9025382885295062	0.873528189349538	0.9241514302904338	0.8477898048416338	0.9417129412457919	1000	True
bdt	unweighted	0.55	0.9071436221484417	0.8781197090545336	0.9273490980685973	0.8534131550208798	0.9449687858177515	1000	True
bdt	unweighted	0.56	0.912498661240227	0.8836453133447632	0.9310743446102694	0.85926601247442	0.9484324082537345	1000	True
bdt	unweighted	0.5700000000000001	0.9166755917318197	0.8881153764066627	0.9349898937968533	0.86477837242843	0.951997233095135	1000	True
bdt	unweighted	0.58	0.9209596230052479	0.8934104348114512	0.9392093406895796	0.8693532046496747	0.9542089468438372	1000	True
bdt	unweighted	0.59	0.9238513441148121	0.8982565436544966	0.9423703430454855	0.8744660178517651	0.9570404936135443	1000	True
bdt	unweighted	0.6	0.9272785691335547	0.9030051568836265	0.9454388085379968	0.8788891994520676	0.9599184222721278	1000	True
bdt	unweighted	0.61	0.9314554996251473	0.9086083971359542	0.9488654233049258	0.8843500673229326	0.9631231495485586	1000	True
bdt	unweighted	0.62	0.9360608332440827	0.9130139213866432	0.9518248302703808	0.8881862967520663	0.9658347421548181	1000	True
bdt	unweighted	0.63	0.9390596551354825	0.9171593759915366	0.955109932943986	0.8923713797266851	0.9678869684729883	1000	True
bdt	unweighted	0.64	0.942165577808718	0.9209644582606267	0.9580979558429004	0.8965319087227005	0.9697436501457573	1000	True
bdt	unweighted	0.65	0.9458070043911321	0.9246187370489026	0.961222908114162	0.9012911782432763	0.9722134858698298	1000	True
bdt	unweighted	0.66	0.9489129270643676	0.9280934869663656	0.9640275012655809	0.9063517599040986	0.975088380905454	1000	True
bdt	unweighted	0.67	0.9522330513012744	0.9320854092409259	0.9662358423513844	0.9110550091078329	0.9771482496003931	1000	True
bdt	unweighted	0.68	0.9551247724108386	0.9357541868106029	0.9683859106466058	0.9159170949560882	0.9786260942726992	1000	True
bdt	unweighted	0.6900000000000001	0.9584448966477456	0.9392295182981157	0.9708183118741058	0.9201191925885978	0.9800477319976572	1000	True
bdt	unweighted	0.7000000000000001	0.9613366177573096	0.9428317916546736	0.9736413114775933	0.9239232481103212	0.9815612376097995	1000	True
bdt	unweighted	0.71	0.9646567419942166	0.9456779540204256	0.9757148937897077	0.9270294026605801	0.9833096042658378	1000	True
bdt	unweighted	0.72	0.9664774552854236	0.9493130855992612	0.9777050494032219	0.9300249926659628	0.9847341461630509	1000	True
bdt	unweighted	0.73	0.9684052693584663	0.9523460427245696	0.9792421124889525	0.9332723450244068	0.9860012875283385	1000	True
bdt	unweighted	0.74	0.9712969904680304	0.9548067392244896	0.9809719792678046	0.9376050190826702	0.9869878761800055	1000	True
bdt	unweighted	0.75	0.9741887115775946	0.9579925212959998	0.9825988017830123	0.9409568484763655	0.988106720505023	1000	True
bdt	unweighted	0.76	0.97654492877798	0.9611026339339384	0.984330204778157	0.9432908109387574	0.9893136023731619	1000	True
bdt	unweighted	0.77	0.97804433972368	0.9639225860525363	0.9859202984989662	0.9472915989416629	0.9903003040353786	1000	True
bdt	unweighted	0.78	0.9800792545785584	0.9666688494039393	0.9873610266644748	0.9491729593718445	0.9911612327774886	1000	True
bdt	unweighted	0.79	0.9820070686516011	0.9691936758691075	0.9884653258581287	0.9534947376929827	0.9918847747058901	1000	True
bdt	unweighted	0.8	0.9837206811609724	0.9716682356431837	0.9895254712607284	0.9565728916574764	0.9926432369247944	1000	True
bdt	unweighted	0.81	0.9853271928885081	0.9745714835711897	0.9906369440201592	0.9589192092058225	0.9930752816969841	1000	True
bdt	unweighted	0.8200000000000001	0.9870408053978794	0.9769592671834572	0.9915424041052696	0.9628807929126011	0.993862915174856	1000	True
bdt	unweighted	0.8300000000000001	0.9883260147799079	0.9785928241332789	0.9922492371982382	0.9655570543757017	0.9944396453386797	1000	True
bdt	unweighted	0.84	0.9897183249437721	0.9803206658297666	0.9929370618360842	0.967199161889348	0.9952154097274136	1000	True
bdt	unweighted	0.85	0.9908964335439648	0.9822953744085036	0.9936991552406517	0.9695526790768763	0.9960582062027971	1000	True
bdt	unweighted	0.86	0.9917532397986505	0.9845357491300784	0.9944796822002399	0.9723151921608092	0.9964716397952015	1000	True
bdt	unweighted	0.87	0.9923958444896648	0.9865121755409991	0.9955666661813038	0.9753752334078036	0.9968808983066617	1000	True
bdt	unweighted	0.88	0.9929313483988433	0.9883846700796096	0.996226946622349	0.9777247323547741	0.997309980808151	1000	True
bdt	unweighted	0.89	0.9944307593445432	0.9897745505572295	0.9966609931427154	0.9801023055534064	0.9977328237168922	1000	True
bdt	unweighted	0.9	0.9959301702902431	0.9911132501585679	0.99715676384225	0.9824447203753324	0.9981085481076025	1000	True
bdt	unweighted	0.91	0.9961443718539146	0.9923363679031071	0.997640828975498	0.9847229213674087	0.998408226145244	1000	True
bdt	unweighted	0.92	0.996679875763093	0.993476134507417	0.9980489746183436	0.9869897208664105	0.998624640617863	1000	True
bdt	unweighted	0.93	0.9975366820177787	0.9945434972092667	0.9983014765204209	0.9886506109572929	0.9987327535006671	1000	True
bdt	unweighted	0.9400000000000001	0.9979650851451216	0.9960120303297412	0.998502430320894	0.9906501563965326	0.9989274641835288	1000	True
bdt	unweighted	0.9500000000000001	0.998179286708793	0.9969940565926472	0.9986799780921026	0.9925350268840725	0.9990368253721403	1000	True
bdt	unweighted	0.96	0.9985005890543001	0.9976623596528722	0.9988120283044885	0.9937590765288979	0.9991355108926455	1000	True
bdt	unweighted	0.97	0.9985005890543001	0.9980770627656907	0.9989368261732487	0.9961908602697891	0.9993415335300763	1000	True
bdt	unweighted	0.98	0.9989289921816429	0.9984006277971216	0.9992473247760387	0.9973045749441821	0.9995729290365255	1000	True
bdt	unweighted	0.99	0.9995715968726572	0.9989390369094197	0.9997847610848042	0.9983095910784984	1.0	1000	True
bdt	unweighted	1.0	1.0	1.0	1.0	1.0	1.0	1000	True
single_head	unweighted	0.0	0.0001071007818357074	0.0	0.0013951970963276385	0.0	0.0022100092836081636	1000	True
single_head	unweighted	0.01	0.03716397129699047	0.03368769023284742	0.04061908452523544	0.030705268901951903	0.043478829183128814	1000	True
single_head	unweighted	0.02	0.06693798864731712	0.061080093289934745	0.0718403956176951	0.05544593395215837	0.07617518393364958	1000	True
single_head	unweighted	0.03	0.09221377316054408	0.08629304471957026	0.09740172995846451	0.08086119891757833	0.1020036784170324	1000	True
single_head	unweighted	0.04	0.11556174360072828	0.10893939300270325	0.12190477319857163	0.1034467872905766	0.12874368921685989	1000	True
single_head	unweighted	0.05	0.13880261325907678	0.13222063090581931	0.14527453615014393	0.1262704740433867	0.15075867615148855	1000	True
single_head	unweighted	0.06	0.15700974617114705	0.15028694514688115	0.1645677082797613	0.14441562077454723	0.17110618710178188	1000	True
single_head	unweighted	0.07	0.17885830566563135	0.17015999023405184	0.1865853026953499	0.16234211344100294	0.19289072504585336	1000	True
single_head	unweighted	0.08	0.19985005890543	0.1888289774854087	0.20802091943154555	0.18061213144437033	0.2146435207082288	1000	True
single_head	unweighted	0.09	0.2183784941630074	0.20817624956994335	0.2278305065516686	0.2000105031539904	0.23554173281832447	1000	True
single_head	unweighted	0.1	0.2372282317660919	0.2279241950871469	0.2468014576054698	0.2189628159948717	0.25455108360368617	1000	True
single_head	unweighted	0.11	0.2544714576416408	0.24328735612819535	0.2642841037547339	0.23411140912208284	0.27292457109174123	1000	True
single_head	unweighted	0.12	0.27139338117168255	0.2597901041357813	0.28368371822871813	0.2506719305157024	0.293932002600443	1000	True
single_head	unweighted	0.13	0.2903502195566028	0.2783796882204629	0.3018311168653943	0.2672509939307523	0.3116132768436587	1000	True
single_head	unweighted	0.14	0.30930705794152297	0.29555865809563736	0.3197135844051491	0.2847572552288174	0.3307810700351331	1000	True
single_head	unweighted	0.15	0.32483667130770055	0.31208194158782393	0.3369275587375084	0.30157711805997656	0.3484554542749908	1000	True
single_head	unweighted	0.16	0.34068758701938523	0.3276571042749737	0.3521079079570107	0.31763373883835044	0.36445678759706085	1000	True
single_head	unweighted	0.17	0.3542893863125201	0.3420462648100154	0.3694617344056533	0.33121420585992756	0.3825823631026511	1000	True
single_head	unweighted	0.18	0.375174038770483	0.35866485928542113	0.3880461395770421	0.34586179214615725	0.399943039181125	1000	True
single_head	unweighted	0.19	0.3895255435364678	0.37557100892490086	0.4026961316128538	0.3642134162364928	0.41458810421205683	1000	True
single_head	unweighted	0.2	0.40366284673878117	0.38967042268282776	0.41632170119072803	0.3779879055047285	0.42834708919206566	1000	True
single_head	unweighted	0.21	0.4171575452500803	0.4028591317333313	0.4294867624515216	0.39128105529348034	0.44141717435785116	1000	True
single_head	unweighted	0.22	0.4300096390703652	0.415314321379907	0.44409078212341235	0.4044985012130136	0.4572299976050232	1000	True
single_head	unweighted	0.23	0.44468244618185715	0.42874862448577883	0.46049255561233726	0.4163869365221743	0.47522293793244424	1000	True
single_head	unweighted	0.24	0.4606404626753775	0.4431546857400747	0.47602012658386283	0.4300328640219514	0.49057876511225595	1000	True
single_head	unweighted	0.25	0.47531326978686944	0.4584242319685193	0.48927204284377585	0.4442011350393435	0.5041707563662234	1000	True
single_head	unweighted	0.26	0.4880582628253186	0.47127884680289506	0.5031962203645581	0.45746817148157726	0.518419586655058	1000	True
single_head	unweighted	0.27	0.501445860554782	0.48407481037464406	0.5168457004946504	0.4701740551266928	0.5331032252254352	1000	True
single_head	unweighted	0.28	0.514297954375067	0.49703321557167335	0.5312774566573464	0.48200474623033407	0.5478876381165089	1000	True
single_head	unweighted	0.29	0.5295062653957374	0.5102247739407245	0.5455245010200678	0.4948486429432516	0.5609842568854991	1000	True
single_head	unweighted	0.3	0.5436435685980507	0.5243764075523888	0.5580089961666862	0.5079931773062989	0.572725584749926	1000	True
single_head	unweighted	0.31	0.5542465459997858	0.5374276805439547	0.5697452247421279	0.5221839345150852	0.5848581910738679	1000	True
single_head	unweighted	0.32	0.566241833565385	0.5487613155534353	0.581299262886857	0.5339354432827217	0.5961369947203355	1000	True
single_head	unweighted	0.33	0.5771661133126271	0.5599626111893936	0.5926357675252167	0.5445182289874859	0.6064784130068427	1000	True
single_head	unweighted	0.34	0.5890543000963907	0.5711663777256258	0.603875904254215	0.5538548338542708	0.6190426687787813	1000	True
single_head	unweighted	0.35000000000000003	0.5989075720252758	0.5822507271170299	0.615869956688617	0.5662639195605187	0.6302201556812272	1000	True
single_head	unweighted	0.36	0.6113312627182178	0.5929907607500359	0.6274110228221917	0.5773674303646568	0.6419645339647123	1000	True
single_head	unweighted	0.37	0.6228981471564743	0.6045083190077615	0.6392403986944641	0.5875418235842358	0.6530663558613274	1000	True
single_head	unweighted	0.38	0.6344650315947307	0.6157817003215434	0.6501761386916597	0.5993800874671624	0.6634780240363664	1000	True
single_head	unweighted	0.39	0.6452822105601371	0.6272115518747977	0.6602591085093691	0.6099920830333296	0.6729551802906831	1000	True
single_head	unweighted	0.4	0.6562064903073792	0.6376714728977205	0.6695387700063745	0.6217823998697493	0.6825951369881222	1000	True
single_head	unweighted	0.41000000000000003	0.6638106458177144	0.6475632345963994	0.6781100879059153	0.6325798676669326	0.6909176170468188	1000	True
single_head	unweighted	0.42	0.6732355146192567	0.6563692562121517	0.6863499966049845	0.6425190386505077	0.6991201648700063	1000	True
single_head	unweighted	0.43	0.6809724750990682	0.6648372050468245	0.6949899947416569	0.6512815806521269	0.7090180116811795	1000	True
single_head	unweighted	0.44	0.6882296240762558	0.6730453777733298	0.7043521060737963	0.65960642700721	0.7184296357890069	1000	True
single_head	unweighted	0.45	0.6986183999143194	0.6812116202232271	0.7139966022102355	0.667321341828289	0.7274863153865965	1000	True
single_head	unweighted	0.46	0.7075077648066831	0.689579108665756	0.7235380408740797	0.6752912466633967	0.7360613360139848	1000	True
single_head	unweighted	0.47000000000000003	0.7173610367355682	0.6990257657012524	0.7324046133664994	0.6847905631016229	0.7429062276968481	1000	True
single_head	unweighted	0.48	0.7256077969369177	0.7083239831697055	0.7401601348832988	0.6943941488383821	0.7512576114827069	1000	True
single_head	unweighted	0.49	0.7334261540109243	0.7174504593718657	0.7484618836871857	0.7034514237919676	0.7607507469975567	1000	True
single_head	unweighted	0.5	0.7422084181214523	0.7257655002056881	0.7568154087758847	0.7118691538018811	0.7692799474256453	1000	True
single_head	unweighted	0.51	0.7502409767591304	0.7337106111857471	0.7658141106491335	0.7199648355806755	0.7776737093375982	1000	True
single_head	unweighted	0.52	0.7584877369604798	0.742288760446571	0.7739841215044495	0.7281178817062429	0.783914696216102	1000	True
single_head	unweighted	0.53	0.7680197065438578	0.7503854493022889	0.7810839719052083	0.7361156564742155	0.7898967385375257	1000	True
single_head	unweighted	0.54	0.7751954589268502	0.7593523699167444	0.7875209280658455	0.7448144040605031	0.7962861401196285	1000	True
single_head	unweighted	0.55	0.7808718003641426	0.767146217470665	0.7938787580196632	0.7529642403054341	0.8031511544249657	1000	True
single_head	unweighted	0.56	0.7871907464924494	0.7743616673065978	0.8005350999323146	0.7612458494760257	0.8108151945197793	1000	True
single_head	unweighted	0.5700000000000001	0.7934025918389205	0.7805407099231251	0.8080072674939736	0.7679763355058213	0.8180360564753454	1000	True
single_head	unweighted	0.58	0.801970654385777	0.787037599350135	0.8153566387407151	0.7744933638552522	0.8245153226101104	1000	True
single_head	unweighted	0.59	0.8097890114597837	0.7935815640786507	0.8219426425988364	0.7798908219578465	0.8320148899896457	1000	True
single_head	unweighted	0.6	0.8161079575880904	0.8013376266401047	0.828718229442895	0.787342841691628	0.8375127727020121	1000	True
single_head	unweighted	0.61	0.8229624076255757	0.8087019759095266	0.8351436112152449	0.7943674836412608	0.844549044366851	1000	True
single_head	unweighted	0.62	0.8298168576630609	0.8154930653084206	0.8414684067793275	0.8012085954232805	0.8504105292566544	1000	True
single_head	unweighted	0.63	0.8360287030095319	0.8224994472483061	0.848057894866066	0.8089942951263944	0.8561790983713836	1000	True
single_head	unweighted	0.64	0.8427760522651815	0.8291529894602241	0.8540626410071293	0.8160731342499447	0.8626314649230259	1000	True
single_head	unweighted	0.65	0.8485594944843098	0.8356254540097634	0.8598957480958197	0.8233846218254485	0.8695767902661167	1000	True
single_head	unweighted	0.66	0.8545571382671093	0.8421712675811676	0.8662843896683688	0.830543260478277	0.8753085517480088	1000	True
single_head	unweighted	0.67	0.8607689836135803	0.8481278941132226	0.8726958334852855	0.8365822726376693	0.8808021758654326	1000	True
single_head	unweighted	0.68	0.8677305344329014	0.8542861633718203	0.8778308919488623	0.842712485187978	0.8861500855152434	1000	True
single_head	unweighted	0.6900000000000001	0.8731926743065225	0.8608286124457876	0.8833740897337873	0.8482046624370417	0.8920971964955033	1000	True
single_head	unweighted	0.7000000000000001	0.8786548141801435	0.8669542425841754	0.8891391748548266	0.8555216165099971	0.8972877083324805	1000	True
single_head	unweighted	0.71	0.8844382563992718	0.8723815208655609	0.8947814706975591	0.8613499233393874	0.9027088108034184	1000	True
single_head	unweighted	0.72	0.8894719931455499	0.8780880767596382	0.8996392764660709	0.8680105182789036	0.9075416840665245	1000	True
single_head	unweighted	0.73	0.8957909392738567	0.883845745479493	0.9047859874845438	0.8735537888253541	0.9124939442554686	1000	True
single_head	unweighted	0.74	0.9007175752382992	0.8894138923428224	0.9099124674554075	0.8799308314068502	0.9168391824741247	1000	True
single_head	unweighted	0.75	0.9051087072935633	0.895050228871199	0.914889766053721	0.8856900396497414	0.9215330676891312	1000	True
single_head	unweighted	0.76	0.9111063510763628	0.9000796678195	0.9193622753830889	0.8916524201762727	0.9262410601389833	1000	True
single_head	unweighted	0.77	0.9154974831316268	0.9055005179389306	0.9238320403686618	0.8972226976804141	0.9306840235638424	1000	True
single_head	unweighted	0.78	0.9203170183142337	0.9106464138930552	0.9286396408360655	0.9024815589338488	0.9349978903704852	1000	True
single_head	unweighted	0.79	0.9254578558423476	0.9154661178214346	0.9333274255371523	0.9075341513713543	0.9400045315870088	1000	True
single_head	unweighted	0.8	0.9298489878976116	0.9207485789118508	0.9384486031535297	0.9121527082721446	0.9445289290467809	1000	True
single_head	unweighted	0.81	0.9350969262075614	0.9258982938657307	0.9429901952670132	0.9168917734721523	0.9485635119703046	1000	True
single_head	unweighted	0.8200000000000001	0.9402377637356752	0.9313812642362207	0.9471931682648728	0.9224635311823456	0.9527932169716116	1000	True
single_head	unweighted	0.8300000000000001	0.945057298918282	0.9370229276976687	0.9518157388857511	0.9276454138341194	0.9567983494229636	1000	True
single_head	unweighted	0.84	0.9495555317553818	0.9418407810504267	0.956010080580571	0.9337948878375445	0.9604426428615047	1000	True
single_head	unweighted	0.85	0.9543750669379887	0.946798054608242	0.9600280917353805	0.93890830281449	0.9642524730752998	1000	True
single_head	unweighted	0.86	0.9585519974295812	0.951897110163176	0.9637994431201372	0.9438355647279417	0.9677423548554845	1000	True
single_head	unweighted	0.87	0.9627289279211738	0.9560735237036395	0.9673072664730138	0.9500991808544812	0.9712932369997669	1000	True
single_head	unweighted	0.88	0.9665845560672592	0.9608038723869013	0.970584480796439	0.954632316608113	0.9749900863684298	1000	True
single_head	unweighted	0.89	0.970011781086002	0.9649520021642531	0.974668543989986	0.9596328670191169	0.9783716388046017	1000	True
single_head	unweighted	0.9	0.9745100139231017	0.9688160909926321	0.9779621423050079	0.9638921067263229	0.9808747023165334	1000	True
single_head	unweighted	0.91	0.9777230373781729	0.9731395600796191	0.9804743158057428	0.9682374897853666	0.9827352423828564	1000	True
single_head	unweighted	0.92	0.9802934561422298	0.9767169481803628	0.9828693949476851	0.9725545541290629	0.9849388595299721	1000	True
single_head	unweighted	0.93	0.9830780764699583	0.9799922262838787	0.9857181111067805	0.9764973455070015	0.9877592039718653	1000	True
single_head	unweighted	0.9400000000000001	0.9858626967976867	0.9832287604429799	0.9881388966522543	0.9800302089419096	0.9898053046454262	1000	True
single_head	unweighted	0.9500000000000001	0.9885402163435794	0.9864648610563913	0.9900134576927547	0.9838605951999829	0.9913284511092634	1000	True
single_head	unweighted	0.96	0.9907893327621292	0.9888692341522832	0.9921448954244193	0.9869201065039104	0.9933470148286653	1000	True
single_head	unweighted	0.97	0.9929313483988433	0.9916052971015413	0.9943268557865241	0.990122646363737	0.9953701564715551	1000	True
single_head	unweighted	0.98	0.9959301702902431	0.9945102115032147	0.9970534817297274	0.9929911534416234	0.9978891622269785	1000	True
single_head	unweighted	0.99	0.9978579843632859	0.9971927824232831	0.9984239580526331	0.9963646932021418	0.9989162563870685	1000	True
single_head	unweighted	1.0	1.0	1.0	1.0	1.0	1.0	1000	True
