path	paired_path	plot_name	variables	normalization	binning	style_helper_path	style_helper_sha256	mplhep_used	cms_inspired_style_applied	latex_math_labels_applied	dpi	format	file_size_bytes	status
plots/train_population_by_family.png	plots/train_population_by_family.pdf	train_population_by_family	"[""candidate_rows"",""signal_mode"",""background_family""]"	none_raw_canonical_train_candidates	categorical_frozen_signal_modes_and_background_families	scripts/plotting/hh4b_cms_style.py	7184a04275fa3550cfbe11ad94cb3fe771835d9fb03fe6eea281fa311df829f6	False	True	True	300	png	172404	pass
plots/train_population_by_family.pdf	plots/train_population_by_family.png	train_population_by_family	"[""candidate_rows"",""signal_mode"",""background_family""]"	none_raw_canonical_train_candidates	categorical_frozen_signal_modes_and_background_families	scripts/plotting/hh4b_cms_style.py	7184a04275fa3550cfbe11ad94cb3fe771835d9fb03fe6eea281fa311df829f6	False	True	True	300	pdf	29162	pass
plots/train_fold_composition.png	plots/train_fold_composition.pdf	train_fold_composition	"[""fold"",""sample_class"",""candidate_rows""]"	none_raw_canonical_train_candidates	five_frozen_member_level_folds	scripts/plotting/hh4b_cms_style.py	7184a04275fa3550cfbe11ad94cb3fe771835d9fb03fe6eea281fa311df829f6	False	True	True	300	png	100853	pass
plots/train_fold_composition.pdf	plots/train_fold_composition.png	train_fold_composition	"[""fold"",""sample_class"",""candidate_rows""]"	none_raw_canonical_train_candidates	five_frozen_member_level_folds	scripts/plotting/hh4b_cms_style.py	7184a04275fa3550cfbe11ad94cb3fe771835d9fb03fe6eea281fa311df829f6	False	True	True	300	pdf	25145	pass
plots/mass_aware_feature_correlation.png	plots/mass_aware_feature_correlation.pdf	mass_aware_feature_correlation	"[""n_selected_jets"",""n_selected_bjets"",""ht_selected_jets"",""ht_selected_bjets"",""ht_candidate_jets"",""mhh"",""hh_pt"",""abs_hh_eta"",""h1_pt"",""abs_h1_eta"",""h2_pt"",""abs_h2_eta"",""abs_h_delta_eta"",""abs_h_delta_phi"",""h_delta_r"",""h_pt_balance"",""drbb1"",""drbb2"",""j1_pt"",""abs_j1_eta"",""j1_mass"",""j2_pt"",""abs_j2_eta"",""j2_mass"",""j3_pt"",""abs_j3_eta"",""j3_mass"",""j4_pt"",""abs_j4_eta"",""j4_mass"",""mbb1"",""mbb2"",""delta_mbb"",""r_hh_125_125""]"	unweighted_pearson_correlation_no_labels_or_weights	fixed_34_by_34_mass_aware_feature_order	scripts/plotting/hh4b_cms_style.py	7184a04275fa3550cfbe11ad94cb3fe771835d9fb03fe6eea281fa311df829f6	False	True	True	300	png	251504	pass
plots/mass_aware_feature_correlation.pdf	plots/mass_aware_feature_correlation.png	mass_aware_feature_correlation	"[""n_selected_jets"",""n_selected_bjets"",""ht_selected_jets"",""ht_selected_bjets"",""ht_candidate_jets"",""mhh"",""hh_pt"",""abs_hh_eta"",""h1_pt"",""abs_h1_eta"",""h2_pt"",""abs_h2_eta"",""abs_h_delta_eta"",""abs_h_delta_phi"",""h_delta_r"",""h_pt_balance"",""drbb1"",""drbb2"",""j1_pt"",""abs_j1_eta"",""j1_mass"",""j2_pt"",""abs_j2_eta"",""j2_mass"",""j3_pt"",""abs_j3_eta"",""j3_mass"",""j4_pt"",""abs_j4_eta"",""j4_mass"",""mbb1"",""mbb2"",""delta_mbb"",""r_hh_125_125""]"	unweighted_pearson_correlation_no_labels_or_weights	fixed_34_by_34_mass_aware_feature_order	scripts/plotting/hh4b_cms_style.py	7184a04275fa3550cfbe11ad94cb3fe771835d9fb03fe6eea281fa311df829f6	False	True	True	300	pdf	88007	pass
