seed,working_point,qcd_threshold,top_threshold,sample,group,rows,xsec_pb,expected_events_450fb
11,v2_loose_best_sqrtB,0.8,0.5,VBF_HH4b_SMnorm,signal,65,1.0987373443983404e-05,4.944318049792532
11,v2_loose_best_sqrtB,0.8,0.5,Zbbbb_100k,background,49,0.009693512598933335,4362.080669520001
11,v2_loose_best_sqrtB,0.8,0.5,ggF_HH4b_SMnorm,signal,58,0.00017355216814159293,78.09847566371681
11,v2_loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht100to200_20000,background,1,0.03193715172184324,14371.718274829458
11,v2_loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht200to400_combined120k,background,85,0.25095383886388833,112929.22748874975
11,v2_loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht400to600_20000,background,44,0.0642392344813314,28907.65551659913
11,v2_loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht600plus_20000,background,27,0.006848267186511596,3081.720233930218
11,v2_loose_best_sqrtB,0.8,0.5,ttbar_200k,background,31,0.2322210003716605,104499.45016724723
11,v2_nominal_balanced,0.825,0.525,VBF_HH4b_SMnorm,signal,54,9.127971784232365e-06,4.107587302904564
11,v2_nominal_balanced,0.825,0.525,Zbbbb_100k,background,36,0.007121764358400001,3204.7939612800005
11,v2_nominal_balanced,0.825,0.525,ggF_HH4b_SMnorm,signal,49,0.0001466216592920354,65.97974668141593
11,v2_nominal_balanced,0.825,0.525,qcd_bbbb_iht100to200_20000,background,1,0.03193715172184324,14371.718274829458
11,v2_nominal_balanced,0.825,0.525,qcd_bbbb_iht200to400_combined120k,background,58,0.1712390900483003,77057.59052173512
11,v2_nominal_balanced,0.825,0.525,qcd_bbbb_iht400to600_20000,background,33,0.04817942586099855,21680.741637449348
11,v2_nominal_balanced,0.825,0.525,qcd_bbbb_iht600plus_20000,background,22,0.005580069559379818,2511.031301720918
11,v2_nominal_balanced,0.825,0.525,ttbar_200k,background,27,0.2022570003237043,91015.65014566694
11,v2_multiseed_median_best,0.825,0.55,VBF_HH4b_SMnorm,signal,52,8.789898755186722e-06,3.955454439834025
11,v2_multiseed_median_best,0.825,0.55,Zbbbb_100k,background,36,0.007121764358400001,3204.7939612800005
11,v2_multiseed_median_best,0.825,0.55,ggF_HH4b_SMnorm,signal,45,0.00013465254424778762,60.59364491150443
11,v2_multiseed_median_best,0.825,0.55,qcd_bbbb_iht100to200_20000,background,1,0.03193715172184324,14371.718274829458
11,v2_multiseed_median_best,0.825,0.55,qcd_bbbb_iht200to400_combined120k,background,55,0.16238189573545722,73071.85308095576
11,v2_multiseed_median_best,0.825,0.55,qcd_bbbb_iht400to600_20000,background,31,0.045259460657301645,20366.75729578574
11,v2_multiseed_median_best,0.825,0.55,qcd_bbbb_iht600plus_20000,background,22,0.005580069559379818,2511.031301720918
11,v2_multiseed_median_best,0.825,0.55,ttbar_200k,background,22,0.16480200026375907,74160.90011869158
11,v2_tighter_qcd,0.85,0.55,VBF_HH4b_SMnorm,signal,39,6.5924240663900405e-06,2.966590829875518
11,v2_tighter_qcd,0.85,0.55,Zbbbb_100k,background,20,0.0039565357546666674,1780.4410896000004
11,v2_tighter_qcd,0.85,0.55,ggF_HH4b_SMnorm,signal,37,0.00011071431415929206,49.82144137168142
11,v2_tighter_qcd,0.85,0.55,qcd_bbbb_iht100to200_20000,background,1,0.03193715172184324,14371.718274829458
11,v2_tighter_qcd,0.85,0.55,qcd_bbbb_iht200to400_combined120k,background,36,0.10628633175411739,47828.849289352824
11,v2_tighter_qcd,0.85,0.55,qcd_bbbb_iht400to600_20000,background,23,0.033579599842514136,15110.819929131361
11,v2_tighter_qcd,0.85,0.55,qcd_bbbb_iht600plus_20000,background,16,0.004058232406821687,1826.204583069759
11,v2_tighter_qcd,0.85,0.55,ttbar_200k,background,17,0.12734700020381384,57306.15009171623
11,v2_higher_purity,0.875,0.75,VBF_HH4b_SMnorm,signal,24,4.056876348547718e-06,1.8255943568464732
11,v2_higher_purity,0.875,0.75,Zbbbb_100k,background,5,0.0009891339386666669,445.1102724000001
11,v2_higher_purity,0.875,0.75,ggF_HH4b_SMnorm,signal,18,5.386101769911504e-05,24.237457964601766
11,v2_higher_purity,0.875,0.75,qcd_bbbb_iht200to400_combined120k,background,12,0.03542877725137246,15942.949763117607
11,v2_higher_purity,0.875,0.75,qcd_bbbb_iht400to600_20000,background,7,0.010219878212939086,4598.945195822589
11,v2_higher_purity,0.875,0.75,qcd_bbbb_iht600plus_20000,background,4,0.0010145581017054217,456.5511457674398
11,v2_higher_purity,0.875,0.75,ttbar_200k,background,6,0.04494600007193429,20225.70003237043
12,v2_single_seed_best,0.7,0.5,VBF_HH4b_SMnorm,signal,117,1.8765049606299212e-05,8.444272322834646
12,v2_single_seed_best,0.7,0.5,Zbbbb_100k,background,99,0.019406954899025598,8733.12970456152
12,v2_single_seed_best,0.7,0.5,ggF_HH4b_SMnorm,signal,82,0.0002603423004694836,117.15403521126763
12,v2_single_seed_best,0.7,0.5,qcd_bbbb_iht100to200_20000,background,1,0.03163006372451783,14233.528676033022
12,v2_single_seed_best,0.7,0.5,qcd_bbbb_iht200to400_combined120k,background,195,0.5780909080964025,260140.90864338112
12,v2_single_seed_best,0.7,0.5,qcd_bbbb_iht400to600_20000,background,63,0.09099469385508897,40947.61223479004
12,v2_single_seed_best,0.7,0.5,qcd_bbbb_iht600plus_20000,background,41,0.01057254088485525,4757.643398184862
12,v2_single_seed_best,0.7,0.5,ttbar_200k,background,43,0.3098186111828754,139418.37503229393
12,v2_single_seed_next,0.725,0.5,VBF_HH4b_SMnorm,signal,107,1.7161199212598424e-05,7.722539645669291
12,v2_single_seed_next,0.725,0.5,Zbbbb_100k,background,86,0.01685856688198183,7586.355096891823
12,v2_single_seed_next,0.725,0.5,ggF_HH4b_SMnorm,signal,74,0.00023494305164319256,105.72437323943666
12,v2_single_seed_next,0.725,0.5,qcd_bbbb_iht200to400_combined120k,background,158,0.46840186399605954,210780.8387982268
12,v2_single_seed_next,0.725,0.5,qcd_bbbb_iht400to600_20000,background,57,0.0823285325355567,37047.839641000515
12,v2_single_seed_next,0.725,0.5,qcd_bbbb_iht600plus_20000,background,36,0.009283206630604612,4177.442983772075
12,v2_single_seed_next,0.725,0.5,ttbar_200k,background,42,0.3026135272018783,136176.08724084523
12,v2_loose_mid,0.775,0.5,VBF_HH4b_SMnorm,signal,87,1.3953498425196852e-05,6.279074291338583
12,v2_loose_mid,0.775,0.5,Zbbbb_100k,background,57,0.011173701305499589,5028.165587474815
12,v2_loose_mid,0.775,0.5,ggF_HH4b_SMnorm,signal,59,0.00018731946009389677,84.29375704225355
12,v2_loose_mid,0.775,0.5,qcd_bbbb_iht200to400_combined120k,background,111,0.329067132301029,148080.20953546307
12,v2_loose_mid,0.775,0.5,qcd_bbbb_iht400to600_20000,background,44,0.06355184967657007,28598.332354456532
12,v2_loose_mid,0.775,0.5,qcd_bbbb_iht600plus_20000,background,22,0.0056730707187028166,2552.8818234162673
12,v2_loose_mid,0.775,0.5,ttbar_200k,background,33,0.2377677713729043,106995.49711780694
12,v2_loose_best_sqrtB,0.8,0.5,VBF_HH4b_SMnorm,signal,79,1.2670418110236223e-05,5.7016881496063005
12,v2_loose_best_sqrtB,0.8,0.5,Zbbbb_100k,background,47,0.009213402830850544,4146.031273882744
12,v2_loose_best_sqrtB,0.8,0.5,ggF_HH4b_SMnorm,signal,55,0.00017461983568075123,78.57892605633805
12,v2_loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht200to400_combined120k,background,79,0.23420093199802983,105390.41939911342
12,v2_loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht400to600_20000,background,34,0.049108247477349605,22098.71136480732
12,v2_loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht600plus_20000,background,21,0.0054152038678526885,2436.84174053371
12,v2_loose_best_sqrtB,0.8,0.5,ttbar_200k,background,29,0.20894743544891586,94026.34595201214
12,v2_nominal_balanced,0.825,0.525,VBF_HH4b_SMnorm,signal,68,1.0906182677165355e-05,4.90778220472441
12,v2_nominal_balanced,0.825,0.525,Zbbbb_100k,background,39,0.007645164051131297,3440.3238230090838
12,v2_nominal_balanced,0.825,0.525,ggF_HH4b_SMnorm,signal,50,0.00015874530516431928,71.43538732394367
12,v2_nominal_balanced,0.825,0.525,qcd_bbbb_iht200to400_combined120k,background,45,0.1334055941760929,60032.517379241806
12,v2_nominal_balanced,0.825,0.525,qcd_bbbb_iht400to600_20000,background,27,0.03899772593789527,17548.97667205287
12,v2_nominal_balanced,0.825,0.525,qcd_bbbb_iht600plus_20000,background,16,0.004125869613602048,1856.6413261209218
12,v2_nominal_balanced,0.825,0.525,ttbar_200k,background,21,0.1513067636009391,68088.04362042258
12,v2_multiseed_median_best,0.825,0.55,VBF_HH4b_SMnorm,signal,67,1.0745797637795275e-05,4.835608937007874
12,v2_multiseed_median_best,0.825,0.55,Zbbbb_100k,background,38,0.007449134203666392,3352.1103916498764
12,v2_multiseed_median_best,0.825,0.55,ggF_HH4b_SMnorm,signal,47,0.00014922058685446014,67.14926408450707
12,v2_multiseed_median_best,0.825,0.55,qcd_bbbb_iht200to400_combined120k,background,43,0.12747645665715543,57364.40549571994
12,v2_multiseed_median_best,0.825,0.55,qcd_bbbb_iht400to600_20000,background,26,0.03755336571797323,16899.014573087952
12,v2_multiseed_median_best,0.825,0.55,qcd_bbbb_iht600plus_20000,background,16,0.004125869613602048,1856.6413261209218
12,v2_multiseed_median_best,0.825,0.55,ttbar_200k,background,21,0.1513067636009391,68088.04362042258
12,v2_tighter_qcd,0.85,0.55,VBF_HH4b_SMnorm,signal,58,9.302332283464566e-06,4.186049527559055
12,v2_tighter_qcd,0.85,0.55,Zbbbb_100k,background,27,0.005292805881552437,2381.7626466985967
12,v2_tighter_qcd,0.85,0.55,ggF_HH4b_SMnorm,signal,39,0.00012382133802816905,55.71960211267607
12,v2_tighter_qcd,0.85,0.55,qcd_bbbb_iht200to400_combined120k,background,31,0.09190163154353062,41355.73419458878
12,v2_tighter_qcd,0.85,0.55,qcd_bbbb_iht400to600_20000,background,23,0.03322028505820709,14949.128276193189
12,v2_tighter_qcd,0.85,0.55,qcd_bbbb_iht600plus_20000,background,10,0.0025786685085012803,1160.4008288255761
12,v2_tighter_qcd,0.85,0.55,ttbar_200k,background,20,0.144101679619942,64845.755828973895
12,v2_higher_purity,0.875,0.75,VBF_HH4b_SMnorm,signal,32,5.132321259842519e-06,2.3095445669291337
12,v2_higher_purity,0.875,0.75,Zbbbb_100k,background,9,0.0017642686271841456,793.9208822328656
12,v2_higher_purity,0.875,0.75,ggF_HH4b_SMnorm,signal,17,5.397340375586855e-05,24.288031690140848
12,v2_higher_purity,0.875,0.75,qcd_bbbb_iht200to400_combined120k,background,15,0.04446853139203097,20010.839126413935
12,v2_higher_purity,0.875,0.75,qcd_bbbb_iht400to600_20000,background,6,0.008666161319532285,3899.772593789528
12,v2_higher_purity,0.875,0.75,qcd_bbbb_iht600plus_20000,background,4,0.001031467403400512,464.16033153023045
12,v2_higher_purity,0.875,0.75,ttbar_200k,background,6,0.04323050388598261,19453.726748692174
13,v2_single_seed_best,0.7,0.5,VBF_HH4b_SMnorm,signal,100,1.6360562248995984e-05,7.362253012048193
13,v2_single_seed_best,0.7,0.5,Zbbbb_100k,background,108,0.02208299025860466,9937.345616372097
13,v2_single_seed_best,0.7,0.5,ggF_HH4b_SMnorm,signal,88,0.0002729836697247707,122.8426513761468
13,v2_single_seed_best,0.7,0.5,qcd_bbbb_iht100to200_20000,background,2,0.057710993462278135,25969.947058025162
13,v2_single_seed_best,0.7,0.5,qcd_bbbb_iht200to400_combined120k,background,189,0.5632056199985315,253442.52899933915
13,v2_single_seed_best,0.7,0.5,qcd_bbbb_iht400to600_20000,background,56,0.07749201224647942,34871.40551091574
13,v2_single_seed_best,0.7,0.5,qcd_bbbb_iht600plus_20000,background,55,0.014093196186051949,6341.938283723377
13,v2_single_seed_best,0.7,0.5,ttbar_200k,background,44,0.31462200050353994,141579.900226593
13,v2_single_seed_next,0.725,0.5,VBF_HH4b_SMnorm,signal,96,1.570613975903614e-05,7.067762891566263
13,v2_single_seed_next,0.725,0.5,Zbbbb_100k,background,97,0.019833796806339368,8925.208562852715
13,v2_single_seed_next,0.725,0.5,ggF_HH4b_SMnorm,signal,81,0.00025126905963302756,113.0710768348624
13,v2_single_seed_next,0.725,0.5,qcd_bbbb_iht100to200_20000,background,2,0.057710993462278135,25969.947058025162
13,v2_single_seed_next,0.725,0.5,qcd_bbbb_iht200to400_combined120k,background,167,0.49764729386113626,223941.28223751133
13,v2_single_seed_next,0.725,0.5,qcd_bbbb_iht400to600_20000,background,47,0.06503793884972382,29267.07248237572
13,v2_single_seed_next,0.725,0.5,qcd_bbbb_iht600plus_20000,background,49,0.012555756602119007,5650.090470953553
13,v2_single_seed_next,0.725,0.5,ttbar_200k,background,39,0.27886950044631953,125491.27520084378
13,v2_loose_mid,0.775,0.5,VBF_HH4b_SMnorm,signal,82,1.3415661044176703e-05,6.037047469879516
13,v2_loose_mid,0.775,0.5,Zbbbb_100k,background,64,0.013086216449543499,5888.797402294575
13,v2_loose_mid,0.775,0.5,ggF_HH4b_SMnorm,signal,71,0.00022024818807339446,99.11168463302751
13,v2_loose_mid,0.775,0.5,qcd_bbbb_iht100to200_20000,background,2,0.057710993462278135,25969.947058025162
13,v2_loose_mid,0.775,0.5,qcd_bbbb_iht200to400_combined120k,background,109,0.3248117067716398,146165.2680472379
13,v2_loose_mid,0.775,0.5,qcd_bbbb_iht400to600_20000,background,39,0.05396765138594105,24285.44312367347
13,v2_loose_mid,0.775,0.5,qcd_bbbb_iht600plus_20000,background,34,0.00871215764228666,3920.470939028997
13,v2_loose_mid,0.775,0.5,ttbar_200k,background,33,0.23596650037765504,106184.92516994476
13,v2_loose_best_sqrtB,0.8,0.5,VBF_HH4b_SMnorm,signal,77,1.2597632931726903e-05,5.668934819277107
13,v2_loose_best_sqrtB,0.8,0.5,Zbbbb_100k,background,50,0.01022360660120586,4600.622970542638
13,v2_loose_best_sqrtB,0.8,0.5,ggF_HH4b_SMnorm,signal,66,0.00020473775229357797,92.13198853211009
13,v2_loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht100to200_20000,background,2,0.057710993462278135,25969.947058025162
13,v2_loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht200to400_combined120k,background,81,0.2413738371422278,108618.2267140025
13,v2_loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht400to600_20000,background,34,0.0470487217210768,21171.92477448456
13,v2_loose_best_sqrtB,0.8,0.5,qcd_bbbb_iht600plus_20000,background,28,0.00717471805835372,3228.623126259174
13,v2_loose_best_sqrtB,0.8,0.5,ttbar_200k,background,29,0.2073645003318787,93314.02514934541
13,v2_nominal_balanced,0.825,0.525,VBF_HH4b_SMnorm,signal,67,1.0961576706827307e-05,4.932709518072288
13,v2_nominal_balanced,0.825,0.525,Zbbbb_100k,background,36,0.007360996752868218,3312.448538790698
13,v2_nominal_balanced,0.825,0.525,ggF_HH4b_SMnorm,signal,57,0.00017681896788990825,79.56853555045872
13,v2_nominal_balanced,0.825,0.525,qcd_bbbb_iht200to400_combined120k,background,53,0.15793596751281566,71071.18538076704
13,v2_nominal_balanced,0.825,0.525,qcd_bbbb_iht400to600_20000,background,26,0.03597843425729402,16190.29541578231
13,v2_nominal_balanced,0.825,0.525,qcd_bbbb_iht600plus_20000,background,21,0.005381038543765291,2421.4673446943807
13,v2_nominal_balanced,0.825,0.525,ttbar_200k,background,24,0.1716120002746582,77225.40012359619
13,v2_multiseed_median_best,0.825,0.55,VBF_HH4b_SMnorm,signal,66,1.0797971084337347e-05,4.859086987951806
13,v2_multiseed_median_best,0.825,0.55,Zbbbb_100k,background,32,0.0065431082247717496,2944.3987011472873
13,v2_multiseed_median_best,0.825,0.55,ggF_HH4b_SMnorm,signal,54,0.00016751270642201833,75.38071788990824
13,v2_multiseed_median_best,0.825,0.55,qcd_bbbb_iht200to400_combined120k,background,51,0.1519761196821434,68389.25385696453
13,v2_multiseed_median_best,0.825,0.55,qcd_bbbb_iht400to600_20000,background,26,0.03597843425729402,16190.29541578231
13,v2_multiseed_median_best,0.825,0.55,qcd_bbbb_iht600plus_20000,background,20,0.005124798613109801,2306.1593758994104
13,v2_multiseed_median_best,0.825,0.55,ttbar_200k,background,21,0.15016050024032596,67572.22510814668
13,v2_tighter_qcd,0.85,0.55,VBF_HH4b_SMnorm,signal,54,8.834703614457827e-06,3.975616626506022
13,v2_tighter_qcd,0.85,0.55,Zbbbb_100k,background,24,0.004907331168578812,2208.2990258604655
13,v2_tighter_qcd,0.85,0.55,ggF_HH4b_SMnorm,signal,40,0.00012408348623853212,55.83756880733945
13,v2_tighter_qcd,0.85,0.55,qcd_bbbb_iht200to400_combined120k,background,32,0.09535756529075666,42910.9043808405
13,v2_tighter_qcd,0.85,0.55,qcd_bbbb_iht400to600_20000,background,18,0.024908146793511242,11208.66605708006
13,v2_tighter_qcd,0.85,0.55,qcd_bbbb_iht600plus_20000,background,9,0.0023061593758994096,1037.7717191547342
13,v2_tighter_qcd,0.85,0.55,ttbar_200k,background,17,0.12155850019454956,54701.3250875473
13,v2_higher_purity,0.875,0.75,VBF_HH4b_SMnorm,signal,31,5.071774297188757e-06,2.2822984337349403
13,v2_higher_purity,0.875,0.75,Zbbbb_100k,background,8,0.0016357770561929374,736.0996752868218
13,v2_higher_purity,0.875,0.75,ggF_HH4b_SMnorm,signal,16,4.963339449541285e-05,22.335027522935782
13,v2_higher_purity,0.875,0.75,qcd_bbbb_iht200to400_combined120k,background,12,0.035759086984033746,16091.589142815186
