seed,working_point,qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background
25,v2_multiseed_median_best,0.825,0.55,72.21236502367321,152159.79608275773,0.0004745824250736893,0.1851235244728268,0.004745824250736892,105,132,57.19534114845424,68.70632801408468
25,v2_tighter_qcd,0.85,0.55,55.73558140993175,107426.80016979414,0.0005188238067394589,0.1700498353952094,0.005188238067394589,87,98,44.53100221310383,49.679898324982666
25,v2_higher_purity,0.875,0.75,20.29675580598987,42858.16849261402,0.0004735796353380738,0.09804147190422334,0.0047357963533807374,35,35,16.436252518295515,19.29236963340256
26,v2_single_seed_best,0.7,0.5,141.03154352096402,533523.7487804161,0.0002643397671487887,0.19308092959939335,0.0026433976714878866,193,458,113.8136308311448,180.24666373981916
26,v2_single_seed_next,0.725,0.5,129.09109559590627,466135.72682238807,0.00027693885743517344,0.18907760448922825,0.002769388574351734,181,391,104.46762504960377,147.74369664988512
26,v2_loose_mid,0.775,0.5,103.83103120666888,337359.8544073363,0.00030777530239653483,0.17876416594993685,0.003077753023965348,155,275,84.66161427607575,110.50197467017021
26,v2_loose_best_sqrtB,0.8,0.5,94.01949512380324,260905.92819156527,0.0003603578338579229,0.18406700302669482,0.0036035783385792285,139,217,76.56955020579062,88.20164594880755
26,v2_nominal_balanced,0.825,0.525,81.2922656536811,206655.7769172822,0.0003933704001230018,0.1788238548602895,0.003933704001230018,117,171,65.98911953813814,74.88942977907209
26,v2_multiseed_median_best,0.825,0.55,77.3121163453285,186875.88363459473,0.0004137083653688548,0.178842582391422,0.0041370836536885475,113,159,62.87498025230201,83.71289465420142
26,v2_tighter_qcd,0.85,0.55,64.82092133872567,126311.46348180993,0.0005131832024736259,0.1823869732187533,0.005131832024736258,94,106,52.666151850300835,54.16693370173058
26,v2_higher_purity,0.875,0.75,22.69612186200066,40534.0963001201,0.0005599266773818123,0.11273049322895176,0.005599266773818123,40,40,18.93176954336037,22.283790591143912
27,v2_single_seed_best,0.7,0.5,116.13407631891714,471879.2892287548,0.0002461097127376115,0.169061302969948,0.0024610971273761146,166,401,93.79575853734495,124.21593621361389
27,v2_single_seed_next,0.725,0.5,106.12981194618686,384512.1854443949,0.0002760115698895959,0.17115214286521402,0.002760115698895959,148,334,85.46956168318383,115.04556750989101
27,v2_loose_mid,0.775,0.5,84.29255865467152,249342.73774603635,0.00033805900832181533,0.16880716450348518,0.0033805900832181534,120,234,68.0464955013621,91.89657359012178
27,v2_loose_best_sqrtB,0.8,0.5,79.98263337405085,207721.06239122644,0.0003850482587240469,0.1754912354188725,0.003850482587240469,112,188,64.44316592407733,71.15016273639486
27,v2_nominal_balanced,0.825,0.525,61.22757539782108,141244.68196051745,0.0004334858810113375,0.16291497617933276,0.004334858810113374,92,132,49.751479646407816,43.69175991369574
27,v2_multiseed_median_best,0.825,0.55,59.84316158633213,135081.74427631104,0.0004430144273523915,0.16282316776529548,0.004430144273523915,90,126,48.6319705954232,41.22210487339293
27,v2_tighter_qcd,0.85,0.55,51.301652948167714,101628.5363743704,0.0005047957471234963,0.16092500187553405,0.005047957471234962,75,90,41.545595487569145,27.501594175016024
