seed,bootstrap,working_point,qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB
10,0,v2_single_seed_best,0.7,0.5,105.88784625621754,567667.6191693817,0.00018653141852824714,0.14053971028528983,0.0018653141852824713
10,1,v2_single_seed_best,0.7,0.5,120.58057490715154,499875.09091095376,0.0002412214113077929,0.1705479887169829,0.0024122141130779287
10,2,v2_single_seed_best,0.7,0.5,124.62403635956672,521180.7604128308,0.00023911864332990952,0.1726265637165871,0.002391186433299095
10,3,v2_single_seed_best,0.7,0.5,110.0020413866475,571333.2137483446,0.00019253570200296487,0.14553116594096735,0.0019253570200296487
10,4,v2_single_seed_best,0.7,0.5,123.66983232010612,562111.7377425818,0.00022000933980983786,0.16495004747844086,0.0022000933980983787
10,5,v2_single_seed_best,0.7,0.5,105.6669786658561,549767.8870746889,0.0001922028935304122,0.14251139972014124,0.001922028935304122
10,6,v2_single_seed_best,0.7,0.5,136.01241771139607,514545.57920723816,0.0002643350233830612,0.18961235617999309,0.002643350233830612
10,7,v2_single_seed_best,0.7,0.5,117.42347266828784,621370.6665463363,0.00018897492107399223,0.14896338972957007,0.0018897492107399223
10,8,v2_single_seed_best,0.7,0.5,127.71040492041561,604845.8707529398,0.0002111453695822307,0.16421163371216269,0.0021114536958223066
10,9,v2_single_seed_best,0.7,0.5,127.63678239029514,595387.1213924381,0.0002143761223652095,0.16541547231139994,0.0021437612236520948
10,10,v2_single_seed_best,0.7,0.5,107.7991431872444,636694.4734990146,0.00016931063119619057,0.13509826414666057,0.0016931063119619057
10,11,v2_single_seed_best,0.7,0.5,112.35507349839725,579115.5487140397,0.0001940114951979589,0.14764205296087093,0.0019401149519795889
10,12,v2_single_seed_best,0.7,0.5,113.30927753785787,581822.6044333033,0.0001947488404102508,0.1485491514894013,0.0019474884041025078
10,13,v2_single_seed_best,0.7,0.5,106.69769408754284,591773.3054687692,0.00018030163426013783,0.13870028340191748,0.0018030163426013782
10,14,v2_single_seed_best,0.7,0.5,103.02234528573008,511613.1587528548,0.00020136766133393598,0.14403252665743496,0.0020136766133393596
10,15,v2_single_seed_best,0.7,0.5,129.03272161047863,535853.4760635883,0.00024079851559116633,0.17626936156488301,0.002407985155911663
10,16,v2_single_seed_best,0.7,0.5,109.71044011827125,565691.477074075,0.00019394041551717617,0.14586736558637714,0.0019394041551717615
10,17,v2_single_seed_best,0.7,0.5,121.6849128589588,559864.6594192296,0.00021734701558978113,0.16262795778154898,0.002173470155897811
10,18,v2_single_seed_best,0.7,0.5,124.47968015143141,582451.4176448913,0.00021371684638481577,0.16310550168818483,0.0021371684638481574
10,19,v2_single_seed_best,0.7,0.5,121.75853538907927,584765.6636874654,0.00020821765529337662,0.15922398296321352,0.0020821765529337663
10,20,v2_single_seed_best,0.7,0.5,121.39042273847684,537243.7942957935,0.00022595034884971085,0.1656146381355607,0.002259503488497108
10,21,v2_single_seed_best,0.7,0.5,125.28663913065105,629158.5120756382,0.00019913366302129747,0.1579518514538971,0.0019913366302129745
10,22,v2_single_seed_best,0.7,0.5,118.08318658726651,548111.2738497991,0.0002154365221460949,0.15949743271378725,0.0021543652214609486
10,23,v2_single_seed_best,0.7,0.5,146.66457376202058,522576.0755126285,0.0002806568854461006,0.2028852446022839,0.0028065688544610056
10,24,v2_single_seed_best,0.7,0.5,114.85246181828234,566337.2780789986,0.0002027986965785811,0.15261693731558404,0.002027986965785811
10,25,v2_single_seed_best,0.7,0.5,113.6773901884603,550244.5005340844,0.00020659432321108433,0.1532485024083019,0.002065943232110843
10,26,v2_single_seed_best,0.7,0.5,124.62403635956672,563779.3696337376,0.00022105107613378867,0.16597673737430385,0.0022105107613378866
10,27,v2_single_seed_best,0.7,0.5,133.88314204211343,528601.0080057038,0.0002532782571626666,0.18414583590157074,0.0025327825716266656
10,28,v2_single_seed_best,0.7,0.5,122.34462677793745,548447.8894116564,0.00022307429591748778,0.1652027284211015,0.0022307429591748775
10,29,v2_single_seed_best,0.7,0.5,121.02808779208581,538621.3054111203,0.00022469977807451782,0.16490901875781366,0.002246997780745178
10,30,v2_single_seed_best,0.7,0.5,111.32435807671052,573327.2764859132,0.00019417244328413842,0.14702422455089906,0.001941724432841384
10,31,v2_single_seed_best,0.7,0.5,116.61362483696256,514912.1376120056,0.00022647286074431745,0.16251098799340152,0.0022647286074431745
10,32,v2_single_seed_best,0.7,0.5,123.89069991046755,525942.5314368868,0.0002355593862546073,0.1708321317362851,0.0023555938625460728
10,33,v2_single_seed_best,0.7,0.5,121.97940297944072,543708.2802406431,0.00022434714977203056,0.1654259090630348,0.002243471497720306
10,34,v2_single_seed_best,0.7,0.5,116.69013621918869,574775.3009926403,0.00020301870316567907,0.15391647126752264,0.0020301870316567906
10,35,v2_single_seed_best,0.7,0.5,135.20256988007074,601056.3361519532,0.00022494159323842506,0.17439232058422932,0.002249415932384251
10,36,v2_single_seed_best,0.7,0.5,128.00489504089754,588496.2374380481,0.00021751183252785504,0.166860957964652,0.0021751183252785504
10,37,v2_single_seed_best,0.7,0.5,113.16492132972256,588119.5969790397,0.00019241821206266607,0.1475635179523634,0.0019241821206266603
10,38,v2_single_seed_best,0.7,0.5,132.6344478821709,626978.459483056,0.000211545462010813,0.16750586722793606,0.0021154546201081303
10,39,v2_single_seed_best,0.7,0.5,134.24836584061015,614324.7454661063,0.0002185299661643158,0.17128132077013894,0.002185299661643158
10,40,v2_single_seed_best,0.7,0.5,143.28371508068972,620756.0231757514,0.00023082130455643205,0.18185965477976943,0.0023082130455643205
10,41,v2_single_seed_best,0.7,0.5,103.7585705869349,596411.5306195177,0.00017397143626508447,0.1343541125154761,0.0017397143626508445
10,42,v2_single_seed_best,0.7,0.5,110.29653150712944,611792.6305616111,0.0001802841779997903,0.14101318916679675,0.001802841779997903
10,43,v2_single_seed_best,0.7,0.5,121.0988214701006,584008.5768838779,0.0002073579503168486,0.15846388675602413,0.002073579503168486
10,44,v2_single_seed_best,0.7,0.5,110.52028794959656,550375.3066848456,0.0002008089509235239,0.14897470617163258,0.002008089509235239
10,45,v2_single_seed_best,0.7,0.5,104.49479588813972,508405.9337545808,0.0002055341784004074,0.14655119248913354,0.002055341784004074
10,46,v2_single_seed_best,0.7,0.5,133.43851800928485,596180.2460392097,0.000223822441108706,0.17281937055424706,0.00223822441108706
10,47,v2_single_seed_best,0.7,0.5,123.96143358848241,534622.547640285,0.00023186720076738798,0.16953639906897244,0.0023186720076738797
10,48,v2_single_seed_best,0.7,0.5,118.08318658726651,539796.6898640695,0.0002187549290400465,0.16072112214242426,0.002187549290400465
10,49,v2_single_seed_best,0.7,0.5,114.99681802641761,554304.3751429906,0.00020746150162850974,0.15445844926795385,0.002074615016285097
10,50,v2_single_seed_best,0.7,0.5,106.32958143694044,561361.1557914263,0.00018941385655199696,0.14191651096870483,0.0018941385655199695
10,51,v2_single_seed_best,0.7,0.5,130.49939450867691,533592.5915682544,0.000244567478204922,0.17865023879708744,0.00244567478204922
